system:index,fa,ia,.geo
0_8629,0.6184530258178711,1.400721788406372,"{""type"":""Point"",""coordinates"":[-90.77217294446659,16.362164915107144]}"
0_8675,0.2543410658836365,0.670401394367218,"{""type"":""Point"",""coordinates"":[-61.51853689460841,1.7848446438667838]}"
0_8685,1.435428261756897,1.0897274017333984,"{""type"":""Point"",""coordinates"":[-102.6989609967354,18.37818405562598]}"
0_8706,0.29071712493896484,1.207877516746521,"{""type"":""Point"",""coordinates"":[-49.83059618753544,-5.148660824363571]}"
0_8712,0.1351822018623352,1.4367151260375977,"{""type"":""Point"",""coordinates"":[-68.20556754563141,-9.943765733768469]}"
0_8820,0.6372692584991455,1.074313998222351,"{""type"":""Point"",""coordinates"":[15.402289097257826,3.399002869954482]}"
0_8824,0.2213795930147171,1.2477413415908813,"{""type"":""Point"",""coordinates"":[-61.35559718921086,2.3964373863899016]}"
0_8825,2.0517590045928955,0.7308502793312073,"{""type"":""Point"",""coordinates"":[-38.780739278527136,-12.32177181431272]}"
0_8830,3.003175973892212,0.7217363119125366,"{""type"":""Point"",""coordinates"":[4.847791124529152,7.367970840758269]}"
0_8863,1.266977310180664,1.1164156198501587,"{""type"":""Point"",""coordinates"":[11.379402443402345,5.226184275788543]}"
0_8864,0.24021218717098236,1.1103639602661133,"{""type"":""Point"",""coordinates"":[23.23319484479621,5.653237386425193]}"
0_8877,0.1600891649723053,1.10935640335083,"{""type"":""Point"",""coordinates"":[23.676923801250684,5.070886954515266]}"
0_8913,0.7475808262825012,0.6649510264396667,"{""type"":""Point"",""coordinates"":[9.134273216357652,4.260986359441939]}"
0_8929,3.1021203994750977,0.803428053855896,"{""type"":""Point"",""coordinates"":[4.534363711086213,6.740631580569839]}"
0_8941,1.8890069723129272,1.0876941680908203,"{""type"":""Point"",""coordinates"":[-55.024149673180936,-27.585031485937176]}"
0_9191,1.3294414281845093,0.7447054982185364,"{""type"":""Point"",""coordinates"":[16.275610029775667,-1.862075672739917]}"
0_9201,1.3441458940505981,0.9955108761787415,"{""type"":""Point"",""coordinates"":[-108.19413285890715,27.002310532364916]}"
0_9208,0.48721078038215637,1.9211339950561523,"{""type"":""Point"",""coordinates"":[-50.488423231332426,-26.95360285239426]}"
0_9266,1.1472175121307373,1.2219312191009521,"{""type"":""Point"",""coordinates"":[-44.420505312955655,-10.330099343687698]}"
0_9297,0.213057279586792,0.9872222542762756,"{""type"":""Point"",""coordinates"":[-61.67550354096554,3.0960001961206167]}"
0_9443,1.9023048877716064,0.9191006422042847,"{""type"":""Point"",""coordinates"":[-96.58938285999469,17.72745203914707]}"
0_9450,1.158673882484436,1.0339009761810303,"{""type"":""Point"",""coordinates"":[-72.11191277554994,18.379732087726797]}"
0_9465,0.6370660066604614,0.7184372544288635,"{""type"":""Point"",""coordinates"":[-46.13313126790916,-4.0049304275468405]}"
0_9481,0.14405974745750427,0.7762420773506165,"{""type"":""Point"",""coordinates"":[-68.6824504109067,4.242779650315725]}"
0_9526,2.9165875911712646,0.7991647124290466,"{""type"":""Point"",""coordinates"":[4.032096130168462,7.035503384629776]}"
0_9531,0.24982810020446777,0.6686466336250305,"{""type"":""Point"",""coordinates"":[-65.99077846974514,6.831831960004608]}"
0_9555,1.265273094177246,1.1460531949996948,"{""type"":""Point"",""coordinates"":[-43.91127818736237,-8.071288765869076]}"
0_9579,0.3785444498062134,0.8006723523139954,"{""type"":""Point"",""coordinates"":[12.404782841997747,-0.5742805137460758]}"
0_9659,2.7859301567077637,1.325720191001892,"{""type"":""Point"",""coordinates"":[-41.69220319640527,-4.7928445855068675]}"
0_9697,2.7859301567077637,0.7370753884315491,"{""type"":""Point"",""coordinates"":[-71.16709543240097,10.078821709051942]}"
0_9829,1.9045532941818237,1.4159066677093506,"{""type"":""Point"",""coordinates"":[-87.41068271247215,15.35711256017352]}"
0_9830,0.17193454504013062,0.7855629324913025,"{""type"":""Point"",""coordinates"":[-90.48240268987566,17.972543301645096]}"
0_9838,0.1697888821363449,0.8050504326820374,"{""type"":""Point"",""coordinates"":[-70.01070421413556,3.784397950620534]}"
0_9888,1.3346835374832153,0.7205793261528015,"{""type"":""Point"",""coordinates"":[-55.74700344804577,-23.653497135926823]}"
0_9935,2.125136613845825,1.031600832939148,"{""type"":""Point"",""coordinates"":[-98.71056756008076,16.932624197660385]}"
0_9944,0.5575613975524902,1.2538866996765137,"{""type"":""Point"",""coordinates"":[-55.90904994325708,-2.6277176744970894]}"
0_9983,1.6229099035263062,0.6473996639251709,"{""type"":""Point"",""coordinates"":[-76.4698267407474,20.440561334487878]}"
0_10028,0.6436221599578857,1.1211100816726685,"{""type"":""Point"",""coordinates"":[12.965691510051629,3.7171160338945053]}"
0_10044,1.377145528793335,0.6670316457748413,"{""type"":""Point"",""coordinates"":[-48.32146219299248,-6.320427050585559]}"
0_10045,2.3936169147491455,2.045165538787842,"{""type"":""Point"",""coordinates"":[-40.76910642469316,-15.428530331475782]}"
0_10061,0.17695800960063934,0.6996832489967346,"{""type"":""Point"",""coordinates"":[-63.59117239647399,6.596218271915389]}"
0_10086,0.5275883078575134,1.8580951690673828,"{""type"":""Point"",""coordinates"":[-75.96904213420785,-8.912109572443443]}"
0_10092,2.8421952724456787,0.7713380455970764,"{""type"":""Point"",""coordinates"":[4.65003699843517,6.785631277987789]}"
0_10182,0.5084191560745239,1.2875169515609741,"{""type"":""Point"",""coordinates"":[13.417841130729173,4.398456370029031]}"
0_10237,1.0727105140686035,2.3995392322540283,"{""type"":""Point"",""coordinates"":[-55.69761551784361,-23.060855588999015]}"
0_10242,0.28841304779052734,2.6902718544006348,"{""type"":""Point"",""coordinates"":[11.565419813331953,-1.68163345908082]}"
0_10270,2.9983017444610596,1.44181489944458,"{""type"":""Point"",""coordinates"":[-71.29527254371108,6.8584897641252]}"
0_10271,0.5126270055770874,1.777309775352478,"{""type"":""Point"",""coordinates"":[-77.46016832670912,2.440943750168684]}"
0_10285,0.27954980731010437,1.10935640335083,"{""type"":""Point"",""coordinates"":[21.9895920008218,5.258289561711707]}"
0_10313,1.2566661834716797,1.0816867351531982,"{""type"":""Point"",""coordinates"":[-48.61982883689719,-9.757761511438737]}"
0_10330,1.4427412748336792,2.2891170978546143,"{""type"":""Point"",""coordinates"":[-44.40043346755396,-22.278132502196083]}"
0_10466,0.8385443091392517,0.970375657081604,"{""type"":""Point"",""coordinates"":[-105.79193225135454,23.513842117268553]}"
0_10475,0.65705406665802,0.6947299838066101,"{""type"":""Point"",""coordinates"":[-90.12545206899728,16.635487309498586]}"
0_10530,0.593928873538971,2.654285192489624,"{""type"":""Point"",""coordinates"":[24.699751496543055,-3.2132747055309925]}"
0_10547,1.8805917501449585,1.0921545028686523,"{""type"":""Point"",""coordinates"":[-84.1351733842844,12.651827479613027]}"
0_10600,1.0663714408874512,0.8021632432937622,"{""type"":""Point"",""coordinates"":[-80.24731827917259,22.649005189084924]}"
0_10654,0.663884162902832,1.212347388267517,"{""type"":""Point"",""coordinates"":[-48.11960347050608,-25.06690712979333]}"
0_10692,2.1239726543426514,0.9876450300216675,"{""type"":""Point"",""coordinates"":[-95.76440338702201,16.879193843760653]}"
0_10694,1.0972970724105835,1.3497378826141357,"{""type"":""Point"",""coordinates"":[-63.418684165377876,-17.331602694155123]}"
0_10728,0.46931734681129456,2.071179151535034,"{""type"":""Point"",""coordinates"":[-85.14142524797809,14.944463551074291]}"
0_10736,1.232048749923706,0.6639498472213745,"{""type"":""Point"",""coordinates"":[17.746040144868008,-1.112689378954893]}"
0_10860,1.25882887840271,1.428948163986206,"{""type"":""Point"",""coordinates"":[-49.47354356175165,-7.978620129958698]}"
0_10891,1.0782002210617065,2.5211563110351562,"{""type"":""Point"",""coordinates"":[-55.61952542471959,-22.779742043566934]}"
0_10892,0.3641623258590698,2.0397167205810547,"{""type"":""Point"",""coordinates"":[-64.56812772377296,-17.062232815071635]}"
0_10895,0.5275247097015381,0.8387803435325623,"{""type"":""Point"",""coordinates"":[18.988132558403247,-3.2615237241474397]}"
0_10911,1.2181446552276611,1.147180199623108,"{""type"":""Point"",""coordinates"":[-53.50054032305235,-27.1780859589532]}"
0_10918,0.6426626443862915,0.8122935891151428,"{""type"":""Point"",""coordinates"":[-77.78291377375702,8.88750568653982]}"
0_10931,1.1574383974075317,0.7377116084098816,"{""type"":""Point"",""coordinates"":[-76.5439514115053,20.80116896049226]}"
0_10963,2.6808829307556152,0.774551272392273,"{""type"":""Point"",""coordinates"":[-86.95046578461202,12.535934222451347]}"
0_10964,1.6312921047210693,0.6923781037330627,"{""type"":""Point"",""coordinates"":[-107.14456011881411,24.680942830242493]}"
0_11167,1.5067708492279053,1.7050436735153198,"{""type"":""Point"",""coordinates"":[-43.04095120635762,-20.585169538023575]}"
0_11187,2.7859301567077637,1.9655996561050415,"{""type"":""Point"",""coordinates"":[-40.90145062158173,-13.4937067194382]}"
0_11195,1.6668992042541504,1.0604325532913208,"{""type"":""Point"",""coordinates"":[-80.02421185702512,8.425747067129999]}"
0_11273,1.0719846487045288,1.7120201587677002,"{""type"":""Point"",""coordinates"":[-50.76846173849273,-23.9754260412018]}"
0_11288,1.2654763460159302,0.7930777668952942,"{""type"":""Point"",""coordinates"":[-7.657586612206298,4.581960763376664]}"
0_11290,0.5247885584831238,0.7905796766281128,"{""type"":""Point"",""coordinates"":[-46.70207661408833,-4.560954021932518]}"
0_11298,1.075918436050415,0.7398125529289246,"{""type"":""Point"",""coordinates"":[-54.5977786090007,-24.813420673311256]}"
0_11313,0.4613040089607239,1.2173858880996704,"{""type"":""Point"",""coordinates"":[22.109557398730303,4.497623996066937]}"
0_11364,0.29175135493278503,0.7305023074150085,"{""type"":""Point"",""coordinates"":[-90.50260701348363,19.34536758329527]}"
0_11384,0.5388193130493164,0.7759917378425598,"{""type"":""Point"",""coordinates"":[-89.31851912678921,20.31543275232655]}"
0_11385,0.17682503163814545,0.7626033425331116,"{""type"":""Point"",""coordinates"":[-56.02381299769457,-1.2832108645059979]}"
0_11408,0.17615081369876862,1.218441367149353,"{""type"":""Point"",""coordinates"":[-67.59912955370957,-10.552214100130877]}"
0_11418,0.3706226944923401,1.0670374631881714,"{""type"":""Point"",""coordinates"":[-75.15915135730154,0.9671886767202437]}"
0_11447,1.2994499206542969,1.6164329051971436,"{""type"":""Point"",""coordinates"":[-77.52322576803377,1.7506354880359307]}"
0_11479,0.23614627122879028,0.9872222542762756,"{""type"":""Point"",""coordinates"":[-52.37264665689381,-3.8786501952168013]}"
0_11531,0.30440449714660645,1.7779420614242554,"{""type"":""Point"",""coordinates"":[-48.86424717340637,-25.86763974941749]}"
0_11586,0.3610905706882477,2.1933789253234863,"{""type"":""Point"",""coordinates"":[-54.03726768903866,-26.365123693604055]}"
0_11594,2.224733352661133,1.0334208011627197,"{""type"":""Point"",""coordinates"":[15.547030769865975,-1.6115271633874515]}"
0_11633,1.9389562606811523,1.7562384605407715,"{""type"":""Point"",""coordinates"":[-42.61862046811278,-19.242059631480284]}"
0_11664,1.985886573791504,0.7808882594108582,"{""type"":""Point"",""coordinates"":[7.188816533502249,5.59724485443041]}"
0_11675,0.24920496344566345,1.2280904054641724,"{""type"":""Point"",""coordinates"":[-58.0120835131193,-18.72669846104581]}"
0_11677,0.599625289440155,1.0447357892990112,"{""type"":""Point"",""coordinates"":[9.996519906886649,-0.04208917614201295]}"
0_11678,0.28314509987831116,0.7765949964523315,"{""type"":""Point"",""coordinates"":[-88.47801707972278,17.147662908143424]}"
0_11739,1.9092472791671753,1.288050651550293,"{""type"":""Point"",""coordinates"":[-44.219603776980726,-22.496392019898018]}"
0_11769,1.352205514907837,0.970375657081604,"{""type"":""Point"",""coordinates"":[-99.35530457916603,23.461451755437302]}"
0_11800,0.2919292151927948,0.9302677512168884,"{""type"":""Point"",""coordinates"":[-59.24238562538098,3.2705662767018104]}"
0_11814,1.068731427192688,1.0516624450683594,"{""type"":""Point"",""coordinates"":[-101.3238328313671,18.566213257124105]}"
0_11848,2.224733352661133,0.9717358350753784,"{""type"":""Point"",""coordinates"":[10.87544970150737,5.9168381512200945]}"
0_11937,0.198062464594841,0.7266611456871033,"{""type"":""Point"",""coordinates"":[-90.2018334026767,17.30848605928111]}"
0_11939,2.8422739505767822,1.9655996561050415,"{""type"":""Point"",""coordinates"":[-72.63563938477492,10.254201743682378]}"
0_12034,0.5423117876052856,0.9931613802909851,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12156,0.607512354850769,1.1123592853546143,"{""type"":""Point"",""coordinates"":[-46.69927972347984,-23.715296523876617]}"
0_12201,1.6059826612472534,1.2363841533660889,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12313,1.3387922048568726,0.9746809005737305,"{""type"":""Point"",""coordinates"":[-100.22067766731783,18.154136975873858]}"
0_12322,0.22749948501586914,1.432650089263916,"{""type"":""Point"",""coordinates"":[-55.33769692278458,-4.37624003737377]}"
0_12328,1.5545225143432617,1.034575343132019,"{""type"":""Point"",""coordinates"":[-106.52740876413064,23.800841421157763]}"
0_12400,1.2469370365142822,0.7297747731208801,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12433,2.7859301567077637,0.6661515235900879,"{""type"":""Point"",""coordinates"":[-86.8571441377882,12.988172893933138]}"
0_12453,0.5236400961875916,1.2704191207885742,"{""type"":""Point"",""coordinates"":[-61.964353270698076,-12.097921788619221]}"
0_12498,0.20359954237937927,1.3643137216567993,"{""type"":""Point"",""coordinates"":[-51.51347464503304,-7.342891802420569]}"
0_12508,1.4384571313858032,1.1603786945343018,"{""type"":""Point"",""coordinates"":[-89.55454043299946,15.980075821182266]}"
0_12519,1.0636305809020996,1.2513554096221924,"{""type"":""Point"",""coordinates"":[-43.798584132718034,-15.836626812257306]}"
0_12596,1.2709625959396362,1.0280864238739014,"{""type"":""Point"",""coordinates"":[-105.51889427520315,23.00896409359826]}"
0_12606,0.5396111607551575,0.703072726726532,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12650,1.2859959602355957,1.6125425100326538,"{""type"":""Point"",""coordinates"":[-76.07371458498301,7.335776914530004]}"
0_12661,2.2084150314331055,1.397679328918457,"{""type"":""Point"",""coordinates"":[-69.65985526336627,9.112408512537753]}"
0_12663,2.013037919998169,2.046480894088745,"{""type"":""Point"",""coordinates"":[-52.921009244178386,-28.847466290446718]}"
0_12707,1.370038628578186,0.96155846118927,"{""type"":""Point"",""coordinates"":[-56.76240464948893,-23.61852411600475]}"
0_12740,0.6808292269706726,1.2662273645401,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12781,1.087830901145935,1.9373735189437866,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12808,0.6372692584991455,0.6576605439186096,"{""type"":""Point"",""coordinates"":[19.094969095182137,-1.8656706889562056]}"
0_12822,0.23128445446491241,0.7820786237716675,"{""type"":""Point"",""coordinates"":[-90.40869777139164,17.718759847955745]}"
0_12872,0.5270360112190247,1.0815391540527344,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,1.253339409828186,0.9928644895553589,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12912,0.5424103140830994,1.1163413524627686,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,0.256308913230896,1.070205807685852,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12993,1.12071692943573,1.75830078125,"{""type"":""Point"",""coordinates"":[-51.971639886071365,-24.483338408032264]}"
0_13041,0.6196975708007812,0.6585257053375244,"{""type"":""Point"",""coordinates"":[18.79259267713021,-1.9594438838231423]}"
0_13089,1.3539669513702393,1.2534891366958618,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13135,2.0611729621887207,0.7529476881027222,"{""type"":""Point"",""coordinates"":[-68.65494916315923,8.484795025123871]}"
0_13168,1.8651725053787231,1.641981840133667,"{""type"":""Point"",""coordinates"":[-70.34800216937175,19.414267208995653]}"
0_13203,1.5440328121185303,2.2753989696502686,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13278,1.8089330196380615,1.2047981023788452,"{""type"":""Point"",""coordinates"":[-91.12171028314643,14.383447254155907]}"
0_13295,0.5459715127944946,1.8919892311096191,"{""type"":""Point"",""coordinates"":[-76.37462532963319,4.5534012248381845]}"
0_13307,1.0439499616622925,1.0472075939178467,"{""type"":""Point"",""coordinates"":[-66.02145271924542,-14.668132871681426]}"
0_13344,2.033231258392334,0.7585437893867493,"{""type"":""Point"",""coordinates"":[-69.24329638586833,8.64931658760963]}"
0_13428,3.0807418823242188,0.7563363909721375,"{""type"":""Point"",""coordinates"":[-85.04233732318106,11.718920906014882]}"
0_13437,0.9679372310638428,1.2700985670089722,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13485,1.088409423828125,0.740058422088623,"{""type"":""Point"",""coordinates"":[-74.74097589963758,20.32697912628703]}"
0_13500,0.19110938906669617,1.4264034032821655,"{""type"":""Point"",""coordinates"":[10.633644730203013,0.7246002116855497]}"
0_13504,0.3785444498062134,1.7558852434158325,"{""type"":""Point"",""coordinates"":[12.975153623854924,-2.6753662870600508]}"
0_13540,2.6808829307556152,0.7431902289390564,"{""type"":""Point"",""coordinates"":[-41.473981159653604,-4.596044407705551]}"
0_13565,1.3812246322631836,1.0896731615066528,"{""type"":""Point"",""coordinates"":[-105.4530154984051,22.719145258738845]}"
0_13568,2.3962316513061523,1.1045260429382324,"{""type"":""Point"",""coordinates"":[-98.50308805741571,16.736463196135617]}"
0_13577,1.4220410585403442,1.3120617866516113,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13626,1.3932687044143677,1.7134194374084473,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13637,0.648356556892395,0.733961820602417,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,1.0727105140686035,1.0750888586044312,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13724,0.45243412256240845,0.7805925607681274,"{""type"":""Point"",""coordinates"":[-88.80207593377469,19.428318785345038]}"
0_13752,2.265063762664795,2.2298738956451416,"{""type"":""Point"",""coordinates"":[-72.59048830928333,5.294107106336786]}"
0_13855,0.8385443091392517,1.4824200868606567,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13895,2.995793104171753,1.2440919876098633,"{""type"":""Point"",""coordinates"":[-98.37620320069773,16.632223629801057]}"
0_13911,0.9147947430610657,0.8139699101448059,"{""type"":""Point"",""coordinates"":[-7.317327788521103,5.002033460973842]}"
0_13974,2.933373212814331,1.1004157066345215,"{""type"":""Point"",""coordinates"":[-89.61853951143928,14.00823871746415]}"
0_13981,0.35957032442092896,1.1393003463745117,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.5091327428817749,1.0747051239013672,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14102,2.533444881439209,1.486530065536499,"{""type"":""Point"",""coordinates"":[-70.91938650226437,19.587759918104386]}"
0_14136,0.5840017795562744,1.9655996561050415,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14214,1.3698949813842773,1.3120617866516113,"{""type"":""Point"",""coordinates"":[-47.58206544189716,-23.447100942081757]}"
0_14216,1.2587510347366333,1.1594828367233276,"{""type"":""Point"",""coordinates"":[-85.97015582786815,15.773968942832505]}"
0_14233,1.3626103401184082,1.0352462530136108,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14257,2.586679697036743,1.0942384004592896,"{""type"":""Point"",""coordinates"":[-71.4522035934,18.94374057515639]}"
0_14269,1.12071692943573,1.8544440269470215,"{""type"":""Point"",""coordinates"":[-53.05071919645361,-25.05706291757877]}"
0_14289,0.20815791189670563,0.7677390575408936,"{""type"":""Point"",""coordinates"":[-63.496385004947655,0.044027929285367653]}"
0_14290,0.6270386576652527,1.0445427894592285,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14333,0.22731339931488037,0.7526897192001343,"{""type"":""Point"",""coordinates"":[-51.5165587506445,1.2783925487110797]}"
0_14343,0.9823496341705322,0.9561566114425659,"{""type"":""Point"",""coordinates"":[-49.26396702798226,-5.683858831689221]}"
0_14436,2.6583456993103027,1.2443552017211914,"{""type"":""Point"",""coordinates"":[-84.7430354335923,11.47631916582299]}"
0_14438,1.4669684171676636,2.924530267715454,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14483,0.7456278204917908,1.5341070890426636,"{""type"":""Point"",""coordinates"":[-62.58378042205954,-11.28921845220671]}"
0_14557,1.0618844032287598,1.4037150144577026,"{""type"":""Point"",""coordinates"":[-43.451462314669186,-12.973704679271314]}"
0_14675,1.6224807500839233,0.7954769730567932,"{""type"":""Point"",""coordinates"":[-108.56550162806606,26.412318733931137]}"
0_14678,2.0494813919067383,1.7685143947601318,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.19195939600467682,1.2073791027069092,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14788,0.5193745493888855,0.96155846118927,"{""type"":""Point"",""coordinates"":[-64.64252162826344,-12.352191944027226]}"
0_14811,1.4281840324401855,1.0311495065689087,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14830,0.2147359848022461,0.8010596036911011,"{""type"":""Point"",""coordinates"":[-52.5089452543384,-1.3181287295226458]}"
0_14885,2.586679697036743,0.77565598487854,"{""type"":""Point"",""coordinates"":[-80.06988089420031,-2.0902666511610546]}"
0_14901,1.985886573791504,0.7519603967666626,"{""type"":""Point"",""coordinates"":[-42.12484517273714,-7.7331646545084345]}"
0_14986,1.3739876747131348,1.9211339950561523,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_15014,1.9790574312210083,0.7807901501655579,"{""type"":""Point"",""coordinates"":[-97.95036231894082,23.313753938593514]}"
0_15042,1.8860695362091064,1.6096382141113281,"{""type"":""Point"",""coordinates"":[-53.06377448543324,-28.656440630259027]}"
0_15043,1.892487645149231,2.0454483032226562,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15129,2.2998836040496826,0.7298303842544556,"{""type"":""Point"",""coordinates"":[-39.919289771053435,-15.94267507713066]}"
0_15176,0.20815791189670563,1.003572702407837,"{""type"":""Point"",""coordinates"":[-64.03726817458082,-8.64945961472194]}"
0_15192,1.0398364067077637,1.4266374111175537,"{""type"":""Point"",""coordinates"":[-43.74179889300525,-9.455598573288324]}"
0_15239,1.38984215259552,1.3946789503097534,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15326,1.985886573791504,0.7534042000770569,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15351,0.1480858027935028,1.5298396348953247,"{""type"":""Point"",""coordinates"":[-67.27953362943768,5.181678817122701]}"
0_15364,0.6307609677314758,1.2465605735778809,"{""type"":""Point"",""coordinates"":[-64.67131276315203,-16.912477244177847]}"
0_15384,1.6381036043167114,1.063815712928772,"{""type"":""Point"",""coordinates"":[-100.9300614639759,17.946821422502286]}"
0_15473,2.588559627532959,1.4713521003723145,"{""type"":""Point"",""coordinates"":[-4.586612494072047,5.733312489536645]}"
0_15478,0.1480858027935028,1.0610299110412598,"{""type"":""Point"",""coordinates"":[-68.39103746408259,-13.240419609712747]}"
0_15504,1.310422420501709,0.7368057370185852,"{""type"":""Point"",""coordinates"":[-88.93522019180915,19.99429283989177]}"
0_15570,1.0719846487045288,1.208401083946228,"{""type"":""Point"",""coordinates"":[-101.97415366402915,18.479953206593276]}"
0_15628,0.7758882641792297,1.7558852434158325,"{""type"":""Point"",""coordinates"":[-53.45580639064094,-26.15776629328507]}"
0_15634,2.224733352661133,1.0340065956115723,"{""type"":""Point"",""coordinates"":[-71.41131566194387,18.692780648814555]}"
0_15659,0.737626850605011,1.0331010818481445,"{""type"":""Point"",""coordinates"":[-62.421402585080266,-10.589569791629948]}"
0_15702,0.19832761585712433,1.0412702560424805,"{""type"":""Point"",""coordinates"":[-74.82155627862379,1.0873896049048501]}"
0_15726,1.2425304651260376,1.6260859966278076,"{""type"":""Point"",""coordinates"":[-62.882522971549804,-17.58815971766155]}"
0_15733,0.5399201512336731,1.3481664657592773,"{""type"":""Point"",""coordinates"":[-61.746874107093,-12.114845302607153]}"
0_15759,0.6539164185523987,1.034316062927246,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,2.379863977432251,1.0369691848754883,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15795,0.583634614944458,0.973121702671051,"{""type"":""Point"",""coordinates"":[-62.502159905948325,-10.360496860802375]}"
0_15811,2.9435014724731445,0.9604833126068115,"{""type"":""Point"",""coordinates"":[-95.59802478013579,17.906774971642143]}"
0_15879,2.6808829307556152,0.7759917378425598,"{""type"":""Point"",""coordinates"":[3.682964170880825,6.7299693454240845]}"
0_15916,0.564271867275238,0.9887876510620117,"{""type"":""Point"",""coordinates"":[-65.87077021296696,-14.89278539091159]}"
0_15932,2.6808829307556152,0.7983025312423706,"{""type"":""Point"",""coordinates"":[3.477243906452455,6.940216174242144]}"
0_15974,2.2836012840270996,1.262901782989502,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_16057,1.8860695362091064,1.210473656654358,"{""type"":""Point"",""coordinates"":[-42.59835528957061,-12.226668260403068]}"
0_16061,0.25304538011550903,0.6818366646766663,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16133,3.097527265548706,1.6121927499771118,"{""type"":""Point"",""coordinates"":[-70.65841016214831,8.239212500757823]}"
0_16135,1.1400147676467896,1.203003168106079,"{""type"":""Point"",""coordinates"":[-44.443138958235565,-21.056449500600927]}"
0_16138,0.36260902881622314,0.6751565337181091,"{""type"":""Point"",""coordinates"":[-90.68143476853585,17.182206136855704]}"
0_16155,1.5020272731781006,0.8110463619232178,"{""type"":""Point"",""coordinates"":[-105.1736651635149,19.825615129995676]}"
0_16179,0.6397017240524292,1.2919490337371826,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16218,2.125074863433838,2.27421236038208,"{""type"":""Point"",""coordinates"":[-43.71186379081026,-22.427774123382413]}"
0_16245,1.0782002210617065,1.2262850999832153,"{""type"":""Point"",""coordinates"":[-43.7275673441402,-14.946694057182626]}"
0_16306,2.2084150314331055,1.266796350479126,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16404,1.621990442276001,1.25432550907135,"{""type"":""Point"",""coordinates"":[-89.79680308316466,15.331030057282367]}"
0_16558,0.7474547028541565,0.724565327167511,"{""type"":""Point"",""coordinates"":[16.235666243608854,-1.1977863893203535]}"
0_16561,2.0671796798706055,0.970375657081604,"{""type"":""Point"",""coordinates"":[-90.63932213445221,14.522867962899836]}"
0_16600,2.2998836040496826,0.741585373878479,"{""type"":""Point"",""coordinates"":[-69.03739024059892,18.49919660674802]}"
0_16608,0.20052596926689148,1.974694848060608,"{""type"":""Point"",""coordinates"":[-48.785309214556825,-24.775091287158773]}"
0_16647,0.13477078080177307,0.7502164840698242,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
