system:index,fa,vr,.geo
0_9983,1.6229099035263062,0.1477878838777542,"{""type"":""Point"",""coordinates"":[-76.4698267407474,20.440561334487878]}"
0_10061,0.17695800960063934,0.12130483984947205,"{""type"":""Point"",""coordinates"":[-63.59117239647399,6.596218271915389]}"
0_10086,0.5275883078575134,0.3551481068134308,"{""type"":""Point"",""coordinates"":[-75.96904213420785,-8.912109572443443]}"
0_10182,0.5084191560745239,0.11419515311717987,"{""type"":""Point"",""coordinates"":[13.417841130729173,4.398456370029031]}"
0_10237,1.0727105140686035,0.10213987529277802,"{""type"":""Point"",""coordinates"":[-55.69761551784361,-23.060855588999015]}"
0_10242,0.28841304779052734,0.16546615958213806,"{""type"":""Point"",""coordinates"":[11.565419813331953,-1.68163345908082]}"
0_10270,2.9983017444610596,0.13620340824127197,"{""type"":""Point"",""coordinates"":[-71.29527254371108,6.8584897641252]}"
0_10285,0.27954980731010437,0.11453310400247574,"{""type"":""Point"",""coordinates"":[21.9895920008218,5.258289561711707]}"
0_10330,1.4427412748336792,0.3256145715713501,"{""type"":""Point"",""coordinates"":[-44.40043346755396,-22.278132502196083]}"
0_10475,0.65705406665802,0.3014470338821411,"{""type"":""Point"",""coordinates"":[-90.12545206899728,16.635487309498586]}"
0_10547,1.8805917501449585,0.20906198024749756,"{""type"":""Point"",""coordinates"":[-84.1351733842844,12.651827479613027]}"
0_10728,0.46931734681129456,0.7147924304008484,"{""type"":""Point"",""coordinates"":[-85.14142524797809,14.944463551074291]}"
0_10736,1.232048749923706,0.20559272170066833,"{""type"":""Point"",""coordinates"":[17.746040144868008,-1.112689378954893]}"
0_10860,1.25882887840271,0.08989770710468292,"{""type"":""Point"",""coordinates"":[-49.47354356175165,-7.978620129958698]}"
0_10891,1.0782002210617065,0.10598496347665787,"{""type"":""Point"",""coordinates"":[-55.61952542471959,-22.779742043566934]}"
0_10892,0.3641623258590698,0.10174062848091125,"{""type"":""Point"",""coordinates"":[-64.56812772377296,-17.062232815071635]}"
0_10895,0.5275247097015381,0.10178868472576141,"{""type"":""Point"",""coordinates"":[18.988132558403247,-3.2615237241474397]}"
0_10903,1.0727105140686035,0.14464879035949707,"{""type"":""Point"",""coordinates"":[-103.5963963761247,19.796544478325984]}"
0_10918,0.6426626443862915,0.11336404830217361,"{""type"":""Point"",""coordinates"":[-77.78291377375702,8.88750568653982]}"
0_10963,2.6808829307556152,0.25174927711486816,"{""type"":""Point"",""coordinates"":[-86.95046578461202,12.535934222451347]}"
0_10964,1.6312921047210693,0.11789689213037491,"{""type"":""Point"",""coordinates"":[-107.14456011881411,24.680942830242493]}"
0_11167,1.5067708492279053,0.5989911556243896,"{""type"":""Point"",""coordinates"":[-43.04095120635762,-20.585169538023575]}"
0_11195,1.6668992042541504,0.29802945256233215,"{""type"":""Point"",""coordinates"":[-80.02421185702512,8.425747067129999]}"
0_11288,1.2654763460159302,0.23420023918151855,"{""type"":""Point"",""coordinates"":[-7.657586612206298,4.581960763376664]}"
0_11290,0.5247885584831238,0.12036105245351791,"{""type"":""Point"",""coordinates"":[-46.70207661408833,-4.560954021932518]}"
0_11298,1.075918436050415,0.4158736765384674,"{""type"":""Point"",""coordinates"":[-54.5977786090007,-24.813420673311256]}"
0_11313,0.4613040089607239,0.09030662477016449,"{""type"":""Point"",""coordinates"":[22.109557398730303,4.497623996066937]}"
0_11364,0.29175135493278503,0.11110429465770721,"{""type"":""Point"",""coordinates"":[-90.50260701348363,19.34536758329527]}"
0_11384,0.5388193130493164,0.5572372674942017,"{""type"":""Point"",""coordinates"":[-89.31851912678921,20.31543275232655]}"
0_11385,0.17682503163814545,0.5377182364463806,"{""type"":""Point"",""coordinates"":[-56.02381299769457,-1.2832108645059979]}"
0_11408,0.17615081369876862,0.12301607429981232,"{""type"":""Point"",""coordinates"":[-67.59912955370957,-10.552214100130877]}"
0_11418,0.3706226944923401,0.09087573736906052,"{""type"":""Point"",""coordinates"":[-75.15915135730154,0.9671886767202437]}"
0_11479,0.23614627122879028,0.5506417751312256,"{""type"":""Point"",""coordinates"":[-52.37264665689381,-3.8786501952168013]}"
0_11533,1.0782002210617065,0.1416577845811844,"{""type"":""Point"",""coordinates"":[-97.37179113844043,17.51401531806749]}"
0_11586,0.3610905706882477,0.9513306021690369,"{""type"":""Point"",""coordinates"":[-54.03726768903866,-26.365123693604055]}"
0_11665,0.5914403200149536,0.08992069959640503,"{""type"":""Point"",""coordinates"":[-76.14412315356478,4.222889020136532]}"
0_11677,0.599625289440155,0.09870904684066772,"{""type"":""Point"",""coordinates"":[9.996519906886649,-0.04208917614201295]}"
0_11678,0.28314509987831116,1.250937819480896,"{""type"":""Point"",""coordinates"":[-88.47801707972278,17.147662908143424]}"
0_11739,1.9092472791671753,0.8541955351829529,"{""type"":""Point"",""coordinates"":[-44.219603776980726,-22.496392019898018]}"
0_11769,1.352205514907837,0.11431476473808289,"{""type"":""Point"",""coordinates"":[-99.35530457916603,23.461451755437302]}"
0_11800,0.2919292151927948,0.42841869592666626,"{""type"":""Point"",""coordinates"":[-59.24238562538098,3.2705662767018104]}"
0_11903,0.6234306693077087,0.11166663467884064,"{""type"":""Point"",""coordinates"":[-49.702580104630165,-2.656451837254565]}"
0_11937,0.198062464594841,0.5524839162826538,"{""type"":""Point"",""coordinates"":[-90.2018334026767,17.30848605928111]}"
0_12034,0.5423117876052856,0.473004013299942,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12201,1.6059826612472534,1.1393096446990967,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12313,1.3387922048568726,0.34026628732681274,"{""type"":""Point"",""coordinates"":[-100.22067766731783,18.154136975873858]}"
0_12400,1.2469370365142822,0.09560895711183548,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12433,2.7859301567077637,0.12975656986236572,"{""type"":""Point"",""coordinates"":[-86.8571441377882,12.988172893933138]}"
0_12508,1.4384571313858032,0.6941100358963013,"{""type"":""Point"",""coordinates"":[-89.55454043299946,15.980075821182266]}"
0_12596,1.2709625959396362,0.3345417380332947,"{""type"":""Point"",""coordinates"":[-105.51889427520315,23.00896409359826]}"
0_12606,0.5396111607551575,0.13266192376613617,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12661,2.2084150314331055,0.24688838422298431,"{""type"":""Point"",""coordinates"":[-69.65985526336627,9.112408512537753]}"
0_12740,0.6808292269706726,0.6208872199058533,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12760,0.6614795923233032,0.35510843992233276,"{""type"":""Point"",""coordinates"":[-76.31023743269068,3.6198515253124137]}"
0_12781,1.087830901145935,0.28487223386764526,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12784,0.6487544775009155,0.09059787541627884,"{""type"":""Point"",""coordinates"":[-78.578794892772,9.398245372660606]}"
0_12822,0.23128445446491241,0.11645730584859848,"{""type"":""Point"",""coordinates"":[-90.40869777139164,17.718759847955745]}"
0_12872,0.5270360112190247,0.11988069117069244,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,1.253339409828186,0.10171930491924286,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12912,0.5424103140830994,0.11310270428657532,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,0.256308913230896,0.13814260065555573,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12962,1.0727105140686035,0.2833731770515442,"{""type"":""Point"",""coordinates"":[-103.48360637354394,19.825596650724357]}"
0_13044,0.6234306693077087,0.10121889412403107,"{""type"":""Point"",""coordinates"":[-58.67370824275087,-3.5450164626653637]}"
0_13089,1.3539669513702393,1.5773032903671265,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13116,1.8959602117538452,0.28819096088409424,"{""type"":""Point"",""coordinates"":[-70.54613100094751,18.350440040012273]}"
0_13129,0.6894060373306274,0.9646305441856384,"{""type"":""Point"",""coordinates"":[-61.64327605290024,16.079566588219926]}"
0_13168,1.8651725053787231,0.3625299036502838,"{""type"":""Point"",""coordinates"":[-70.34800216937175,19.414267208995653]}"
0_13203,1.5440328121185303,0.13537205755710602,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13232,1.0846446752548218,0.3602805733680725,"{""type"":""Point"",""coordinates"":[-100.20985233335388,24.908307506375152]}"
0_13344,2.033231258392334,0.1421566754579544,"{""type"":""Point"",""coordinates"":[-69.24329638586833,8.64931658760963]}"
0_13391,0.5124467611312866,1.0223852396011353,"{""type"":""Point"",""coordinates"":[-74.82435571292184,-10.895154646309152]}"
0_13428,3.0807418823242188,0.11854022741317749,"{""type"":""Point"",""coordinates"":[-85.04233732318106,11.718920906014882]}"
0_13437,0.9679372310638428,0.2529281675815582,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13500,0.19110938906669617,0.10374519228935242,"{""type"":""Point"",""coordinates"":[10.633644730203013,0.7246002116855497]}"
0_13540,2.6808829307556152,0.08624064922332764,"{""type"":""Point"",""coordinates"":[-41.473981159653604,-4.596044407705551]}"
0_13548,1.4089547395706177,0.39623650908470154,"{""type"":""Point"",""coordinates"":[-85.05350295420442,13.783228041101603]}"
0_13565,1.3812246322631836,0.2808580696582794,"{""type"":""Point"",""coordinates"":[-105.4530154984051,22.719145258738845]}"
0_13568,2.3962316513061523,0.4148094952106476,"{""type"":""Point"",""coordinates"":[-98.50308805741571,16.736463196135617]}"
0_13577,1.4220410585403442,0.14688634872436523,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13626,1.3932687044143677,0.1297437846660614,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13637,0.648356556892395,0.09892938286066055,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,1.0727105140686035,0.14206354320049286,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13724,0.45243412256240845,0.551708459854126,"{""type"":""Point"",""coordinates"":[-88.80207593377469,19.428318785345038]}"
0_13752,2.265063762664795,0.7747770547866821,"{""type"":""Point"",""coordinates"":[-72.59048830928333,5.294107106336786]}"
0_13855,0.8385443091392517,0.9500914216041565,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13889,0.2773563265800476,0.11188088357448578,"{""type"":""Point"",""coordinates"":[11.454072727544924,0.23516801175375238]}"
0_13895,2.995793104171753,0.2612503468990326,"{""type"":""Point"",""coordinates"":[-98.37620320069773,16.632223629801057]}"
0_13911,0.9147947430610657,0.11167247593402863,"{""type"":""Point"",""coordinates"":[-7.317327788521103,5.002033460973842]}"
0_13922,0.1462256759405136,0.3748164772987366,"{""type"":""Point"",""coordinates"":[-50.64260610681759,-0.5326113545926681]}"
0_13981,0.35957032442092896,0.5442821979522705,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.5091327428817749,0.09997427463531494,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14102,2.533444881439209,0.23725013434886932,"{""type"":""Point"",""coordinates"":[-70.91938650226437,19.587759918104386]}"
0_14136,0.5840017795562744,0.11391513049602509,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14216,1.2587510347366333,0.28454217314720154,"{""type"":""Point"",""coordinates"":[-85.97015582786815,15.773968942832505]}"
0_14233,1.3626103401184082,0.12034845352172852,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14257,2.586679697036743,0.2320978194475174,"{""type"":""Point"",""coordinates"":[-71.4522035934,18.94374057515639]}"
0_14289,0.20815791189670563,0.34910279512405396,"{""type"":""Point"",""coordinates"":[-63.496385004947655,0.044027929285367653]}"
0_14290,0.6270386576652527,0.08753832429647446,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14343,0.9823496341705322,0.11595740914344788,"{""type"":""Point"",""coordinates"":[-49.26396702798226,-5.683858831689221]}"
0_14436,2.6583456993103027,0.07650864124298096,"{""type"":""Point"",""coordinates"":[-84.7430354335923,11.47631916582299]}"
0_14438,1.4669684171676636,0.4810527265071869,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14452,1.343798279762268,0.267895370721817,"{""type"":""Point"",""coordinates"":[-96.5949534977133,16.525468769920277]}"
0_14675,1.6224807500839233,0.4941147267818451,"{""type"":""Point"",""coordinates"":[-108.56550162806606,26.412318733931137]}"
0_14678,2.0494813919067383,0.25607165694236755,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.19195939600467682,0.10871748626232147,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14811,1.4281840324401855,0.08473744243383408,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14886,2.586679697036743,0.2437322735786438,"{""type"":""Point"",""coordinates"":[-12.79174536288425,8.781475394712698]}"
0_14901,1.985886573791504,0.12417323887348175,"{""type"":""Point"",""coordinates"":[-42.12484517273714,-7.7331646545084345]}"
0_14980,0.46626126766204834,0.10256613045930862,"{""type"":""Point"",""coordinates"":[-59.55375297870966,-3.829904288672024]}"
0_14986,1.3739876747131348,0.09963194280862808,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_14997,0.21306033432483673,0.09475001692771912,"{""type"":""Point"",""coordinates"":[9.346659566876612,-0.429874299671539]}"
0_15014,1.9790574312210083,0.10348574817180634,"{""type"":""Point"",""coordinates"":[-97.95036231894082,23.313753938593514]}"
0_15043,1.892487645149231,0.12691958248615265,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15065,0.5145559906959534,0.3493436574935913,"{""type"":""Point"",""coordinates"":[-48.68212336840254,-28.114729574532067]}"
0_15129,2.2998836040496826,0.12192709743976593,"{""type"":""Point"",""coordinates"":[-39.919289771053435,-15.94267507713066]}"
0_15176,0.20815791189670563,0.12707830965518951,"{""type"":""Point"",""coordinates"":[-64.03726817458082,-8.64945961472194]}"
0_15239,1.38984215259552,0.11204618960618973,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15255,0.23562128841876984,0.08212825655937195,"{""type"":""Point"",""coordinates"":[9.368510945767198,-0.7704884564604118]}"
0_15299,0.18701696395874023,0.19801634550094604,"{""type"":""Point"",""coordinates"":[-72.21730477705655,-12.139389679620642]}"
0_15326,1.985886573791504,0.15417498350143433,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15351,0.1480858027935028,0.14645685255527496,"{""type"":""Point"",""coordinates"":[-67.27953362943768,5.181678817122701]}"
0_15364,0.6307609677314758,0.15518727898597717,"{""type"":""Point"",""coordinates"":[-64.67131276315203,-16.912477244177847]}"
0_15463,0.2337859570980072,0.12230686098337173,"{""type"":""Point"",""coordinates"":[-49.76682964043522,-3.3899178194177453]}"
0_15473,2.588559627532959,0.2539011240005493,"{""type"":""Point"",""coordinates"":[-4.586612494072047,5.733312489536645]}"
0_15504,1.310422420501709,0.1584383100271225,"{""type"":""Point"",""coordinates"":[-88.93522019180915,19.99429283989177]}"
0_15570,1.0719846487045288,0.5713077187538147,"{""type"":""Point"",""coordinates"":[-101.97415366402915,18.479953206593276]}"
0_15702,0.19832761585712433,0.09887237101793289,"{""type"":""Point"",""coordinates"":[-74.82155627862379,1.0873896049048501]}"
0_15759,0.6539164185523987,0.09595062583684921,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,2.379863977432251,0.5264884233474731,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15811,2.9435014724731445,0.10890455543994904,"{""type"":""Point"",""coordinates"":[-95.59802478013579,17.906774971642143]}"
0_15974,2.2836012840270996,0.4068652391433716,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_16061,0.25304538011550903,0.11016348749399185,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16133,3.097527265548706,0.14569191634655,"{""type"":""Point"",""coordinates"":[-70.65841016214831,8.239212500757823]}"
0_16138,0.36260902881622314,0.10385433584451675,"{""type"":""Point"",""coordinates"":[-90.68143476853585,17.182206136855704]}"
0_16155,1.5020272731781006,0.1070193201303482,"{""type"":""Point"",""coordinates"":[-105.1736651635149,19.825615129995676]}"
0_16179,0.6397017240524292,0.09399541467428207,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16218,2.125074863433838,1.2092819213867188,"{""type"":""Point"",""coordinates"":[-43.71186379081026,-22.427774123382413]}"
0_16306,2.2084150314331055,1.026234745979309,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16404,1.621990442276001,1.05607271194458,"{""type"":""Point"",""coordinates"":[-89.79680308316466,15.331030057282367]}"
0_16546,0.6534439325332642,0.10592660307884216,"{""type"":""Point"",""coordinates"":[-75.36340547648645,-9.902955356363929]}"
0_16647,0.13477078080177307,0.14749054610729218,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
0_16664,1.303832769393921,0.27761757373809814,"{""type"":""Point"",""coordinates"":[20.741491167684202,3.1188592584828725]}"
0_16692,0.6467880606651306,0.20342035591602325,"{""type"":""Point"",""coordinates"":[18.89051594088554,1.9843910979761412]}"
0_16744,0.2533179521560669,0.09252262860536575,"{""type"":""Point"",""coordinates"":[15.648238237687417,0.24609478800454448]}"
0_16818,1.7745587825775146,0.14202232658863068,"{""type"":""Point"",""coordinates"":[-64.14273028510522,-14.051245731424473]}"
0_16858,1.9113874435424805,0.2668391168117523,"{""type"":""Point"",""coordinates"":[-13.045501520235938,9.384863817611807]}"
0_16889,0.19195939600467682,0.10516437888145447,"{""type"":""Point"",""coordinates"":[-72.76461445552961,2.0560800203008394]}"
0_16931,0.43292543292045593,0.3363274037837982,"{""type"":""Point"",""coordinates"":[-84.56937981915233,13.876705023470544]}"
0_16967,0.6273178458213806,0.09482643008232117,"{""type"":""Point"",""coordinates"":[12.959545561248772,4.893988872372795]}"
0_16969,0.16631023585796356,0.9242764711380005,"{""type"":""Point"",""coordinates"":[-51.36991347232932,-2.7072693826616647]}"
0_16986,0.46935248374938965,0.08422907441854477,"{""type"":""Point"",""coordinates"":[-84.62914847506153,15.101405665831978]}"
0_17009,1.923723578453064,0.12565544247627258,"{""type"":""Point"",""coordinates"":[-42.42752542999981,-8.268037775876213]}"
0_17011,1.318873643875122,0.26320207118988037,"{""type"":""Point"",""coordinates"":[-46.34002078913828,-1.7521679295964734]}"
0_17016,2.0581560134887695,0.2238912731409073,"{""type"":""Point"",""coordinates"":[-77.9871641504194,18.25119204828562]}"
0_17051,1.9455845355987549,0.11751925200223923,"{""type"":""Point"",""coordinates"":[-72.92419786751206,9.375934269506251]}"
0_17066,0.6859884858131409,0.08356892317533493,"{""type"":""Point"",""coordinates"":[-7.415182944135906,5.536195740028139]}"
0_17110,1.191381812095642,0.07656069844961166,"{""type"":""Point"",""coordinates"":[11.12529218197453,5.1551546102232075]}"
0_17132,2.0581560134887695,0.10105825215578079,"{""type"":""Point"",""coordinates"":[-78.70552044232358,-5.605275322935763]}"
0_17162,0.20815791189670563,0.08162311464548111,"{""type"":""Point"",""coordinates"":[-54.72877828728034,-3.481985332100786]}"
0_17227,1.370038628578186,0.09711533039808273,"{""type"":""Point"",""coordinates"":[-98.5205803143813,23.741050229486493]}"
0_17228,0.3637216091156006,0.13972108066082,"{""type"":""Point"",""coordinates"":[-77.19883296702224,7.528038487730464]}"
0_17273,1.0816823244094849,0.12741342186927795,"{""type"":""Point"",""coordinates"":[-100.03091760306947,24.584049556688466]}"
0_17293,1.4948192834854126,0.8575098514556885,"{""type"":""Point"",""coordinates"":[-74.38778752301435,4.5472727651456495]}"
0_17321,0.1695760190486908,0.16596408188343048,"{""type"":""Point"",""coordinates"":[-59.48996163143502,-1.7357125069385173]}"
0_17334,0.8185935020446777,0.12904274463653564,"{""type"":""Point"",""coordinates"":[-89.8685293997145,16.53334689467313]}"
0_17368,0.3796195685863495,0.14290884137153625,"{""type"":""Point"",""coordinates"":[22.468211073854686,3.6911690314156007]}"
0_17379,0.5037764310836792,0.1399514526128769,"{""type"":""Point"",""coordinates"":[16.672907540437727,-1.921974119862876]}"
0_17481,0.3632127642631531,0.10212253779172897,"{""type"":""Point"",""coordinates"":[-48.61490237032038,-2.399557033862208]}"
0_17499,0.3796195685863495,0.9422614574432373,"{""type"":""Point"",""coordinates"":[24.96344815466269,3.692833396398914]}"
0_17526,0.14725320041179657,0.5308076739311218,"{""type"":""Point"",""coordinates"":[-59.43649984312073,-17.697184911122736]}"
0_17579,0.177004873752594,0.1311134696006775,"{""type"":""Point"",""coordinates"":[10.97799181999484,0.20782220939242105]}"
0_17610,1.2888195514678955,0.12849748134613037,"{""type"":""Point"",""coordinates"":[-47.38526688316238,-1.7216766440382518]}"
0_17612,0.5609176754951477,0.1299566775560379,"{""type"":""Point"",""coordinates"":[18.387764287062584,0.3815771222048495]}"
0_17652,1.282626748085022,0.09703513234853745,"{""type"":""Point"",""coordinates"":[-70.59451504421008,10.901950060086564]}"
0_17701,0.3237195909023285,0.12087054550647736,"{""type"":""Point"",""coordinates"":[-50.37496338915492,-6.014053706594394]}"
0_17733,0.46933403611183167,0.11609005182981491,"{""type"":""Point"",""coordinates"":[21.96238210854443,4.342807040657483]}"
0_17756,1.3569515943527222,1.1109354496002197,"{""type"":""Point"",""coordinates"":[-75.95298061421254,7.580842142599942]}"
0_17817,0.6871030330657959,0.13705608248710632,"{""type"":""Point"",""coordinates"":[-83.93975080445297,13.078582379247447]}"
0_17933,0.5278281569480896,0.1406749188899994,"{""type"":""Point"",""coordinates"":[-47.6635108604636,-2.0801444979943553]}"
0_17938,1.302932858467102,0.3509370684623718,"{""type"":""Point"",""coordinates"":[-79.31645304387764,0.1537198302264778]}"
0_18073,0.5547078847885132,0.08802465349435806,"{""type"":""Point"",""coordinates"":[-7.863885012344307,5.841551187107258]}"
0_18116,1.2299531698226929,1.5038845539093018,"{""type"":""Point"",""coordinates"":[-84.99932642089361,13.925899661076437]}"
0_18132,1.0663714408874512,0.09439043700695038,"{""type"":""Point"",""coordinates"":[-48.57236810000527,-7.478721606915216]}"
0_18134,0.6096354722976685,0.10334007441997528,"{""type"":""Point"",""coordinates"":[-77.98056533957643,8.861896980365168]}"
0_18141,2.7859301567077637,0.5365296602249146,"{""type"":""Point"",""coordinates"":[-40.964321889433464,-14.8211437679395]}"
0_18156,0.1965160369873047,0.16453932225704193,"{""type"":""Point"",""coordinates"":[-63.91660049684556,-15.102601940680847]}"
0_18240,0.6397017240524292,0.9554979205131531,"{""type"":""Point"",""coordinates"":[-50.381282565414715,-2.051062153291276]}"
0_18318,0.4406459331512451,0.141817107796669,"{""type"":""Point"",""coordinates"":[17.948677109567196,0.13235043693252252]}"
0_18335,0.4710175693035126,0.09031905978918076,"{""type"":""Point"",""coordinates"":[16.114349962563626,3.5985335290269918]}"
0_18357,1.0619056224822998,0.13795976340770721,"{""type"":""Point"",""coordinates"":[-99.83469912260655,18.23138237531145]}"
0_18377,0.5091327428817749,0.2733651101589203,"{""type"":""Point"",""coordinates"":[-46.64398657392299,-1.0799193670072773]}"
0_18457,0.6157227754592896,0.19593048095703125,"{""type"":""Point"",""coordinates"":[-88.94667986370574,19.023235764242106]}"
0_18534,2.0921130180358887,0.1742408275604248,"{""type"":""Point"",""coordinates"":[-12.22350933915199,7.441157676877125]}"
0_18551,1.8860695362091064,0.10119660198688507,"{""type"":""Point"",""coordinates"":[-38.6340218889533,-11.921341126416792]}"
0_18597,1.318873643875122,0.9449243545532227,"{""type"":""Point"",""coordinates"":[-43.37907527804973,-4.337669286598343]}"
0_18599,2.9313888549804688,0.6554510593414307,"{""type"":""Point"",""coordinates"":[-89.68158352136813,14.16653184967276]}"
0_18640,1.1865166425704956,0.1225278228521347,"{""type"":""Point"",""coordinates"":[-91.27675355805873,17.57959783886059]}"
0_18731,2.0147218704223633,0.20257169008255005,"{""type"":""Point"",""coordinates"":[-95.88942657545704,17.45900713059166]}"
0_18746,1.8864095211029053,0.39372414350509644,"{""type"":""Point"",""coordinates"":[-80.11334213669981,8.739048095230881]}"
0_18753,1.356049656867981,0.34339436888694763,"{""type"":""Point"",""coordinates"":[-85.73702508183685,14.29195407631636]}"
0_18766,1.923723578453064,0.0862133800983429,"{""type"":""Point"",""coordinates"":[-38.14949915214807,-11.765197638983617]}"
0_18801,2.3865740299224854,0.25989657640457153,"{""type"":""Point"",""coordinates"":[10.978162035965106,6.1532629531849325]}"
0_18817,0.593928873538971,0.1327185332775116,"{""type"":""Point"",""coordinates"":[-65.85212261564067,-15.75783316511496]}"
0_18833,0.8426991105079651,0.6519691348075867,"{""type"":""Point"",""coordinates"":[-51.063774399567656,-29.04826934877591]}"
0_18873,0.19594039022922516,0.10810109972953796,"{""type"":""Point"",""coordinates"":[10.608893185532844,0.42767545731481454]}"
0_18878,0.48507383465766907,0.11608115583658218,"{""type"":""Point"",""coordinates"":[-61.57657952624109,-12.281994641931592]}"
0_18906,0.6575040221214294,0.21629425883293152,"{""type"":""Point"",""coordinates"":[9.298862585930541,5.400519561952492]}"
0_18912,1.248477816581726,0.34557750821113586,"{""type"":""Point"",""coordinates"":[-85.75181279672579,15.070437604281786]}"
0_18914,0.5260356664657593,0.09702761471271515,"{""type"":""Point"",""coordinates"":[-8.813013430966027,5.042110776474891]}"
0_18921,0.919727623462677,0.3946530520915985,"{""type"":""Point"",""coordinates"":[-104.93540509755479,20.113986702465038]}"
0_18960,0.23614627122879028,0.09005469083786011,"{""type"":""Point"",""coordinates"":[-68.40190382908457,-9.298641055420545]}"
0_19130,2.633758068084717,0.12964004278182983,"{""type"":""Point"",""coordinates"":[-41.3483906121029,-12.063679922419983]}"
0_19133,1.0673668384552002,0.11813750863075256,"{""type"":""Point"",""coordinates"":[-48.59469896588529,-8.168894372003294]}"
0_19148,3.0955426692962646,0.43614286184310913,"{""type"":""Point"",""coordinates"":[-43.26021216437564,-22.017507648251716]}"
0_19191,0.8259053826332092,0.13139575719833374,"{""type"":""Point"",""coordinates"":[-50.33036863229442,-25.522945457438944]}"
0_19203,2.2084150314331055,0.23910893499851227,"{""type"":""Point"",""coordinates"":[-96.47024896523317,19.32536276630238]}"
0_19204,0.20170721411705017,0.10311683267354965,"{""type"":""Point"",""coordinates"":[10.765334788418466,0.8333099276160957]}"
0_19215,1.110074758529663,0.6698715090751648,"{""type"":""Point"",""coordinates"":[-108.13781910891983,26.057911395254273]}"
0_19280,1.985886573791504,0.42754217982292175,"{""type"":""Point"",""coordinates"":[-98.06471058019532,22.938791966625246]}"
0_19366,0.38628995418548584,0.33802223205566406,"{""type"":""Point"",""coordinates"":[-74.96944758970479,2.227861626043669]}"
0_19386,2.249358892440796,0.09367118030786514,"{""type"":""Point"",""coordinates"":[-76.12175434833634,20.257210964492984]}"
0_19406,2.0347745418548584,0.14304587244987488,"{""type"":""Point"",""coordinates"":[-69.33911089842515,8.763124718084317]}"
0_19460,1.3670765161514282,0.5626566410064697,"{""type"":""Point"",""coordinates"":[-104.12444366139675,19.69141825158083]}"
0_19491,1.8168412446975708,0.1388305276632309,"{""type"":""Point"",""coordinates"":[-74.22775739079084,9.761318188929533]}"
0_19497,0.17008443176746368,0.12737230956554413,"{""type"":""Point"",""coordinates"":[-66.62005158386027,4.53973140806573]}"
