system:index,ia,va,.geo
0_23825,0.7742031216621399,1.190397024154663,"{""type"":""Point"",""coordinates"":[-80.44415762227555,-1.840725818160208]}"
0_23826,2.2891170978546143,1.0367629528045654,"{""type"":""Point"",""coordinates"":[-44.44772274430095,-20.416554283217284]}"
0_23855,0.7798581123352051,0.2919846177101135,"{""type"":""Point"",""coordinates"":[-51.703266249953536,-7.663822741451734]}"
0_23872,1.7120201587677002,1.4995518922805786,"{""type"":""Point"",""coordinates"":[-72.92562011795204,8.391816064469618]}"
0_23887,0.733961820602417,0.4379051923751831,"{""type"":""Point"",""coordinates"":[-84.10833800820721,32.87027430001315]}"
0_23921,0.7574813365936279,0.6347869038581848,"{""type"":""Point"",""coordinates"":[-10.205522061657721,6.263729504410351]}"
0_23924,1.0280570983886719,1.4635639190673828,"{""type"":""Point"",""coordinates"":[-41.06074291301902,-4.2910685514207385]}"
0_23937,1.8882172107696533,0.4884043335914612,"{""type"":""Point"",""coordinates"":[-55.076421947710976,-9.59030819691791]}"
0_23968,1.2131813764572144,0.7845643162727356,"{""type"":""Point"",""coordinates"":[-83.3948615458947,9.014356464906282]}"
0_23971,1.6515010595321655,0.2583844065666199,"{""type"":""Point"",""coordinates"":[-76.23815175674312,5.63491815268927]}"
0_24087,1.2559728622436523,1.4559077024459839,"{""type"":""Point"",""coordinates"":[-101.25614900798227,17.761406409473715]}"
0_24090,1.1612457036972046,0.5976380109786987,"{""type"":""Point"",""coordinates"":[28.157603180528685,-1.2601641893386932]}"
0_24101,1.18245267868042,0.43975818157196045,"{""type"":""Point"",""coordinates"":[-56.83056359073882,-11.520075504486684]}"
0_24125,1.1167058944702148,0.830348551273346,"{""type"":""Point"",""coordinates"":[-39.07398016497123,-15.78026040364988]}"
0_24143,1.8078227043151855,0.5890183448791504,"{""type"":""Point"",""coordinates"":[-47.01454521778941,-23.395792372789735]}"
0_24149,1.6031731367111206,0.4481123983860016,"{""type"":""Point"",""coordinates"":[-57.91574765123187,-11.274863952138308]}"
0_24171,2.144360065460205,1.2088885307312012,"{""type"":""Point"",""coordinates"":[-40.14239114531739,-10.578165592463487]}"
0_24197,1.3517420291900635,1.074036717414856,"{""type"":""Point"",""coordinates"":[-76.55621652347904,0.19789201191525957]}"
0_24215,1.4236159324645996,0.5460786819458008,"{""type"":""Point"",""coordinates"":[-56.64099635177932,-6.849629349715754]}"
0_24217,1.596823811531067,1.3375972509384155,"{""type"":""Point"",""coordinates"":[-41.173719028236974,-6.916817900546465]}"
0_24220,0.6742188334465027,0.7804622650146484,"{""type"":""Point"",""coordinates"":[10.288648151791012,3.3354736898781545]}"
0_24233,0.6565752625465393,1.0444198846817017,"{""type"":""Point"",""coordinates"":[-85.51957865632257,10.514530322168403]}"
0_24266,1.0455726385116577,0.66297847032547,"{""type"":""Point"",""coordinates"":[-73.87567084618985,6.855678154438586]}"
0_24288,1.228342890739441,0.6565570831298828,"{""type"":""Point"",""coordinates"":[-69.56180717469736,-11.171127330040047]}"
0_24296,1.2054972648620605,0.4626533091068268,"{""type"":""Point"",""coordinates"":[-53.965340439587486,-3.0546003043366303]}"
0_24300,0.9984331727027893,0.944768488407135,"{""type"":""Point"",""coordinates"":[-49.22894564140456,-3.4897564298474535]}"
0_24302,0.703072726726532,1.1222679615020752,"{""type"":""Point"",""coordinates"":[-35.31014855120499,-7.45404529429797]}"
0_24334,0.8574020266532898,0.43753618001937866,"{""type"":""Point"",""coordinates"":[-55.040532766046965,-25.58563122845137]}"
0_24384,1.7050436735153198,0.5666853785514832,"{""type"":""Point"",""coordinates"":[-49.29969339062419,-25.15794812679508]}"
0_24394,1.4156864881515503,0.48462915420532227,"{""type"":""Point"",""coordinates"":[12.856632519126858,0.4397056395077731]}"
0_24429,2.2732157707214355,1.2389237880706787,"{""type"":""Point"",""coordinates"":[-40.49612681251219,-13.079973001652633]}"
0_24430,1.9036451578140259,0.7177736163139343,"{""type"":""Point"",""coordinates"":[-44.04595142904268,-20.99189876125224]}"
0_24466,1.2130086421966553,0.44757968187332153,"{""type"":""Point"",""coordinates"":[-64.39006487580663,0.7862426750033965]}"
0_24530,0.8622922897338867,0.44751209020614624,"{""type"":""Point"",""coordinates"":[10.672491542822522,-0.23131885450550937]}"
0_24541,1.1320593357086182,0.7107383012771606,"{""type"":""Point"",""coordinates"":[-8.297083015290351,7.280467207336114]}"
0_24543,1.471728801727295,0.7765968441963196,"{""type"":""Point"",""coordinates"":[-41.28707858705165,-19.400205233820284]}"
0_24572,0.7222208976745605,0.3578919768333435,"{""type"":""Point"",""coordinates"":[-60.87527532610068,-17.589395030947575]}"
0_24606,0.7481793761253357,0.8673319220542908,"{""type"":""Point"",""coordinates"":[-58.92551830451545,-2.999470595161936]}"
0_24618,1.0639262199401855,1.0841214656829834,"{""type"":""Point"",""coordinates"":[-76.39763416273694,7.96018740317944]}"
0_24621,1.0780744552612305,1.1285820007324219,"{""type"":""Point"",""coordinates"":[-96.54622596640343,18.415792592898583]}"
0_24624,1.345546007156372,0.5565363168716431,"{""type"":""Point"",""coordinates"":[-73.48397375982786,3.235723255269139]}"
0_24639,2.033399820327759,1.0642125606536865,"{""type"":""Point"",""coordinates"":[-87.89998195973673,15.457213522798428]}"
0_24643,0.867257833480835,0.5275895595550537,"{""type"":""Point"",""coordinates"":[-88.98160842403728,18.575082125745734]}"
0_24691,0.7808882594108582,0.7039881944656372,"{""type"":""Point"",""coordinates"":[-37.38995015869902,-5.3245398582846235]}"
0_24732,1.0210072994232178,0.8437025547027588,"{""type"":""Point"",""coordinates"":[-50.11121314213708,-3.167648958997207]}"
0_24740,1.1459836959838867,0.9544470906257629,"{""type"":""Point"",""coordinates"":[-55.963400055753226,-25.15218895093364]}"
0_24771,1.2496896982192993,0.9550660848617554,"{""type"":""Point"",""coordinates"":[-55.993693611664135,-2.513082194978058]}"
0_24790,1.4756195545196533,0.5170775055885315,"{""type"":""Point"",""coordinates"":[-88.92853651371752,18.12017127371558]}"
0_24793,0.6563228964805603,0.36908450722694397,"{""type"":""Point"",""coordinates"":[-63.31573307825305,-13.933827338904997]}"
0_24801,0.8755642771720886,1.052384853363037,"{""type"":""Point"",""coordinates"":[-72.6739949091824,2.539381261146656]}"
0_24803,1.2919490337371826,0.8060099482536316,"{""type"":""Point"",""coordinates"":[-44.223949414273285,-12.938077058470778]}"
0_24880,1.2474985122680664,0.5978544354438782,"{""type"":""Point"",""coordinates"":[-52.74159735027379,-2.445910790349226]}"
0_24889,0.6867757439613342,0.20888526737689972,"{""type"":""Point"",""coordinates"":[-55.609676146389226,-11.021216508066153]}"
0_24919,0.7513954043388367,0.3406450152397156,"{""type"":""Point"",""coordinates"":[-95.85615064872951,34.42079562150145]}"
0_24936,0.7205109596252441,0.564850926399231,"{""type"":""Point"",""coordinates"":[-51.176358801967545,-29.59134818626187]}"
0_24937,0.7061417698860168,0.6624581217765808,"{""type"":""Point"",""coordinates"":[-65.33564323495973,-13.324980206305122]}"
0_24951,1.9879052639007568,0.554527223110199,"{""type"":""Point"",""coordinates"":[-47.11536818973048,-23.723864549453793]}"
0_24972,1.590008020401001,0.8087331652641296,"{""type"":""Point"",""coordinates"":[-74.39955399913352,6.443124156882009]}"
0_24989,1.4772568941116333,0.9174744486808777,"{""type"":""Point"",""coordinates"":[28.181603221391207,-3.8725600899669814]}"
1_1,0.9643688201904297,0.8730805516242981,"{""type"":""Point"",""coordinates"":[97.05649639764196,21.23912371613655]}"
1_29,0.6544145345687866,0.6748344898223877,"{""type"":""Point"",""coordinates"":[116.82562940153518,23.76436840479374]}"
1_37,1.0290347337722778,0.2902088463306427,"{""type"":""Point"",""coordinates"":[142.89149359005165,-6.950107494586934]}"
1_48,1.757617473602295,0.5085943341255188,"{""type"":""Point"",""coordinates"":[107.66696660230818,11.779861583473771]}"
1_54,0.9984331727027893,0.6512838006019592,"{""type"":""Point"",""coordinates"":[141.0461770894975,-6.044871668833143]}"
1_63,0.7381390929222107,0.5101162791252136,"{""type"":""Point"",""coordinates"":[105.65974940426311,14.023511825834623]}"
1_64,0.7707639932632446,0.5886325836181641,"{""type"":""Point"",""coordinates"":[130.4841916033394,33.444747957650776]}"
1_67,1.164039134979248,0.3635466992855072,"{""type"":""Point"",""coordinates"":[151.41909811012374,-5.190373813984364]}"
1_100,1.415452480316162,0.29512733221054077,"{""type"":""Point"",""coordinates"":[116.40756187115554,2.888991495419481]}"
1_115,0.7401152849197388,0.6725615859031677,"{""type"":""Point"",""coordinates"":[112.47280165458041,23.572937467910837]}"
1_233,1.2062636613845825,0.5524547696113586,"{""type"":""Point"",""coordinates"":[119.36002247742928,-2.8629585384735687]}"
1_235,1.4011571407318115,0.3113551139831543,"{""type"":""Point"",""coordinates"":[139.96212747977475,-2.7884745696296775]}"
1_238,1.531579852104187,0.3157564401626587,"{""type"":""Point"",""coordinates"":[117.19459818912836,1.5701578602446484]}"
1_266,1.3522087335586548,0.3628665804862976,"{""type"":""Point"",""coordinates"":[124.70433590002676,6.160711104270968]}"
1_312,1.1135345697402954,0.47765353322029114,"{""type"":""Point"",""coordinates"":[102.33018173599068,5.812721381167559]}"
1_322,0.7915562391281128,0.3312743008136749,"{""type"":""Point"",""coordinates"":[99.20805491831622,11.165494698372926]}"
1_336,0.7498542666435242,0.4623115658760071,"{""type"":""Point"",""coordinates"":[152.49626948374998,-26.970833670400157]}"
1_368,1.2803653478622437,0.51700758934021,"{""type"":""Point"",""coordinates"":[113.06616595175751,1.0441275074643215]}"
1_371,1.5388009548187256,1.5694186687469482,"{""type"":""Point"",""coordinates"":[49.407262152733246,-15.733314605087562]}"
1_382,1.6435308456420898,0.6190475225448608,"{""type"":""Point"",""coordinates"":[103.49883948755155,20.490586422494896]}"
1_387,0.6607668995857239,0.7109411358833313,"{""type"":""Point"",""coordinates"":[39.51963530554304,-3.1109367222919047]}"
1_403,0.9643688201904297,1.1538435220718384,"{""type"":""Point"",""coordinates"":[47.045050460604216,-21.19891774523273]}"
1_512,1.2536349296569824,0.3301624655723572,"{""type"":""Point"",""coordinates"":[136.13821229071598,-3.307872995072892]}"
1_532,1.0288199186325073,0.5764522552490234,"{""type"":""Point"",""coordinates"":[74.8275678756157,14.322398097419294]}"
1_536,0.9913901686668396,0.20833152532577515,"{""type"":""Point"",""coordinates"":[115.25121286440155,-1.5738366239645725]}"
1_558,2.046480894088745,0.7658693194389343,"{""type"":""Point"",""coordinates"":[148.46236979683889,-34.47985318177721]}"
1_639,1.0959423780441284,0.715899646282196,"{""type"":""Point"",""coordinates"":[77.56314346514012,12.13715369793973]}"
1_650,1.0276790857315063,0.6967275142669678,"{""type"":""Point"",""coordinates"":[96.58171401067729,20.192761249109008]}"
1_766,0.7584810853004456,0.7556180953979492,"{""type"":""Point"",""coordinates"":[115.35652883402145,23.72237861827406]}"
1_767,0.6526392698287964,1.0359203815460205,"{""type"":""Point"",""coordinates"":[105.88018878730537,15.836952214362789]}"
1_788,0.7079700827598572,0.6209850907325745,"{""type"":""Point"",""coordinates"":[98.04124469165393,15.84973710317297]}"
1_807,0.9876450300216675,0.587809681892395,"{""type"":""Point"",""coordinates"":[107.97727141334128,29.178646688360384]}"
1_814,0.8114239573478699,0.303286612033844,"{""type"":""Point"",""coordinates"":[117.43228258378963,2.4675541574458926]}"
1_825,0.7324869632720947,0.6107111573219299,"{""type"":""Point"",""coordinates"":[100.40435767435314,15.817895677127572]}"
1_830,1.0481284856796265,0.37425798177719116,"{""type"":""Point"",""coordinates"":[112.41897551634275,1.1361187917312545]}"
1_841,0.690070390701294,0.6601534485816956,"{""type"":""Point"",""coordinates"":[110.08549880520448,24.336959544638216]}"
1_898,0.963744044303894,0.6466913819313049,"{""type"":""Point"",""coordinates"":[111.46430614770156,-6.667090933626387]}"
1_903,1.1994233131408691,0.32803741097450256,"{""type"":""Point"",""coordinates"":[93.01483525822701,21.270519922323743]}"
1_912,0.6715463995933533,0.6761357188224792,"{""type"":""Point"",""coordinates"":[84.75968786289901,21.94022070605327]}"
1_934,0.7099696397781372,0.6451144218444824,"{""type"":""Point"",""coordinates"":[152.40509709346048,-31.654158193413252]}"
1_959,0.7608152627944946,0.6835384964942932,"{""type"":""Point"",""coordinates"":[76.88638136333485,9.143007063942479]}"
1_1029,1.2866452932357788,0.6016845703125,"{""type"":""Point"",""coordinates"":[111.97502700792964,33.67359386661922]}"
1_1037,0.9919503927230835,0.8537361025810242,"{""type"":""Point"",""coordinates"":[47.14043493485409,33.161445606434896]}"
1_1046,0.659645676612854,0.6755357384681702,"{""type"":""Point"",""coordinates"":[114.08312153280588,31.901673129196606]}"
1_1054,1.0897274017333984,0.8078364133834839,"{""type"":""Point"",""coordinates"":[46.69547201551493,-24.09491480470605]}"
1_1109,1.0785694122314453,0.7092194557189941,"{""type"":""Point"",""coordinates"":[120.31783076318365,28.505126091024305]}"
1_1124,0.7576054930686951,0.8961293697357178,"{""type"":""Point"",""coordinates"":[103.94258169250493,10.872733649948986]}"
1_1146,1.2553551197052002,0.5262913703918457,"{""type"":""Point"",""coordinates"":[152.48201565929244,-29.4803230373329]}"
1_1153,1.0127804279327393,0.5786637663841248,"{""type"":""Point"",""coordinates"":[106.92901025941408,32.29655898645738]}"
1_1162,2.016601800918579,0.5335596799850464,"{""type"":""Point"",""coordinates"":[114.34820239196442,-0.0049593195497338784]}"
1_1179,0.6940582394599915,0.6725550293922424,"{""type"":""Point"",""coordinates"":[114.89557831870046,29.499596850992987]}"
1_1208,0.7387011051177979,0.6886677145957947,"{""type"":""Point"",""coordinates"":[111.2428990776751,23.55270106787128]}"
1_1264,1.0334789752960205,0.33240002393722534,"{""type"":""Point"",""coordinates"":[117.6692079025174,1.9957745545189194]}"
1_1284,0.6513213515281677,0.7216095328330994,"{""type"":""Point"",""coordinates"":[120.37594121781538,15.152431183601802]}"
1_1289,1.2604210376739502,0.9707009196281433,"{""type"":""Point"",""coordinates"":[108.1959345774007,12.605146239179232]}"
1_1319,1.3225677013397217,0.31732988357543945,"{""type"":""Point"",""coordinates"":[138.53340309753978,-2.178553271672074]}"
1_1387,0.8021632432937622,0.8404427170753479,"{""type"":""Point"",""coordinates"":[127.52001091489458,-1.6697203739221103]}"
1_1393,1.25432550907135,0.47484496235847473,"{""type"":""Point"",""coordinates"":[119.4023659736527,-2.2817119422168464]}"
1_1394,1.0101078748703003,0.7044038772583008,"{""type"":""Point"",""coordinates"":[149.07033114030102,-5.737331728432391]}"
1_1396,1.0347094535827637,0.41942042112350464,"{""type"":""Point"",""coordinates"":[112.25290575987098,0.5200202678601615]}"
1_1412,1.0639262199401855,0.6464869976043701,"{""type"":""Point"",""coordinates"":[143.89375994262898,-4.510177919769979]}"
1_1440,1.22787606716156,0.2907826602458954,"{""type"":""Point"",""coordinates"":[138.48777274214393,-2.525773078406882]}"
1_1473,2.045165538787842,1.2203398942947388,"{""type"":""Point"",""coordinates"":[49.418030597904014,-15.317456736068934]}"
1_1475,0.963744044303894,0.6569058299064636,"{""type"":""Point"",""coordinates"":[127.6324453914036,-1.7049095582711395]}"
1_1510,0.7535049319267273,0.7230387330055237,"{""type"":""Point"",""coordinates"":[112.47212968187571,-7.222664437338272]}"
1_1516,1.2477413415908813,0.24565203487873077,"{""type"":""Point"",""coordinates"":[110.13652978139503,1.183488509038944]}"
1_1530,1.179388165473938,0.6975758671760559,"{""type"":""Point"",""coordinates"":[28.622201209963425,0.26045483393784236]}"
1_1533,1.128228783607483,0.8670505285263062,"{""type"":""Point"",""coordinates"":[103.04468362579948,19.306230362613338]}"
1_1542,0.7691773772239685,0.41426289081573486,"{""type"":""Point"",""coordinates"":[133.01605578778103,33.235314721059275]}"
1_1553,0.6612125039100647,0.4460959732532501,"{""type"":""Point"",""coordinates"":[80.88513897926255,6.421058484138232]}"
1_1562,0.6642104387283325,0.26094675064086914,"{""type"":""Point"",""coordinates"":[117.83849527353027,4.39189606871053]}"
1_1567,1.2105953693389893,0.7548031210899353,"{""type"":""Point"",""coordinates"":[151.7872740060066,-29.637389250110456]}"
1_1571,1.4471861124038696,0.3431662917137146,"{""type"":""Point"",""coordinates"":[102.12888639763518,-3.019798813659657]}"
1_1606,0.9784639477729797,0.9153589010238647,"{""type"":""Point"",""coordinates"":[99.25992252758522,21.055940475524586]}"
1_1608,0.6881291270256042,0.753277599811554,"{""type"":""Point"",""coordinates"":[117.6992263318579,29.36227573966353]}"
1_1613,0.9859668612480164,0.31386664509773254,"{""type"":""Point"",""coordinates"":[114.87623043310161,-0.3919338497191757]}"
1_1637,2.2585999965667725,0.20406854152679443,"{""type"":""Point"",""coordinates"":[116.19788864538216,5.4116649894828335]}"
1_1671,0.7527779936790466,0.27510204911231995,"{""type"":""Point"",""coordinates"":[80.48013724947039,8.286437308437522]}"
1_1689,0.793477475643158,0.708660900592804,"{""type"":""Point"",""coordinates"":[120.03834463807286,-3.8671058080935747]}"
1_1690,1.438084363937378,0.6125116944313049,"{""type"":""Point"",""coordinates"":[103.29603008667549,18.45286575367315]}"
1_1728,0.7103241682052612,0.7627545595169067,"{""type"":""Point"",""coordinates"":[104.41717709822007,11.62397264710156]}"
1_1795,1.2809547185897827,0.6366128325462341,"{""type"":""Point"",""coordinates"":[45.45862785148,-21.323107071816246]}"
1_1869,1.12467622756958,0.673260509967804,"{""type"":""Point"",""coordinates"":[111.22497971633436,30.830942038000913]}"
1_1870,0.7155148983001709,0.5976012349128723,"{""type"":""Point"",""coordinates"":[106.57983774782024,21.800143617178314]}"
1_1872,2.276803493499756,0.8062707781791687,"{""type"":""Point"",""coordinates"":[108.56331013854452,11.53106788811694]}"
1_1884,0.9087311625480652,0.6303592324256897,"{""type"":""Point"",""coordinates"":[117.23604097645782,30.15076833932178]}"
1_1922,1.0817475318908691,0.7912909388542175,"{""type"":""Point"",""coordinates"":[118.1798215144182,25.778392119359914]}"
1_1944,0.7324869632720947,0.4978530704975128,"{""type"":""Point"",""coordinates"":[94.63060484280591,17.344699856670537]}"
1_1954,0.6762721538543701,1.1782681941986084,"{""type"":""Point"",""coordinates"":[94.62172237089811,22.995167462474228]}"
1_1973,0.8006959557533264,0.43533700704574585,"{""type"":""Point"",""coordinates"":[106.28003508829741,-6.703917980596658]}"
1_2001,1.2321385145187378,0.6160341501235962,"{""type"":""Point"",""coordinates"":[99.83962028146782,18.938992886487664]}"
1_2019,0.6903062462806702,0.7484568953514099,"{""type"":""Point"",""coordinates"":[86.15203986392623,22.01348891082825]}"
1_2062,1.0392976999282837,0.5794677138328552,"{""type"":""Point"",""coordinates"":[45.60255928831212,-22.435224423250958]}"
1_2133,1.0797467231750488,0.9922519326210022,"{""type"":""Point"",""coordinates"":[128.05518850839547,-3.2271063058636917]}"
1_2167,1.4713521003723145,0.3998147249221802,"{""type"":""Point"",""coordinates"":[113.1419825296031,3.087307247878598]}"
1_2218,1.1167058944702148,0.37043729424476624,"{""type"":""Point"",""coordinates"":[103.204114514583,2.508828129590228]}"
1_2220,0.7520307898521423,0.960142195224762,"{""type"":""Point"",""coordinates"":[39.193788437743976,-7.924500594543201]}"
1_2235,1.2390676736831665,0.35406753420829773,"{""type"":""Point"",""coordinates"":[99.0314422619843,15.357812468378222]}"
1_2271,1.0785694122314453,0.6047993302345276,"{""type"":""Point"",""coordinates"":[84.09109922046513,19.431957011263467]}"
1_2287,1.1947288513183594,0.3121944069862366,"{""type"":""Point"",""coordinates"":[93.10469947437632,21.916724099941085]}"
1_2295,1.3811554908752441,0.6663477420806885,"{""type"":""Point"",""coordinates"":[114.38820716964669,26.39051290777837]}"
1_2297,1.1526809930801392,0.3864061236381531,"{""type"":""Point"",""coordinates"":[116.17664758391818,5.832765972931202]}"
1_2305,1.4754379987716675,0.6709432005882263,"{""type"":""Point"",""coordinates"":[117.76882000949125,27.955663156327425]}"
1_2326,2.9986817836761475,0.3009718954563141,"{""type"":""Point"",""coordinates"":[138.55211552689002,-2.9670409764192973]}"
1_2352,0.6961812973022461,0.3651817739009857,"{""type"":""Point"",""coordinates"":[115.16711422111058,4.744465426963677]}"
1_2405,0.6863791942596436,0.37725505232810974,"{""type"":""Point"",""coordinates"":[81.50663136645926,7.3209323524634895]}"
1_2412,0.9646202325820923,1.0196254253387451,"{""type"":""Point"",""coordinates"":[97.3871288744398,21.363981933982302]}"
1_2433,1.0379619598388672,0.5836673378944397,"{""type"":""Point"",""coordinates"":[46.108039162045,-22.769081499506086]}"
1_2435,0.6575775742530823,0.9524050354957581,"{""type"":""Point"",""coordinates"":[96.25833219251243,24.33803706819223]}"
1_2505,0.8097574710845947,0.8571780323982239,"{""type"":""Point"",""coordinates"":[144.88500536132122,-4.245079782453704]}"
1_2554,1.0327094793319702,0.16939446330070496,"{""type"":""Point"",""coordinates"":[96.06853527435584,26.73855485096868]}"
1_2576,0.9720190167427063,0.3612631857395172,"{""type"":""Point"",""coordinates"":[94.98145541733612,26.26857440825261]}"
1_2624,1.1520788669586182,0.7357168197631836,"{""type"":""Point"",""coordinates"":[110.99243225665778,30.227329960704168]}"
1_2636,0.7439665794372559,0.5670642256736755,"{""type"":""Point"",""coordinates"":[77.2999379938461,25.56225447095031]}"
1_2656,2.3613033294677734,0.3871537744998932,"{""type"":""Point"",""coordinates"":[121.40544809128146,17.151636522547154]}"
1_2673,1.0790728330612183,0.7139598727226257,"{""type"":""Point"",""coordinates"":[152.27170171559553,-30.424448964062726]}"
1_2691,0.9913901686668396,0.2841566801071167,"{""type"":""Point"",""coordinates"":[113.85446778968473,-1.0738322333256183]}"
1_2737,1.3909140825271606,0.5776904821395874,"{""type"":""Point"",""coordinates"":[45.63947031283557,-20.48417714290717]}"
1_2745,1.1267554759979248,0.5839985609054565,"{""type"":""Point"",""coordinates"":[106.59520685404419,24.322534130441866]}"
1_2751,2.2642104625701904,0.8015842437744141,"{""type"":""Point"",""coordinates"":[147.39291022181845,-7.915446329382083]}"
1_2767,0.6935988664627075,0.334171861410141,"{""type"":""Point"",""coordinates"":[107.9461993958036,21.747063902903605]}"
1_2773,1.774558424949646,0.8523508310317993,"{""type"":""Point"",""coordinates"":[103.92815165282407,21.118638288314404]}"
1_2774,1.3107911348342896,0.3286784589290619,"{""type"":""Point"",""coordinates"":[136.1126179032173,-3.278599254594306]}"
1_2785,1.3695745468139648,0.6538152098655701,"{""type"":""Point"",""coordinates"":[39.08344660404643,-0.1174283016057772]}"
1_2802,0.7930777668952942,0.5847725868225098,"{""type"":""Point"",""coordinates"":[40.3386757016784,-1.908276524702748]}"
1_2821,1.4266374111175537,1.2565202713012695,"{""type"":""Point"",""coordinates"":[100.95430703525417,17.03646166790624]}"
1_2823,1.063815712928772,0.5766480565071106,"{""type"":""Point"",""coordinates"":[108.07895254584616,27.267728946741432]}"
1_2842,0.731521487236023,1.1927896738052368,"{""type"":""Point"",""coordinates"":[44.29887681961705,-17.117340218689527]}"
1_2850,1.449616551399231,1.0133873224258423,"{""type"":""Point"",""coordinates"":[48.62382121622794,-15.660064722795008]}"
1_2914,1.2178800106048584,0.9641434550285339,"{""type"":""Point"",""coordinates"":[94.28565817744843,22.362694839698232]}"
1_2969,0.7684061527252197,1.019378900527954,"{""type"":""Point"",""coordinates"":[46.83102582490661,-15.719489371812886]}"
1_2988,0.8270250558853149,1.4490960836410522,"{""type"":""Point"",""coordinates"":[126.27198043773492,-3.373068063734411]}"
1_2998,0.735158383846283,0.4621553122997284,"{""type"":""Point"",""coordinates"":[148.92912553704028,-21.56525146024053]}"
1_3017,0.7173188328742981,0.5361368656158447,"{""type"":""Point"",""coordinates"":[134.4534178028565,-3.7642432578600444]}"
1_3052,1.0276790857315063,0.6562811732292175,"{""type"":""Point"",""coordinates"":[28.648887629084097,2.862883011658895]}"
1_3053,1.0797781944274902,0.7528592944145203,"{""type"":""Point"",""coordinates"":[116.97056071670869,25.924786656904708]}"
1_3084,0.9890052676200867,0.6713641285896301,"{""type"":""Point"",""coordinates"":[109.9620169946923,29.992692089265027]}"
1_3123,0.7930777668952942,0.7727026343345642,"{""type"":""Point"",""coordinates"":[122.72295575273783,-5.419106221779529]}"
1_3145,0.8002527952194214,0.410744309425354,"{""type"":""Point"",""coordinates"":[113.48763199873211,2.486034557876828]}"
1_3153,1.074713110923767,0.654750645160675,"{""type"":""Point"",""coordinates"":[115.92348415184757,-8.79539343628908]}"
1_3156,1.0551468133926392,0.5729933977127075,"{""type"":""Point"",""coordinates"":[111.23368861757977,-0.6889341066441282]}"
1_3174,1.4712789058685303,0.5745815634727478,"{""type"":""Point"",""coordinates"":[128.36988137275475,1.285724155850289]}"
1_3188,0.9333093762397766,0.5657704472541809,"{""type"":""Point"",""coordinates"":[86.99951422196199,27.10773370784392]}"
1_3211,0.7930126786231995,0.7233808636665344,"{""type"":""Point"",""coordinates"":[122.22453392734948,-2.9875248040722293]}"
1_3217,1.0421032905578613,0.6095200181007385,"{""type"":""Point"",""coordinates"":[96.22906088544222,25.842523549516184]}"
1_3233,1.9614943265914917,0.31074485182762146,"{""type"":""Point"",""coordinates"":[140.24975823577543,-5.134966355349009]}"
1_3293,0.7626033425331116,0.47568342089653015,"{""type"":""Point"",""coordinates"":[105.85311249148366,13.692748202550783]}"
1_3306,0.9959214925765991,0.6248881816864014,"{""type"":""Point"",""coordinates"":[114.36744226189204,-7.779864333306203]}"
1_3329,0.7428373098373413,0.8094277381896973,"{""type"":""Point"",""coordinates"":[96.13764751945939,17.79084038688946]}"
1_3384,0.9241045117378235,0.6096138954162598,"{""type"":""Point"",""coordinates"":[98.83551605604363,23.488236729421466]}"
1_3418,1.0915510654449463,0.46386152505874634,"{""type"":""Point"",""coordinates"":[108.1686672493787,33.820957402222234]}"
1_3434,1.1477516889572144,0.20904868841171265,"{""type"":""Point"",""coordinates"":[101.5786542061316,6.093170770675857]}"
1_3479,1.2062636613845825,0.28003522753715515,"{""type"":""Point"",""coordinates"":[141.30530196306665,-4.61337308250737]}"
1_3491,1.235319972038269,0.6678780317306519,"{""type"":""Point"",""coordinates"":[141.32233206685055,-5.997270101399351]}"
1_3548,0.848835825920105,0.8358505964279175,"{""type"":""Point"",""coordinates"":[106.96481487928924,13.804072386314502]}"
1_3552,1.8824836015701294,0.41433271765708923,"{""type"":""Point"",""coordinates"":[96.98587851814102,4.085146682536206]}"
1_3557,1.4086352586746216,0.5636911392211914,"{""type"":""Point"",""coordinates"":[37.947252789296854,2.2846864913881584]}"
1_3570,1.2358009815216064,0.36549755930900574,"{""type"":""Point"",""coordinates"":[107.34787834988668,14.599337062376321]}"
1_3584,1.1052809953689575,0.6921311616897583,"{""type"":""Point"",""coordinates"":[141.12704917123293,-3.3698258929204883]}"
1_3603,1.228153944015503,1.3325681686401367,"{""type"":""Point"",""coordinates"":[48.59188592161827,-17.218879143911867]}"
1_3695,0.9221105575561523,0.8604891896247864,"{""type"":""Point"",""coordinates"":[47.87321333262058,33.363897281456445]}"
1_3696,1.8824836015701294,0.6379575729370117,"{""type"":""Point"",""coordinates"":[100.8818160064559,21.882411276227085]}"
1_3702,1.2220284938812256,0.5243401527404785,"{""type"":""Point"",""coordinates"":[141.20894978591872,-5.87939537749065]}"
1_3733,0.6858806610107422,0.5621479153633118,"{""type"":""Point"",""coordinates"":[151.58193478751377,-32.61828494615095]}"
1_3765,1.3256120681762695,1.1184532642364502,"{""type"":""Point"",""coordinates"":[97.48872646412599,27.150150988013564]}"
1_3788,0.9223679304122925,0.857138454914093,"{""type"":""Point"",""coordinates"":[83.37183201840797,28.02878363568112]}"
1_3799,0.7691773772239685,0.6680177450180054,"{""type"":""Point"",""coordinates"":[84.54000413141314,21.361193125914333]}"
1_3816,1.2203350067138672,0.20245830714702606,"{""type"":""Point"",""coordinates"":[100.76524290645565,20.998234096712423]}"
