system:index,fr,ir,.geo
0_15261,0.9101730585098267,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-52.67740096334987,-10.370041014724157]}"
0_15299,0.654868483543396,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-72.21730477705655,-12.139389679620642]}"
0_15301,0.16381743550300598,0.15840983390808105,"{""type"":""Point"",""coordinates"":[-75.83583584141618,6.989169066528984]}"
0_15326,0.08580176532268524,0.10028458386659622,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15351,0.7375084757804871,0.1732666790485382,"{""type"":""Point"",""coordinates"":[-67.27953362943768,5.181678817122701]}"
0_15371,0.29390233755111694,0.11189081519842148,"{""type"":""Point"",""coordinates"":[-86.79900181363125,34.45845138396027]}"
0_15404,0.29538771510124207,0.2160807102918625,"{""type"":""Point"",""coordinates"":[-44.81913759337052,-19.69678821960335]}"
0_15444,0.15410754084587097,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-39.994657419951025,-13.735134201261117]}"
0_15478,0.5066894292831421,0.16429686546325684,"{""type"":""Point"",""coordinates"":[-68.39103746408259,-13.240419609712747]}"
0_15536,1.3670005798339844,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-52.88373803426495,-12.461674826227066]}"
0_15560,1.0085256099700928,0.10878991335630417,"{""type"":""Point"",""coordinates"":[-86.16055376729365,33.83489649709956]}"
0_15565,0.3371754288673401,0.19190464913845062,"{""type"":""Point"",""coordinates"":[-75.6431915534151,7.585987934985268]}"
0_15728,0.43446558713912964,0.10670487582683563,"{""type"":""Point"",""coordinates"":[25.897317653620878,2.8736801476737805]}"
0_15749,0.10496031492948532,0.36228641867637634,"{""type"":""Point"",""coordinates"":[-86.67066495047297,14.482217467892388]}"
0_15759,0.43997275829315186,0.11621444672346115,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,0.08694189786911011,0.10497765988111496,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15811,0.3540085554122925,0.10836388170719147,"{""type"":""Point"",""coordinates"":[-95.59802478013579,17.906774971642143]}"
0_15866,0.1666637659072876,0.18377119302749634,"{""type"":""Point"",""coordinates"":[-75.87080716898807,2.5803297001646905]}"
0_15925,0.2094307839870453,0.12285184115171432,"{""type"":""Point"",""coordinates"":[-36.062488186041534,-9.902254284593734]}"
0_15974,0.08934196084737778,0.10269030183553696,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_15978,0.3874492347240448,0.14293058216571808,"{""type"":""Point"",""coordinates"":[-58.39867885495632,6.765565731480529]}"
0_16021,0.506598711013794,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-73.35295579225604,-12.02691328910311]}"
0_16051,0.25340521335601807,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-49.46307790327475,-15.957440917009729]}"
0_16061,0.47717973589897156,0.16853134334087372,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16066,0.4592624008655548,0.23850712180137634,"{""type"":""Point"",""coordinates"":[-74.88177469428824,-7.617143162216424]}"
0_16078,1.4079984426498413,0.38185083866119385,"{""type"":""Point"",""coordinates"":[22.63579585143994,2.1274744483186168]}"
0_16118,0.37630796432495117,0.20894205570220947,"{""type"":""Point"",""coordinates"":[26.80345088337091,1.145388684392827]}"
0_16133,0.12466266751289368,0.1171918585896492,"{""type"":""Point"",""coordinates"":[-70.65841016214831,8.239212500757823]}"
0_16165,0.17261134088039398,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-40.06492931355957,-15.21918088094042]}"
0_16179,0.51181960105896,0.11094065755605698,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16306,0.2097950428724289,0.35013842582702637,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16365,1.0795727968215942,0.165805846452713,"{""type"":""Point"",""coordinates"":[-85.91111403488237,34.16140438500446]}"
0_16398,0.8173496723175049,0.16588127613067627,"{""type"":""Point"",""coordinates"":[-72.09839999313375,-12.482057475991589]}"
0_16412,0.5767332315444946,0.09891445189714432,"{""type"":""Point"",""coordinates"":[-72.78408420758905,7.451409260317288]}"
0_16513,0.541276216506958,0.19682075083255768,"{""type"":""Point"",""coordinates"":[-70.21644545890551,1.262040628738464]}"
0_16546,1.0466572046279907,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-75.36340547648645,-9.902955356363929]}"
0_16558,0.5547972917556763,0.16067612171173096,"{""type"":""Point"",""coordinates"":[16.235666243608854,-1.1977863893203535]}"
0_16588,0.4460802674293518,0.16429686546325684,"{""type"":""Point"",""coordinates"":[-74.42996638629057,-10.141915972886842]}"
0_16647,0.34032145142555237,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
0_16687,0.2971431612968445,0.4125426709651947,"{""type"":""Point"",""coordinates"":[-2.136239008673172,6.472817531288989]}"
0_16692,0.35851624608039856,0.1042223870754242,"{""type"":""Point"",""coordinates"":[18.89051594088554,1.9843910979761412]}"
0_16730,0.21695435047149658,0.18377119302749634,"{""type"":""Point"",""coordinates"":[-76.53512817060087,3.951099673436902]}"
0_16733,0.5901973843574524,0.10609735548496246,"{""type"":""Point"",""coordinates"":[17.016333794048087,1.9688508076403481]}"
0_16744,0.6752861738204956,0.23135246336460114,"{""type"":""Point"",""coordinates"":[15.648238237687417,0.24609478800454448]}"
0_16799,1.2993791103363037,0.17771266400814056,"{""type"":""Point"",""coordinates"":[25.29086231977011,0.15745259298002776]}"
0_16818,0.3339579999446869,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-64.14273028510522,-14.051245731424473]}"
0_16873,0.5912368297576904,0.16334941983222961,"{""type"":""Point"",""coordinates"":[16.590843461543322,1.8668186316147397]}"
0_16889,1.4110783338546753,0.162054643034935,"{""type"":""Point"",""coordinates"":[-72.76461445552961,2.0560800203008394]}"
0_16900,0.47609448432922363,0.097043976187706,"{""type"":""Point"",""coordinates"":[24.7306819347432,-12.693130495485772]}"
0_16951,0.5227708220481873,0.15335406363010406,"{""type"":""Point"",""coordinates"":[-49.789257770712084,-9.904089112733121]}"
0_16967,0.30544108152389526,0.15081699192523956,"{""type"":""Point"",""coordinates"":[12.959545561248772,4.893988872372795]}"
0_16969,0.5517545938491821,0.16678498685359955,"{""type"":""Point"",""coordinates"":[-51.36991347232932,-2.7072693826616647]}"
0_16986,0.15643854439258575,0.1060444638133049,"{""type"":""Point"",""coordinates"":[-84.62914847506153,15.101405665831978]}"
0_16997,1.3939664363861084,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-49.76610841030804,-7.393155636772357]}"
0_17011,1.2717422246932983,0.3312380015850067,"{""type"":""Point"",""coordinates"":[-46.34002078913828,-1.7521679295964734]}"
0_17016,0.2006864845752716,0.11449173092842102,"{""type"":""Point"",""coordinates"":[-77.9871641504194,18.25119204828562]}"
0_17051,0.4476667046546936,0.11543777585029602,"{""type"":""Point"",""coordinates"":[-72.92419786751206,9.375934269506251]}"
0_17066,0.4784731864929199,0.1084873154759407,"{""type"":""Point"",""coordinates"":[-7.415182944135906,5.536195740028139]}"
0_17110,0.38433027267456055,0.10545534640550613,"{""type"":""Point"",""coordinates"":[11.12529218197453,5.1551546102232075]}"
0_17136,0.7386597990989685,0.162054643034935,"{""type"":""Point"",""coordinates"":[-53.176583150510915,5.480257785719749]}"
0_17158,0.6810373663902283,0.11158403009176254,"{""type"":""Point"",""coordinates"":[-9.476708541204083,7.584723193102921]}"
0_17162,1.3070329427719116,0.17465583980083466,"{""type"":""Point"",""coordinates"":[-54.72877828728034,-3.481985332100786]}"
0_17189,1.315824270248413,0.16588886082172394,"{""type"":""Point"",""coordinates"":[-69.3235137595082,-10.874424880143636]}"
0_17228,0.3540329337120056,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-77.19883296702224,7.528038487730464]}"
0_17304,0.5912368297576904,0.10314242541790009,"{""type"":""Point"",""coordinates"":[17.302956562593234,1.5781792088314635]}"
0_17309,0.2452417016029358,0.15271468460559845,"{""type"":""Point"",""coordinates"":[-48.767746433066,-11.012532381398989]}"
0_17321,0.6659862995147705,0.23135246336460114,"{""type"":""Point"",""coordinates"":[-59.48996163143502,-1.7357125069385173]}"
0_17345,0.16284802556037903,0.15151584148406982,"{""type"":""Point"",""coordinates"":[-75.85860917586045,6.968139909850542]}"
0_17368,0.42802271246910095,0.10617680847644806,"{""type"":""Point"",""coordinates"":[22.468211073854686,3.6911690314156007]}"
0_17379,0.43817052245140076,0.09069076925516129,"{""type"":""Point"",""coordinates"":[16.672907540437727,-1.921974119862876]}"
0_17403,0.21133816242218018,0.1658480316400528,"{""type"":""Point"",""coordinates"":[-72.86051640228746,-12.615953594267824]}"
0_17415,0.29390233755111694,0.16536067426204681,"{""type"":""Point"",""coordinates"":[-56.615698811136596,-2.2625222375540477]}"
0_17494,0.46623632311820984,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-95.71552018656543,31.482603879046863]}"
0_17499,0.253147155046463,0.1223321259021759,"{""type"":""Point"",""coordinates"":[24.96344815466269,3.692833396398914]}"
0_17526,0.567058801651001,0.151117205619812,"{""type"":""Point"",""coordinates"":[-59.43649984312073,-17.697184911122736]}"
0_17579,0.6106885671615601,0.23135246336460114,"{""type"":""Point"",""coordinates"":[10.97799181999484,0.20782220939242105]}"
0_17612,0.48363983631134033,0.1890139877796173,"{""type"":""Point"",""coordinates"":[18.387764287062584,0.3815771222048495]}"
0_17701,0.635705292224884,0.17399102449417114,"{""type"":""Point"",""coordinates"":[-50.37496338915492,-6.014053706594394]}"
0_17705,0.6777430176734924,0.16678498685359955,"{""type"":""Point"",""coordinates"":[-59.644767179164816,7.2189466224683905]}"
0_17733,0.18784546852111816,0.09229089319705963,"{""type"":""Point"",""coordinates"":[21.96238210854443,4.342807040657483]}"
0_17817,0.8644593954086304,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-83.93975080445297,13.078582379247447]}"
0_17938,0.5598613619804382,0.39410194754600525,"{""type"":""Point"",""coordinates"":[-79.31645304387764,0.1537198302264778]}"
0_17956,0.36537325382232666,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-52.49848794388695,-9.368581812863717]}"
0_18073,0.4645952582359314,0.09732400625944138,"{""type"":""Point"",""coordinates"":[-7.863885012344307,5.841551187107258]}"
0_18130,0.15422484278678894,0.38278353214263916,"{""type"":""Point"",""coordinates"":[-86.52284108478348,14.170488456537843]}"
0_18132,0.5654229521751404,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-48.57236810000527,-7.478721606915216]}"
0_18134,0.8898751139640808,0.17520441114902496,"{""type"":""Point"",""coordinates"":[-77.98056533957643,8.861896980365168]}"
0_18148,0.46264830231666565,0.17071035504341125,"{""type"":""Point"",""coordinates"":[-71.91851366173499,1.6657951677224274]}"
0_18156,1.498111605644226,0.17403224110603333,"{""type"":""Point"",""coordinates"":[-63.91660049684556,-15.102601940680847]}"
0_18191,0.5474970936775208,0.15271468460559845,"{""type"":""Point"",""coordinates"":[-51.07754849306424,-22.00865778092542]}"
0_18218,0.17352195084095,0.1485295295715332,"{""type"":""Point"",""coordinates"":[-72.25139198338913,8.313631349998646]}"
0_18240,0.489209920167923,0.1164139062166214,"{""type"":""Point"",""coordinates"":[-50.381282565414715,-2.051062153291276]}"
0_18241,0.5526570081710815,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-72.58503448099343,-9.690309316460432]}"
0_18318,0.4529845118522644,0.1943405270576477,"{""type"":""Point"",""coordinates"":[17.948677109567196,0.13235043693252252]}"
0_18335,0.20836801826953888,0.11191672831773758,"{""type"":""Point"",""coordinates"":[16.114349962563626,3.5985335290269918]}"
0_18351,0.9797160029411316,0.09294279664754868,"{""type"":""Point"",""coordinates"":[-95.11595664304693,32.10877739953887]}"
0_18436,0.20515500009059906,0.26101189851760864,"{""type"":""Point"",""coordinates"":[-87.09186249867555,34.84563271798868]}"
0_18491,0.4969133734703064,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-61.65750803208932,-14.541429199949514]}"
0_18534,0.5066894292831421,0.10169101506471634,"{""type"":""Point"",""coordinates"":[-12.22350933915199,7.441157676877125]}"
0_18551,0.869608998298645,0.1122603490948677,"{""type"":""Point"",""coordinates"":[-38.6340218889533,-11.921341126416792]}"
0_18560,0.3792839050292969,0.1760084331035614,"{""type"":""Point"",""coordinates"":[27.532516512967238,-1.1252337176647331]}"
0_18597,0.30209481716156006,0.132866770029068,"{""type"":""Point"",""coordinates"":[-43.37907527804973,-4.337669286598343]}"
0_18599,0.0952015370130539,0.22933082282543182,"{""type"":""Point"",""coordinates"":[-89.68158352136813,14.16653184967276]}"
0_18693,0.2307654321193695,0.1748378723859787,"{""type"":""Point"",""coordinates"":[-39.9378928718725,-19.69937628097545]}"
0_18731,0.3323206901550293,0.1088719591498375,"{""type"":""Point"",""coordinates"":[-95.88942657545704,17.45900713059166]}"
0_18746,0.23723383247852325,0.10692203044891357,"{""type"":""Point"",""coordinates"":[-80.11334213669981,8.739048095230881]}"
0_18753,0.8399309515953064,0.1223321259021759,"{""type"":""Point"",""coordinates"":[-85.73702508183685,14.29195407631636]}"
0_18768,0.5654229521751404,0.23204071819782257,"{""type"":""Point"",""coordinates"":[-45.64842017402413,-2.8235132064302326]}"
0_18817,0.299606591463089,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-65.85212261564067,-15.75783316511496]}"
0_18833,0.2099425047636032,0.45369893312454224,"{""type"":""Point"",""coordinates"":[-51.063774399567656,-29.04826934877591]}"
0_18864,0.7431631088256836,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-60.3332418614801,6.291671082250019]}"
0_18873,0.6501128673553467,0.23135246336460114,"{""type"":""Point"",""coordinates"":[10.608893185532844,0.42767545731481454]}"
0_18906,0.5523295998573303,0.09646257013082504,"{""type"":""Point"",""coordinates"":[9.298862585930541,5.400519561952492]}"
0_18912,0.7290564775466919,0.10380233079195023,"{""type"":""Point"",""coordinates"":[-85.75181279672579,15.070437604281786]}"
0_18914,0.37594181299209595,0.21643486618995667,"{""type"":""Point"",""coordinates"":[-8.813013430966027,5.042110776474891]}"
0_18915,0.4592128396034241,0.13754159212112427,"{""type"":""Point"",""coordinates"":[22.626415325372594,-0.5682885091213767]}"
0_18921,0.4229492247104645,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-104.93540509755479,20.113986702465038]}"
0_18933,0.17493605613708496,0.1290007084608078,"{""type"":""Point"",""coordinates"":[-3.1023214679750497,7.385930099421513]}"
0_18960,1.412992238998413,0.1657777577638626,"{""type"":""Point"",""coordinates"":[-68.40190382908457,-9.298641055420545]}"
0_19133,0.455426424741745,0.15115781128406525,"{""type"":""Point"",""coordinates"":[-48.59469896588529,-8.168894372003294]}"
0_19148,0.20172461867332458,0.13385525345802307,"{""type"":""Point"",""coordinates"":[-43.26021216437564,-22.017507648251716]}"
0_19191,0.9379980564117432,0.2520948052406311,"{""type"":""Point"",""coordinates"":[-50.33036863229442,-25.522945457438944]}"
0_19204,0.6659862995147705,0.19874563813209534,"{""type"":""Point"",""coordinates"":[10.765334788418466,0.8333099276160957]}"
0_19205,0.569225013256073,0.1976509541273117,"{""type"":""Point"",""coordinates"":[-77.93391463979096,-0.5038788853365325]}"
0_19230,0.44888827204704285,0.24991777539253235,"{""type"":""Point"",""coordinates"":[-75.89422585129999,-8.54389816986714]}"
0_19366,0.6795720458030701,0.19692674279212952,"{""type"":""Point"",""coordinates"":[-74.96944758970479,2.227861626043669]}"
0_19396,0.1703597605228424,0.30339911580085754,"{""type"":""Point"",""coordinates"":[-5.4794416605593534,7.566535943154098]}"
0_19406,0.16539767384529114,0.132866770029068,"{""type"":""Point"",""coordinates"":[-69.33911089842515,8.763124718084317]}"
0_19491,0.16609275341033936,0.10464991629123688,"{""type"":""Point"",""coordinates"":[-74.22775739079084,9.761318188929533]}"
0_19497,0.24563813209533691,0.16603714227676392,"{""type"":""Point"",""coordinates"":[-66.62005158386027,4.53973140806573]}"
0_19569,0.5596908926963806,0.1653137505054474,"{""type"":""Point"",""coordinates"":[13.434268509226113,3.7800693070904474]}"
0_19619,0.2801980972290039,0.354900985956192,"{""type"":""Point"",""coordinates"":[-69.77107265576078,7.960006704755095]}"
0_19622,0.5797479152679443,0.38356587290763855,"{""type"":""Point"",""coordinates"":[9.363841996004957,-0.022328095508821616]}"
0_19643,0.29687315225601196,0.17973941564559937,"{""type"":""Point"",""coordinates"":[-76.24507429835906,6.2926350417836545]}"
0_19720,1.0096538066864014,0.12999971210956573,"{""type"":""Point"",""coordinates"":[-43.27806274406932,-3.788358035974609]}"
0_19728,0.2901434600353241,0.15201810002326965,"{""type"":""Point"",""coordinates"":[-4.2566160856006965,6.420933309146889]}"
0_19733,0.5518494844436646,0.11207210272550583,"{""type"":""Point"",""coordinates"":[18.248623301614998,-2.250045496135984]}"
0_19775,0.49314379692077637,0.11467305570840836,"{""type"":""Point"",""coordinates"":[10.200897706502555,4.047399756648961]}"
0_19820,1.3333536386489868,0.15368790924549103,"{""type"":""Point"",""coordinates"":[-65.58612218976023,-16.94210804769007]}"
0_19854,0.47380775213241577,0.165805846452713,"{""type"":""Point"",""coordinates"":[-50.530318747557196,-2.3122449662960736]}"
0_19875,0.1198681890964508,0.09057416021823883,"{""type"":""Point"",""coordinates"":[-97.49933930518631,16.253765010951252]}"
0_19886,0.24510155618190765,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-60.66767830643551,-17.899472516445925]}"
0_19974,0.6106885671615601,0.23840509355068207,"{""type"":""Point"",""coordinates"":[12.683515619250404,-0.13405826102831855]}"
0_19975,0.4062102138996124,0.17405538260936737,"{""type"":""Point"",""coordinates"":[-51.331884277747534,-4.393252883279117]}"
1_1,0.10359322279691696,0.09764919430017471,"{""type"":""Point"",""coordinates"":[97.05649639764196,21.23912371613655]}"
1_14,0.6598264575004578,0.2152039259672165,"{""type"":""Point"",""coordinates"":[141.34262138846398,-3.754891506718443]}"
1_37,0.43097323179244995,0.2373388558626175,"{""type"":""Point"",""coordinates"":[142.89149359005165,-6.950107494586934]}"
1_54,0.37754520773887634,0.20621630549430847,"{""type"":""Point"",""coordinates"":[141.0461770894975,-6.044871668833143]}"
1_58,0.28421393036842346,0.22701507806777954,"{""type"":""Point"",""coordinates"":[105.0094783684183,26.642020592205267]}"
1_63,0.24572061002254486,0.10551346093416214,"{""type"":""Point"",""coordinates"":[105.65974940426311,14.023511825834623]}"
1_67,0.4852142632007599,0.24336035549640656,"{""type"":""Point"",""coordinates"":[151.41909811012374,-5.190373813984364]}"
1_100,0.45244520902633667,0.2152039259672165,"{""type"":""Point"",""coordinates"":[116.40756187115554,2.888991495419481]}"
1_171,0.4664428234100342,0.1348298043012619,"{""type"":""Point"",""coordinates"":[130.86794963200603,-1.2904159118295275]}"
1_235,0.3958826959133148,0.1551957130432129,"{""type"":""Point"",""coordinates"":[139.96212747977475,-2.7884745696296775]}"
1_238,0.663563072681427,0.18192750215530396,"{""type"":""Point"",""coordinates"":[117.19459818912836,1.5701578602446484]}"
1_371,0.7004126310348511,0.1185029000043869,"{""type"":""Point"",""coordinates"":[49.407262152733246,-15.733314605087562]}"
1_382,0.2507629692554474,0.1223321259021759,"{""type"":""Point"",""coordinates"":[103.49883948755155,20.490586422494896]}"
1_462,0.49779942631721497,0.11705313622951508,"{""type"":""Point"",""coordinates"":[91.10959452334822,27.059638527929796]}"
1_463,0.3160879611968994,0.10154050588607788,"{""type"":""Point"",""coordinates"":[103.01752687733095,28.544297866546245]}"
1_509,0.3127845227718353,0.3419871926307678,"{""type"":""Point"",""coordinates"":[35.42105082946599,-0.41509412929230455]}"
1_512,0.5784978270530701,0.1808435320854187,"{""type"":""Point"",""coordinates"":[136.13821229071598,-3.307872995072892]}"
1_532,0.7340700030326843,0.09870275110006332,"{""type"":""Point"",""coordinates"":[74.8275678756157,14.322398097419294]}"
1_536,1.3572514057159424,0.10668637603521347,"{""type"":""Point"",""coordinates"":[115.25121286440155,-1.5738366239645725]}"
1_650,0.3353721797466278,0.1284284144639969,"{""type"":""Point"",""coordinates"":[96.58171401067729,20.192761249109008]}"
1_767,0.2084728330373764,0.3558303117752075,"{""type"":""Point"",""coordinates"":[105.88018878730537,15.836952214362789]}"
1_770,0.20577716827392578,0.19242887198925018,"{""type"":""Point"",""coordinates"":[98.09333701269301,25.051437568905975]}"
1_841,0.23304511606693268,0.16527636349201202,"{""type"":""Point"",""coordinates"":[110.08549880520448,24.336959544638216]}"
1_1054,0.20428875088691711,0.312930703163147,"{""type"":""Point"",""coordinates"":[46.69547201551493,-24.09491480470605]}"
1_1103,0.3919871151447296,0.12238193303346634,"{""type"":""Point"",""coordinates"":[99.87582201823489,26.77978309366156]}"
1_1109,0.22754636406898499,0.22746852040290833,"{""type"":""Point"",""coordinates"":[120.31783076318365,28.505126091024305]}"
1_1124,1.517661452293396,0.11576901376247406,"{""type"":""Point"",""coordinates"":[103.94258169250493,10.872733649948986]}"
1_1162,0.45244520902633667,0.2151237577199936,"{""type"":""Point"",""coordinates"":[114.34820239196442,-0.0049593195497338784]}"
1_1193,1.4483153820037842,0.10055781155824661,"{""type"":""Point"",""coordinates"":[116.21648737021145,-2.901958566257111]}"
1_1264,1.4404065608978271,0.17867030203342438,"{""type"":""Point"",""coordinates"":[117.6692079025174,1.9957745545189194]}"
1_1284,0.647327721118927,0.10221317410469055,"{""type"":""Point"",""coordinates"":[120.37594121781538,15.152431183601802]}"
1_1295,0.08694189786911011,0.10678799450397491,"{""type"":""Point"",""coordinates"":[107.05340445829377,23.437801121419707]}"
1_1319,0.6646037697792053,0.23409613966941833,"{""type"":""Point"",""coordinates"":[138.53340309753978,-2.178553271672074]}"
1_1394,0.3858918249607086,0.23725897073745728,"{""type"":""Point"",""coordinates"":[149.07033114030102,-5.737331728432391]}"
1_1412,0.6176294684410095,0.23409613966941833,"{""type"":""Point"",""coordinates"":[143.89375994262898,-4.510177919769979]}"
1_1440,0.7386597990989685,0.23417603969573975,"{""type"":""Point"",""coordinates"":[138.48777274214393,-2.525773078406882]}"
1_1473,0.5411101579666138,0.10470758378505707,"{""type"":""Point"",""coordinates"":[49.418030597904014,-15.317456736068934]}"
1_1475,0.37045741081237793,0.38607966899871826,"{""type"":""Point"",""coordinates"":[127.6324453914036,-1.7049095582711395]}"
1_1533,0.17374588549137115,0.11237635463476181,"{""type"":""Point"",""coordinates"":[103.04468362579948,19.306230362613338]}"
1_1571,0.7216702103614807,0.16988706588745117,"{""type"":""Point"",""coordinates"":[102.12888639763518,-3.019798813659657]}"
1_1606,0.1260354220867157,0.11487681418657303,"{""type"":""Point"",""coordinates"":[99.25992252758522,21.055940475524586]}"
1_1608,0.20845498144626617,0.3126460909843445,"{""type"":""Point"",""coordinates"":[117.6992263318579,29.36227573966353]}"
1_1613,1.3417155742645264,0.22004231810569763,"{""type"":""Point"",""coordinates"":[114.87623043310161,-0.3919338497191757]}"
1_1690,0.30060914158821106,0.11774694919586182,"{""type"":""Point"",""coordinates"":[103.29603008667549,18.45286575367315]}"
1_1870,0.12147613614797592,0.09901804476976395,"{""type"":""Point"",""coordinates"":[106.57983774782024,21.800143617178314]}"
1_1884,0.09174544364213943,0.1641380786895752,"{""type"":""Point"",""coordinates"":[117.23604097645782,30.15076833932178]}"
1_1922,0.2924981713294983,0.09734027832746506,"{""type"":""Point"",""coordinates"":[118.1798215144182,25.778392119359914]}"
1_2133,0.41004854440689087,0.34491658210754395,"{""type"":""Point"",""coordinates"":[128.05518850839547,-3.2271063058636917]}"
1_2220,0.4402439594268799,0.13742466270923615,"{""type"":""Point"",""coordinates"":[39.193788437743976,-7.924500594543201]}"
1_2235,0.6348991990089417,0.1489161103963852,"{""type"":""Point"",""coordinates"":[99.0314422619843,15.357812468378222]}"
1_2271,0.1347738653421402,0.14368921518325806,"{""type"":""Point"",""coordinates"":[84.09109922046513,19.431957011263467]}"
1_2295,0.15925437211990356,0.2251003384590149,"{""type"":""Point"",""coordinates"":[114.38820716964669,26.39051290777837]}"
1_2305,0.35894855856895447,0.09573093056678772,"{""type"":""Point"",""coordinates"":[117.76882000949125,27.955663156327425]}"
1_2326,0.6284021735191345,0.23417603969573975,"{""type"":""Point"",""coordinates"":[138.55211552689002,-2.9670409764192973]}"
1_2352,0.6428691148757935,0.2489047795534134,"{""type"":""Point"",""coordinates"":[115.16711422111058,4.744465426963677]}"
1_2374,0.28365933895111084,0.19268740713596344,"{""type"":""Point"",""coordinates"":[100.52795687596269,28.478024381472657]}"
1_2405,0.48516231775283813,0.0938120186328888,"{""type"":""Point"",""coordinates"":[81.50663136645926,7.3209323524634895]}"
1_2412,0.15243124961853027,0.09548796713352203,"{""type"":""Point"",""coordinates"":[97.3871288744398,21.363981933982302]}"
1_2505,0.30544108152389526,0.17531879246234894,"{""type"":""Point"",""coordinates"":[144.88500536132122,-4.245079782453704]}"
1_2532,0.28421393036842346,0.14696159958839417,"{""type"":""Point"",""coordinates"":[105.07092309041667,26.17265385151389]}"
1_2567,0.6284021735191345,0.21471412479877472,"{""type"":""Point"",""coordinates"":[139.182665859701,-6.675097882396003]}"
1_2576,0.9379980564117432,0.09881025552749634,"{""type"":""Point"",""coordinates"":[94.98145541733612,26.26857440825261]}"
1_2684,0.16261035203933716,0.11355585604906082,"{""type"":""Point"",""coordinates"":[100.03497683174243,27.652786087115164]}"
1_2751,0.47995850443840027,0.21048805117607117,"{""type"":""Point"",""coordinates"":[147.39291022181845,-7.915446329382083]}"
1_2774,0.5912368297576904,0.1653994917869568,"{""type"":""Point"",""coordinates"":[136.1126179032173,-3.278599254594306]}"
1_2821,0.2866961359977722,0.0907895416021347,"{""type"":""Point"",""coordinates"":[100.95430703525417,17.03646166790624]}"
1_2949,0.46274590492248535,0.10005288571119308,"{""type"":""Point"",""coordinates"":[47.448352486171785,-19.232769642717624]}"
1_2988,0.40866902470588684,0.10185250639915466,"{""type"":""Point"",""coordinates"":[126.27198043773492,-3.373068063734411]}"
1_3005,0.28421393036842346,0.40547898411750793,"{""type"":""Point"",""coordinates"":[105.56444409775577,28.784905400854782]}"
1_3017,0.6506361961364746,0.22816111147403717,"{""type"":""Point"",""coordinates"":[134.4534178028565,-3.7642432578600444]}"
1_3052,0.1952504813671112,0.10617583990097046,"{""type"":""Point"",""coordinates"":[28.648887629084097,2.862883011658895]}"
1_3119,0.5788163542747498,0.11784195899963379,"{""type"":""Point"",""coordinates"":[137.88664291379547,-8.17453566707105]}"
1_3154,0.5901973843574524,0.11701317876577377,"{""type"":""Point"",""coordinates"":[139.35213627716288,-7.855585248517446]}"
1_3156,0.637332022190094,0.1661006361246109,"{""type"":""Point"",""coordinates"":[111.23368861757977,-0.6889341066441282]}"
1_3169,0.12329321354627609,0.33111587166786194,"{""type"":""Point"",""coordinates"":[107.28598314033192,16.81528134073526]}"
1_3174,0.3810555636882782,0.09943047165870667,"{""type"":""Point"",""coordinates"":[128.36988137275475,1.285724155850289]}"
1_3211,0.4454646408557892,0.10470635443925858,"{""type"":""Point"",""coordinates"":[122.22453392734948,-2.9875248040722293]}"
1_3217,0.5490997433662415,0.2378389537334442,"{""type"":""Point"",""coordinates"":[96.22906088544222,25.842523549516184]}"
1_3233,0.6256436109542847,0.19383540749549866,"{""type"":""Point"",""coordinates"":[140.24975823577543,-5.134966355349009]}"
1_3278,0.12213266640901566,0.2393179088830948,"{""type"":""Point"",""coordinates"":[103.25221548921364,30.86100446996065]}"
1_3293,0.9453484416007996,0.10090654343366623,"{""type"":""Point"",""coordinates"":[105.85311249148366,13.692748202550783]}"
