system:index,va,vr,.geo
0_21570,0.8283286094665527,0.45327243208885193,"{""type"":""Point"",""coordinates"":[-40.14420312218604,-14.61335552041466]}"
0_21571,0.3204740881919861,0.11519533395767212,"{""type"":""Point"",""coordinates"":[-49.00730679726768,-7.200251543661473]}"
0_21599,0.7187176942825317,0.14083436131477356,"{""type"":""Point"",""coordinates"":[-37.1683835065091,-5.425087210930559]}"
0_21604,1.0916606187820435,0.36753833293914795,"{""type"":""Point"",""coordinates"":[-74.10259247185836,8.431023946398971]}"
0_21621,1.3169933557510376,0.2854011654853821,"{""type"":""Point"",""coordinates"":[-89.83026077742193,14.327812693094065]}"
0_21624,0.6625787615776062,0.13459651172161102,"{""type"":""Point"",""coordinates"":[-62.99163120647601,10.234604741481798]}"
0_21655,0.572699785232544,0.11061461269855499,"{""type"":""Point"",""coordinates"":[-42.31721399625158,-15.93898409427929]}"
0_21664,1.464493989944458,0.11095429211854935,"{""type"":""Point"",""coordinates"":[-63.03362471908333,6.908078726087625]}"
0_21679,0.9886628985404968,0.5651232600212097,"{""type"":""Point"",""coordinates"":[-102.7974979470241,18.16279065394143]}"
0_21704,0.4823931157588959,0.566588282585144,"{""type"":""Point"",""coordinates"":[-64.4915899119558,-19.341613433129396]}"
0_21783,0.5854676365852356,0.9398167133331299,"{""type"":""Point"",""coordinates"":[-51.2230044598164,-2.2699350037576225]}"
0_21839,0.5357775688171387,0.5440741181373596,"{""type"":""Point"",""coordinates"":[24.732353912709854,0.3812287992452999]}"
0_21855,1.1926867961883545,0.09379325807094574,"{""type"":""Point"",""coordinates"":[-37.90457980956915,-10.975451467976256]}"
0_21862,0.5867691040039062,0.11941543221473694,"{""type"":""Point"",""coordinates"":[22.480485298103712,3.74934979368262]}"
0_21867,0.5031863451004028,0.12908029556274414,"{""type"":""Point"",""coordinates"":[-48.279031114898835,-10.63511233807856]}"
0_21885,0.4267390966415405,0.1033414974808693,"{""type"":""Point"",""coordinates"":[-55.654170649347044,-26.68628125387439]}"
0_21929,0.9596648812294006,0.08613858371973038,"{""type"":""Point"",""coordinates"":[15.551621154372278,3.9237675460802675]}"
0_21995,1.1300870180130005,1.0897867679595947,"{""type"":""Point"",""coordinates"":[-80.17893212936873,-0.9342121251547956]}"
0_22022,0.5080127716064453,0.31187954545021057,"{""type"":""Point"",""coordinates"":[-52.466484976745306,-0.778316046769504]}"
0_22034,0.27838003635406494,0.11845115572214127,"{""type"":""Point"",""coordinates"":[17.85766295523609,-0.2577493890308746]}"
0_22040,0.9288517236709595,0.10877031832933426,"{""type"":""Point"",""coordinates"":[-37.09540569666462,-8.094973872196547]}"
0_22052,0.7652747631072998,0.2610105276107788,"{""type"":""Point"",""coordinates"":[-10.373216479109047,8.295264530065081]}"
0_22112,0.6377360820770264,0.15856727957725525,"{""type"":""Point"",""coordinates"":[-73.7207941337037,7.577496918227202]}"
0_22168,1.1895856857299805,0.3686318099498749,"{""type"":""Point"",""coordinates"":[-35.84676507444956,-6.905654691820087]}"
0_22238,0.8437882661819458,0.1507244110107422,"{""type"":""Point"",""coordinates"":[-88.76075867477884,20.42996230500274]}"
0_22241,0.32950344681739807,0.11630062013864517,"{""type"":""Point"",""coordinates"":[-64.86263110453272,-8.872129393882295]}"
0_22244,0.8515548706054688,0.4911476671695709,"{""type"":""Point"",""coordinates"":[-71.510934760871,18.078162163326162]}"
0_22256,0.770905613899231,0.08937903493642807,"{""type"":""Point"",""coordinates"":[25.15521157045615,3.6202043628650964]}"
0_22274,0.7071115970611572,0.21899735927581787,"{""type"":""Point"",""coordinates"":[-70.51006023287654,10.895650826908348]}"
0_22294,0.3685711622238159,0.10082116723060608,"{""type"":""Point"",""coordinates"":[13.840566997760863,0.7402663715904052]}"
0_22346,1.2738693952560425,1.4295355081558228,"{""type"":""Point"",""coordinates"":[-76.87614029384112,18.185772240871763]}"
0_22395,0.6084549427032471,0.09790878742933273,"{""type"":""Point"",""coordinates"":[-41.19793496477172,-21.447342368810574]}"
0_22414,0.8103737831115723,0.13047178089618683,"{""type"":""Point"",""coordinates"":[-52.35609890474941,-23.22892332222187]}"
0_22449,0.3926721513271332,0.14048027992248535,"{""type"":""Point"",""coordinates"":[-73.84982611999048,1.7615617944653519]}"
0_22457,0.6866140365600586,0.0990746021270752,"{""type"":""Point"",""coordinates"":[-48.74737137624002,-8.300080806130355]}"
0_22462,0.5501073598861694,1.3006469011306763,"{""type"":""Point"",""coordinates"":[-65.83522484512156,-27.458614853895167]}"
0_22524,1.0466878414154053,0.561263382434845,"{""type"":""Point"",""coordinates"":[-8.483114747697204,7.394242046320086]}"
0_22583,0.8809072375297546,0.3472478985786438,"{""type"":""Point"",""coordinates"":[-78.14938327602128,-1.4830043074001658]}"
0_22588,1.0128772258758545,0.2162245661020279,"{""type"":""Point"",""coordinates"":[-40.67084483333251,-15.790828952069289]}"
0_22695,0.8622612357139587,0.12243761122226715,"{""type"":""Point"",""coordinates"":[-73.44199229824623,-4.108629250831303]}"
0_22705,1.1531281471252441,0.7756204009056091,"{""type"":""Point"",""coordinates"":[-87.78873346879969,14.380779043635007]}"
0_22713,0.9300094246864319,0.1018967479467392,"{""type"":""Point"",""coordinates"":[12.501489026526883,4.844847199750985]}"
0_22722,0.6115565299987793,0.31434908509254456,"{""type"":""Point"",""coordinates"":[-76.79022605390946,0.856703887949628]}"
0_22731,0.32718297839164734,0.12925966084003448,"{""type"":""Point"",""coordinates"":[-61.33341665827687,-16.506690137005446]}"
0_22778,1.1801559925079346,0.13331778347492218,"{""type"":""Point"",""coordinates"":[-40.88540021310166,-10.812922440083133]}"
0_22783,0.8702573776245117,0.11898167431354523,"{""type"":""Point"",""coordinates"":[-98.81426169208308,21.744066426510855]}"
0_22900,0.40228161215782166,0.10390442609786987,"{""type"":""Point"",""coordinates"":[-92.55346589745865,34.857550307230284]}"
0_22940,0.4563708007335663,1.3033274412155151,"{""type"":""Point"",""coordinates"":[-99.48605746437913,21.28049947912819]}"
0_22985,1.1928584575653076,0.35613131523132324,"{""type"":""Point"",""coordinates"":[-36.13689372595356,-10.087739318598976]}"
0_22999,0.5036299824714661,0.08553220331668854,"{""type"":""Point"",""coordinates"":[10.387295734899842,1.147908472452677]}"
0_23002,0.9124483466148376,0.08841019123792648,"{""type"":""Point"",""coordinates"":[-45.57644102329917,-21.442419191693045]}"
0_23050,0.6205481290817261,0.32634618878364563,"{""type"":""Point"",""coordinates"":[-78.22982792090166,-7.202643054372175]}"
0_23073,1.128843069076538,0.11283930391073227,"{""type"":""Point"",""coordinates"":[-41.32842180316422,-6.2275635053916085]}"
0_23093,0.5838293433189392,0.5695434808731079,"{""type"":""Point"",""coordinates"":[-50.14446283921218,-1.7057697489869312]}"
0_23137,0.3634791970252991,0.2570074796676636,"{""type"":""Point"",""coordinates"":[-92.00461252120004,34.91557525142259]}"
0_23152,0.5401623249053955,0.1173270046710968,"{""type"":""Point"",""coordinates"":[25.529884386461735,-1.2308219717555051]}"
0_23201,0.8176190853118896,0.16179116070270538,"{""type"":""Point"",""coordinates"":[11.663916341959773,-0.4759042166838179]}"
0_23228,1.0337653160095215,0.7015942931175232,"{""type"":""Point"",""coordinates"":[-91.7256620448395,15.704329848860143]}"
0_23269,0.7407042384147644,0.09213347733020782,"{""type"":""Point"",""coordinates"":[-59.33196389424693,0.7170249712128574]}"
0_23330,0.9523511528968811,0.11390631645917892,"{""type"":""Point"",""coordinates"":[-76.69962224351691,7.249736690540972]}"
0_23358,1.056126594543457,0.18423597514629364,"{""type"":""Point"",""coordinates"":[-76.80038908514197,-6.982381679633184]}"
0_23403,0.7041866779327393,0.13485851883888245,"{""type"":""Point"",""coordinates"":[18.362628036530822,-2.8574814058595033]}"
0_23408,0.3257105350494385,0.5591186881065369,"{""type"":""Point"",""coordinates"":[-104.9498099606534,21.87106992533035]}"
0_23423,1.6337363719940186,0.26929154992103577,"{""type"":""Point"",""coordinates"":[-40.54633679674723,-11.225714479394577]}"
0_23427,1.1607308387756348,0.09075046330690384,"{""type"":""Point"",""coordinates"":[-75.20437338462875,3.8342065613482776]}"
0_23468,0.4008309841156006,0.16678282618522644,"{""type"":""Point"",""coordinates"":[-109.00158812776783,26.76695905964495]}"
0_23503,1.0989558696746826,0.668838381767273,"{""type"":""Point"",""coordinates"":[-75.00144215972925,8.152457801443727]}"
0_23532,0.9610907435417175,0.16537107527256012,"{""type"":""Point"",""coordinates"":[-104.99976520760768,19.775807392048453]}"
0_23569,0.8946076035499573,0.5625332593917847,"{""type"":""Point"",""coordinates"":[-78.99877591161805,-3.4699788732937824]}"
0_23582,0.7650057077407837,0.12569643557071686,"{""type"":""Point"",""coordinates"":[-48.91178960821233,-3.5014934959387354]}"
0_23587,0.3591097891330719,0.15924443304538727,"{""type"":""Point"",""coordinates"":[-94.59032061446342,34.63075087111952]}"
0_23592,0.7038088440895081,0.09835099428892136,"{""type"":""Point"",""coordinates"":[-53.89025505013934,5.57086146024952]}"
0_23594,0.7538194060325623,0.7125001549720764,"{""type"":""Point"",""coordinates"":[-89.38624254439975,15.578583373814315]}"
0_23646,0.4468379616737366,0.09265591949224472,"{""type"":""Point"",""coordinates"":[-108.46085271004226,33.383889213189654]}"
0_23669,0.4795997440814972,0.09649831056594849,"{""type"":""Point"",""coordinates"":[-51.422163271120176,-10.047337744612538]}"
0_23728,0.9633823037147522,0.12672226130962372,"{""type"":""Point"",""coordinates"":[-45.860754989156604,-2.7371764806353336]}"
0_23756,0.9547876119613647,0.135808527469635,"{""type"":""Point"",""coordinates"":[-84.01297480873419,12.686676194063068]}"
0_23782,0.5499218702316284,0.3990917503833771,"{""type"":""Point"",""coordinates"":[-41.041907584739754,-20.254657140566618]}"
0_23790,0.6150956153869629,0.957344651222229,"{""type"":""Point"",""coordinates"":[20.955835063245008,0.38796050317607833]}"
0_23807,1.614949107170105,0.5369459390640259,"{""type"":""Point"",""coordinates"":[-11.341016837980566,10.724838433973023]}"
0_23825,1.190397024154663,0.1615322083234787,"{""type"":""Point"",""coordinates"":[-80.44415762227555,-1.840725818160208]}"
0_23826,1.0367629528045654,0.101512111723423,"{""type"":""Point"",""coordinates"":[-44.44772274430095,-20.416554283217284]}"
0_23887,0.4379051923751831,0.10219947248697281,"{""type"":""Point"",""coordinates"":[-84.10833800820721,32.87027430001315]}"
0_23921,0.6347869038581848,0.10281690210103989,"{""type"":""Point"",""coordinates"":[-10.205522061657721,6.263729504410351]}"
0_23937,0.4884043335914612,0.08535750210285187,"{""type"":""Point"",""coordinates"":[-55.076421947710976,-9.59030819691791]}"
0_23968,0.7845643162727356,0.5662463307380676,"{""type"":""Point"",""coordinates"":[-83.3948615458947,9.014356464906282]}"
0_23971,0.2583844065666199,0.3247995674610138,"{""type"":""Point"",""coordinates"":[-76.23815175674312,5.63491815268927]}"
0_24087,1.4559077024459839,0.3325975239276886,"{""type"":""Point"",""coordinates"":[-101.25614900798227,17.761406409473715]}"
0_24090,0.5976380109786987,0.2564204931259155,"{""type"":""Point"",""coordinates"":[28.157603180528685,-1.2601641893386932]}"
0_24143,0.5890183448791504,0.6302298903465271,"{""type"":""Point"",""coordinates"":[-47.01454521778941,-23.395792372789735]}"
0_24149,0.4481123983860016,0.11922644823789597,"{""type"":""Point"",""coordinates"":[-57.91574765123187,-11.274863952138308]}"
0_24171,1.2088885307312012,0.127650186419487,"{""type"":""Point"",""coordinates"":[-40.14239114531739,-10.578165592463487]}"
0_24197,1.074036717414856,0.0725029781460762,"{""type"":""Point"",""coordinates"":[-76.55621652347904,0.19789201191525957]}"
0_24215,0.5460786819458008,0.10074446350336075,"{""type"":""Point"",""coordinates"":[-56.64099635177932,-6.849629349715754]}"
0_24217,1.3375972509384155,0.11408033221960068,"{""type"":""Point"",""coordinates"":[-41.173719028236974,-6.916817900546465]}"
0_24220,0.7804622650146484,0.10780810564756393,"{""type"":""Point"",""coordinates"":[10.288648151791012,3.3354736898781545]}"
0_24233,1.0444198846817017,0.2482956200838089,"{""type"":""Point"",""coordinates"":[-85.51957865632257,10.514530322168403]}"
0_24266,0.66297847032547,0.10219825804233551,"{""type"":""Point"",""coordinates"":[-73.87567084618985,6.855678154438586]}"
0_24288,0.6565570831298828,0.13419000804424286,"{""type"":""Point"",""coordinates"":[-69.56180717469736,-11.171127330040047]}"
0_24300,0.944768488407135,0.10223793238401413,"{""type"":""Point"",""coordinates"":[-49.22894564140456,-3.4897564298474535]}"
0_24327,1.0314427614212036,0.3256075382232666,"{""type"":""Point"",""coordinates"":[-75.21126478977469,2.5353629002916525]}"
0_24334,0.43753618001937866,0.564292848110199,"{""type"":""Point"",""coordinates"":[-55.040532766046965,-25.58563122845137]}"
0_24384,0.5666853785514832,0.7624843716621399,"{""type"":""Point"",""coordinates"":[-49.29969339062419,-25.15794812679508]}"
0_24394,0.48462915420532227,0.10873182862997055,"{""type"":""Point"",""coordinates"":[12.856632519126858,0.4397056395077731]}"
0_24430,0.7177736163139343,0.12750226259231567,"{""type"":""Point"",""coordinates"":[-44.04595142904268,-20.99189876125224]}"
0_24450,0.45176640152931213,0.25772279500961304,"{""type"":""Point"",""coordinates"":[-98.47435047228599,18.917993025016365]}"
0_24500,1.3657208681106567,0.7161709070205688,"{""type"":""Point"",""coordinates"":[-75.86855616976956,2.034366890001446]}"
0_24530,0.44751209020614624,0.09846504777669907,"{""type"":""Point"",""coordinates"":[10.672491542822522,-0.23131885450550937]}"
0_24541,0.7107383012771606,0.3277532756328583,"{""type"":""Point"",""coordinates"":[-8.297083015290351,7.280467207336114]}"
0_24543,0.7765968441963196,0.5628307461738586,"{""type"":""Point"",""coordinates"":[-41.28707858705165,-19.400205233820284]}"
0_24606,0.8673319220542908,0.0691087394952774,"{""type"":""Point"",""coordinates"":[-58.92551830451545,-2.999470595161936]}"
0_24618,1.0841214656829834,1.1098694801330566,"{""type"":""Point"",""coordinates"":[-76.39763416273694,7.96018740317944]}"
0_24621,1.1285820007324219,0.10794483125209808,"{""type"":""Point"",""coordinates"":[-96.54622596640343,18.415792592898583]}"
0_24624,0.5565363168716431,0.12274458259344101,"{""type"":""Point"",""coordinates"":[-73.48397375982786,3.235723255269139]}"
0_24643,0.5275895595550537,0.10201825201511383,"{""type"":""Point"",""coordinates"":[-88.98160842403728,18.575082125745734]}"
0_24690,0.33731454610824585,0.14121022820472717,"{""type"":""Point"",""coordinates"":[-61.19585691579159,-12.334238056131268]}"
0_24691,0.7039881944656372,0.1294487863779068,"{""type"":""Point"",""coordinates"":[-37.38995015869902,-5.3245398582846235]}"
0_24732,0.8437025547027588,0.34384477138519287,"{""type"":""Point"",""coordinates"":[-50.11121314213708,-3.167648958997207]}"
0_24740,0.9544470906257629,0.22050580382347107,"{""type"":""Point"",""coordinates"":[-55.963400055753226,-25.15218895093364]}"
0_24771,0.9550660848617554,0.9358872175216675,"{""type"":""Point"",""coordinates"":[-55.993693611664135,-2.513082194978058]}"
0_24790,0.5170775055885315,0.3590976297855377,"{""type"":""Point"",""coordinates"":[-88.92853651371752,18.12017127371558]}"
0_24801,1.052384853363037,0.10474593937397003,"{""type"":""Point"",""coordinates"":[-72.6739949091824,2.539381261146656]}"
0_24803,0.8060099482536316,0.08879806846380234,"{""type"":""Point"",""coordinates"":[-44.223949414273285,-12.938077058470778]}"
0_24877,0.38581526279449463,0.09379614144563675,"{""type"":""Point"",""coordinates"":[-52.963031596261274,5.312762363690367]}"
0_24880,0.5978544354438782,0.13794051110744476,"{""type"":""Point"",""coordinates"":[-52.74159735027379,-2.445910790349226]}"
0_24919,0.3406450152397156,0.08778025209903717,"{""type"":""Point"",""coordinates"":[-95.85615064872951,34.42079562150145]}"
0_24942,0.8809372782707214,0.5660083889961243,"{""type"":""Point"",""coordinates"":[-78.56324729398634,-3.8824380134405247]}"
0_24951,0.554527223110199,0.36216315627098083,"{""type"":""Point"",""coordinates"":[-47.11536818973048,-23.723864549453793]}"
0_24972,0.8087331652641296,0.18692144751548767,"{""type"":""Point"",""coordinates"":[-74.39955399913352,6.443124156882009]}"
1_1,0.8730805516242981,0.1221318170428276,"{""type"":""Point"",""coordinates"":[97.05649639764196,21.23912371613655]}"
1_12,0.689031183719635,0.500103771686554,"{""type"":""Point"",""coordinates"":[107.4818553932956,34.74418060009538]}"
1_14,0.9718483686447144,0.10092177987098694,"{""type"":""Point"",""coordinates"":[141.34262138846398,-3.754891506718443]}"
1_29,0.6748344898223877,0.4884207546710968,"{""type"":""Point"",""coordinates"":[116.82562940153518,23.76436840479374]}"
1_48,0.5085943341255188,0.7589189410209656,"{""type"":""Point"",""coordinates"":[107.66696660230818,11.779861583473771]}"
1_54,0.6512838006019592,0.12596921622753143,"{""type"":""Point"",""coordinates"":[141.0461770894975,-6.044871668833143]}"
1_63,0.5101162791252136,0.12137319892644882,"{""type"":""Point"",""coordinates"":[105.65974940426311,14.023511825834623]}"
1_100,0.29512733221054077,0.5975759625434875,"{""type"":""Point"",""coordinates"":[116.40756187115554,2.888991495419481]}"
1_121,0.3161220848560333,0.5779131650924683,"{""type"":""Point"",""coordinates"":[114.74325178041971,-2.244102446125915]}"
1_235,0.3113551139831543,0.12942996621131897,"{""type"":""Point"",""coordinates"":[139.96212747977475,-2.7884745696296775]}"
1_238,0.3157564401626587,0.9498725533485413,"{""type"":""Point"",""coordinates"":[117.19459818912836,1.5701578602446484]}"
1_312,0.47765353322029114,0.2469872534275055,"{""type"":""Point"",""coordinates"":[102.33018173599068,5.812721381167559]}"
1_322,0.3312743008136749,0.5484723448753357,"{""type"":""Point"",""coordinates"":[99.20805491831622,11.165494698372926]}"
1_368,0.51700758934021,0.44829586148262024,"{""type"":""Point"",""coordinates"":[113.06616595175751,1.0441275074643215]}"
1_509,0.8396043181419373,0.33144310116767883,"{""type"":""Point"",""coordinates"":[35.42105082946599,-0.41509412929230455]}"
1_532,0.5764522552490234,0.1971936821937561,"{""type"":""Point"",""coordinates"":[74.8275678756157,14.322398097419294]}"
1_536,0.20833152532577515,0.14096207916736603,"{""type"":""Point"",""coordinates"":[115.25121286440155,-1.5738366239645725]}"
1_639,0.715899646282196,0.8494855761528015,"{""type"":""Point"",""coordinates"":[77.56314346514012,12.13715369793973]}"
1_650,0.6967275142669678,0.20441874861717224,"{""type"":""Point"",""coordinates"":[96.58171401067729,20.192761249109008]}"
1_766,0.7556180953979492,1.0169215202331543,"{""type"":""Point"",""coordinates"":[115.35652883402145,23.72237861827406]}"
1_767,1.0359203815460205,0.5319900512695312,"{""type"":""Point"",""coordinates"":[105.88018878730537,15.836952214362789]}"
1_770,0.3901357054710388,0.5159549117088318,"{""type"":""Point"",""coordinates"":[98.09333701269301,25.051437568905975]}"
1_814,0.303286612033844,0.11627894639968872,"{""type"":""Point"",""coordinates"":[117.43228258378963,2.4675541574458926]}"
1_830,0.37425798177719116,0.17711639404296875,"{""type"":""Point"",""coordinates"":[112.41897551634275,1.1361187917312545]}"
1_841,0.6601534485816956,0.462696373462677,"{""type"":""Point"",""coordinates"":[110.08549880520448,24.336959544638216]}"
1_898,0.6466913819313049,0.24477005004882812,"{""type"":""Point"",""coordinates"":[111.46430614770156,-6.667090933626387]}"
1_912,0.6761357188224792,0.511849582195282,"{""type"":""Point"",""coordinates"":[84.75968786289901,21.94022070605327]}"
1_1037,0.8537361025810242,0.2688637673854828,"{""type"":""Point"",""coordinates"":[47.14043493485409,33.161445606434896]}"
1_1054,0.8078364133834839,1.1337182521820068,"{""type"":""Point"",""coordinates"":[46.69547201551493,-24.09491480470605]}"
1_1124,0.8961293697357178,0.20531398057937622,"{""type"":""Point"",""coordinates"":[103.94258169250493,10.872733649948986]}"
1_1162,0.5335596799850464,0.13434511423110962,"{""type"":""Point"",""coordinates"":[114.34820239196442,-0.0049593195497338784]}"
1_1193,0.5854278802871704,0.25914040207862854,"{""type"":""Point"",""coordinates"":[116.21648737021145,-2.901958566257111]}"
1_1264,0.33240002393722534,0.09990081191062927,"{""type"":""Point"",""coordinates"":[117.6692079025174,1.9957745545189194]}"
1_1282,0.23152758181095123,0.12684915959835052,"{""type"":""Point"",""coordinates"":[98.86143387345605,-1.513008602444831]}"
1_1284,0.7216095328330994,0.3392994999885559,"{""type"":""Point"",""coordinates"":[120.37594121781538,15.152431183601802]}"
1_1319,0.31732988357543945,0.13482345640659332,"{""type"":""Point"",""coordinates"":[138.53340309753978,-2.178553271672074]}"
1_1387,0.8404427170753479,0.4360876977443695,"{""type"":""Point"",""coordinates"":[127.52001091489458,-1.6697203739221103]}"
1_1393,0.47484496235847473,0.7618203163146973,"{""type"":""Point"",""coordinates"":[119.4023659736527,-2.2817119422168464]}"
1_1394,0.7044038772583008,0.130543053150177,"{""type"":""Point"",""coordinates"":[149.07033114030102,-5.737331728432391]}"
1_1396,0.41942042112350464,0.09452792257070541,"{""type"":""Point"",""coordinates"":[112.25290575987098,0.5200202678601615]}"
1_1433,0.24663788080215454,1.1914855241775513,"{""type"":""Point"",""coordinates"":[115.7446605987403,-2.0399686240232073]}"
1_1440,0.2907826602458954,0.48984017968177795,"{""type"":""Point"",""coordinates"":[138.48777274214393,-2.525773078406882]}"
1_1449,0.8901729583740234,0.11121151596307755,"{""type"":""Point"",""coordinates"":[47.833691170908416,33.51644148449182]}"
1_1473,1.2203398942947388,0.33020782470703125,"{""type"":""Point"",""coordinates"":[49.418030597904014,-15.317456736068934]}"
1_1475,0.6569058299064636,0.3470282554626465,"{""type"":""Point"",""coordinates"":[127.6324453914036,-1.7049095582711395]}"
1_1516,0.24565203487873077,0.8612121939659119,"{""type"":""Point"",""coordinates"":[110.13652978139503,1.183488509038944]}"
1_1533,0.8670505285263062,0.4561779499053955,"{""type"":""Point"",""coordinates"":[103.04468362579948,19.306230362613338]}"
1_1553,0.4460959732532501,0.25550931692123413,"{""type"":""Point"",""coordinates"":[80.88513897926255,6.421058484138232]}"
1_1562,0.26094675064086914,0.33458957076072693,"{""type"":""Point"",""coordinates"":[117.83849527353027,4.39189606871053]}"
1_1571,0.3431662917137146,0.3746901750564575,"{""type"":""Point"",""coordinates"":[102.12888639763518,-3.019798813659657]}"
1_1608,0.753277599811554,1.1102975606918335,"{""type"":""Point"",""coordinates"":[117.6992263318579,29.36227573966353]}"
1_1613,0.31386664509773254,0.10066670924425125,"{""type"":""Point"",""coordinates"":[114.87623043310161,-0.3919338497191757]}"
1_1637,0.20406854152679443,0.26196491718292236,"{""type"":""Point"",""coordinates"":[116.19788864538216,5.4116649894828335]}"
1_1689,0.708660900592804,0.24505533277988434,"{""type"":""Point"",""coordinates"":[120.03834463807286,-3.8671058080935747]}"
1_1690,0.6125116944313049,0.12791110575199127,"{""type"":""Point"",""coordinates"":[103.29603008667549,18.45286575367315]}"
1_1795,0.6366128325462341,0.0981326773762703,"{""type"":""Point"",""coordinates"":[45.45862785148,-21.323107071816246]}"
1_1870,0.5976012349128723,0.33865541219711304,"{""type"":""Point"",""coordinates"":[106.57983774782024,21.800143617178314]}"
1_1872,0.8062707781791687,0.7048743963241577,"{""type"":""Point"",""coordinates"":[108.56331013854452,11.53106788811694]}"
1_1877,0.5820095539093018,0.10674598813056946,"{""type"":""Point"",""coordinates"":[130.3461565061765,-1.814396739635049]}"
1_1884,0.6303592324256897,0.5044476389884949,"{""type"":""Point"",""coordinates"":[117.23604097645782,30.15076833932178]}"
1_1922,0.7912909388542175,0.33625996112823486,"{""type"":""Point"",""coordinates"":[118.1798215144182,25.778392119359914]}"
1_2019,0.7484568953514099,0.24707452952861786,"{""type"":""Point"",""coordinates"":[86.15203986392623,22.01348891082825]}"
1_2062,0.5794677138328552,0.10384539514780045,"{""type"":""Point"",""coordinates"":[45.60255928831212,-22.435224423250958]}"
1_2073,0.5669784545898438,0.7962750196456909,"{""type"":""Point"",""coordinates"":[102.70393464444763,27.588715437434647]}"
1_2133,0.9922519326210022,0.3862411081790924,"{""type"":""Point"",""coordinates"":[128.05518850839547,-3.2271063058636917]}"
1_2167,0.3998147249221802,0.3264893889427185,"{""type"":""Point"",""coordinates"":[113.1419825296031,3.087307247878598]}"
1_2218,0.37043729424476624,0.40000244975090027,"{""type"":""Point"",""coordinates"":[103.204114514583,2.508828129590228]}"
1_2235,0.35406753420829773,1.1771702766418457,"{""type"":""Point"",""coordinates"":[99.0314422619843,15.357812468378222]}"
1_2271,0.6047993302345276,1.4943084716796875,"{""type"":""Point"",""coordinates"":[84.09109922046513,19.431957011263467]}"
1_2295,0.6663477420806885,0.9523996114730835,"{""type"":""Point"",""coordinates"":[114.38820716964669,26.39051290777837]}"
1_2326,0.3009718954563141,0.13728688657283783,"{""type"":""Point"",""coordinates"":[138.55211552689002,-2.9670409764192973]}"
1_2352,0.3651817739009857,0.9485743045806885,"{""type"":""Point"",""coordinates"":[115.16711422111058,4.744465426963677]}"
1_2401,0.6231439113616943,0.10852374881505966,"{""type"":""Point"",""coordinates"":[55.03366272674743,28.783705738547173]}"
1_2405,0.37725505232810974,0.14465565979480743,"{""type"":""Point"",""coordinates"":[81.50663136645926,7.3209323524634895]}"
1_2407,0.9047425985336304,0.8921215534210205,"{""type"":""Point"",""coordinates"":[29.044294339150856,-3.737916225538476]}"
1_2412,1.0196254253387451,0.28539401292800903,"{""type"":""Point"",""coordinates"":[97.3871288744398,21.363981933982302]}"
1_2433,0.5836673378944397,0.0864117369055748,"{""type"":""Point"",""coordinates"":[46.108039162045,-22.769081499506086]}"
1_2505,0.8571780323982239,0.11329960823059082,"{""type"":""Point"",""coordinates"":[144.88500536132122,-4.245079782453704]}"
1_2636,0.5670642256736755,0.28086620569229126,"{""type"":""Point"",""coordinates"":[77.2999379938461,25.56225447095031]}"
1_2656,0.3871537744998932,0.7718237638473511,"{""type"":""Point"",""coordinates"":[121.40544809128146,17.151636522547154]}"
1_2691,0.2841566801071167,0.07842538505792618,"{""type"":""Point"",""coordinates"":[113.85446778968473,-1.0738322333256183]}"
1_2737,0.5776904821395874,0.22238723933696747,"{""type"":""Point"",""coordinates"":[45.63947031283557,-20.48417714290717]}"
1_2767,0.334171861410141,1.2209986448287964,"{""type"":""Point"",""coordinates"":[107.9461993958036,21.747063902903605]}"
1_2774,0.3286784589290619,0.32667672634124756,"{""type"":""Point"",""coordinates"":[136.1126179032173,-3.278599254594306]}"
1_2821,1.2565202713012695,0.10870683938264847,"{""type"":""Point"",""coordinates"":[100.95430703525417,17.03646166790624]}"
1_2842,1.1927896738052368,0.1505601853132248,"{""type"":""Point"",""coordinates"":[44.29887681961705,-17.117340218689527]}"
1_2850,1.0133873224258423,0.1801014393568039,"{""type"":""Point"",""coordinates"":[48.62382121622794,-15.660064722795008]}"
1_2949,0.38918212056159973,0.1940937638282776,"{""type"":""Point"",""coordinates"":[47.448352486171785,-19.232769642717624]}"
1_2969,1.019378900527954,0.217592254281044,"{""type"":""Point"",""coordinates"":[46.83102582490661,-15.719489371812886]}"
1_2988,1.4490960836410522,1.308039665222168,"{""type"":""Point"",""coordinates"":[126.27198043773492,-3.373068063734411]}"
1_3017,0.5361368656158447,0.5840718150138855,"{""type"":""Point"",""coordinates"":[134.4534178028565,-3.7642432578600444]}"
1_3052,0.6562811732292175,0.09083647280931473,"{""type"":""Point"",""coordinates"":[28.648887629084097,2.862883011658895]}"
1_3138,0.952472984790802,0.3266736567020416,"{""type"":""Point"",""coordinates"":[47.00681794592278,34.138520943183366]}"
1_3152,0.7028459310531616,0.3479442298412323,"{""type"":""Point"",""coordinates"":[83.88614198956458,28.234620731709768]}"
1_3154,0.5473623275756836,0.12264080345630646,"{""type"":""Point"",""coordinates"":[139.35213627716288,-7.855585248517446]}"
1_3156,0.5729933977127075,0.4385245144367218,"{""type"":""Point"",""coordinates"":[111.23368861757977,-0.6889341066441282]}"
