system:index,ir,va,.geo
0_13645,0.15115781128406525,0.4908740520477295,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13653,0.165805846452713,0.4515201151371002,"{""type"":""Point"",""coordinates"":[-66.63919394127312,-9.65492928002593]}"
0_13660,0.17399102449417114,0.45462313294410706,"{""type"":""Point"",""coordinates"":[-93.59583293782403,31.99782292856644]}"
0_13672,0.10440823435783386,1.2076915502548218,"{""type"":""Point"",""coordinates"":[-71.98977690786981,8.203155763962908]}"
0_13724,0.13776135444641113,0.383663535118103,"{""type"":""Point"",""coordinates"":[-88.80207593377469,19.428318785345038]}"
0_13800,0.2343972772359848,0.36657315492630005,"{""type"":""Point"",""coordinates"":[-94.64717621069038,32.44198093344647]}"
0_13855,0.24991777539253235,0.42894861102104187,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13875,0.15764562785625458,0.46756818890571594,"{""type"":""Point"",""coordinates"":[-50.91485678005867,-8.816646621818736]}"
0_13889,0.19199725985527039,0.550050675868988,"{""type"":""Point"",""coordinates"":[11.454072727544924,0.23516801175375238]}"
0_13911,0.09788822382688522,0.5718211531639099,"{""type"":""Point"",""coordinates"":[-7.317327788521103,5.002033460973842]}"
0_13973,0.09061231464147568,1.023329734802246,"{""type"":""Point"",""coordinates"":[-72.12147850676617,6.268268103138558]}"
0_13981,0.19268740713596344,0.5724674463272095,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.09907197207212448,0.2996530532836914,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14098,0.2338307648897171,0.948907732963562,"{""type"":""Point"",""coordinates"":[-43.93395619006048,-4.3822757703409625]}"
0_14110,0.2152039259672165,0.6153810024261475,"{""type"":""Point"",""coordinates"":[-77.90223934624068,-3.234552314155152]}"
0_14136,0.19202739000320435,0.5630701184272766,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14195,0.1653137505054474,0.5812658667564392,"{""type"":""Point"",""coordinates"":[-69.46689015642282,-11.367295900894344]}"
0_14233,0.2337907999753952,0.3152502179145813,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14276,0.15236184000968933,0.470737099647522,"{""type"":""Point"",""coordinates"":[-50.397224932642196,-18.33609439307995]}"
0_14290,0.19268740713596344,0.554009199142456,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14304,0.11258172243833542,0.8320720195770264,"{""type"":""Point"",""coordinates"":[11.624880968138886,2.6451783866557568]}"
0_14343,0.17563962936401367,0.6028032898902893,"{""type"":""Point"",""coordinates"":[-49.26396702798226,-5.683858831689221]}"
0_14358,0.1540166288614273,0.8392443060874939,"{""type"":""Point"",""coordinates"":[-76.8270838533717,-0.5025233556161635]}"
0_14392,0.15544167160987854,0.8134911060333252,"{""type"":""Point"",""coordinates"":[-74.3867558214978,6.724805482908239]}"
0_14400,0.15764562785625458,0.5555691123008728,"{""type"":""Point"",""coordinates"":[-56.35188833311524,-10.725457318853683]}"
0_14438,0.3523705005645752,0.9595062732696533,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14500,0.41586363315582275,1.1777458190917969,"{""type"":""Point"",""coordinates"":[11.916742634345635,3.988499387689268]}"
0_14678,0.15764562785625458,0.5077497959136963,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.12321408092975616,0.4066959619522095,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14788,0.17516636848449707,0.30801254510879517,"{""type"":""Point"",""coordinates"":[-64.64252162826344,-12.352191944027226]}"
0_14793,0.16085270047187805,0.4493303596973419,"{""type"":""Point"",""coordinates"":[-55.20267194975113,-22.851262780173396]}"
0_14797,0.17573468387126923,0.41422468423843384,"{""type"":""Point"",""coordinates"":[-58.03478204695347,-11.40684152196979]}"
0_14811,0.1164139062166214,0.9956861138343811,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14896,0.10584275424480438,1.284769058227539,"{""type"":""Point"",""coordinates"":[-93.11666057868011,16.50744900003511]}"
0_14966,0.14156469702720642,0.9251682162284851,"{""type"":""Point"",""coordinates"":[-46.66763284352156,-21.38235613981213]}"
0_14980,0.17071035504341125,0.5197063684463501,"{""type"":""Point"",""coordinates"":[-59.55375297870966,-3.829904288672024]}"
0_14986,0.2489059567451477,0.7629010677337646,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_14997,0.09237618744373322,0.5747501850128174,"{""type"":""Point"",""coordinates"":[9.346659566876612,-0.429874299671539]}"
0_15002,0.17563962936401367,0.724846363067627,"{""type"":""Point"",""coordinates"":[-83.18579380130444,22.41548221443013]}"
0_15042,0.12457017600536346,1.2877429723739624,"{""type"":""Point"",""coordinates"":[-53.06377448543324,-28.656440630259027]}"
0_15043,0.13776135444641113,0.9653700590133667,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15077,0.22178348898887634,0.3147561550140381,"{""type"":""Point"",""coordinates"":[21.10063152548665,-1.6227925540989452]}"
0_15082,0.10296190530061722,1.2050318717956543,"{""type"":""Point"",""coordinates"":[-9.046076789097404,6.374376731866291]}"
0_15083,0.10145542025566101,0.552951455116272,"{""type"":""Point"",""coordinates"":[-71.96415886649368,9.242258092724647]}"
0_15124,0.1515679806470871,1.257735252380371,"{""type"":""Point"",""coordinates"":[-75.46821183377806,7.420675206391432]}"
0_15148,0.11359289288520813,0.8224025964736938,"{""type"":""Point"",""coordinates"":[19.91620609386475,0.9408995249414526]}"
0_15176,0.16527636349201202,0.21975171566009521,"{""type"":""Point"",""coordinates"":[-64.03726817458082,-8.64945961472194]}"
0_15230,0.1023765578866005,0.6211115121841431,"{""type"":""Point"",""coordinates"":[26.155359351631926,-1.3786998772667403]}"
0_15239,0.17563962936401367,0.764569103717804,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15255,0.09271441400051117,0.5410628914833069,"{""type"":""Point"",""coordinates"":[9.368510945767198,-0.7704884564604118]}"
0_15261,0.17563962936401367,0.5270692706108093,"{""type"":""Point"",""coordinates"":[-52.67740096334987,-10.370041014724157]}"
0_15301,0.15840983390808105,0.4251079857349396,"{""type"":""Point"",""coordinates"":[-75.83583584141618,6.989169066528984]}"
0_15326,0.10028458386659622,0.8905301690101624,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15364,0.14044687151908875,0.9832473993301392,"{""type"":""Point"",""coordinates"":[-64.67131276315203,-16.912477244177847]}"
0_15371,0.11189081519842148,0.3671938180923462,"{""type"":""Point"",""coordinates"":[-86.79900181363125,34.45845138396027]}"
0_15384,0.13776135444641113,0.8273215889930725,"{""type"":""Point"",""coordinates"":[-100.9300614639759,17.946821422502286]}"
0_15404,0.2160807102918625,0.5996176600456238,"{""type"":""Point"",""coordinates"":[-44.81913759337052,-19.69678821960335]}"
0_15444,0.15236184000968933,0.9814914464950562,"{""type"":""Point"",""coordinates"":[-39.994657419951025,-13.735134201261117]}"
0_15463,0.12310370802879333,0.9246971011161804,"{""type"":""Point"",""coordinates"":[-49.76682964043522,-3.3899178194177453]}"
0_15478,0.16429686546325684,0.3168521523475647,"{""type"":""Point"",""coordinates"":[-68.39103746408259,-13.240419609712747]}"
0_15504,0.13776135444641113,1.2247121334075928,"{""type"":""Point"",""coordinates"":[-88.93522019180915,19.99429283989177]}"
0_15509,0.16588127613067627,1.310544490814209,"{""type"":""Point"",""coordinates"":[-49.41760409070097,-0.30805186265518586]}"
0_15536,0.15764562785625458,0.4229651391506195,"{""type"":""Point"",""coordinates"":[-52.88373803426495,-12.461674826227066]}"
0_15560,0.10878991335630417,0.42532747983932495,"{""type"":""Point"",""coordinates"":[-86.16055376729365,33.83489649709956]}"
0_15565,0.19190464913845062,1.2195724248886108,"{""type"":""Point"",""coordinates"":[-75.6431915534151,7.585987934985268]}"
0_15631,0.1748378723859787,0.5017412900924683,"{""type"":""Point"",""coordinates"":[-59.02723981423115,-10.615335518841421]}"
0_15684,0.15115781128406525,0.5299486517906189,"{""type"":""Point"",""coordinates"":[-52.267448434548655,-12.362058129436052]}"
0_15702,0.2394157499074936,0.4954524338245392,"{""type"":""Point"",""coordinates"":[-74.82155627862379,1.0873896049048501]}"
0_15728,0.10670487582683563,0.8577410578727722,"{""type"":""Point"",""coordinates"":[25.897317653620878,2.8736801476737805]}"
0_15749,0.36228641867637634,1.1168491840362549,"{""type"":""Point"",""coordinates"":[-86.67066495047297,14.482217467892388]}"
0_15759,0.11621444672346115,0.47283920645713806,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,0.10497765988111496,1.3295994997024536,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15812,0.17399102449417114,0.47616395354270935,"{""type"":""Point"",""coordinates"":[-50.73196970827822,-3.5325958819970458]}"
0_15866,0.18377119302749634,1.030124306678772,"{""type"":""Point"",""coordinates"":[-75.87080716898807,2.5803297001646905]}"
0_15925,0.12285184115171432,1.1940351724624634,"{""type"":""Point"",""coordinates"":[-36.062488186041534,-9.902254284593734]}"
0_15974,0.10269030183553696,0.9216639995574951,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_15978,0.14293058216571808,0.47507166862487793,"{""type"":""Point"",""coordinates"":[-58.39867885495632,6.765565731480529]}"
0_16050,0.16527636349201202,0.459777295589447,"{""type"":""Point"",""coordinates"":[-64.02993221019082,-9.877508241693421]}"
0_16051,0.15236184000968933,0.2144182324409485,"{""type"":""Point"",""coordinates"":[-49.46307790327475,-15.957440917009729]}"
0_16061,0.16853134334087372,0.8184198141098022,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16078,0.38185083866119385,0.8962257504463196,"{""type"":""Point"",""coordinates"":[22.63579585143994,2.1274744483186168]}"
0_16143,0.1729254573583603,0.5081305503845215,"{""type"":""Point"",""coordinates"":[-51.92834872214639,-5.980355942062827]}"
0_16165,0.15236184000968933,1.2093164920806885,"{""type"":""Point"",""coordinates"":[-40.06492931355957,-15.21918088094042]}"
0_16179,0.11094065755605698,0.596727728843689,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16306,0.35013842582702637,0.811495304107666,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16365,0.165805846452713,0.3639912009239197,"{""type"":""Point"",""coordinates"":[-85.91111403488237,34.16140438500446]}"
0_16398,0.16588127613067627,0.6015644073486328,"{""type"":""Point"",""coordinates"":[-72.09839999313375,-12.482057475991589]}"
0_16412,0.09891445189714432,0.8096287250518799,"{""type"":""Point"",""coordinates"":[-72.78408420758905,7.451409260317288]}"
0_16546,0.1658770740032196,0.22980831563472748,"{""type"":""Point"",""coordinates"":[-75.36340547648645,-9.902955356363929]}"
0_16558,0.16067612171173096,0.5757212042808533,"{""type"":""Point"",""coordinates"":[16.235666243608854,-1.1977863893203535]}"
0_16647,0.15236184000968933,0.30764952301979065,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
0_16692,0.1042223870754242,0.399870902299881,"{""type"":""Point"",""coordinates"":[18.89051594088554,1.9843910979761412]}"
0_16730,0.18377119302749634,0.527173638343811,"{""type"":""Point"",""coordinates"":[-76.53512817060087,3.951099673436902]}"
0_16744,0.23135246336460114,0.5405435562133789,"{""type"":""Point"",""coordinates"":[15.648238237687417,0.24609478800454448]}"
0_16799,0.17771266400814056,0.6336774230003357,"{""type"":""Point"",""coordinates"":[25.29086231977011,0.15745259298002776]}"
0_16818,0.17563962936401367,0.7625986933708191,"{""type"":""Point"",""coordinates"":[-64.14273028510522,-14.051245731424473]}"
0_16824,0.16607454419136047,0.32117265462875366,"{""type"":""Point"",""coordinates"":[-61.16303736140198,8.572354764374264]}"
0_16829,0.17563962936401367,0.47727707028388977,"{""type"":""Point"",""coordinates"":[-48.995036055423746,-6.713846892130289]}"
0_16876,0.17563962936401367,0.3832322657108307,"{""type"":""Point"",""coordinates"":[-94.4912580358516,32.40678828993863]}"
0_16889,0.162054643034935,0.6158080101013184,"{""type"":""Point"",""coordinates"":[-72.76461445552961,2.0560800203008394]}"
0_16900,0.097043976187706,0.40095266699790955,"{""type"":""Point"",""coordinates"":[24.7306819347432,-12.693130495485772]}"
0_16931,0.10940676182508469,0.8162621855735779,"{""type"":""Point"",""coordinates"":[-84.56937981915233,13.876705023470544]}"
0_16951,0.15335406363010406,0.37999966740608215,"{""type"":""Point"",""coordinates"":[-49.789257770712084,-9.904089112733121]}"
0_16967,0.15081699192523956,0.840316891670227,"{""type"":""Point"",""coordinates"":[12.959545561248772,4.893988872372795]}"
0_16969,0.16678498685359955,0.3539225161075592,"{""type"":""Point"",""coordinates"":[-51.36991347232932,-2.7072693826616647]}"
0_16986,0.1060444638133049,0.5862293839454651,"{""type"":""Point"",""coordinates"":[-84.62914847506153,15.101405665831978]}"
0_16997,0.17563962936401367,0.4443221092224121,"{""type"":""Point"",""coordinates"":[-49.76610841030804,-7.393155636772357]}"
0_17008,0.16334941983222961,0.46298664808273315,"{""type"":""Point"",""coordinates"":[-56.00102207743097,0.33373237949217327]}"
0_17011,0.3312380015850067,1.489888072013855,"{""type"":""Point"",""coordinates"":[-46.34002078913828,-1.7521679295964734]}"
0_17016,0.11449173092842102,1.6536140441894531,"{""type"":""Point"",""coordinates"":[-77.9871641504194,18.25119204828562]}"
0_17051,0.11543777585029602,1.332352876663208,"{""type"":""Point"",""coordinates"":[-72.92419786751206,9.375934269506251]}"
0_17066,0.1084873154759407,0.7721348404884338,"{""type"":""Point"",""coordinates"":[-7.415182944135906,5.536195740028139]}"
0_17110,0.10545534640550613,1.0301454067230225,"{""type"":""Point"",""coordinates"":[11.12529218197453,5.1551546102232075]}"
0_17136,0.162054643034935,0.6815444827079773,"{""type"":""Point"",""coordinates"":[-53.176583150510915,5.480257785719749]}"
0_17158,0.11158403009176254,1.185959815979004,"{""type"":""Point"",""coordinates"":[-9.476708541204083,7.584723193102921]}"
0_17162,0.17465583980083466,0.5136719346046448,"{""type"":""Point"",""coordinates"":[-54.72877828728034,-3.481985332100786]}"
0_17189,0.16588886082172394,0.9812749624252319,"{""type"":""Point"",""coordinates"":[-69.3235137595082,-10.874424880143636]}"
0_17228,0.16527636349201202,0.5956637859344482,"{""type"":""Point"",""coordinates"":[-77.19883296702224,7.528038487730464]}"
0_17309,0.15271468460559845,0.7217497825622559,"{""type"":""Point"",""coordinates"":[-48.767746433066,-11.012532381398989]}"
0_17321,0.23135246336460114,0.30657580494880676,"{""type"":""Point"",""coordinates"":[-59.48996163143502,-1.7357125069385173]}"
0_17345,0.15151584148406982,0.4251079857349396,"{""type"":""Point"",""coordinates"":[-75.85860917586045,6.968139909850542]}"
0_17368,0.10617680847644806,0.6009072065353394,"{""type"":""Point"",""coordinates"":[22.468211073854686,3.6911690314156007]}"
0_17379,0.09069076925516129,0.6132356524467468,"{""type"":""Point"",""coordinates"":[16.672907540437727,-1.921974119862876]}"
0_17403,0.1658480316400528,0.5901365876197815,"{""type"":""Point"",""coordinates"":[-72.86051640228746,-12.615953594267824]}"
0_17415,0.16536067426204681,1.0117383003234863,"{""type"":""Point"",""coordinates"":[-56.615698811136596,-2.2625222375540477]}"
0_17481,0.1748080998659134,0.5422766804695129,"{""type"":""Point"",""coordinates"":[-48.61490237032038,-2.399557033862208]}"
0_17494,0.15236184000968933,0.34157565236091614,"{""type"":""Point"",""coordinates"":[-95.71552018656543,31.482603879046863]}"
0_17499,0.1223321259021759,0.9873127341270447,"{""type"":""Point"",""coordinates"":[24.96344815466269,3.692833396398914]}"
0_17510,0.17573468387126923,0.5811669230461121,"{""type"":""Point"",""coordinates"":[-58.294410110830874,-10.659252767913532]}"
0_17579,0.23135246336460114,0.3609025776386261,"{""type"":""Point"",""coordinates"":[10.97799181999484,0.20782220939242105]}"
0_17612,0.1890139877796173,0.4229692816734314,"{""type"":""Point"",""coordinates"":[18.387764287062584,0.3815771222048495]}"
0_17701,0.17399102449417114,0.8712737560272217,"{""type"":""Point"",""coordinates"":[-50.37496338915492,-6.014053706594394]}"
0_17733,0.09229089319705963,0.7633490562438965,"{""type"":""Point"",""coordinates"":[21.96238210854443,4.342807040657483]}"
0_17770,0.15764562785625458,0.46155253052711487,"{""type"":""Point"",""coordinates"":[-51.70200376104124,-9.361145305488433]}"
0_17817,0.1658770740032196,1.0313692092895508,"{""type"":""Point"",""coordinates"":[-83.93975080445297,13.078582379247447]}"
0_17839,0.4945710599422455,1.507936716079712,"{""type"":""Point"",""coordinates"":[-86.39596099554998,13.638812482722418]}"
0_17860,0.165805846452713,0.4092327952384949,"{""type"":""Point"",""coordinates"":[-63.886092904971086,-10.55345711818141]}"
0_17938,0.39410194754600525,1.4594591856002808,"{""type"":""Point"",""coordinates"":[-79.31645304387764,0.1537198302264778]}"
0_18073,0.09732400625944138,0.8314070105552673,"{""type"":""Point"",""coordinates"":[-7.863885012344307,5.841551187107258]}"
0_18085,0.17573468387126923,0.46851569414138794,"{""type"":""Point"",""coordinates"":[-58.18469360269345,-11.222993301563402]}"
0_18116,0.09881918877363205,1.195508599281311,"{""type"":""Point"",""coordinates"":[-84.99932642089361,13.925899661076437]}"
0_18118,0.165805846452713,0.4593229293823242,"{""type"":""Point"",""coordinates"":[-64.1157501700894,-10.538345578967789]}"
0_18130,0.38278353214263916,1.1192659139633179,"{""type"":""Point"",""coordinates"":[-86.52284108478348,14.170488456537843]}"
0_18132,0.15764562785625458,0.43581485748291016,"{""type"":""Point"",""coordinates"":[-48.57236810000527,-7.478721606915216]}"
0_18134,0.17520441114902496,1.3894577026367188,"{""type"":""Point"",""coordinates"":[-77.98056533957643,8.861896980365168]}"
0_18156,0.17403224110603333,0.5971794128417969,"{""type"":""Point"",""coordinates"":[-63.91660049684556,-15.102601940680847]}"
0_18191,0.15271468460559845,0.44876837730407715,"{""type"":""Point"",""coordinates"":[-51.07754849306424,-22.00865778092542]}"
0_18195,0.15764562785625458,0.46623119711875916,"{""type"":""Point"",""coordinates"":[-51.36439360554147,-9.729756968348974]}"
0_18203,0.17285585403442383,1.0862942934036255,"{""type"":""Point"",""coordinates"":[-48.53947596690453,-0.2827382245351217]}"
0_18218,0.1485295295715332,1.1847198009490967,"{""type"":""Point"",""coordinates"":[-72.25139198338913,8.313631349998646]}"
0_18240,0.1164139062166214,0.6619666814804077,"{""type"":""Point"",""coordinates"":[-50.381282565414715,-2.051062153291276]}"
0_18241,0.16527636349201202,0.2946318984031677,"{""type"":""Point"",""coordinates"":[-72.58503448099343,-9.690309316460432]}"
0_18318,0.1943405270576477,0.3004530370235443,"{""type"":""Point"",""coordinates"":[17.948677109567196,0.13235043693252252]}"
0_18335,0.11191672831773758,0.624346911907196,"{""type"":""Point"",""coordinates"":[16.114349962563626,3.5985335290269918]}"
0_18351,0.09294279664754868,0.37779927253723145,"{""type"":""Point"",""coordinates"":[-95.11595664304693,32.10877739953887]}"
0_18436,0.26101189851760864,0.36095547676086426,"{""type"":""Point"",""coordinates"":[-87.09186249867555,34.84563271798868]}"
0_18457,0.13776135444641113,0.5163134932518005,"{""type"":""Point"",""coordinates"":[-88.94667986370574,19.023235764242106]}"
0_18491,0.15236184000968933,0.4581850469112396,"{""type"":""Point"",""coordinates"":[-61.65750803208932,-14.541429199949514]}"
0_18534,0.10169101506471634,1.0724786520004272,"{""type"":""Point"",""coordinates"":[-12.22350933915199,7.441157676877125]}"
0_18551,0.1122603490948677,0.8986911773681641,"{""type"":""Point"",""coordinates"":[-38.6340218889533,-11.921341126416792]}"
0_18560,0.1760084331035614,0.5185359716415405,"{""type"":""Point"",""coordinates"":[27.532516512967238,-1.1252337176647331]}"
0_18597,0.132866770029068,0.8475756049156189,"{""type"":""Point"",""coordinates"":[-43.37907527804973,-4.337669286598343]}"
0_18599,0.22933082282543182,1.314941644668579,"{""type"":""Point"",""coordinates"":[-89.68158352136813,14.16653184967276]}"
0_18609,0.17563962936401367,0.35292279720306396,"{""type"":""Point"",""coordinates"":[-48.895017140280125,-6.441565557451057]}"
0_18685,0.0982179343700409,1.1044141054153442,"{""type"":""Point"",""coordinates"":[-87.26213547946111,14.721803005813706]}"
0_18693,0.1748378723859787,0.7144753336906433,"{""type"":""Point"",""coordinates"":[-39.9378928718725,-19.69937628097545]}"
0_18700,0.12460511922836304,0.3841908276081085,"{""type"":""Point"",""coordinates"":[-88.17657211693266,20.226097618710586]}"
0_18731,0.1088719591498375,1.6693432331085205,"{""type"":""Point"",""coordinates"":[-95.88942657545704,17.45900713059166]}"
0_18746,0.10692203044891357,1.258378505706787,"{""type"":""Point"",""coordinates"":[-80.11334213669981,8.739048095230881]}"
0_18753,0.1223321259021759,0.8844982385635376,"{""type"":""Point"",""coordinates"":[-85.73702508183685,14.29195407631636]}"
0_18756,0.15764562785625458,0.2937858998775482,"{""type"":""Point"",""coordinates"":[-54.862449780274545,-12.261251836209455]}"
0_18766,0.09883532673120499,0.4409121572971344,"{""type"":""Point"",""coordinates"":[-38.14949915214807,-11.765197638983617]}"
0_18768,0.23204071819782257,1.3308345079421997,"{""type"":""Point"",""coordinates"":[-45.64842017402413,-2.8235132064302326]}"
0_18817,0.16527636349201202,1.0411016941070557,"{""type"":""Point"",""coordinates"":[-65.85212261564067,-15.75783316511496]}"
0_18833,0.45369893312454224,0.42113879323005676,"{""type"":""Point"",""coordinates"":[-51.063774399567656,-29.04826934877591]}"
0_18878,0.17361019551753998,0.35146841406822205,"{""type"":""Point"",""coordinates"":[-61.57657952624109,-12.281994641931592]}"
0_18906,0.09646257013082504,0.2701961100101471,"{""type"":""Point"",""coordinates"":[9.298862585930541,5.400519561952492]}"
0_18912,0.10380233079195023,0.6929096579551697,"{""type"":""Point"",""coordinates"":[-85.75181279672579,15.070437604281786]}"
0_18914,0.21643486618995667,0.9144801497459412,"{""type"":""Point"",""coordinates"":[-8.813013430966027,5.042110776474891]}"
0_18915,0.13754159212112427,0.8181723356246948,"{""type"":""Point"",""coordinates"":[22.626415325372594,-0.5682885091213767]}"
0_18921,0.13776135444641113,0.6245864033699036,"{""type"":""Point"",""coordinates"":[-104.93540509755479,20.113986702465038]}"
0_18927,0.23743852972984314,0.32203736901283264,"{""type"":""Point"",""coordinates"":[15.43481963304824,1.07428299165899]}"
0_18960,0.1657777577638626,0.2936785817146301,"{""type"":""Point"",""coordinates"":[-68.40190382908457,-9.298641055420545]}"
0_18997,0.17573468387126923,0.9251914620399475,"{""type"":""Point"",""coordinates"":[-50.03217680557526,-5.072622237594806]}"
0_19131,0.16527636349201202,0.13734322786331177,"{""type"":""Point"",""coordinates"":[-63.069017938227276,-8.63466145417954]}"
0_19133,0.15115781128406525,0.683600902557373,"{""type"":""Point"",""coordinates"":[-48.59469896588529,-8.168894372003294]}"
0_19148,0.13385525345802307,0.9676277041435242,"{""type"":""Point"",""coordinates"":[-43.26021216437564,-22.017507648251716]}"
0_19191,0.2520948052406311,0.5859715342521667,"{""type"":""Point"",""coordinates"":[-50.33036863229442,-25.522945457438944]}"
0_19204,0.19874563813209534,0.401479572057724,"{""type"":""Point"",""coordinates"":[10.765334788418466,0.8333099276160957]}"
0_19205,0.1976509541273117,0.9202137589454651,"{""type"":""Point"",""coordinates"":[-77.93391463979096,-0.5038788853365325]}"
0_19230,0.24991777539253235,0.5971487164497375,"{""type"":""Point"",""coordinates"":[-75.89422585129999,-8.54389816986714]}"
0_19366,0.19692674279212952,1.1076728105545044,"{""type"":""Point"",""coordinates"":[-74.96944758970479,2.227861626043669]}"
0_19386,0.10263888537883759,0.5518462061882019,"{""type"":""Point"",""coordinates"":[-76.12175434833634,20.257210964492984]}"
0_19406,0.132866770029068,0.8527625203132629,"{""type"":""Point"",""coordinates"":[-69.33911089842515,8.763124718084317]}"
0_19455,0.15236184000968933,0.8883116841316223,"{""type"":""Point"",""coordinates"":[-51.573963430812164,-11.899420988135926]}"
0_19619,0.354900985956192,0.7707147598266602,"{""type"":""Point"",""coordinates"":[-69.77107265576078,7.960006704755095]}"
0_19622,0.38356587290763855,0.49742820858955383,"{""type"":""Point"",""coordinates"":[9.363841996004957,-0.022328095508821616]}"
0_19643,0.17973941564559937,0.5555129051208496,"{""type"":""Point"",""coordinates"":[-76.24507429835906,6.2926350417836545]}"
0_19720,0.12999971210956573,1.0677663087844849,"{""type"":""Point"",""coordinates"":[-43.27806274406932,-3.788358035974609]}"
0_19733,0.11207210272550583,0.36163952946662903,"{""type"":""Point"",""coordinates"":[18.248623301614998,-2.250045496135984]}"
0_19749,0.15764562785625458,1.0617623329162598,"{""type"":""Point"",""coordinates"":[-53.42088316704306,-13.30717711577597]}"
0_19775,0.11467305570840836,0.6133087277412415,"{""type"":""Point"",""coordinates"":[10.200897706502555,4.047399756648961]}"
0_19820,0.15368790924549103,1.0604727268218994,"{""type"":""Point"",""coordinates"":[-65.58612218976023,-16.94210804769007]}"
0_19821,0.11613237857818604,0.957440197467804,"{""type"":""Point"",""coordinates"":[-49.559748466302416,-3.569222945568576]}"
0_19854,0.165805846452713,0.8769205808639526,"{""type"":""Point"",""coordinates"":[-50.530318747557196,-2.3122449662960736]}"
0_19875,0.09057416021823883,1.2690603733062744,"{""type"":""Point"",""coordinates"":[-97.49933930518631,16.253765010951252]}"
0_19886,0.13776135444641113,0.46676313877105713,"{""type"":""Point"",""coordinates"":[-60.66767830643551,-17.899472516445925]}"
0_20037,0.23417603969573975,0.27520108222961426,"{""type"":""Point"",""coordinates"":[-49.794165939122614,-28.260984387382372]}"
0_20202,0.16869843006134033,0.5434513688087463,"{""type"":""Point"",""coordinates"":[-52.9725441840039,-6.664043608049486]}"
0_20335,0.14453835785388947,1.2548662424087524,"{""type"":""Point"",""coordinates"":[12.610859273495182,4.51324014644011]}"
0_20376,0.17452526092529297,0.5684099197387695,"{""type"":""Point"",""coordinates"":[-60.193069475574276,2.5875837682906138]}"
0_20380,0.2489059567451477,0.5648534893989563,"{""type"":""Point"",""coordinates"":[-75.49195259521545,-9.063526178430129]}"
0_20385,0.13742466270923615,0.614040195941925,"{""type"":""Point"",""coordinates"":[-90.28484972428575,19.04671037117627]}"
0_20439,0.17452526092529297,0.6716264486312866,"{""type"":""Point"",""coordinates"":[-48.33697977679828,-3.3530914693835756]}"
0_20489,0.1470666527748108,0.9894781112670898,"{""type"":""Point"",""coordinates"":[-50.89121831530291,-2.079903120550385]}"
0_20529,0.1658770740032196,0.8396681547164917,"{""type"":""Point"",""coordinates"":[-48.252459969805685,-1.7186980898376714]}"
0_20545,0.15236184000968933,0.3237025737762451,"{""type"":""Point"",""coordinates"":[-60.47796895565553,-16.55979629924439]}"
0_20547,0.15729790925979614,1.187615990638733,"{""type"":""Point"",""coordinates"":[-74.56554995696557,5.5300584705182425]}"
0_20576,0.0988495796918869,0.8117803335189819,"{""type"":""Point"",""coordinates"":[-7.388260549028683,5.706993978138648]}"
0_20641,0.13776135444641113,0.42568033933639526,"{""type"":""Point"",""coordinates"":[-43.3619165348878,-15.965324099623855]}"
0_20657,0.1658480316400528,1.156341791152954,"{""type"":""Point"",""coordinates"":[-45.97226151367149,-1.8638216448369516]}"
0_20671,0.16470886766910553,0.5312623381614685,"{""type"":""Point"",""coordinates"":[-55.35865261195083,-23.628568564629557]}"
0_20691,0.15119439363479614,1.9003194570541382,"{""type"":""Point"",""coordinates"":[-40.34758418735874,-16.292383553974428]}"
0_20843,0.23121249675750732,1.0776896476745605,"{""type"":""Point"",""coordinates"":[-72.02515942838595,7.119814616155968]}"
