system:index,ia,vr,.geo
0_10779,1.5071675777435303,0.1308494657278061,"{""type"":""Point"",""coordinates"":[-47.18657931985497,-22.043310255120648]}"
0_10795,0.6881291270256042,0.23972421884536743,"{""type"":""Point"",""coordinates"":[0.7952025275207367,7.26254299977744]}"
0_10825,0.7386419177055359,0.10532093048095703,"{""type"":""Point"",""coordinates"":[-37.275545079056776,-5.712125413645797]}"
0_10826,0.992918074131012,0.12204493582248688,"{""type"":""Point"",""coordinates"":[-85.56186028240185,34.15312748752981]}"
0_10843,1.2919490337371826,0.08225701749324799,"{""type"":""Point"",""coordinates"":[11.850818675623803,3.7024938582328266]}"
0_10853,1.2711083889007568,0.13805456459522247,"{""type"":""Point"",""coordinates"":[-109.16741443070283,27.423560766971224]}"
0_10860,1.428948163986206,0.08989770710468292,"{""type"":""Point"",""coordinates"":[-49.47354356175165,-7.978620129958698]}"
0_10891,2.5211563110351562,0.10598496347665787,"{""type"":""Point"",""coordinates"":[-55.61952542471959,-22.779742043566934]}"
0_10892,2.0397167205810547,0.10174062848091125,"{""type"":""Point"",""coordinates"":[-64.56812772377296,-17.062232815071635]}"
0_10895,0.8387803435325623,0.10178868472576141,"{""type"":""Point"",""coordinates"":[18.988132558403247,-3.2615237241474397]}"
0_10918,0.8122935891151428,0.11336404830217361,"{""type"":""Point"",""coordinates"":[-77.78291377375702,8.88750568653982]}"
0_10924,0.9984331727027893,0.08316744118928909,"{""type"":""Point"",""coordinates"":[-66.96783635177907,-1.4688120826438915]}"
0_10963,0.774551272392273,0.25174927711486816,"{""type"":""Point"",""coordinates"":[-86.95046578461202,12.535934222451347]}"
0_10964,0.6923781037330627,0.11789689213037491,"{""type"":""Point"",""coordinates"":[-107.14456011881411,24.680942830242493]}"
0_11129,1.6737042665481567,0.11937427520751953,"{""type"":""Point"",""coordinates"":[-51.53966550773324,-23.014716515207585]}"
0_11167,1.7050436735153198,0.5989911556243896,"{""type"":""Point"",""coordinates"":[-43.04095120635762,-20.585169538023575]}"
0_11175,1.128197193145752,0.34352850914001465,"{""type"":""Point"",""coordinates"":[-83.73306352630786,34.34328982244345]}"
0_11195,1.0604325532913208,0.29802945256233215,"{""type"":""Point"",""coordinates"":[-80.02421185702512,8.425747067129999]}"
0_11208,1.2493780851364136,0.10119035094976425,"{""type"":""Point"",""coordinates"":[-62.727477154039214,-9.277038014807216]}"
0_11237,0.7793274521827698,0.09204959124326706,"{""type"":""Point"",""coordinates"":[-35.161538464725005,-7.003516811256919]}"
0_11246,1.2456119060516357,0.09844575822353363,"{""type"":""Point"",""coordinates"":[26.479627442465894,-0.8891315149937385]}"
0_11254,1.2474985122680664,0.9457836747169495,"{""type"":""Point"",""coordinates"":[-64.44076169166415,-7.462859539301704]}"
0_11288,0.7930777668952942,0.23420023918151855,"{""type"":""Point"",""coordinates"":[-7.657586612206298,4.581960763376664]}"
0_11290,0.7905796766281128,0.12036105245351791,"{""type"":""Point"",""coordinates"":[-46.70207661408833,-4.560954021932518]}"
0_11298,0.7398125529289246,0.4158736765384674,"{""type"":""Point"",""coordinates"":[-54.5977786090007,-24.813420673311256]}"
0_11304,1.4264034032821655,0.9434569478034973,"{""type"":""Point"",""coordinates"":[15.763160384551307,2.672561175009213]}"
0_11313,1.2173858880996704,0.09030662477016449,"{""type"":""Point"",""coordinates"":[22.109557398730303,4.497623996066937]}"
0_11364,0.7305023074150085,0.11110429465770721,"{""type"":""Point"",""coordinates"":[-90.50260701348363,19.34536758329527]}"
0_11376,0.9872222542762756,0.12266474962234497,"{""type"":""Point"",""coordinates"":[-56.352344566536864,-25.728341335461725]}"
0_11384,0.7759917378425598,0.5572372674942017,"{""type"":""Point"",""coordinates"":[-89.31851912678921,20.31543275232655]}"
0_11385,0.7626033425331116,0.5377182364463806,"{""type"":""Point"",""coordinates"":[-56.02381299769457,-1.2832108645059979]}"
0_11408,1.218441367149353,0.12301607429981232,"{""type"":""Point"",""coordinates"":[-67.59912955370957,-10.552214100130877]}"
0_11418,1.0670374631881714,0.09087573736906052,"{""type"":""Point"",""coordinates"":[-75.15915135730154,0.9671886767202437]}"
0_11448,1.4520680904388428,0.23675203323364258,"{""type"":""Point"",""coordinates"":[-51.789084006356006,-23.518530701316834]}"
0_11479,0.9872222542762756,0.5506417751312256,"{""type"":""Point"",""coordinates"":[-52.37264665689381,-3.8786501952168013]}"
0_11547,1.2003753185272217,0.13109190762043,"{""type"":""Point"",""coordinates"":[-51.346976135147806,-21.484655426498545]}"
0_11586,2.1933789253234863,0.9513306021690369,"{""type"":""Point"",""coordinates"":[-54.03726768903866,-26.365123693604055]}"
0_11629,1.1075208187103271,0.08830087631940842,"{""type"":""Point"",""coordinates"":[-51.28424324337486,-9.611568844433354]}"
0_11677,1.0447357892990112,0.09870904684066772,"{""type"":""Point"",""coordinates"":[9.996519906886649,-0.04208917614201295]}"
0_11678,0.7765949964523315,1.250937819480896,"{""type"":""Point"",""coordinates"":[-88.47801707972278,17.147662908143424]}"
0_11693,0.7218198180198669,0.11283930391073227,"{""type"":""Point"",""coordinates"":[-49.306183893667864,-7.763887534596605]}"
0_11739,1.288050651550293,0.8541955351829529,"{""type"":""Point"",""coordinates"":[-44.219603776980726,-22.496392019898018]}"
0_11744,1.451492190361023,0.11175280064344406,"{""type"":""Point"",""coordinates"":[13.795241391464401,0.19474731745563836]}"
0_11750,1.0447357892990112,0.25661900639533997,"{""type"":""Point"",""coordinates"":[-35.3994466165973,-5.991738285222132]}"
0_11757,0.7305023074150085,0.18138858675956726,"{""type"":""Point"",""coordinates"":[-92.2907106920557,32.23554313012511]}"
0_11763,0.8121967315673828,0.41181322932243347,"{""type"":""Point"",""coordinates"":[-7.649543974821439,7.151304307339514]}"
0_11769,0.970375657081604,0.11431476473808289,"{""type"":""Point"",""coordinates"":[-99.35530457916603,23.461451755437302]}"
0_11777,0.65382319688797,0.1205841451883316,"{""type"":""Point"",""coordinates"":[-41.68588351229829,-7.819073466382734]}"
0_11800,0.9302677512168884,0.42841869592666626,"{""type"":""Point"",""coordinates"":[-59.24238562538098,3.2705662767018104]}"
0_11830,1.3946789503097534,0.0716131404042244,"{""type"":""Point"",""coordinates"":[-55.329102009756824,-6.851697777811029]}"
0_11915,2.2950937747955322,0.10577064752578735,"{""type"":""Point"",""coordinates"":[-77.45792033309053,-1.50995869745753]}"
0_11920,0.7357269525527954,0.14844928681850433,"{""type"":""Point"",""coordinates"":[-92.66069339183962,32.6818460529823]}"
0_11931,1.0958219766616821,0.09383715689182281,"{""type"":""Point"",""coordinates"":[-41.05078523045721,-9.793691661094613]}"
0_11937,0.7266611456871033,0.5524839162826538,"{""type"":""Point"",""coordinates"":[-90.2018334026767,17.30848605928111]}"
0_11963,1.2122730016708374,0.1906987428665161,"{""type"":""Point"",""coordinates"":[-74.18255489931755,-8.445016643781052]}"
0_12034,0.9931613802909851,0.473004013299942,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12040,1.2153199911117554,0.18641629815101624,"{""type"":""Point"",""coordinates"":[-74.25685060313263,-10.458060085527254]}"
0_12174,0.7991647124290466,0.11983320116996765,"{""type"":""Point"",""coordinates"":[-1.905844291459805,5.66963755256609]}"
0_12188,0.7691773772239685,0.12313958257436752,"{""type"":""Point"",""coordinates"":[-93.68879080520406,34.96406008185057]}"
0_12201,1.2363841533660889,1.1393096446990967,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12267,0.803115963935852,0.33612003922462463,"{""type"":""Point"",""coordinates"":[-109.88438794157491,23.613594806683505]}"
0_12277,1.1448619365692139,1.0945900678634644,"{""type"":""Point"",""coordinates"":[-88.1926014925637,14.431461069197576]}"
0_12313,0.9746809005737305,0.34026628732681274,"{""type"":""Point"",""coordinates"":[-100.22067766731783,18.154136975873858]}"
0_12336,1.6359789371490479,0.10530887544155121,"{""type"":""Point"",""coordinates"":[-53.050079755635885,-6.500153918529147]}"
0_12370,0.6947299838066101,0.2685970067977905,"{""type"":""Point"",""coordinates"":[-3.6678353608983514,6.800455288263484]}"
0_12378,0.9302677512168884,0.5559204816818237,"{""type"":""Point"",""coordinates"":[-61.93300436040526,1.7492147302991317]}"
0_12382,1.5892149209976196,0.10587433725595474,"{""type"":""Point"",""coordinates"":[-42.20772680520096,-10.091396766760335]}"
0_12400,0.7297747731208801,0.09560895711183548,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12433,0.6661515235900879,0.12975656986236572,"{""type"":""Point"",""coordinates"":[-86.8571441377882,12.988172893933138]}"
0_12435,0.9957002997398376,0.15238170325756073,"{""type"":""Point"",""coordinates"":[-50.35586098981501,-4.580610640037669]}"
0_12438,0.6739522814750671,0.09872164577245712,"{""type"":""Point"",""coordinates"":[-66.24736022216912,4.595932764918254]}"
0_12508,1.1603786945343018,0.6941100358963013,"{""type"":""Point"",""coordinates"":[-89.55454043299946,15.980075821182266]}"
0_12522,1.769530177116394,0.1276191771030426,"{""type"":""Point"",""coordinates"":[-57.07276420246904,-14.151115568012976]}"
0_12525,1.0787874460220337,0.9329855442047119,"{""type"":""Point"",""coordinates"":[-60.19556963982912,-16.371877308425027]}"
0_12569,1.711964726448059,1.3011120557785034,"{""type"":""Point"",""coordinates"":[-66.97692777719205,-15.684376113681289]}"
0_12596,1.0280864238739014,0.3345417380332947,"{""type"":""Point"",""coordinates"":[-105.51889427520315,23.00896409359826]}"
0_12606,0.703072726726532,0.13266192376613617,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12617,1.1596195697784424,0.12755878269672394,"{""type"":""Point"",""coordinates"":[-69.38515081514349,-12.794273410527456]}"
0_12661,1.397679328918457,0.24688838422298431,"{""type"":""Point"",""coordinates"":[-69.65985526336627,9.112408512537753]}"
0_12726,1.9364901781082153,0.13055925071239471,"{""type"":""Point"",""coordinates"":[-36.577054443188,-7.485356322580117]}"
0_12740,1.2662273645401,0.6208872199058533,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12781,1.9373735189437866,0.28487223386764526,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12822,0.7820786237716675,0.11645730584859848,"{""type"":""Point"",""coordinates"":[-90.40869777139164,17.718759847955745]}"
0_12872,1.0815391540527344,0.11988069117069244,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,0.9928644895553589,0.10171930491924286,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12893,1.2073824405670166,0.09626294672489166,"{""type"":""Point"",""coordinates"":[-58.55671212483608,-10.90178827883352]}"
0_12912,1.1163413524627686,0.11310270428657532,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,1.070205807685852,0.13814260065555573,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12942,1.769530177116394,0.11342461407184601,"{""type"":""Point"",""coordinates"":[-60.46076302351681,6.280030711862534]}"
0_13029,0.7266611456871033,0.24882028996944427,"{""type"":""Point"",""coordinates"":[-37.36346528158882,-10.227143343536454]}"
0_13088,0.8139699101448059,0.11442176252603531,"{""type"":""Point"",""coordinates"":[-56.236755967381505,-4.280216214946512]}"
0_13089,1.2534891366958618,1.5773032903671265,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13168,1.641981840133667,0.3625299036502838,"{""type"":""Point"",""coordinates"":[-70.34800216937175,19.414267208995653]}"
0_13175,1.1463918685913086,0.09831258654594421,"{""type"":""Point"",""coordinates"":[-38.428884495026594,-10.175991908595973]}"
0_13201,0.6691648960113525,0.11756043881177902,"{""type"":""Point"",""coordinates"":[-39.36422320028175,-5.394757926122874]}"
0_13203,2.2753989696502686,0.13537205755710602,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13237,1.596823811531067,0.08766507357358932,"{""type"":""Point"",""coordinates"":[-41.23224352146647,-8.529342460020782]}"
0_13321,1.2219312191009521,0.12849748134613037,"{""type"":""Point"",""coordinates"":[-40.30382694304057,-8.42310532905329]}"
0_13322,2.381453514099121,0.11333566159009933,"{""type"":""Point"",""coordinates"":[-48.65246579690973,-23.8186681635108]}"
0_13344,0.7585437893867493,0.1421566754579544,"{""type"":""Point"",""coordinates"":[-69.24329638586833,8.64931658760963]}"
0_13428,0.7563363909721375,0.11854022741317749,"{""type"":""Point"",""coordinates"":[-85.04233732318106,11.718920906014882]}"
0_13437,1.2700985670089722,0.2529281675815582,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13500,1.4264034032821655,0.10374519228935242,"{""type"":""Point"",""coordinates"":[10.633644730203013,0.7246002116855497]}"
0_13513,1.655361533164978,0.14744819700717926,"{""type"":""Point"",""coordinates"":[-44.86394844845346,-16.07748672047208]}"
0_13540,0.7431902289390564,0.08624064922332764,"{""type"":""Point"",""coordinates"":[-41.473981159653604,-4.596044407705551]}"
0_13565,1.0896731615066528,0.2808580696582794,"{""type"":""Point"",""coordinates"":[-105.4530154984051,22.719145258738845]}"
0_13568,1.1045260429382324,0.4148094952106476,"{""type"":""Point"",""coordinates"":[-98.50308805741571,16.736463196135617]}"
0_13577,1.3120617866516113,0.14688634872436523,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13599,1.1416352987289429,0.3442003130912781,"{""type"":""Point"",""coordinates"":[-7.780386181833261,7.300763969866756]}"
0_13615,2.0298123359680176,0.12077651172876358,"{""type"":""Point"",""coordinates"":[-75.09517066485355,7.617864627989849]}"
0_13622,0.7742031216621399,0.15485955774784088,"{""type"":""Point"",""coordinates"":[-81.20327071582179,-4.502435146611936]}"
0_13626,1.7134194374084473,0.1297437846660614,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13630,1.3037320375442505,0.11470278352499008,"{""type"":""Point"",""coordinates"":[12.961657515929451,1.4545330042290274]}"
0_13637,0.733961820602417,0.09892938286066055,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,1.0750888586044312,0.14206354320049286,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13653,1.0400453805923462,0.09197472035884857,"{""type"":""Point"",""coordinates"":[-66.63919394127312,-9.65492928002593]}"
0_13660,0.7620862722396851,0.11247896403074265,"{""type"":""Point"",""coordinates"":[-93.59583293782403,31.99782292856644]}"
0_13724,0.7805925607681274,0.551708459854126,"{""type"":""Point"",""coordinates"":[-88.80207593377469,19.428318785345038]}"
0_13752,2.2298738956451416,0.7747770547866821,"{""type"":""Point"",""coordinates"":[-72.59048830928333,5.294107106336786]}"
0_13800,0.7535049319267273,0.3596234917640686,"{""type"":""Point"",""coordinates"":[-94.64717621069038,32.44198093344647]}"
0_13855,1.4824200868606567,0.9500914216041565,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13875,1.3486331701278687,0.09444981813430786,"{""type"":""Point"",""coordinates"":[-50.91485678005867,-8.816646621818736]}"
0_13895,1.2440919876098633,0.2612503468990326,"{""type"":""Point"",""coordinates"":[-98.37620320069773,16.632223629801057]}"
0_13911,0.8139699101448059,0.11167247593402863,"{""type"":""Point"",""coordinates"":[-7.317327788521103,5.002033460973842]}"
0_13981,1.1393003463745117,0.5442821979522705,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,1.0747051239013672,0.09997427463531494,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14048,1.2355958223342896,0.26571810245513916,"{""type"":""Point"",""coordinates"":[-37.254386083539835,-7.047876362241168]}"
0_14098,1.0447357892990112,0.38641417026519775,"{""type"":""Point"",""coordinates"":[-43.93395619006048,-4.3822757703409625]}"
0_14102,1.486530065536499,0.23725013434886932,"{""type"":""Point"",""coordinates"":[-70.91938650226437,19.587759918104386]}"
0_14110,1.7667125463485718,0.10619210451841354,"{""type"":""Point"",""coordinates"":[-77.90223934624068,-3.234552314155152]}"
0_14136,1.9655996561050415,0.11391513049602509,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14144,0.6762721538543701,0.12112469971179962,"{""type"":""Point"",""coordinates"":[-41.90991134585992,-7.711286675006458]}"
0_14165,0.7807714939117432,0.12164115905761719,"{""type"":""Point"",""coordinates"":[19.567245868941658,-1.850021379006067]}"
0_14195,1.228342890739441,0.10486093163490295,"{""type"":""Point"",""coordinates"":[-69.46689015642282,-11.367295900894344]}"
0_14198,1.2625632286071777,0.09502697736024857,"{""type"":""Point"",""coordinates"":[-36.937646429134375,-8.562746565064153]}"
0_14216,1.1594828367233276,0.28454217314720154,"{""type"":""Point"",""coordinates"":[-85.97015582786815,15.773968942832505]}"
0_14233,1.0352462530136108,0.12034845352172852,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14257,1.0942384004592896,0.2320978194475174,"{""type"":""Point"",""coordinates"":[-71.4522035934,18.94374057515639]}"
0_14276,1.4758249521255493,0.11755149811506271,"{""type"":""Point"",""coordinates"":[-50.397224932642196,-18.33609439307995]}"
0_14289,0.7677390575408936,0.34910279512405396,"{""type"":""Point"",""coordinates"":[-63.496385004947655,0.044027929285367653]}"
0_14290,1.0445427894592285,0.08753832429647446,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14295,1.7526222467422485,0.7371149063110352,"{""type"":""Point"",""coordinates"":[-85.68465500593517,13.364145516749584]}"
0_14304,1.4525130987167358,0.12179989367723465,"{""type"":""Point"",""coordinates"":[11.624880968138886,2.6451783866557568]}"
0_14339,1.1330794095993042,0.4206811189651489,"{""type"":""Point"",""coordinates"":[22.9801660869194,2.2654521433873276]}"
0_14343,0.9561566114425659,0.11595740914344788,"{""type"":""Point"",""coordinates"":[-49.26396702798226,-5.683858831689221]}"
0_14358,0.6947582364082336,0.10859815031290054,"{""type"":""Point"",""coordinates"":[-76.8270838533717,-0.5025233556161635]}"
0_14392,1.6400837898254395,0.07873352617025375,"{""type"":""Point"",""coordinates"":[-74.3867558214978,6.724805482908239]}"
0_14400,0.875949501991272,0.11996101588010788,"{""type"":""Point"",""coordinates"":[-56.35188833311524,-10.725457318853683]}"
0_14436,1.2443552017211914,0.07650864124298096,"{""type"":""Point"",""coordinates"":[-84.7430354335923,11.47631916582299]}"
0_14438,2.924530267715454,0.4810527265071869,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14500,1.311394214630127,0.3775360882282257,"{""type"":""Point"",""coordinates"":[11.916742634345635,3.988499387689268]}"
0_14531,0.661757230758667,0.08691325783729553,"{""type"":""Point"",""coordinates"":[-85.54537867226045,32.762748634373445]}"
0_14539,0.9923985004425049,0.2522156834602356,"{""type"":""Point"",""coordinates"":[19.024118196431623,3.1040840915607344]}"
0_14545,0.6673368811607361,0.21673358976840973,"{""type"":""Point"",""coordinates"":[0.5992081491247909,7.424127856672176]}"
0_14649,1.2225425243377686,0.11058112233877182,"{""type"":""Point"",""coordinates"":[-36.877613093187804,-9.129035524723662]}"
0_14675,0.7954769730567932,0.4941147267818451,"{""type"":""Point"",""coordinates"":[-108.56550162806606,26.412318733931137]}"
0_14678,1.7685143947601318,0.25607165694236755,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,1.2073791027069092,0.10871748626232147,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14780,1.3257025480270386,0.27512115240097046,"{""type"":""Point"",""coordinates"":[-74.98445959527716,7.838366117509375]}"
0_14793,1.431555151939392,0.13677971065044403,"{""type"":""Point"",""coordinates"":[-55.20267194975113,-22.851262780173396]}"
0_14797,1.1593074798583984,0.13242480158805847,"{""type"":""Point"",""coordinates"":[-58.03478204695347,-11.40684152196979]}"
0_14811,1.0311495065689087,0.08473744243383408,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14896,0.9876450300216675,0.09944203495979309,"{""type"":""Point"",""coordinates"":[-93.11666057868011,16.50744900003511]}"
0_14901,0.7519603967666626,0.12417323887348175,"{""type"":""Point"",""coordinates"":[-42.12484517273714,-7.7331646545084345]}"
0_14930,1.1001980304718018,0.24288134276866913,"{""type"":""Point"",""coordinates"":[-76.77598523011902,-0.21384826483524735]}"
0_14932,0.7781310081481934,0.2458142787218094,"{""type"":""Point"",""coordinates"":[-40.26607878910347,-3.5575425594981684]}"
0_14960,1.2603015899658203,0.11629436165094376,"{""type"":""Point"",""coordinates"":[-42.8925703880235,-13.417465181526945]}"
0_14966,1.7922589778900146,0.11177704483270645,"{""type"":""Point"",""coordinates"":[-46.66763284352156,-21.38235613981213]}"
0_14986,1.9211339950561523,0.09963194280862808,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_15014,0.7807901501655579,0.10348574817180634,"{""type"":""Point"",""coordinates"":[-97.95036231894082,23.313753938593514]}"
0_15043,2.0454483032226562,0.12691958248615265,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15077,1.0330822467803955,0.12985345721244812,"{""type"":""Point"",""coordinates"":[21.10063152548665,-1.6227925540989452]}"
0_15082,0.8084506988525391,0.07177288085222244,"{""type"":""Point"",""coordinates"":[-9.046076789097404,6.374376731866291]}"
0_15107,0.7981911897659302,0.07396714389324188,"{""type"":""Point"",""coordinates"":[-61.75245610680182,2.867672375260569]}"
0_15124,1.5086767673492432,0.34587717056274414,"{""type"":""Point"",""coordinates"":[-75.46821183377806,7.420675206391432]}"
0_15129,0.7298303842544556,0.12192709743976593,"{""type"":""Point"",""coordinates"":[-39.919289771053435,-15.94267507713066]}"
0_15148,0.8036839962005615,0.12050802260637283,"{""type"":""Point"",""coordinates"":[19.91620609386475,0.9408995249414526]}"
0_15176,1.003572702407837,0.12707830965518951,"{""type"":""Point"",""coordinates"":[-64.03726817458082,-8.64945961472194]}"
0_15201,0.9876450300216675,0.1164490133523941,"{""type"":""Point"",""coordinates"":[-111.03333893821686,30.739168274619537]}"
0_15239,1.3946789503097534,0.11204618960618973,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15261,1.1052809953689575,0.12226676940917969,"{""type"":""Point"",""coordinates"":[-52.67740096334987,-10.370041014724157]}"
0_15326,0.7534042000770569,0.15417498350143433,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15351,1.5298396348953247,0.14645685255527496,"{""type"":""Point"",""coordinates"":[-67.27953362943768,5.181678817122701]}"
0_15364,1.2465605735778809,0.15518727898597717,"{""type"":""Point"",""coordinates"":[-64.67131276315203,-16.912477244177847]}"
0_15371,0.7622921466827393,0.09693815559148788,"{""type"":""Point"",""coordinates"":[-86.79900181363125,34.45845138396027]}"
0_15404,1.2131813764572144,0.25376132130622864,"{""type"":""Point"",""coordinates"":[-44.81913759337052,-19.69678821960335]}"
0_15444,2.6902718544006348,0.48431605100631714,"{""type"":""Point"",""coordinates"":[-39.994657419951025,-13.735134201261117]}"
0_15473,1.4713521003723145,0.2539011240005493,"{""type"":""Point"",""coordinates"":[-4.586612494072047,5.733312489536645]}"
0_15481,1.1429755687713623,0.11416880786418915,"{""type"":""Point"",""coordinates"":[-41.121280656815955,-7.920503556993552]}"
0_15504,0.7368057370185852,0.1584383100271225,"{""type"":""Point"",""coordinates"":[-88.93522019180915,19.99429283989177]}"
0_15560,0.7653020620346069,0.09212004393339157,"{""type"":""Point"",""coordinates"":[-86.16055376729365,33.83489649709956]}"
0_15565,1.75830078125,0.3293621242046356,"{""type"":""Point"",""coordinates"":[-75.6431915534151,7.585987934985268]}"
0_15570,1.208401083946228,0.5713077187538147,"{""type"":""Point"",""coordinates"":[-101.97415366402915,18.479953206593276]}"
0_15631,1.080851435661316,0.08549293875694275,"{""type"":""Point"",""coordinates"":[-59.02723981423115,-10.615335518841421]}"
0_15684,1.418867826461792,0.1215517520904541,"{""type"":""Point"",""coordinates"":[-52.267448434548655,-12.362058129436052]}"
0_15702,1.0412702560424805,0.09887237101793289,"{""type"":""Point"",""coordinates"":[-74.82155627862379,1.0873896049048501]}"
0_15728,1.2895187139511108,0.5449649095535278,"{""type"":""Point"",""coordinates"":[25.897317653620878,2.8736801476737805]}"
0_15749,1.2057996988296509,0.9332143068313599,"{""type"":""Point"",""coordinates"":[-86.67066495047297,14.482217467892388]}"
0_15759,1.034316062927246,0.09595062583684921,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,1.0369691848754883,0.5264884233474731,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15811,0.9604833126068115,0.10890455543994904,"{""type"":""Point"",""coordinates"":[-95.59802478013579,17.906774971642143]}"
0_15812,1.263228416442871,0.10539883375167847,"{""type"":""Point"",""coordinates"":[-50.73196970827822,-3.5325958819970458]}"
0_15857,1.3939505815505981,0.12118998169898987,"{""type"":""Point"",""coordinates"":[-40.392712808785376,-6.4103482275463]}"
0_15925,0.7968837022781372,0.08594915270805359,"{""type"":""Point"",""coordinates"":[-36.062488186041534,-9.902254284593734]}"
0_15974,1.262901782989502,0.4068652391433716,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_15986,1.0942384004592896,0.10684063285589218,"{""type"":""Point"",""coordinates"":[-37.06386247345287,-8.168902716427562]}"
0_16050,1.0748049020767212,0.0745643600821495,"{""type"":""Point"",""coordinates"":[-64.02993221019082,-9.877508241693421]}"
0_16051,1.9208232164382935,0.11380849778652191,"{""type"":""Point"",""coordinates"":[-49.46307790327475,-15.957440917009729]}"
0_16061,0.6818366646766663,0.11016348749399185,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16066,0.99263596534729,0.546780526638031,"{""type"":""Point"",""coordinates"":[-74.88177469428824,-7.617143162216424]}"
0_16078,1.0787839889526367,0.5626074075698853,"{""type"":""Point"",""coordinates"":[22.63579585143994,2.1274744483186168]}"
0_16133,1.6121927499771118,0.14569191634655,"{""type"":""Point"",""coordinates"":[-70.65841016214831,8.239212500757823]}"
0_16138,0.6751565337181091,0.10385433584451675,"{""type"":""Point"",""coordinates"":[-90.68143476853585,17.182206136855704]}"
0_16143,1.175339698791504,0.22607427835464478,"{""type"":""Point"",""coordinates"":[-51.92834872214639,-5.980355942062827]}"
0_16155,0.8110463619232178,0.1070193201303482,"{""type"":""Point"",""coordinates"":[-105.1736651635149,19.825615129995676]}"
0_16165,1.7685143947601318,0.13503047823905945,"{""type"":""Point"",""coordinates"":[-40.06492931355957,-15.21918088094042]}"
0_16172,2.2674310207366943,0.12144437432289124,"{""type"":""Point"",""coordinates"":[-40.78273949250773,-5.460828309155609]}"
0_16179,1.2919490337371826,0.09399541467428207,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16218,2.27421236038208,1.2092819213867188,"{""type"":""Point"",""coordinates"":[-43.71186379081026,-22.427774123382413]}"
0_16290,1.5626482963562012,0.11944232881069183,"{""type"":""Point"",""coordinates"":[-42.2620385431134,-10.163296254863578]}"
0_16306,1.266796350479126,1.026234745979309,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16365,0.7456251382827759,0.11831547319889069,"{""type"":""Point"",""coordinates"":[-85.91111403488237,34.16140438500446]}"
0_16404,1.25432550907135,1.05607271194458,"{""type"":""Point"",""coordinates"":[-89.79680308316466,15.331030057282367]}"
0_16447,1.0358130931854248,0.13275974988937378,"{""type"":""Point"",""coordinates"":[-110.21257979283443,29.808420518312563]}"
