system:index,fa,ir,.geo
0_19821,0.3213970363140106,0.11613237857818604,"{""type"":""Point"",""coordinates"":[-49.559748466302416,-3.569222945568576]}"
0_19854,0.6109840273857117,0.165805846452713,"{""type"":""Point"",""coordinates"":[-50.530318747557196,-2.3122449662960736]}"
0_19875,2.235154151916504,0.09057416021823883,"{""type"":""Point"",""coordinates"":[-97.49933930518631,16.253765010951252]}"
0_19974,0.17103026807308197,0.23840509355068207,"{""type"":""Point"",""coordinates"":[12.683515619250404,-0.13405826102831855]}"
0_20037,0.8259398341178894,0.23417603969573975,"{""type"":""Point"",""coordinates"":[-49.794165939122614,-28.260984387382372]}"
0_20174,0.13650469481945038,0.1489161103963852,"{""type"":""Point"",""coordinates"":[-59.66505999565945,-17.449144025218157]}"
0_20376,1.1361507177352905,0.17452526092529297,"{""type"":""Point"",""coordinates"":[-60.193069475574276,2.5875837682906138]}"
0_20380,0.5609176754951477,0.2489059567451477,"{""type"":""Point"",""coordinates"":[-75.49195259521545,-9.063526178430129]}"
0_20385,0.20672836899757385,0.13742466270923615,"{""type"":""Point"",""coordinates"":[-90.28484972428575,19.04671037117627]}"
0_20419,0.16090120375156403,0.1489161103963852,"{""type"":""Point"",""coordinates"":[-59.7197696387384,-16.96323682308573]}"
0_20526,0.17641030251979828,0.16416187584400177,"{""type"":""Point"",""coordinates"":[-51.22009836387237,-2.718988120892344]}"
0_20529,0.4613414406776428,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-48.252459969805685,-1.7186980898376714]}"
0_20576,0.7875668406486511,0.0988495796918869,"{""type"":""Point"",""coordinates"":[-7.388260549028683,5.706993978138648]}"
0_20641,1.0618844032287598,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-43.3619165348878,-15.965324099623855]}"
0_20657,1.318873643875122,0.1658480316400528,"{""type"":""Point"",""coordinates"":[-45.97226151367149,-1.8638216448369516]}"
0_20671,1.0673357248306274,0.16470886766910553,"{""type"":""Point"",""coordinates"":[-55.35865261195083,-23.628568564629557]}"
0_20691,2.995793104171753,0.15119439363479614,"{""type"":""Point"",""coordinates"":[-40.34758418735874,-16.292383553974428]}"
0_20723,0.6124330759048462,0.19692674279212952,"{""type"":""Point"",""coordinates"":[-78.05183043090199,-5.036250286498328]}"
0_20792,0.2147255688905716,0.23743852972984314,"{""type"":""Point"",""coordinates"":[17.04963752694759,0.1695905435955154]}"
0_20843,1.3450958728790283,0.23121249675750732,"{""type"":""Point"",""coordinates"":[-72.02515942838595,7.119814616155968]}"
0_20869,0.16206353902816772,0.17531096935272217,"{""type"":""Point"",""coordinates"":[-63.63735076495751,-14.645760728101145]}"
0_21068,0.3819185197353363,0.23191767930984497,"{""type"":""Point"",""coordinates"":[-76.75490193762124,6.904436575796474]}"
0_21130,3.097527265548706,0.10551346093416214,"{""type"":""Point"",""coordinates"":[-71.62056321499657,19.35270935608992]}"
0_21161,1.2727301120758057,0.2242284119129181,"{""type"":""Point"",""coordinates"":[-51.87221443631635,-27.263194356832557]}"
0_21266,0.5115041136741638,0.15086910128593445,"{""type"":""Point"",""coordinates"":[-68.43879587360907,-15.121306595744146]}"
0_21309,2.335469961166382,0.11994639039039612,"{""type"":""Point"",""coordinates"":[-43.89855952395045,-20.5916013637287]}"
0_21339,1.2622302770614624,0.15025992691516876,"{""type"":""Point"",""coordinates"":[-47.967057739063506,-5.744759842185821]}"
0_21365,0.5260066986083984,0.097043976187706,"{""type"":""Point"",""coordinates"":[24.2732865137478,-12.722754187731065]}"
0_21409,0.6840688586235046,0.16165854036808014,"{""type"":""Point"",""coordinates"":[15.376452494900095,-0.6754033622596052]}"
0_21442,1.3131123781204224,0.19958749413490295,"{""type"":""Point"",""coordinates"":[-76.73038592234866,-6.252129090938165]}"
0_21479,0.6450490355491638,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-50.72632049162075,-2.172267694144461]}"
0_21520,0.46931734681129456,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-84.88974554799753,14.893577386166072]}"
0_21537,1.6224807500839233,0.10210582613945007,"{""type"":""Point"",""coordinates"":[-42.24604269556803,-21.50794349546679]}"
0_21624,0.6946793794631958,0.1213141679763794,"{""type"":""Point"",""coordinates"":[-62.99163120647601,10.234604741481798]}"
0_21625,2.3977553844451904,0.17361019551753998,"{""type"":""Point"",""coordinates"":[-12.626002269714201,8.040405289010094]}"
0_21655,1.3333138227462769,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-42.31721399625158,-15.93898409427929]}"
0_21664,0.728800356388092,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-63.03362471908333,6.908078726087625]}"
0_21783,0.3784894049167633,0.16536067426204681,"{""type"":""Point"",""coordinates"":[-51.2230044598164,-2.2699350037576225]}"
0_21862,0.4547328054904938,0.10635243356227875,"{""type"":""Point"",""coordinates"":[22.480485298103712,3.74934979368262]}"
0_21867,1.25882887840271,0.1537066549062729,"{""type"":""Point"",""coordinates"":[-48.279031114898835,-10.63511233807856]}"
0_21885,2.229027032852173,0.09794219583272934,"{""type"":""Point"",""coordinates"":[-55.654170649347044,-26.68628125387439]}"
0_21929,0.5438014268875122,0.11734987795352936,"{""type"":""Point"",""coordinates"":[15.551621154372278,3.9237675460802675]}"
0_21944,0.17008443176746368,0.16209197044372559,"{""type"":""Point"",""coordinates"":[13.850931195822895,2.9958274567202032]}"
0_22022,0.23832717537879944,0.35088425874710083,"{""type"":""Point"",""coordinates"":[-52.466484976745306,-0.778316046769504]}"
0_22034,0.6335906982421875,0.17762479186058044,"{""type"":""Point"",""coordinates"":[17.85766295523609,-0.2577493890308746]}"
0_22064,1.9046324491500854,0.10863375663757324,"{""type"":""Point"",""coordinates"":[-2.131261957242501,4.937663600702426]}"
0_22070,0.1751447319984436,0.165805846452713,"{""type"":""Point"",""coordinates"":[-51.56040980932921,3.225694820124459]}"
0_22112,1.3659144639968872,0.11158403009176254,"{""type"":""Point"",""coordinates"":[-73.7207941337037,7.577496918227202]}"
0_22256,0.6372692584991455,0.1223321259021759,"{""type"":""Point"",""coordinates"":[25.15521157045615,3.6202043628650964]}"
0_22346,1.3471049070358276,0.3344845771789551,"{""type"":""Point"",""coordinates"":[-76.87614029384112,18.185772240871763]}"
0_22413,0.22731339931488037,0.23191767930984497,"{""type"":""Point"",""coordinates"":[-63.66530530260445,-0.19957097505972438]}"
0_22446,0.17366008460521698,0.16338680684566498,"{""type"":""Point"",""coordinates"":[14.007229860000153,3.137355504674005]}"
0_22583,0.46381571888923645,0.1900397390127182,"{""type"":""Point"",""coordinates"":[-78.14938327602128,-1.4830043074001658]}"
0_22588,2.3924171924591064,0.15022340416908264,"{""type"":""Point"",""coordinates"":[-40.67084483333251,-15.790828952069289]}"
0_22618,0.29062584042549133,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-58.41256616241954,-17.633850374992452]}"
0_22713,0.45584341883659363,0.15208376944065094,"{""type"":""Point"",""coordinates"":[12.501489026526883,4.844847199750985]}"
0_22726,0.2930961847305298,0.1658705472946167,"{""type"":""Point"",""coordinates"":[-84.77748512218665,15.51140459467993]}"
0_22756,0.6062766313552856,0.1787726879119873,"{""type"":""Point"",""coordinates"":[-77.29342578911336,-0.05292929911885904]}"
0_22783,2.1441104412078857,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-98.81426169208308,21.744066426510855]}"
0_22956,1.3453600406646729,0.19054017961025238,"{""type"":""Point"",""coordinates"":[-75.09610307598487,5.553536163418759]}"
0_22999,0.4579695165157318,0.1535334587097168,"{""type"":""Point"",""coordinates"":[10.387295734899842,1.147908472452677]}"
0_23004,0.6224501729011536,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-72.76758804638939,-12.53756088634414]}"
0_23093,0.6397017240524292,0.1164139062166214,"{""type"":""Point"",""coordinates"":[-50.14446283921218,-1.7057697489869312]}"
0_23155,0.22749948501586914,0.11839303374290466,"{""type"":""Point"",""coordinates"":[13.212994485677676,2.617096779127422]}"
0_23201,0.2773563265800476,0.18500462174415588,"{""type"":""Point"",""coordinates"":[11.663916341959773,-0.4759042166838179]}"
0_23205,0.5123959183692932,0.12310370802879333,"{""type"":""Point"",""coordinates"":[-76.94390773965569,-8.071175795119139]}"
0_23208,1.7755955457687378,0.09988882392644882,"{""type"":""Point"",""coordinates"":[-76.18818350480167,-9.673675418165622]}"
0_23260,1.0782002210617065,0.1533776968717575,"{""type"":""Point"",""coordinates"":[-48.17524001063112,-8.668618986576064]}"
0_23304,0.39127272367477417,0.16958145797252655,"{""type"":""Point"",""coordinates"":[-78.10147435487187,-0.7996782490559032]}"
0_23330,0.6397017240524292,0.23572269082069397,"{""type"":""Point"",""coordinates"":[-76.69962224351691,7.249736690540972]}"
0_23335,0.23408059775829315,0.16429686546325684,"{""type"":""Point"",""coordinates"":[-68.4554122366702,-13.993301989281047]}"
0_23358,1.4220410585403442,0.10744718462228775,"{""type"":""Point"",""coordinates"":[-76.80038908514197,-6.982381679633184]}"
0_23403,1.3569515943527222,0.11601380258798599,"{""type"":""Point"",""coordinates"":[18.362628036530822,-2.8574814058595033]}"
0_23408,1.242509126663208,0.097043976187706,"{""type"":""Point"",""coordinates"":[-104.9498099606534,21.87106992533035]}"
0_23427,2.2164974212646484,0.10391145199537277,"{""type"":""Point"",""coordinates"":[-75.20437338462875,3.8342065613482776]}"
0_23502,1.317480444908142,0.1693417876958847,"{""type"":""Point"",""coordinates"":[-78.03755638369596,1.0908058452977596]}"
0_23532,1.6238813400268555,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-104.99976520760768,19.775807392048453]}"
0_23569,0.48030078411102295,0.16536067426204681,"{""type"":""Point"",""coordinates"":[-78.99877591161805,-3.4699788732937824]}"
0_23728,1.2801151275634766,0.17333483695983887,"{""type"":""Point"",""coordinates"":[-45.860754989156604,-2.7371764806353336]}"
0_23756,0.6827874183654785,0.09400613605976105,"{""type"":""Point"",""coordinates"":[-84.01297480873419,12.686676194063068]}"
0_23782,2.36175537109375,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-41.041907584739754,-20.254657140566618]}"
0_23825,2.9983017444610596,0.08620196580886841,"{""type"":""Point"",""coordinates"":[-80.44415762227555,-1.840725818160208]}"
0_23826,1.6921861171722412,0.10590396821498871,"{""type"":""Point"",""coordinates"":[-44.44772274430095,-20.416554283217284]}"
0_23921,1.3032031059265137,0.09829267859458923,"{""type"":""Point"",""coordinates"":[-10.205522061657721,6.263729504410351]}"
0_23968,0.43827930092811584,0.14337201416492462,"{""type"":""Point"",""coordinates"":[-83.3948615458947,9.014356464906282]}"
0_23971,0.5181431770324707,0.14875400066375732,"{""type"":""Point"",""coordinates"":[-76.23815175674312,5.63491815268927]}"
0_24220,0.6523697376251221,0.09987228363752365,"{""type"":""Point"",""coordinates"":[10.288648151791012,3.3354736898781545]}"
0_24327,0.6384590864181519,0.17267580330371857,"{""type"":""Point"",""coordinates"":[-75.21126478977469,2.5353629002916525]}"
0_24334,1.3771746158599854,0.1313723772764206,"{""type"":""Point"",""coordinates"":[-55.040532766046965,-25.58563122845137]}"
0_24379,0.20589254796504974,0.2373388558626175,"{""type"":""Point"",""coordinates"":[-62.12101592946587,-0.44455795980459806]}"
0_24381,1.3346835374832153,0.12733520567417145,"{""type"":""Point"",""coordinates"":[-48.2968108202632,-6.781208401485546]}"
0_24394,0.17804054915905,0.22543849050998688,"{""type"":""Point"",""coordinates"":[12.856632519126858,0.4397056395077731]}"
0_24430,1.704257607460022,0.141156867146492,"{""type"":""Point"",""coordinates"":[-44.04595142904268,-20.99189876125224]}"
0_24500,1.2892853021621704,0.21607601642608643,"{""type"":""Point"",""coordinates"":[-75.86855616976956,2.034366890001446]}"
0_24509,0.2147255688905716,0.17465583980083466,"{""type"":""Point"",""coordinates"":[-67.02533867946612,5.1756864454236915]}"
0_24530,0.2781781256198883,0.18500462174415588,"{""type"":""Point"",""coordinates"":[10.672491542822522,-0.23131885450550937]}"
0_24543,2.633758068084717,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-41.28707858705165,-19.400205233820284]}"
0_24606,0.2916133403778076,0.1658705472946167,"{""type"":""Point"",""coordinates"":[-58.92551830451545,-2.999470595161936]}"
0_24621,2.933373212814331,0.10348901897668839,"{""type"":""Point"",""coordinates"":[-96.54622596640343,18.415792592898583]}"
0_24643,0.6062766313552856,0.15119439363479614,"{""type"":""Point"",""coordinates"":[-88.98160842403728,18.575082125745734]}"
0_24732,0.14716438949108124,0.17333483695983887,"{""type"":""Point"",""coordinates"":[-50.11121314213708,-3.167648958997207]}"
0_24740,2.363298177719116,0.09614413976669312,"{""type"":""Point"",""coordinates"":[-55.963400055753226,-25.15218895093364]}"
0_24771,0.47868719696998596,0.1658480316400528,"{""type"":""Point"",""coordinates"":[-55.993693611664135,-2.513082194978058]}"
0_24790,0.6345335245132446,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-88.92853651371752,18.12017127371558]}"
0_24793,0.2764258086681366,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-63.31573307825305,-13.933827338904997]}"
0_24801,0.4069769084453583,0.1164139062166214,"{""type"":""Point"",""coordinates"":[-72.6739949091824,2.539381261146656]}"
0_24880,0.13455598056316376,0.17520441114902496,"{""type"":""Point"",""coordinates"":[-52.74159735027379,-2.445910790349226]}"
0_24903,1.6239938735961914,0.1122603490948677,"{""type"":""Point"",""coordinates"":[-97.37821612839024,16.689951428483447]}"
0_24942,0.27188780903816223,0.20126283168792725,"{""type"":""Point"",""coordinates"":[-78.56324729398634,-3.8824380134405247]}"
0_24951,0.6593667268753052,0.4196159839630127,"{""type"":""Point"",""coordinates"":[-47.11536818973048,-23.723864549453793]}"
0_24970,0.6921598315238953,0.2396237999200821,"{""type"":""Point"",""coordinates"":[-88.1810369784402,21.222180237837367]}"
0_25009,2.083374500274658,0.09997455030679703,"{""type"":""Point"",""coordinates"":[-1.9004056219872771,5.177822665219406]}"
0_25028,0.3976239264011383,0.15118174254894257,"{""type"":""Point"",""coordinates"":[-61.88650412712769,7.337318831472751]}"
0_25035,0.5265612602233887,0.44021064043045044,"{""type"":""Point"",""coordinates"":[-76.09958260872051,6.896740789784618]}"
0_25053,1.0782002210617065,0.17573468387126923,"{""type"":""Point"",""coordinates"":[-40.091808803003644,-18.40498381396228]}"
0_25161,0.6326184868812561,0.104436956346035,"{""type"":""Point"",""coordinates"":[22.901952525430058,4.610405206348018]}"
0_25243,0.19195939600467682,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-50.55388627148256,-0.7718541602045268]}"
0_25247,0.177004873752594,0.16338680684566498,"{""type"":""Point"",""coordinates"":[13.457740196436921,3.4142064023200653]}"
0_25289,0.23477791249752045,0.16478405892848969,"{""type"":""Point"",""coordinates"":[-60.91497100602604,-11.404763544237928]}"
0_25339,0.4572496712207794,0.12382098287343979,"{""type"":""Point"",""coordinates"":[10.487077833030515,-0.803862400356302]}"
0_25495,0.6196975708007812,0.14337201416492462,"{""type"":""Point"",""coordinates"":[-50.375601033202564,-1.616264965652957]}"
0_25514,0.3205970525741577,0.10446693748235703,"{""type"":""Point"",""coordinates"":[-64.06645786260128,-14.86859463907535]}"
0_25518,2.86366605758667,0.0949709489941597,"{""type"":""Point"",""coordinates"":[-86.4709455858577,12.878258153786923]}"
0_25537,0.4751369059085846,0.11465124040842056,"{""type"":""Point"",""coordinates"":[-91.24087688176964,16.99597056246469]}"
0_25588,1.0590126514434814,0.09475964307785034,"{""type"":""Point"",""coordinates"":[-65.96775975897616,-17.10820008531207]}"
0_25633,2.9983017444610596,0.096007339656353,"{""type"":""Point"",""coordinates"":[-71.49119677677591,6.547240247320861]}"
0_25704,1.2277812957763672,0.17365281283855438,"{""type"":""Point"",""coordinates"":[17.623155346467446,-1.554084202194807]}"
0_25831,0.46980762481689453,0.15359598398208618,"{""type"":""Point"",""coordinates"":[-46.15902899375768,-4.86452239082456]}"
0_25855,0.6196975708007812,0.1042223870754242,"{""type"":""Point"",""coordinates"":[28.437744649592727,2.6699017045710676]}"
0_25959,0.34326472878456116,0.16470886766910553,"{""type"":""Point"",""coordinates"":[-68.66499365286455,-14.689008958915307]}"
0_25961,0.46184906363487244,0.16334941983222961,"{""type"":""Point"",""coordinates"":[-56.91393119929396,-2.945137753713618]}"
0_25987,0.14164023101329803,0.16853134334087372,"{""type"":""Point"",""coordinates"":[-89.80799222777709,17.38771991511043]}"
0_25988,0.25740909576416016,0.162054643034935,"{""type"":""Point"",""coordinates"":[9.702898245050264,-2.2482883903767896]}"
0_26030,1.4384571313858032,0.11310993134975433,"{""type"":""Point"",""coordinates"":[-85.74943977028614,14.62990471096604]}"
0_26053,0.2883336544036865,0.09298387169837952,"{""type"":""Point"",""coordinates"":[9.079895438497052,-0.9531015683193684]}"
0_26091,0.7311481237411499,0.22252701222896576,"{""type"":""Point"",""coordinates"":[-74.02182411834242,3.7927318339652416]}"
0_26301,0.25381791591644287,0.18872863054275513,"{""type"":""Point"",""coordinates"":[-70.75372108265428,-12.986358497913509]}"
0_26421,0.8587305545806885,0.15719076991081238,"{""type"":""Point"",""coordinates"":[-48.35821186082582,-5.3631565675312105]}"
0_26448,0.6055179238319397,0.17403224110603333,"{""type"":""Point"",""coordinates"":[-77.57439728991415,-6.582219419562436]}"
0_26459,0.1423196792602539,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-61.91227724985355,4.68122543195392]}"
0_26485,1.985886573791504,0.10049191117286682,"{""type"":""Point"",""coordinates"":[-74.88442865827412,10.224571772498516]}"
0_26521,1.8805917501449585,0.08772880584001541,"{""type"":""Point"",""coordinates"":[-44.57332670240449,-3.2256613406450394]}"
0_26532,0.17103026807308197,0.16525357961654663,"{""type"":""Point"",""coordinates"":[-62.265684345088836,6.285667212796835]}"
0_26622,0.25541841983795166,0.165805846452713,"{""type"":""Point"",""coordinates"":[-68.46609715867824,-11.270578203387666]}"
0_26718,1.6959543228149414,0.15201810002326965,"{""type"":""Point"",""coordinates"":[-77.76170336369823,21.426437146670416]}"
0_26883,1.242240309715271,0.1118670403957367,"{""type"":""Point"",""coordinates"":[-66.96715673147197,-15.991018795224825]}"
0_26912,1.0782002210617065,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-44.06499101652097,-7.728301641493978]}"
0_26949,1.4634056091308594,0.12268629670143127,"{""type"":""Point"",""coordinates"":[-10.277362560047465,8.127270835251828]}"
0_26966,2.062903881072998,0.11945319920778275,"{""type"":""Point"",""coordinates"":[-93.96353548679788,17.679912677658617]}"
0_27059,0.20119047164916992,0.16478405892848969,"{""type"":""Point"",""coordinates"":[-51.701947155162294,-2.5566973810918965]}"
0_27074,0.28276631236076355,0.19829493761062622,"{""type"":""Point"",""coordinates"":[10.078458969105155,2.688776207282991]}"
0_27086,2.0517590045928955,0.21978537738323212,"{""type"":""Point"",""coordinates"":[-37.59727564192914,-11.436125295249804]}"
0_27108,0.20815791189670563,0.1658480316400528,"{""type"":""Point"",""coordinates"":[-61.30560864610744,1.892792523704868]}"
0_27118,0.16468116641044617,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-68.36417907811646,-10.450920861853753]}"
0_27124,0.33147701621055603,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-46.43916322101401,-3.8025257510227792]}"
0_27127,0.4572496712207794,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-51.06747010618504,-1.5046658855020503]}"
0_27141,0.18514029681682587,0.165805846452713,"{""type"":""Point"",""coordinates"":[-55.73122515016673,-1.578744278318341]}"
0_27237,1.8578273057937622,0.10677359253168106,"{""type"":""Point"",""coordinates"":[-55.127462589237794,-27.679263692140864]}"
0_27254,0.18420088291168213,0.11591865867376328,"{""type"":""Point"",""coordinates"":[-51.257536241961354,0.8441366643076685]}"
0_27269,1.3551678657531738,0.11928607523441315,"{""type"":""Point"",""coordinates"":[-55.85823951454132,-24.006554835676287]}"
0_27360,0.4351724684238434,0.19874563813209534,"{""type"":""Point"",""coordinates"":[13.654505887830632,-0.6606542082965244]}"
0_27451,0.26047658920288086,0.23135246336460114,"{""type"":""Point"",""coordinates"":[-61.476011617966975,0.236740751002551]}"
0_27495,0.34404456615448,0.15271468460559845,"{""type"":""Point"",""coordinates"":[-64.16427142113704,-17.623000248437833]}"
0_27555,0.3007405698299408,0.17419660091400146,"{""type"":""Point"",""coordinates"":[-49.90125787341446,-3.8448211081918005]}"
0_27786,1.2830865383148193,0.09995560348033905,"{""type"":""Point"",""coordinates"":[-84.44369211662364,13.227582326904026]}"
0_27811,0.17581312358379364,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-63.452106456405744,-8.272684194278707]}"
0_27869,1.0138453245162964,0.1334063857793808,"{""type"":""Point"",""coordinates"":[-44.83645054422018,-22.71418543346805]}"
0_27883,3.003175973892212,0.3835687041282654,"{""type"":""Point"",""coordinates"":[-79.40186942981599,-1.2793546874189334]}"
0_27884,1.2604851722717285,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-104.67631415121504,20.268145974727453]}"
0_27887,0.7002806663513184,0.13777633011341095,"{""type"":""Point"",""coordinates"":[23.68827304147471,-12.006415050222705]}"
0_27909,2.6583456993103027,0.0885656550526619,"{""type"":""Point"",""coordinates"":[-63.92061157181518,10.134334509295229]}"
0_27960,0.37756311893463135,0.165805846452713,"{""type"":""Point"",""coordinates"":[-70.22993291816171,3.992723385587535]}"
0_28010,0.28927934169769287,0.16303835809230804,"{""type"":""Point"",""coordinates"":[12.039768761403984,-2.1498334804313046]}"
0_28040,0.30951398611068726,0.23417603969573975,"{""type"":""Point"",""coordinates"":[-48.90698273303637,-25.821938618708344]}"
0_28076,1.242240309715271,0.11451317369937897,"{""type"":""Point"",""coordinates"":[-88.70880858002096,19.682538930688164]}"
0_28125,0.2337859570980072,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-60.075587383865326,-17.82798911677845]}"
0_28133,1.8992193937301636,0.09077834337949753,"{""type"":""Point"",""coordinates"":[-99.10593431878112,21.283933823976113]}"
0_28147,1.985886573791504,0.09183002263307571,"{""type"":""Point"",""coordinates"":[-38.46545748702623,-11.758119467373263]}"
0_28174,1.6229099035263062,0.21843169629573822,"{""type"":""Point"",""coordinates"":[-38.409511696286636,-12.287059583129992]}"
0_28190,0.19252949953079224,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-71.84364819532365,-12.492356384576057]}"
0_28204,0.7457386255264282,0.15719076991081238,"{""type"":""Point"",""coordinates"":[-76.02619964910942,-9.532832831969905]}"
0_28253,0.21463969349861145,0.15236184000968933,"{""type"":""Point"",""coordinates"":[23.577788816302068,5.337483493434258]}"
0_28285,0.5467575192451477,0.1023765578866005,"{""type"":""Point"",""coordinates"":[18.41983234235412,-2.469913297795809]}"
0_28303,0.23832717537879944,0.1846800446510315,"{""type"":""Point"",""coordinates"":[10.603724516606931,0.10994443648226133]}"
0_28308,1.3000268936157227,0.16425973176956177,"{""type"":""Point"",""coordinates"":[12.92480204284986,4.501349833359701]}"
0_28323,0.30003997683525085,0.1744937151670456,"{""type"":""Point"",""coordinates"":[-60.78167797025074,-13.695704883910377]}"
0_28324,0.3143380880355835,0.165805846452713,"{""type"":""Point"",""coordinates"":[-51.18186409263299,-1.4927069597721176]}"
0_28427,0.46980762481689453,0.10660653561353683,"{""type"":""Point"",""coordinates"":[21.00750585988948,4.062378516902944]}"
0_28565,0.1640900820493698,0.16853134334087372,"{""type"":""Point"",""coordinates"":[-60.291326486647094,1.9104016592290534]}"
0_28638,0.4509826600551605,0.22822967171669006,"{""type"":""Point"",""coordinates"":[-76.8614345317833,7.193354008459786]}"
0_28645,1.9023048877716064,0.10025171935558319,"{""type"":""Point"",""coordinates"":[-73.64681772991801,9.765815203863333]}"
0_28650,0.14725320041179657,0.151117205619812,"{""type"":""Point"",""coordinates"":[-59.438791717274654,-17.703791531190895]}"
0_28699,0.35757359862327576,0.16527636349201202,"{""type"":""Point"",""coordinates"":[10.741856153864399,-3.21793557728986]}"
0_28719,0.593630850315094,0.16678498685359955,"{""type"":""Point"",""coordinates"":[-46.836594309281196,-1.9456343439461712]}"
0_28722,1.3898568153381348,0.09919558465480804,"{""type"":""Point"",""coordinates"":[-44.8129698509299,-2.8066649348139627]}"
0_28740,0.19594039022922516,0.1658480316400528,"{""type"":""Point"",""coordinates"":[-51.199509352449596,2.791607353367803]}"
0_28780,1.0590126514434814,0.15119439363479614,"{""type"":""Point"",""coordinates"":[-65.14931855973909,-17.552511440295778]}"
0_28828,3.1029253005981445,0.10685890167951584,"{""type"":""Point"",""coordinates"":[-98.08333923068717,21.391981985028202]}"
0_28887,2.1149985790252686,0.16701312363147736,"{""type"":""Point"",""coordinates"":[-42.27506656855773,-3.378530210456283]}"
0_28897,0.20243233442306519,0.17532500624656677,"{""type"":""Point"",""coordinates"":[-46.4416980136266,-2.923249294742222]}"
0_28900,1.3018925189971924,0.14389529824256897,"{""type"":""Point"",""coordinates"":[12.696231939769742,3.9776819953507294]}"
0_28966,0.5589437484741211,0.14500124752521515,"{""type"":""Point"",""coordinates"":[-49.59139488506166,-5.419353069003062]}"
0_29045,0.20815791189670563,0.165805846452713,"{""type"":""Point"",""coordinates"":[-61.91165346151332,3.648703131365389]}"
0_29051,0.4524674415588379,0.132866770029068,"{""type"":""Point"",""coordinates"":[-90.83868924888563,18.836623391650317]}"
0_29062,0.17826107144355774,0.23191767930984497,"{""type"":""Point"",""coordinates"":[-63.31589121674486,-0.49483727335477523]}"
0_29080,0.2744046747684479,0.10527526587247849,"{""type"":""Point"",""coordinates"":[17.84284801044213,1.3153905257624976]}"
0_29123,0.20304766297340393,0.16536067426204681,"{""type"":""Point"",""coordinates"":[-55.57429131268351,-1.6581614500788258]}"
0_29180,1.0857659578323364,0.13472768664360046,"{""type"":""Point"",""coordinates"":[-39.98854558125843,-18.329373390397777]}"
0_29186,0.16961796581745148,0.22543849050998688,"{""type"":""Point"",""coordinates"":[12.917240036426266,0.6217910668316776]}"
0_29207,0.2669185400009155,0.23417603969573975,"{""type"":""Point"",""coordinates"":[-48.614541083817386,-25.680499102740978]}"
0_29213,0.8771932721138,0.10124384611845016,"{""type"":""Point"",""coordinates"":[-62.16885486504497,8.488219551330213]}"
0_29302,2.241243839263916,0.17285585403442383,"{""type"":""Point"",""coordinates"":[-42.28433630829298,-21.748959795743943]}"
0_29348,1.2633767127990723,0.1739947497844696,"{""type"":""Point"",""coordinates"":[-61.201325273240236,4.371476792352049]}"
0_29442,0.22137229144573212,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-59.9566442181964,-17.899147212881683]}"
0_29449,1.3693724870681763,0.12201938033103943,"{""type"":""Point"",""coordinates"":[11.330297119580223,5.260600093576039]}"
0_29508,1.075918436050415,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-39.93047551477667,-17.499037548800445]}"
0_29515,0.663884162902832,0.11350765079259872,"{""type"":""Point"",""coordinates"":[11.585858661503627,-2.0759410996028578]}"
0_29546,0.28841304779052734,0.1380237340927124,"{""type"":""Point"",""coordinates"":[17.815268445076182,0.8274361212013174]}"
0_29688,2.9313888549804688,0.21675792336463928,"{""type"":""Point"",""coordinates"":[-97.65731128760508,21.278620487619683]}"
0_29744,0.1472305953502655,0.1165420264005661,"{""type"":""Point"",""coordinates"":[-51.3236835481811,-0.4823249623022074]}"
0_29825,2.09149169921875,0.1489161103963852,"{""type"":""Point"",""coordinates"":[-80.35538633542207,7.645225866965983]}"
0_29920,0.7784774303436279,0.12106476724147797,"{""type"":""Point"",""coordinates"":[-85.79798465679653,15.503900300426087]}"
0_29933,1.4268481731414795,0.09727230668067932,"{""type"":""Point"",""coordinates"":[-91.51468477287183,16.899897720250948]}"
0_29964,0.6681864857673645,0.09827013313770294,"{""type"":""Point"",""coordinates"":[-90.78638695422728,16.816935434511304]}"
