system:index,fr,vr,.geo
0_7233,0.5199496746063232,0.24519746005535126,"{""type"":""Point"",""coordinates"":[10.454722419721215,1.9111776819865423]}"
0_7269,0.39850184321403503,0.5652137994766235,"{""type"":""Point"",""coordinates"":[-70.35871159991365,-3.937005104136653]}"
0_7294,0.44247061014175415,0.10352418571710587,"{""type"":""Point"",""coordinates"":[9.850869992265862,0.6563062645986328]}"
0_7349,0.3164953589439392,0.0858224630355835,"{""type"":""Point"",""coordinates"":[-62.49090706386002,-15.793754321513958]}"
0_7355,0.24720996618270874,0.26567792892456055,"{""type"":""Point"",""coordinates"":[-66.25918567174783,18.338406164866456]}"
0_7377,0.2179804891347885,1.0693473815917969,"{""type"":""Point"",""coordinates"":[-43.10816328353531,-22.232956643037408]}"
0_7386,0.24589809775352478,0.11393940448760986,"{""type"":""Point"",""coordinates"":[-39.10355962137166,-5.1843429249255495]}"
0_7400,0.6580933928489685,0.8161367177963257,"{""type"":""Point"",""coordinates"":[21.111367314007744,1.0360235749940268]}"
0_7428,0.19017645716667175,0.24749894440174103,"{""type"":""Point"",""coordinates"":[-79.2590381117174,-0.9303648122346947]}"
0_7477,0.2017820179462433,1.6179068088531494,"{""type"":""Point"",""coordinates"":[-92.42231571081238,16.81748829658113]}"
0_7483,0.6659862995147705,0.11424049735069275,"{""type"":""Point"",""coordinates"":[12.53423248460121,0.2933751171777187]}"
0_7546,0.34998902678489685,0.12093432247638702,"{""type"":""Point"",""coordinates"":[-39.34170254646531,-14.084281002133483]}"
0_7576,0.5514392256736755,0.11032440513372421,"{""type"":""Point"",""coordinates"":[-65.8729985021784,6.5616949812417005]}"
0_7748,0.39628463983535767,0.1745639145374298,"{""type"":""Point"",""coordinates"":[27.49864959664095,-1.3752171414383705]}"
0_7760,0.5388175249099731,0.10374341160058975,"{""type"":""Point"",""coordinates"":[-61.634606467923604,-4.025601432798993]}"
0_7783,0.4684235751628876,0.08219069987535477,"{""type"":""Point"",""coordinates"":[-70.52101565411584,3.7757650600440833]}"
0_7852,0.5313565135002136,0.14456932246685028,"{""type"":""Point"",""coordinates"":[-12.111957281174295,8.180702983450004]}"
0_7944,0.5903753638267517,0.08730455487966537,"{""type"":""Point"",""coordinates"":[-48.87212380995952,-23.479675257824713]}"
0_7946,0.441069096326828,0.25338107347488403,"{""type"":""Point"",""coordinates"":[10.943232815214044,1.906838133421322]}"
0_7962,0.3058648407459259,0.669105589389801,"{""type"":""Point"",""coordinates"":[11.086583567068436,6.781626679270156]}"
0_7963,0.5997341275215149,0.0996696874499321,"{""type"":""Point"",""coordinates"":[-50.38324459479957,-22.03933465155009]}"
0_7966,0.1974836140871048,0.13924673199653625,"{""type"":""Point"",""coordinates"":[-64.46395484454929,-23.00744426160824]}"
0_7969,0.08579973876476288,0.3036235272884369,"{""type"":""Point"",""coordinates"":[-1.0155121103740434,6.915228047149223]}"
0_8009,0.6682016849517822,0.3823920786380768,"{""type"":""Point"",""coordinates"":[-78.21091891952987,-3.962135381180432]}"
0_8010,0.1944771409034729,0.12329945713281631,"{""type"":""Point"",""coordinates"":[-97.704461966992,16.271725485357344]}"
0_8193,0.23428578674793243,0.5720105171203613,"{""type"":""Point"",""coordinates"":[-80.30200916208526,-3.8566967444172238]}"
0_8199,0.8990264534950256,0.1405571550130844,"{""type"":""Point"",""coordinates"":[-94.84241708425512,33.22812461360589]}"
0_8200,0.4068995714187622,0.15127591788768768,"{""type"":""Point"",""coordinates"":[-64.24174622490588,-14.227744921980754]}"
0_8232,0.9855244159698486,0.104435034096241,"{""type"":""Point"",""coordinates"":[-65.00039994566215,-16.935914803696885]}"
0_8235,0.3274983763694763,0.33391669392585754,"{""type"":""Point"",""coordinates"":[-76.20149042076872,1.3824382966064683]}"
0_8256,0.6024636030197144,0.14748996496200562,"{""type"":""Point"",""coordinates"":[-45.45181263805854,-3.440719380860309]}"
0_8353,0.1974836140871048,0.3308311402797699,"{""type"":""Point"",""coordinates"":[-76.09565515471935,8.168669190360756]}"
0_8422,0.30600905418395996,0.20881004631519318,"{""type"":""Point"",""coordinates"":[-73.02824195946992,8.544149333280835]}"
0_8461,0.08629711717367172,0.09682340174913406,"{""type"":""Point"",""coordinates"":[-38.30203831987371,-6.529421471311636]}"
0_8495,0.38303059339523315,0.08641662448644638,"{""type"":""Point"",""coordinates"":[-60.3954463796998,-11.080718325536647]}"
0_8508,0.581337034702301,0.2713701128959656,"{""type"":""Point"",""coordinates"":[-7.3365365276314085,6.186917200387308]}"
0_8525,0.5541772246360779,0.10232582688331604,"{""type"":""Point"",""coordinates"":[18.686336524941144,-0.14523984701624998]}"
0_8537,0.8369745016098022,0.5958044528961182,"{""type"":""Point"",""coordinates"":[-85.20530201003372,14.309363504501471]}"
0_8558,0.7431631088256836,0.08304067701101303,"{""type"":""Point"",""coordinates"":[9.876903170947863,-2.1919582106054465]}"
0_8586,0.5175049901008606,0.10504787415266037,"{""type"":""Point"",""coordinates"":[-56.91502652587858,-3.0480729971655847]}"
0_8589,0.09254322201013565,0.6970685124397278,"{""type"":""Point"",""coordinates"":[-91.02893422084495,15.246165473306386]}"
0_8675,0.3473810851573944,0.11353453248739243,"{""type"":""Point"",""coordinates"":[-61.51853689460841,1.7848446438667838]}"
0_8703,1.3853685855865479,0.10647045820951462,"{""type"":""Point"",""coordinates"":[-50.183883752557634,-27.57660160643202]}"
0_8709,0.9453484416007996,0.2453441470861435,"{""type"":""Point"",""coordinates"":[19.787175358814643,3.098165213872416]}"
0_8730,1.3824518918991089,0.27878475189208984,"{""type"":""Point"",""coordinates"":[-68.73412170382562,-9.125160869927667]}"
0_8808,0.9245429635047913,0.616197943687439,"{""type"":""Point"",""coordinates"":[-64.86431566799594,-26.19087330772879]}"
0_8820,0.5758967995643616,0.9470544457435608,"{""type"":""Point"",""coordinates"":[15.402289097257826,3.399002869954482]}"
0_8825,0.3269404172897339,0.2302774041891098,"{""type"":""Point"",""coordinates"":[-38.780739278527136,-12.32177181431272]}"
0_8859,1.4447520971298218,0.11153416335582733,"{""type"":""Point"",""coordinates"":[-93.3222397775716,34.8743344940279]}"
0_8862,0.7143253684043884,0.12758255004882812,"{""type"":""Point"",""coordinates"":[19.356787583667458,-2.6911652429906305]}"
0_8863,0.24785290658473969,0.11657591909170151,"{""type"":""Point"",""coordinates"":[11.379402443402345,5.226184275788543]}"
0_8864,0.29634344577789307,0.08720160275697708,"{""type"":""Point"",""coordinates"":[23.23319484479621,5.653237386425193]}"
0_8877,0.4642125964164734,0.10364380478858948,"{""type"":""Point"",""coordinates"":[23.676923801250684,5.070886954515266]}"
0_8895,0.0873098224401474,0.7590101957321167,"{""type"":""Point"",""coordinates"":[-86.8188254529254,15.037705709798072]}"
0_8941,0.3413318395614624,0.6709661483764648,"{""type"":""Point"",""coordinates"":[-55.024149673180936,-27.585031485937176]}"
0_9157,0.16810362040996552,0.2505072355270386,"{""type"":""Point"",""coordinates"":[-0.5881877126217336,6.531435900864464]}"
0_9194,0.15155936777591705,0.41019248962402344,"{""type"":""Point"",""coordinates"":[-75.74659893101374,2.2814436394329753]}"
0_9208,1.4423760175704956,0.13308486342430115,"{""type"":""Point"",""coordinates"":[-50.488423231332426,-26.95360285239426]}"
0_9266,0.2507629692554474,0.09764355421066284,"{""type"":""Point"",""coordinates"":[-44.420505312955655,-10.330099343687698]}"
0_9361,0.5641220808029175,0.17221447825431824,"{""type"":""Point"",""coordinates"":[18.17230954171627,2.3885535266928666]}"
0_9367,0.5759105682373047,0.11180337518453598,"{""type"":""Point"",""coordinates"":[18.911578404691422,-0.31780754911136644]}"
0_9417,0.4032323658466339,0.2752317786216736,"{""type"":""Point"",""coordinates"":[-79.37727650526952,-0.35752384390756076]}"
0_9465,1.3158210515975952,0.6006545424461365,"{""type"":""Point"",""coordinates"":[-46.13313126790916,-4.0049304275468405]}"
0_9481,0.6659862995147705,0.1406160295009613,"{""type"":""Point"",""coordinates"":[-68.6824504109067,4.242779650315725]}"
0_9490,0.16920898854732513,0.40529975295066833,"{""type"":""Point"",""coordinates"":[-85.40034159356824,13.243446931658902]}"
0_9497,0.5641986727714539,0.15269264578819275,"{""type"":""Point"",""coordinates"":[-70.29724489116526,-12.877978275611587]}"
0_9531,0.3882749676704407,0.09157862514257431,"{""type"":""Point"",""coordinates"":[-65.99077846974514,6.831831960004608]}"
0_9555,0.30575117468833923,0.08285942673683167,"{""type"":""Point"",""coordinates"":[-43.91127818736237,-8.071288765869076]}"
0_9579,0.6753023862838745,0.13572153449058533,"{""type"":""Point"",""coordinates"":[12.404782841997747,-0.5742805137460758]}"
0_9686,0.1530700922012329,0.22279758751392365,"{""type"":""Point"",""coordinates"":[-79.49707538552921,-4.6324816068266434]}"
0_9731,0.29390233755111694,0.5508683323860168,"{""type"":""Point"",""coordinates"":[-82.61389773072001,34.90018267374577]}"
0_9751,0.5230276584625244,0.12673687934875488,"{""type"":""Point"",""coordinates"":[27.1218317167981,-2.3010991996563828]}"
0_9777,1.0177479982376099,0.12144769728183746,"{""type"":""Point"",""coordinates"":[-72.57297331681731,8.551696312613629]}"
0_9829,0.4008476436138153,0.20490843057632446,"{""type"":""Point"",""coordinates"":[-87.41068271247215,15.35711256017352]}"
0_9833,1.4001861810684204,0.0852380096912384,"{""type"":""Point"",""coordinates"":[-75.3934258438282,-9.77741221915228]}"
0_9838,0.44126373529434204,0.10436630994081497,"{""type"":""Point"",""coordinates"":[-70.01070421413556,3.784397950620534]}"
0_9863,0.7887672781944275,0.13517692685127258,"{""type"":""Point"",""coordinates"":[-95.42588070374913,17.31038142886102]}"
0_9894,0.2500794529914856,0.11269807815551758,"{""type"":""Point"",""coordinates"":[-9.577480683314384,8.256169191065604]}"
0_9935,0.16153530776500702,0.6031247973442078,"{""type"":""Point"",""coordinates"":[-98.71056756008076,16.932624197660385]}"
0_9937,0.3196660280227661,0.5566726922988892,"{""type"":""Point"",""coordinates"":[18.885416444911904,3.598487179980697]}"
0_9993,0.3977437913417816,0.11241303384304047,"{""type"":""Point"",""coordinates"":[21.390578096277928,-0.36454859149057567]}"
0_9996,0.163249209523201,0.11378037929534912,"{""type"":""Point"",""coordinates"":[-3.3189523340391496,7.594083704598571]}"
0_10046,0.2951542139053345,0.10343515872955322,"{""type"":""Point"",""coordinates"":[23.84306745828822,3.467312846523775]}"
0_10061,0.18536323308944702,0.12130483984947205,"{""type"":""Point"",""coordinates"":[-63.59117239647399,6.596218271915389]}"
0_10086,0.5858632922172546,0.3551481068134308,"{""type"":""Point"",""coordinates"":[-75.96904213420785,-8.912109572443443]}"
0_10100,0.11676665395498276,0.5092893838882446,"{""type"":""Point"",""coordinates"":[-38.467192461450615,-6.2096142314674605]}"
0_10133,1.0871763229370117,0.12083634734153748,"{""type"":""Point"",""coordinates"":[-85.2857687807161,34.44524894125209]}"
0_10148,0.6763058304786682,0.14900200068950653,"{""type"":""Point"",""coordinates"":[-7.483807608309694,7.709282770188341]}"
0_10160,0.29392728209495544,0.2600429058074951,"{""type"":""Point"",""coordinates"":[-1.6062994703396167,6.13622995047542]}"
0_10167,0.22079777717590332,0.07975312322378159,"{""type"":""Point"",""coordinates"":[11.99760000448607,4.270096819649907]}"
0_10182,0.5062316656112671,0.11419515311717987,"{""type"":""Point"",""coordinates"":[13.417841130729173,4.398456370029031]}"
0_10220,0.09732482582330704,0.10257797688245773,"{""type"":""Point"",""coordinates"":[-38.129395009925645,-6.458252844261634]}"
0_10237,0.23006857931613922,0.10213987529277802,"{""type"":""Point"",""coordinates"":[-55.69761551784361,-23.060855588999015]}"
0_10242,0.6872259378433228,0.16546615958213806,"{""type"":""Point"",""coordinates"":[11.565419813331953,-1.68163345908082]}"
0_10270,0.3323206901550293,0.13620340824127197,"{""type"":""Point"",""coordinates"":[-71.29527254371108,6.8584897641252]}"
0_10278,0.49625223875045776,0.1277640014886856,"{""type"":""Point"",""coordinates"":[-49.422577570283295,-18.82830397039987]}"
0_10285,0.3265109956264496,0.11453310400247574,"{""type"":""Point"",""coordinates"":[21.9895920008218,5.258289561711707]}"
0_10307,0.279888391494751,0.14083509147167206,"{""type"":""Point"",""coordinates"":[-35.25307364034862,-6.379615166341726]}"
0_10330,0.5819560289382935,0.3256145715713501,"{""type"":""Point"",""coordinates"":[-44.40043346755396,-22.278132502196083]}"
0_10432,0.8369579911231995,0.10538984090089798,"{""type"":""Point"",""coordinates"":[-56.23227911020204,-3.9949058778170192]}"
0_10515,0.09093804657459259,0.11225853115320206,"{""type"":""Point"",""coordinates"":[-38.68670410847075,-6.585792970463767]}"
0_10630,0.5784978270530701,0.13105787336826324,"{""type"":""Point"",""coordinates"":[14.1698113618803,2.8978298583751525]}"
0_10678,1.315824270248413,0.133115753531456,"{""type"":""Point"",""coordinates"":[-50.97697891274593,-6.476043707497358]}"
0_10728,0.8644593954086304,0.7147924304008484,"{""type"":""Point"",""coordinates"":[-85.14142524797809,14.944463551074291]}"
0_10736,0.4403713345527649,0.20559272170066833,"{""type"":""Point"",""coordinates"":[17.746040144868008,-1.112689378954893]}"
0_10741,0.20618808269500732,0.11170842498540878,"{""type"":""Point"",""coordinates"":[-11.2145212804627,9.049709928050385]}"
0_10779,0.2962334156036377,0.1308494657278061,"{""type"":""Point"",""coordinates"":[-47.18657931985497,-22.043310255120648]}"
0_10795,0.18074153363704681,0.23972421884536743,"{""type"":""Point"",""coordinates"":[0.7952025275207367,7.26254299977744]}"
0_10843,0.43067532777786255,0.08225701749324799,"{""type"":""Point"",""coordinates"":[11.850818675623803,3.7024938582328266]}"
0_10860,0.9074670076370239,0.08989770710468292,"{""type"":""Point"",""coordinates"":[-49.47354356175165,-7.978620129958698]}"
0_10891,0.20845498144626617,0.10598496347665787,"{""type"":""Point"",""coordinates"":[-55.61952542471959,-22.779742043566934]}"
0_10895,0.5235230922698975,0.10178868472576141,"{""type"":""Point"",""coordinates"":[18.988132558403247,-3.2615237241474397]}"
0_10903,0.3160879611968994,0.14464879035949707,"{""type"":""Point"",""coordinates"":[-103.5963963761247,19.796544478325984]}"
0_10918,0.7122582197189331,0.11336404830217361,"{""type"":""Point"",""coordinates"":[-77.78291377375702,8.88750568653982]}"
0_10963,0.08510973304510117,0.25174927711486816,"{""type"":""Point"",""coordinates"":[-86.95046578461202,12.535934222451347]}"
0_11129,0.299606591463089,0.11937427520751953,"{""type"":""Point"",""coordinates"":[-51.53966550773324,-23.014716515207585]}"
0_11167,0.20904557406902313,0.5989911556243896,"{""type"":""Point"",""coordinates"":[-43.04095120635762,-20.585169538023575]}"
0_11175,0.31649506092071533,0.34352850914001465,"{""type"":""Point"",""coordinates"":[-83.73306352630786,34.34328982244345]}"
0_11195,0.1423056572675705,0.29802945256233215,"{""type"":""Point"",""coordinates"":[-80.02421185702512,8.425747067129999]}"
0_11237,0.2307654321193695,0.09204959124326706,"{""type"":""Point"",""coordinates"":[-35.161538464725005,-7.003516811256919]}"
0_11246,0.5897049307823181,0.09844575822353363,"{""type"":""Point"",""coordinates"":[26.479627442465894,-0.8891315149937385]}"
0_11288,0.639348566532135,0.23420023918151855,"{""type"":""Point"",""coordinates"":[-7.657586612206298,4.581960763376664]}"
0_11298,0.16886886954307556,0.4158736765384674,"{""type"":""Point"",""coordinates"":[-54.5977786090007,-24.813420673311256]}"
0_11304,0.7386597990989685,0.9434569478034973,"{""type"":""Point"",""coordinates"":[15.763160384551307,2.672561175009213]}"
0_11313,0.203346848487854,0.09030662477016449,"{""type"":""Point"",""coordinates"":[22.109557398730303,4.497623996066937]}"
0_11376,0.16819986701011658,0.12266474962234497,"{""type"":""Point"",""coordinates"":[-56.352344566536864,-25.728341335461725]}"
0_11385,0.6695486903190613,0.5377182364463806,"{""type"":""Point"",""coordinates"":[-56.02381299769457,-1.2832108645059979]}"
0_11448,0.381107360124588,0.23675203323364258,"{""type"":""Point"",""coordinates"":[-51.789084006356006,-23.518530701316834]}"
0_11479,0.630935788154602,0.5506417751312256,"{""type"":""Point"",""coordinates"":[-52.37264665689381,-3.8786501952168013]}"
0_11586,1.0085256099700928,0.9513306021690369,"{""type"":""Point"",""coordinates"":[-54.03726768903866,-26.365123693604055]}"
0_11665,0.08707340806722641,0.08992069959640503,"{""type"":""Point"",""coordinates"":[-76.14412315356478,4.222889020136532]}"
0_11677,0.44245561957359314,0.09870904684066772,"{""type"":""Point"",""coordinates"":[9.996519906886649,-0.04208917614201295]}"
0_11678,0.10173837095499039,1.250937819480896,"{""type"":""Point"",""coordinates"":[-88.47801707972278,17.147662908143424]}"
0_11693,0.7546933889389038,0.11283930391073227,"{""type"":""Point"",""coordinates"":[-49.306183893667864,-7.763887534596605]}"
0_11739,0.34053224325180054,0.8541955351829529,"{""type"":""Point"",""coordinates"":[-44.219603776980726,-22.496392019898018]}"
0_11744,0.6706164479255676,0.11175280064344406,"{""type"":""Point"",""coordinates"":[13.795241391464401,0.19474731745563836]}"
0_11750,0.16539767384529114,0.25661900639533997,"{""type"":""Point"",""coordinates"":[-35.3994466165973,-5.991738285222132]}"
0_11763,0.5935264825820923,0.41181322932243347,"{""type"":""Point"",""coordinates"":[-7.649543974821439,7.151304307339514]}"
0_11777,0.24720996618270874,0.1205841451883316,"{""type"":""Point"",""coordinates"":[-41.68588351229829,-7.819073466382734]}"
0_11800,0.6682016849517822,0.42841869592666626,"{""type"":""Point"",""coordinates"":[-59.24238562538098,3.2705662767018104]}"
0_11903,1.2253354787826538,0.11166663467884064,"{""type"":""Point"",""coordinates"":[-49.702580104630165,-2.656451837254565]}"
0_11915,0.7452871799468994,0.10577064752578735,"{""type"":""Point"",""coordinates"":[-77.45792033309053,-1.50995869745753]}"
0_11963,0.6357424855232239,0.1906987428665161,"{""type"":""Point"",""coordinates"":[-74.18255489931755,-8.445016643781052]}"
0_12034,0.497052937746048,0.473004013299942,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12040,0.3178841173648834,0.18641629815101624,"{""type"":""Point"",""coordinates"":[-74.25685060313263,-10.458060085527254]}"
0_12174,1.3853685855865479,0.11983320116996765,"{""type"":""Point"",""coordinates"":[-1.905844291459805,5.66963755256609]}"
0_12188,0.6051700711250305,0.12313958257436752,"{""type"":""Point"",""coordinates"":[-93.68879080520406,34.96406008185057]}"
0_12201,0.12774042785167694,1.1393096446990967,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12277,0.20076163113117218,1.0945900678634644,"{""type"":""Point"",""coordinates"":[-88.1926014925637,14.431461069197576]}"
0_12370,0.25306984782218933,0.2685970067977905,"{""type"":""Point"",""coordinates"":[-3.6678353608983514,6.800455288263484]}"
0_12400,0.37761422991752625,0.09560895711183548,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12438,0.5726763606071472,0.09872164577245712,"{""type"":""Point"",""coordinates"":[-66.24736022216912,4.595932764918254]}"
0_12522,1.367069125175476,0.1276191771030426,"{""type"":""Point"",""coordinates"":[-57.07276420246904,-14.151115568012976]}"
0_12525,0.9419505596160889,0.9329855442047119,"{""type"":""Point"",""coordinates"":[-60.19556963982912,-16.371877308425027]}"
0_12569,0.37857818603515625,1.3011120557785034,"{""type"":""Point"",""coordinates"":[-66.97692777719205,-15.684376113681289]}"
0_12587,0.4296552836894989,1.1352890729904175,"{""type"":""Point"",""coordinates"":[-99.78212730231641,19.002440289345746]}"
0_12596,0.42294764518737793,0.3345417380332947,"{""type"":""Point"",""coordinates"":[-105.51889427520315,23.00896409359826]}"
0_12606,0.6404848098754883,0.13266192376613617,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12617,0.56809002161026,0.12755878269672394,"{""type"":""Point"",""coordinates"":[-69.38515081514349,-12.794273410527456]}"
0_12661,0.08934196084737778,0.24688838422298431,"{""type"":""Point"",""coordinates"":[-69.65985526336627,9.112408512537753]}"
0_12740,0.3856632709503174,0.6208872199058533,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12760,0.12200407683849335,0.35510843992233276,"{""type"":""Point"",""coordinates"":[-76.31023743269068,3.6198515253124137]}"
0_12781,0.4750816822052002,0.28487223386764526,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12784,0.2518097758293152,0.09059787541627884,"{""type"":""Point"",""coordinates"":[-78.578794892772,9.398245372660606]}"
0_12872,0.4006267189979553,0.11988069117069244,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,0.8879749774932861,0.10171930491924286,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12912,0.2388293445110321,0.11310270428657532,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,0.9302375912666321,0.13814260065555573,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12942,0.5762545466423035,0.11342461407184601,"{""type"":""Point"",""coordinates"":[-60.46076302351681,6.280030711862534]}"
0_13044,0.583775520324707,0.10121889412403107,"{""type"":""Point"",""coordinates"":[-58.67370824275087,-3.5450164626653637]}"
0_13088,1.412992238998413,0.11442176252603531,"{""type"":""Point"",""coordinates"":[-56.236755967381505,-4.280216214946512]}"
0_13089,0.20398755371570587,1.5773032903671265,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13129,0.7386597990989685,0.9646305441856384,"{""type"":""Point"",""coordinates"":[-61.64327605290024,16.079566588219926]}"
0_13168,0.12473903596401215,0.3625299036502838,"{""type"":""Point"",""coordinates"":[-70.34800216937175,19.414267208995653]}"
0_13201,0.13322250545024872,0.11756043881177902,"{""type"":""Point"",""coordinates"":[-39.36422320028175,-5.394757926122874]}"
0_13203,0.86007159948349,0.13537205755710602,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13237,0.10648500919342041,0.08766507357358932,"{""type"":""Point"",""coordinates"":[-41.23224352146647,-8.529342460020782]}"
0_13272,0.3485686480998993,0.2520182430744171,"{""type"":""Point"",""coordinates"":[13.008297091657555,-4.790779678260872]}"
0_13321,0.2047683596611023,0.12849748134613037,"{""type"":""Point"",""coordinates"":[-40.30382694304057,-8.42310532905329]}"
0_13322,1.498101830482483,0.11333566159009933,"{""type"":""Point"",""coordinates"":[-48.65246579690973,-23.8186681635108]}"
0_13344,0.16539767384529114,0.1421566754579544,"{""type"":""Point"",""coordinates"":[-69.24329638586833,8.64931658760963]}"
0_13391,0.21912792325019836,1.0223852396011353,"{""type"":""Point"",""coordinates"":[-74.82435571292184,-10.895154646309152]}"
0_13428,0.16539767384529114,0.11854022741317749,"{""type"":""Point"",""coordinates"":[-85.04233732318106,11.718920906014882]}"
0_13437,0.34998902678489685,0.2529281675815582,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13500,0.6659862995147705,0.10374519228935242,"{""type"":""Point"",""coordinates"":[10.633644730203013,0.7246002116855497]}"
0_13513,0.4512459337711334,0.14744819700717926,"{""type"":""Point"",""coordinates"":[-44.86394844845346,-16.07748672047208]}"
0_13540,0.26110032200813293,0.08624064922332764,"{""type"":""Point"",""coordinates"":[-41.473981159653604,-4.596044407705551]}"
0_13565,0.3806755840778351,0.2808580696582794,"{""type"":""Point"",""coordinates"":[-105.4530154984051,22.719145258738845]}"
0_13568,0.16534581780433655,0.4148094952106476,"{""type"":""Point"",""coordinates"":[-98.50308805741571,16.736463196135617]}"
0_13577,0.5122935771942139,0.14688634872436523,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13599,0.2951542139053345,0.3442003130912781,"{""type"":""Point"",""coordinates"":[-7.780386181833261,7.300763969866756]}"
0_13615,1.3601027727127075,0.12077651172876358,"{""type"":""Point"",""coordinates"":[-75.09517066485355,7.617864627989849]}"
0_13626,0.17060983180999756,0.1297437846660614,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13637,0.25677061080932617,0.09892938286066055,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,0.5227708220481873,0.14206354320049286,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13752,0.21695435047149658,0.7747770547866821,"{""type"":""Point"",""coordinates"":[-72.59048830928333,5.294107106336786]}"
0_13855,0.9066166877746582,0.9500914216041565,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13889,0.5309489965438843,0.11188088357448578,"{""type"":""Point"",""coordinates"":[11.454072727544924,0.23516801175375238]}"
0_13895,0.10369685292243958,0.2612503468990326,"{""type"":""Point"",""coordinates"":[-98.37620320069773,16.632223629801057]}"
0_13981,0.7163611054420471,0.5442821979522705,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.6385577917098999,0.09997427463531494,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14098,1.0542176961898804,0.38641417026519775,"{""type"":""Point"",""coordinates"":[-43.93395619006048,-4.3822757703409625]}"
0_14110,0.6511473655700684,0.10619210451841354,"{""type"":""Point"",""coordinates"":[-77.90223934624068,-3.234552314155152]}"
0_14136,0.3787600100040436,0.11391513049602509,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14144,0.274154394865036,0.12112469971179962,"{""type"":""Point"",""coordinates"":[-41.90991134585992,-7.711286675006458]}"
0_14165,0.5108336210250854,0.12164115905761719,"{""type"":""Point"",""coordinates"":[19.567245868941658,-1.850021379006067]}"
0_14195,0.49438562989234924,0.10486093163490295,"{""type"":""Point"",""coordinates"":[-69.46689015642282,-11.367295900894344]}"
0_14216,0.2803214490413666,0.28454217314720154,"{""type"":""Point"",""coordinates"":[-85.97015582786815,15.773968942832505]}"
0_14233,0.19237147271633148,0.12034845352172852,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14276,0.4818745255470276,0.11755149811506271,"{""type"":""Point"",""coordinates"":[-50.397224932642196,-18.33609439307995]}"
0_14290,0.5407205820083618,0.08753832429647446,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14295,0.13479195535182953,0.7371149063110352,"{""type"":""Point"",""coordinates"":[-85.68465500593517,13.364145516749584]}"
0_14304,0.43043798208236694,0.12179989367723465,"{""type"":""Point"",""coordinates"":[11.624880968138886,2.6451783866557568]}"
0_14339,1.3655439615249634,0.4206811189651489,"{""type"":""Point"",""coordinates"":[22.9801660869194,2.2654521433873276]}"
0_14358,0.7957721948623657,0.10859815031290054,"{""type"":""Point"",""coordinates"":[-76.8270838533717,-0.5025233556161635]}"
0_14436,0.8399309515953064,0.07650864124298096,"{""type"":""Point"",""coordinates"":[-84.7430354335923,11.47631916582299]}"
0_14438,0.14832541346549988,0.4810527265071869,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14500,0.5428167581558228,0.3775360882282257,"{""type"":""Point"",""coordinates"":[11.916742634345635,3.988499387689268]}"
0_14539,0.3999916911125183,0.2522156834602356,"{""type"":""Point"",""coordinates"":[19.024118196431623,3.1040840915607344]}"
0_14545,0.3265441358089447,0.21673358976840973,"{""type"":""Point"",""coordinates"":[0.5992081491247909,7.424127856672176]}"
0_14678,0.16271433234214783,0.25607165694236755,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.19009530544281006,0.10871748626232147,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14780,0.3648824393749237,0.27512115240097046,"{""type"":""Point"",""coordinates"":[-74.98445959527716,7.838366117509375]}"
0_14793,0.3363149166107178,0.13677971065044403,"{""type"":""Point"",""coordinates"":[-55.20267194975113,-22.851262780173396]}"
