system:index,fr,va,.geo
0_23855,0.5835157036781311,0.2919846177101135,"{""type"":""Point"",""coordinates"":[-51.703266249953536,-7.663822741451734]}"
0_23872,0.7511968612670898,1.4995518922805786,"{""type"":""Point"",""coordinates"":[-72.92562011795204,8.391816064469618]}"
0_23921,0.7920234203338623,0.6347869038581848,"{""type"":""Point"",""coordinates"":[-10.205522061657721,6.263729504410351]}"
0_23924,0.22103217244148254,1.4635639190673828,"{""type"":""Point"",""coordinates"":[-41.06074291301902,-4.2910685514207385]}"
0_23968,0.16886886954307556,0.7845643162727356,"{""type"":""Point"",""coordinates"":[-83.3948615458947,9.014356464906282]}"
0_23971,0.3580405116081238,0.2583844065666199,"{""type"":""Point"",""coordinates"":[-76.23815175674312,5.63491815268927]}"
0_24025,0.1656055450439453,0.8122836947441101,"{""type"":""Point"",""coordinates"":[-74.9443119374637,8.907590549312856]}"
0_24087,0.3223423659801483,1.4559077024459839,"{""type"":""Point"",""coordinates"":[-101.25614900798227,17.761406409473715]}"
0_24090,0.3833572566509247,0.5976380109786987,"{""type"":""Point"",""coordinates"":[28.157603180528685,-1.2601641893386932]}"
0_24125,0.7359067797660828,0.830348551273346,"{""type"":""Point"",""coordinates"":[-39.07398016497123,-15.78026040364988]}"
0_24143,0.4196721613407135,0.5890183448791504,"{""type"":""Point"",""coordinates"":[-47.01454521778941,-23.395792372789735]}"
0_24171,0.0971730649471283,1.2088885307312012,"{""type"":""Point"",""coordinates"":[-40.14239114531739,-10.578165592463487]}"
0_24197,1.298567295074463,1.074036717414856,"{""type"":""Point"",""coordinates"":[-76.55621652347904,0.19789201191525957]}"
0_24215,0.5903042554855347,0.5460786819458008,"{""type"":""Point"",""coordinates"":[-56.64099635177932,-6.849629349715754]}"
0_24217,0.30812761187553406,1.3375972509384155,"{""type"":""Point"",""coordinates"":[-41.173719028236974,-6.916817900546465]}"
0_24220,0.4647925794124603,0.7804622650146484,"{""type"":""Point"",""coordinates"":[10.288648151791012,3.3354736898781545]}"
0_24288,0.56809002161026,0.6565570831298828,"{""type"":""Point"",""coordinates"":[-69.56180717469736,-11.171127330040047]}"
0_24296,0.583775520324707,0.4626533091068268,"{""type"":""Point"",""coordinates"":[-53.965340439587486,-3.0546003043366303]}"
0_24302,0.2885543704032898,1.1222679615020752,"{""type"":""Point"",""coordinates"":[-35.31014855120499,-7.45404529429797]}"
0_24323,0.12200407683849335,1.0267767906188965,"{""type"":""Point"",""coordinates"":[3.505044566623973,6.560898096684235]}"
0_24327,0.20634692907333374,1.0314427614212036,"{""type"":""Point"",""coordinates"":[-75.21126478977469,2.5353629002916525]}"
0_24334,0.33800914883613586,0.43753618001937866,"{""type"":""Point"",""coordinates"":[-55.040532766046965,-25.58563122845137]}"
0_24381,1.1773676872253418,0.4315432906150818,"{""type"":""Point"",""coordinates"":[-48.2968108202632,-6.781208401485546]}"
0_24384,1.5004875659942627,0.5666853785514832,"{""type"":""Point"",""coordinates"":[-49.29969339062419,-25.15794812679508]}"
0_24394,0.6752861738204956,0.48462915420532227,"{""type"":""Point"",""coordinates"":[12.856632519126858,0.4397056395077731]}"
0_24430,0.5060805082321167,0.7177736163139343,"{""type"":""Point"",""coordinates"":[-44.04595142904268,-20.99189876125224]}"
0_24500,0.228258416056633,1.3657208681106567,"{""type"":""Point"",""coordinates"":[-75.86855616976956,2.034366890001446]}"
0_24530,0.48611363768577576,0.44751209020614624,"{""type"":""Point"",""coordinates"":[10.672491542822522,-0.23131885450550937]}"
0_24541,0.6035813689231873,0.7107383012771606,"{""type"":""Point"",""coordinates"":[-8.297083015290351,7.280467207336114]}"
0_24543,0.3202958405017853,0.7765968441963196,"{""type"":""Point"",""coordinates"":[-41.28707858705165,-19.400205233820284]}"
0_24572,0.8369745016098022,0.3578919768333435,"{""type"":""Point"",""coordinates"":[-60.87527532610068,-17.589395030947575]}"
0_24606,0.5175049901008606,0.8673319220542908,"{""type"":""Point"",""coordinates"":[-58.92551830451545,-2.999470595161936]}"
0_24618,0.34998902678489685,1.0841214656829834,"{""type"":""Point"",""coordinates"":[-76.39763416273694,7.96018740317944]}"
0_24621,0.10648500919342041,1.1285820007324219,"{""type"":""Point"",""coordinates"":[-96.54622596640343,18.415792592898583]}"
0_24624,0.6388732194900513,0.5565363168716431,"{""type"":""Point"",""coordinates"":[-73.48397375982786,3.235723255269139]}"
0_24639,0.1682983934879303,1.0642125606536865,"{""type"":""Point"",""coordinates"":[-87.89998195973673,15.457213522798428]}"
0_24732,0.9251533150672913,0.8437025547027588,"{""type"":""Point"",""coordinates"":[-50.11121314213708,-3.167648958997207]}"
0_24740,1.0255173444747925,0.9544470906257629,"{""type"":""Point"",""coordinates"":[-55.963400055753226,-25.15218895093364]}"
0_24793,0.411452054977417,0.36908450722694397,"{""type"":""Point"",""coordinates"":[-63.31573307825305,-13.933827338904997]}"
0_24801,1.390987753868103,1.052384853363037,"{""type"":""Point"",""coordinates"":[-72.6739949091824,2.539381261146656]}"
0_24803,0.5598613619804382,0.8060099482536316,"{""type"":""Point"",""coordinates"":[-44.223949414273285,-12.938077058470778]}"
0_24862,0.3553007245063782,0.575764000415802,"{""type"":""Point"",""coordinates"":[-65.12949941756209,-23.762107274744416]}"
0_24877,0.652186930179596,0.38581526279449463,"{""type"":""Point"",""coordinates"":[-52.963031596261274,5.312762363690367]}"
0_24880,0.4921674430370331,0.5978544354438782,"{""type"":""Point"",""coordinates"":[-52.74159735027379,-2.445910790349226]}"
0_24903,0.17287205159664154,0.5543890595436096,"{""type"":""Point"",""coordinates"":[-97.37821612839024,16.689951428483447]}"
0_24919,0.2803214490413666,0.3406450152397156,"{""type"":""Point"",""coordinates"":[-95.85615064872951,34.42079562150145]}"
0_24936,0.2500445246696472,0.564850926399231,"{""type"":""Point"",""coordinates"":[-51.176358801967545,-29.59134818626187]}"
0_24942,0.3861616253852844,0.8809372782707214,"{""type"":""Point"",""coordinates"":[-78.56324729398634,-3.8824380134405247]}"
0_24951,0.45054444670677185,0.554527223110199,"{""type"":""Point"",""coordinates"":[-47.11536818973048,-23.723864549453793]}"
0_24989,0.443939208984375,0.9174744486808777,"{""type"":""Point"",""coordinates"":[28.181603221391207,-3.8725600899669814]}"
1_1,0.10359322279691696,0.8730805516242981,"{""type"":""Point"",""coordinates"":[97.05649639764196,21.23912371613655]}"
1_14,0.6598264575004578,0.9718483686447144,"{""type"":""Point"",""coordinates"":[141.34262138846398,-3.754891506718443]}"
1_29,0.1712488979101181,0.6748344898223877,"{""type"":""Point"",""coordinates"":[116.82562940153518,23.76436840479374]}"
1_37,0.43097323179244995,0.2902088463306427,"{""type"":""Point"",""coordinates"":[142.89149359005165,-6.950107494586934]}"
1_54,0.37754520773887634,0.6512838006019592,"{""type"":""Point"",""coordinates"":[141.0461770894975,-6.044871668833143]}"
1_63,0.24572061002254486,0.5101162791252136,"{""type"":""Point"",""coordinates"":[105.65974940426311,14.023511825834623]}"
1_64,0.5689502358436584,0.5886325836181641,"{""type"":""Point"",""coordinates"":[130.4841916033394,33.444747957650776]}"
1_67,0.4852142632007599,0.3635466992855072,"{""type"":""Point"",""coordinates"":[151.41909811012374,-5.190373813984364]}"
1_100,0.45244520902633667,0.29512733221054077,"{""type"":""Point"",""coordinates"":[116.40756187115554,2.888991495419481]}"
1_115,0.2435498833656311,0.6725615859031677,"{""type"":""Point"",""coordinates"":[112.47280165458041,23.572937467910837]}"
1_171,0.4664428234100342,0.41652175784111023,"{""type"":""Point"",""coordinates"":[130.86794963200603,-1.2904159118295275]}"
1_233,0.5490997433662415,0.5524547696113586,"{""type"":""Point"",""coordinates"":[119.36002247742928,-2.8629585384735687]}"
1_235,0.3958826959133148,0.3113551139831543,"{""type"":""Point"",""coordinates"":[139.96212747977475,-2.7884745696296775]}"
1_238,0.663563072681427,0.3157564401626587,"{""type"":""Point"",""coordinates"":[117.19459818912836,1.5701578602446484]}"
1_266,0.3851166069507599,0.3628665804862976,"{""type"":""Point"",""coordinates"":[124.70433590002676,6.160711104270968]}"
1_312,1.3638931512832642,0.47765353322029114,"{""type"":""Point"",""coordinates"":[102.33018173599068,5.812721381167559]}"
1_322,0.2953880727291107,0.3312743008136749,"{""type"":""Point"",""coordinates"":[99.20805491831622,11.165494698372926]}"
1_336,0.17326083779335022,0.4623115658760071,"{""type"":""Point"",""coordinates"":[152.49626948374998,-26.970833670400157]}"
1_368,0.5541042685508728,0.51700758934021,"{""type"":""Point"",""coordinates"":[113.06616595175751,1.0441275074643215]}"
1_371,0.7004126310348511,1.5694186687469482,"{""type"":""Point"",""coordinates"":[49.407262152733246,-15.733314605087562]}"
1_382,0.2507629692554474,0.6190475225448608,"{""type"":""Point"",""coordinates"":[103.49883948755155,20.490586422494896]}"
1_403,0.11656352877616882,1.1538435220718384,"{""type"":""Point"",""coordinates"":[47.045050460604216,-21.19891774523273]}"
1_441,0.29866790771484375,0.6079526543617249,"{""type"":""Point"",""coordinates"":[29.911873927915394,-4.0463512483944495]}"
1_462,0.49779942631721497,0.35979798436164856,"{""type"":""Point"",""coordinates"":[91.10959452334822,27.059638527929796]}"
1_463,0.3160879611968994,0.6035972237586975,"{""type"":""Point"",""coordinates"":[103.01752687733095,28.544297866546245]}"
1_509,0.3127845227718353,0.8396043181419373,"{""type"":""Point"",""coordinates"":[35.42105082946599,-0.41509412929230455]}"
1_512,0.5784978270530701,0.3301624655723572,"{""type"":""Point"",""coordinates"":[136.13821229071598,-3.307872995072892]}"
1_532,0.7340700030326843,0.5764522552490234,"{""type"":""Point"",""coordinates"":[74.8275678756157,14.322398097419294]}"
1_536,1.3572514057159424,0.20833152532577515,"{""type"":""Point"",""coordinates"":[115.25121286440155,-1.5738366239645725]}"
1_650,0.3353721797466278,0.6967275142669678,"{""type"":""Point"",""coordinates"":[96.58171401067729,20.192761249109008]}"
1_766,0.5606390833854675,0.7556180953979492,"{""type"":""Point"",""coordinates"":[115.35652883402145,23.72237861827406]}"
1_767,0.2084728330373764,1.0359203815460205,"{""type"":""Point"",""coordinates"":[105.88018878730537,15.836952214362789]}"
1_770,0.20577716827392578,0.3901357054710388,"{""type"":""Point"",""coordinates"":[98.09333701269301,25.051437568905975]}"
1_788,0.28619280457496643,0.6209850907325745,"{""type"":""Point"",""coordinates"":[98.04124469165393,15.84973710317297]}"
1_830,0.45482054352760315,0.37425798177719116,"{""type"":""Point"",""coordinates"":[112.41897551634275,1.1361187917312545]}"
1_841,0.23304511606693268,0.6601534485816956,"{""type"":""Point"",""coordinates"":[110.08549880520448,24.336959544638216]}"
1_857,0.1051197275519371,1.529389500617981,"{""type"":""Point"",""coordinates"":[33.65386138234934,-24.671560374774312]}"
1_898,0.3567674458026886,0.6466913819313049,"{""type"":""Point"",""coordinates"":[111.46430614770156,-6.667090933626387]}"
1_903,0.3073672354221344,0.32803741097450256,"{""type"":""Point"",""coordinates"":[93.01483525822701,21.270519922323743]}"
1_934,0.3092637360095978,0.6451144218444824,"{""type"":""Point"",""coordinates"":[152.40509709346048,-31.654158193413252]}"
1_959,0.4475177824497223,0.6835384964942932,"{""type"":""Point"",""coordinates"":[76.88638136333485,9.143007063942479]}"
1_1054,0.20428875088691711,0.8078364133834839,"{""type"":""Point"",""coordinates"":[46.69547201551493,-24.09491480470605]}"
1_1103,0.3919871151447296,0.5699038505554199,"{""type"":""Point"",""coordinates"":[99.87582201823489,26.77978309366156]}"
1_1109,0.22754636406898499,0.7092194557189941,"{""type"":""Point"",""coordinates"":[120.31783076318365,28.505126091024305]}"
1_1118,0.42316046357154846,0.7904388904571533,"{""type"":""Point"",""coordinates"":[123.14629922492806,9.714039704240797]}"
1_1124,1.517661452293396,0.8961293697357178,"{""type"":""Point"",""coordinates"":[103.94258169250493,10.872733649948986]}"
1_1132,0.4975872039794922,0.8525987863540649,"{""type"":""Point"",""coordinates"":[35.4745342863909,-0.770935369685279]}"
1_1146,0.3817126452922821,0.5262913703918457,"{""type"":""Point"",""coordinates"":[152.48201565929244,-29.4803230373329]}"
1_1162,0.45244520902633667,0.5335596799850464,"{""type"":""Point"",""coordinates"":[114.34820239196442,-0.0049593195497338784]}"
1_1179,0.4218711853027344,0.6725550293922424,"{""type"":""Point"",""coordinates"":[114.89557831870046,29.499596850992987]}"
1_1193,1.4483153820037842,0.5854278802871704,"{""type"":""Point"",""coordinates"":[116.21648737021145,-2.901958566257111]}"
1_1208,0.7585321068763733,0.6886677145957947,"{""type"":""Point"",""coordinates"":[111.2428990776751,23.55270106787128]}"
1_1264,1.4404065608978271,0.33240002393722534,"{""type"":""Point"",""coordinates"":[117.6692079025174,1.9957745545189194]}"
1_1273,0.3855791389942169,0.5829929113388062,"{""type"":""Point"",""coordinates"":[98.17874736703425,13.724314086783394]}"
1_1282,0.4366801679134369,0.23152758181095123,"{""type"":""Point"",""coordinates"":[98.86143387345605,-1.513008602444831]}"
1_1284,0.647327721118927,0.7216095328330994,"{""type"":""Point"",""coordinates"":[120.37594121781538,15.152431183601802]}"
1_1289,0.49591752886772156,0.9707009196281433,"{""type"":""Point"",""coordinates"":[108.1959345774007,12.605146239179232]}"
1_1319,0.6646037697792053,0.31732988357543945,"{""type"":""Point"",""coordinates"":[138.53340309753978,-2.178553271672074]}"
1_1387,0.4198015034198761,0.8404427170753479,"{""type"":""Point"",""coordinates"":[127.52001091489458,-1.6697203739221103]}"
1_1393,1.4557303190231323,0.47484496235847473,"{""type"":""Point"",""coordinates"":[119.4023659736527,-2.2817119422168464]}"
1_1394,0.3858918249607086,0.7044038772583008,"{""type"":""Point"",""coordinates"":[149.07033114030102,-5.737331728432391]}"
1_1396,1.311261773109436,0.41942042112350464,"{""type"":""Point"",""coordinates"":[112.25290575987098,0.5200202678601615]}"
1_1412,0.6176294684410095,0.6464869976043701,"{""type"":""Point"",""coordinates"":[143.89375994262898,-4.510177919769979]}"
1_1440,0.7386597990989685,0.2907826602458954,"{""type"":""Point"",""coordinates"":[138.48777274214393,-2.525773078406882]}"
1_1473,0.5411101579666138,1.2203398942947388,"{""type"":""Point"",""coordinates"":[49.418030597904014,-15.317456736068934]}"
1_1475,0.37045741081237793,0.6569058299064636,"{""type"":""Point"",""coordinates"":[127.6324453914036,-1.7049095582711395]}"
1_1516,1.3553440570831299,0.24565203487873077,"{""type"":""Point"",""coordinates"":[110.13652978139503,1.183488509038944]}"
1_1530,0.5886691808700562,0.6975758671760559,"{""type"":""Point"",""coordinates"":[28.622201209963425,0.26045483393784236]}"
1_1533,0.17374588549137115,0.8670505285263062,"{""type"":""Point"",""coordinates"":[103.04468362579948,19.306230362613338]}"
1_1542,0.676688015460968,0.41426289081573486,"{""type"":""Point"",""coordinates"":[133.01605578778103,33.235314721059275]}"
1_1553,0.16493745148181915,0.4460959732532501,"{""type"":""Point"",""coordinates"":[80.88513897926255,6.421058484138232]}"
1_1571,0.7216702103614807,0.3431662917137146,"{""type"":""Point"",""coordinates"":[102.12888639763518,-3.019798813659657]}"
1_1572,0.5980930924415588,0.2351660132408142,"{""type"":""Point"",""coordinates"":[97.87660745214443,4.498337845875279]}"
1_1606,0.1260354220867157,0.9153589010238647,"{""type"":""Point"",""coordinates"":[99.25992252758522,21.055940475524586]}"
1_1608,0.20845498144626617,0.753277599811554,"{""type"":""Point"",""coordinates"":[117.6992263318579,29.36227573966353]}"
1_1613,1.3417155742645264,0.31386664509773254,"{""type"":""Point"",""coordinates"":[114.87623043310161,-0.3919338497191757]}"
1_1637,1.4559235572814941,0.20406854152679443,"{""type"":""Point"",""coordinates"":[116.19788864538216,5.4116649894828335]}"
1_1671,0.08654151856899261,0.27510204911231995,"{""type"":""Point"",""coordinates"":[80.48013724947039,8.286437308437522]}"
1_1689,0.2803214490413666,0.708660900592804,"{""type"":""Point"",""coordinates"":[120.03834463807286,-3.8671058080935747]}"
1_1690,0.30060914158821106,0.6125116944313049,"{""type"":""Point"",""coordinates"":[103.29603008667549,18.45286575367315]}"
1_1728,0.12086417526006699,0.7627545595169067,"{""type"":""Point"",""coordinates"":[104.41717709822007,11.62397264710156]}"
1_1870,0.12147613614797592,0.5976012349128723,"{""type"":""Point"",""coordinates"":[106.57983774782024,21.800143617178314]}"
1_1872,0.17374588549137115,0.8062707781791687,"{""type"":""Point"",""coordinates"":[108.56331013854452,11.53106788811694]}"
1_1884,0.09174544364213943,0.6303592324256897,"{""type"":""Point"",""coordinates"":[117.23604097645782,30.15076833932178]}"
1_1922,0.2924981713294983,0.7912909388542175,"{""type"":""Point"",""coordinates"":[118.1798215144182,25.778392119359914]}"
1_1944,0.34784796833992004,0.4978530704975128,"{""type"":""Point"",""coordinates"":[94.63060484280591,17.344699856670537]}"
1_1954,0.19538335502147675,1.1782681941986084,"{""type"":""Point"",""coordinates"":[94.62172237089811,22.995167462474228]}"
1_1973,0.43699464201927185,0.43533700704574585,"{""type"":""Point"",""coordinates"":[106.28003508829741,-6.703917980596658]}"
1_2001,0.10873962193727493,0.6160341501235962,"{""type"":""Point"",""coordinates"":[99.83962028146782,18.938992886487664]}"
1_2119,0.18274039030075073,1.2813301086425781,"{""type"":""Point"",""coordinates"":[28.659072404735912,-2.425372398815295]}"
1_2133,0.41004854440689087,0.9922519326210022,"{""type"":""Point"",""coordinates"":[128.05518850839547,-3.2271063058636917]}"
1_2220,0.4402439594268799,0.960142195224762,"{""type"":""Point"",""coordinates"":[39.193788437743976,-7.924500594543201]}"
1_2235,0.6348991990089417,0.35406753420829773,"{""type"":""Point"",""coordinates"":[99.0314422619843,15.357812468378222]}"
1_2271,0.1347738653421402,0.6047993302345276,"{""type"":""Point"",""coordinates"":[84.09109922046513,19.431957011263467]}"
1_2287,0.34024283289909363,0.3121944069862366,"{""type"":""Point"",""coordinates"":[93.10469947437632,21.916724099941085]}"
1_2295,0.15925437211990356,0.6663477420806885,"{""type"":""Point"",""coordinates"":[114.38820716964669,26.39051290777837]}"
1_2297,0.5812814235687256,0.3864061236381531,"{""type"":""Point"",""coordinates"":[116.17664758391818,5.832765972931202]}"
1_2305,0.35894855856895447,0.6709432005882263,"{""type"":""Point"",""coordinates"":[117.76882000949125,27.955663156327425]}"
1_2326,0.6284021735191345,0.3009718954563141,"{""type"":""Point"",""coordinates"":[138.55211552689002,-2.9670409764192973]}"
1_2352,0.6428691148757935,0.3651817739009857,"{""type"":""Point"",""coordinates"":[115.16711422111058,4.744465426963677]}"
1_2374,0.28365933895111084,0.6224299073219299,"{""type"":""Point"",""coordinates"":[100.52795687596269,28.478024381472657]}"
1_2405,0.48516231775283813,0.37725505232810974,"{""type"":""Point"",""coordinates"":[81.50663136645926,7.3209323524634895]}"
1_2407,0.2179051786661148,0.9047425985336304,"{""type"":""Point"",""coordinates"":[29.044294339150856,-3.737916225538476]}"
1_2412,0.15243124961853027,1.0196254253387451,"{""type"":""Point"",""coordinates"":[97.3871288744398,21.363981933982302]}"
1_2435,0.5300880074501038,0.9524050354957581,"{""type"":""Point"",""coordinates"":[96.25833219251243,24.33803706819223]}"
1_2505,0.30544108152389526,0.8571780323982239,"{""type"":""Point"",""coordinates"":[144.88500536132122,-4.245079782453704]}"
1_2554,0.3779967725276947,0.16939446330070496,"{""type"":""Point"",""coordinates"":[96.06853527435584,26.73855485096868]}"
1_2576,0.9379980564117432,0.3612631857395172,"{""type"":""Point"",""coordinates"":[94.98145541733612,26.26857440825261]}"
1_2656,0.19740650057792664,0.3871537744998932,"{""type"":""Point"",""coordinates"":[121.40544809128146,17.151636522547154]}"
1_2673,0.5724048018455505,0.7139598727226257,"{""type"":""Point"",""coordinates"":[152.27170171559553,-30.424448964062726]}"
1_2684,0.16261035203933716,0.6035727262496948,"{""type"":""Point"",""coordinates"":[100.03497683174243,27.652786087115164]}"
1_2751,0.47995850443840027,0.8015842437744141,"{""type"":""Point"",""coordinates"":[147.39291022181845,-7.915446329382083]}"
1_2767,0.3568619191646576,0.334171861410141,"{""type"":""Point"",""coordinates"":[107.9461993958036,21.747063902903605]}"
1_2773,0.8859264850616455,0.8523508310317993,"{""type"":""Point"",""coordinates"":[103.92815165282407,21.118638288314404]}"
1_2774,0.5912368297576904,0.3286784589290619,"{""type"":""Point"",""coordinates"":[136.1126179032173,-3.278599254594306]}"
1_2821,0.2866961359977722,1.2565202713012695,"{""type"":""Point"",""coordinates"":[100.95430703525417,17.03646166790624]}"
1_2823,0.18806195259094238,0.5766480565071106,"{""type"":""Point"",""coordinates"":[108.07895254584616,27.267728946741432]}"
1_2842,0.1645660698413849,1.1927896738052368,"{""type"":""Point"",""coordinates"":[44.29887681961705,-17.117340218689527]}"
1_2850,0.18600590527057648,1.0133873224258423,"{""type"":""Point"",""coordinates"":[48.62382121622794,-15.660064722795008]}"
1_2914,0.1638764888048172,0.9641434550285339,"{""type"":""Point"",""coordinates"":[94.28565817744843,22.362694839698232]}"
1_2949,0.46274590492248535,0.38918212056159973,"{""type"":""Point"",""coordinates"":[47.448352486171785,-19.232769642717624]}"
1_2969,0.09073610603809357,1.019378900527954,"{""type"":""Point"",""coordinates"":[46.83102582490661,-15.719489371812886]}"
1_2988,0.40866902470588684,1.4490960836410522,"{""type"":""Point"",""coordinates"":[126.27198043773492,-3.373068063734411]}"
1_3017,0.6506361961364746,0.5361368656158447,"{""type"":""Point"",""coordinates"":[134.4534178028565,-3.7642432578600444]}"
1_3020,0.5767359137535095,0.22308483719825745,"{""type"":""Point"",""coordinates"":[98.18874437868523,10.149291813961767]}"
1_3052,0.1952504813671112,0.6562811732292175,"{""type"":""Point"",""coordinates"":[28.648887629084097,2.862883011658895]}"
1_3053,1.0871763229370117,0.7528592944145203,"{""type"":""Point"",""coordinates"":[116.97056071670869,25.924786656904708]}"
1_3084,0.3553007245063782,0.6713641285896301,"{""type"":""Point"",""coordinates"":[109.9620169946923,29.992692089265027]}"
1_3123,0.48219534754753113,0.7727026343345642,"{""type"":""Point"",""coordinates"":[122.72295575273783,-5.419106221779529]}"
1_3153,0.4306579530239105,0.654750645160675,"{""type"":""Point"",""coordinates"":[115.92348415184757,-8.79539343628908]}"
1_3154,0.5901973843574524,0.5473623275756836,"{""type"":""Point"",""coordinates"":[139.35213627716288,-7.855585248517446]}"
1_3156,0.637332022190094,0.5729933977127075,"{""type"":""Point"",""coordinates"":[111.23368861757977,-0.6889341066441282]}"
1_3174,0.3810555636882782,0.5745815634727478,"{""type"":""Point"",""coordinates"":[128.36988137275475,1.285724155850289]}"
1_3211,0.4454646408557892,0.7233808636665344,"{""type"":""Point"",""coordinates"":[122.22453392734948,-2.9875248040722293]}"
1_3217,0.5490997433662415,0.6095200181007385,"{""type"":""Point"",""coordinates"":[96.22906088544222,25.842523549516184]}"
1_3233,0.6256436109542847,0.31074485182762146,"{""type"":""Point"",""coordinates"":[140.24975823577543,-5.134966355349009]}"
1_3278,0.12213266640901566,0.530653715133667,"{""type"":""Point"",""coordinates"":[103.25221548921364,30.86100446996065]}"
1_3293,0.9453484416007996,0.47568342089653015,"{""type"":""Point"",""coordinates"":[105.85311249148366,13.692748202550783]}"
1_3306,0.37826576828956604,0.6248881816864014,"{""type"":""Point"",""coordinates"":[114.36744226189204,-7.779864333306203]}"
1_3329,0.3269645869731903,0.8094277381896973,"{""type"":""Point"",""coordinates"":[96.13764751945939,17.79084038688946]}"
1_3384,0.12317980825901031,0.6096138954162598,"{""type"":""Point"",""coordinates"":[98.83551605604363,23.488236729421466]}"
1_3389,0.3553007245063782,0.6617389917373657,"{""type"":""Point"",""coordinates"":[97.25577988368696,28.670232074094354]}"
1_3434,0.9074670076370239,0.20904868841171265,"{""type"":""Point"",""coordinates"":[101.5786542061316,6.093170770675857]}"
1_3479,0.6403389573097229,0.28003522753715515,"{""type"":""Point"",""coordinates"":[141.30530196306665,-4.61337308250737]}"
1_3491,0.4292077124118805,0.6678780317306519,"{""type"":""Point"",""coordinates"":[141.32233206685055,-5.997270101399351]}"
1_3548,0.9005014896392822,0.8358505964279175,"{""type"":""Point"",""coordinates"":[106.96481487928924,13.804072386314502]}"
1_3552,0.3999916911125183,0.41433271765708923,"{""type"":""Point"",""coordinates"":[96.98587851814102,4.085146682536206]}"
1_3570,0.3382246196269989,0.36549755930900574,"{""type"":""Point"",""coordinates"":[107.34787834988668,14.599337062376321]}"
1_3584,0.4484827518463135,0.6921311616897583,"{""type"":""Point"",""coordinates"":[141.12704917123293,-3.3698258929204883]}"
1_3603,0.3371754288673401,1.3325681686401367,"{""type"":""Point"",""coordinates"":[48.59188592161827,-17.218879143911867]}"
1_3669,0.5599470734596252,0.4392172396183014,"{""type"":""Point"",""coordinates"":[140.34134213075922,-7.457975477079364]}"
1_3696,0.26416099071502686,0.6379575729370117,"{""type"":""Point"",""coordinates"":[100.8818160064559,21.882411276227085]}"
1_3702,0.41004854440689087,0.5243401527404785,"{""type"":""Point"",""coordinates"":[141.20894978591872,-5.87939537749065]}"
1_3723,0.20731423795223236,0.29117870330810547,"{""type"":""Point"",""coordinates"":[98.07807888854109,24.721090629226584]}"
1_3733,0.2829567492008209,0.5621479153633118,"{""type"":""Point"",""coordinates"":[151.58193478751377,-32.61828494615095]}"
1_3765,0.4130248427391052,1.1184532642364502,"{""type"":""Point"",""coordinates"":[97.48872646412599,27.150150988013564]}"
1_3788,0.3222760558128357,0.857138454914093,"{""type"":""Point"",""coordinates"":[83.37183201840797,28.02878363568112]}"
1_3816,0.4991476535797119,0.20245830714702606,"{""type"":""Point"",""coordinates"":[100.76524290645565,20.998234096712423]}"
1_3831,0.289019376039505,0.6724896430969238,"{""type"":""Point"",""coordinates"":[103.26047999022336,24.447108613500948]}"
1_3904,0.3275819718837738,1.1821357011795044,"{""type"":""Point"",""coordinates"":[48.80814983244822,-15.229753263296244]}"
1_3912,0.46299925446510315,0.42265528440475464,"{""type"":""Point"",""coordinates"":[142.67256553094933,-5.341786043195814]}"
1_3976,0.3073672354221344,0.32069939374923706,"{""type"":""Point"",""coordinates"":[143.90681597131052,-5.5623382158405725]}"
1_3999,1.3552972078323364,0.2460421323776245,"{""type"":""Point"",""coordinates"":[114.49879740826265,-0.5422470655400532]}"
1_4027,0.12309615314006805,0.6871322989463806,"{""type"":""Point"",""coordinates"":[149.8474829066823,-34.18725294954375]}"
1_4041,0.35790330171585083,1.1431992053985596,"{""type"":""Point"",""coordinates"":[49.15905527544309,-15.118568922065588]}"
1_4046,0.6714843511581421,0.7596103549003601,"{""type"":""Point"",""coordinates"":[97.75392225544813,27.502366639093548]}"
1_4056,0.1884443312883377,0.8204097747802734,"{""type"":""Point"",""coordinates"":[119.33131844070468,10.483280935980122]}"
1_4072,0.4966582953929901,0.4549371600151062,"{""type"":""Point"",""coordinates"":[28.56306608454314,-3.71679917467807]}"
1_4093,0.16539767384529114,0.8550662398338318,"{""type"":""Point"",""coordinates"":[38.986391436404986,-10.873112606948162]}"
1_4128,0.18379469215869904,0.3423427641391754,"{""type"":""Point"",""coordinates"":[47.55808221717609,-18.758854126512105]}"
1_4140,0.9185078144073486,0.4042590856552124,"{""type"":""Point"",""coordinates"":[99.80812955094268,0.6760808565518562]}"
1_4146,0.43097323179244995,1.1090375185012817,"{""type"":""Point"",""coordinates"":[132.3165646465003,-1.2448120704269674]}"
1_4154,0.24114316701889038,0.5810843706130981,"{""type"":""Point"",""coordinates"":[107.68647003810426,15.72008532002358]}"
1_4155,0.3322658836841583,0.7439695000648499,"{""type"":""Point"",""coordinates"":[109.34434378209767,18.863413442822907]}"
1_4238,0.3371754288673401,0.28235289454460144,"{""type"":""Point"",""coordinates"":[91.8627454783575,23.696948491389193]}"
1_4266,0.3484174907207489,0.5468201637268066,"{""type"":""Point"",""coordinates"":[104.74479666882252,32.68453440004118]}"
1_4267,0.5606390833854675,0.37720027565956116,"{""type"":""Point"",""coordinates"":[100.8561271974865,20.444520464801393]}"
