system:index,fr,ia,.geo
0_11963,0.6357424855232239,1.2122730016708374,"{""type"":""Point"",""coordinates"":[-74.18255489931755,-8.445016643781052]}"
0_12034,0.497052937746048,0.9931613802909851,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12040,0.3178841173648834,1.2153199911117554,"{""type"":""Point"",""coordinates"":[-74.25685060313263,-10.458060085527254]}"
0_12145,0.19047968089580536,1.9614943265914917,"{""type"":""Point"",""coordinates"":[-45.47019407759572,-21.175265856530693]}"
0_12156,0.16996288299560547,1.1123592853546143,"{""type"":""Point"",""coordinates"":[-46.69927972347984,-23.715296523876617]}"
0_12174,1.3853685855865479,0.7991647124290466,"{""type"":""Point"",""coordinates"":[-1.905844291459805,5.66963755256609]}"
0_12175,0.5889396071434021,1.0612826347351074,"{""type"":""Point"",""coordinates"":[-77.80979307688031,7.33258720518721]}"
0_12188,0.6051700711250305,0.7691773772239685,"{""type"":""Point"",""coordinates"":[-93.68879080520406,34.96406008185057]}"
0_12201,0.12774042785167694,1.2363841533660889,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12277,0.20076163113117218,1.1448619365692139,"{""type"":""Point"",""coordinates"":[-88.1926014925637,14.431461069197576]}"
0_12322,1.2408331632614136,1.432650089263916,"{""type"":""Point"",""coordinates"":[-55.33769692278458,-4.37624003737377]}"
0_12370,0.25306984782218933,0.6947299838066101,"{""type"":""Point"",""coordinates"":[-3.6678353608983514,6.800455288263484]}"
0_12400,0.37761422991752625,0.7297747731208801,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12438,0.5726763606071472,0.6739522814750671,"{""type"":""Point"",""coordinates"":[-66.24736022216912,4.595932764918254]}"
0_12498,0.4546630382537842,1.3643137216567993,"{""type"":""Point"",""coordinates"":[-51.51347464503304,-7.342891802420569]}"
0_12519,0.13197262585163116,1.2513554096221924,"{""type"":""Point"",""coordinates"":[-43.798584132718034,-15.836626812257306]}"
0_12522,1.367069125175476,1.769530177116394,"{""type"":""Point"",""coordinates"":[-57.07276420246904,-14.151115568012976]}"
0_12525,0.9419505596160889,1.0787874460220337,"{""type"":""Point"",""coordinates"":[-60.19556963982912,-16.371877308425027]}"
0_12569,0.37857818603515625,1.711964726448059,"{""type"":""Point"",""coordinates"":[-66.97692777719205,-15.684376113681289]}"
0_12596,0.42294764518737793,1.0280864238739014,"{""type"":""Point"",""coordinates"":[-105.51889427520315,23.00896409359826]}"
0_12606,0.6404848098754883,0.703072726726532,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12608,0.2489786595106125,1.2411741018295288,"{""type"":""Point"",""coordinates"":[-9.598316308943673,8.483994342739074]}"
0_12617,0.56809002161026,1.1596195697784424,"{""type"":""Point"",""coordinates"":[-69.38515081514349,-12.794273410527456]}"
0_12650,0.18665611743927002,1.6125425100326538,"{""type"":""Point"",""coordinates"":[-76.07371458498301,7.335776914530004]}"
0_12661,0.08934196084737778,1.397679328918457,"{""type"":""Point"",""coordinates"":[-69.65985526336627,9.112408512537753]}"
0_12663,0.8157458305358887,2.046480894088745,"{""type"":""Point"",""coordinates"":[-52.921009244178386,-28.847466290446718]}"
0_12718,0.4818745255470276,0.7381390929222107,"{""type"":""Point"",""coordinates"":[7.145912023432736,6.279871014277623]}"
0_12740,0.3856632709503174,1.2662273645401,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12781,0.4750816822052002,1.9373735189437866,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12808,0.5341347455978394,0.6576605439186096,"{""type"":""Point"",""coordinates"":[19.094969095182137,-1.8656706889562056]}"
0_12855,0.38441231846809387,2.2052536010742188,"{""type"":""Point"",""coordinates"":[-52.33123597601757,-23.49893604704739]}"
0_12872,0.4006267189979553,1.0815391540527344,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,0.8879749774932861,0.9928644895553589,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12912,0.2388293445110321,1.1163413524627686,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,0.9302375912666321,1.070205807685852,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12942,0.5762545466423035,1.769530177116394,"{""type"":""Point"",""coordinates"":[-60.46076302351681,6.280030711862534]}"
0_12961,0.5240971446037292,1.4152805805206299,"{""type"":""Point"",""coordinates"":[-54.42702637112634,-8.418886141260312]}"
0_12993,0.35135889053344727,1.75830078125,"{""type"":""Point"",""coordinates"":[-51.971639886071365,-24.483338408032264]}"
0_13041,0.475527286529541,0.6585257053375244,"{""type"":""Point"",""coordinates"":[18.79259267713021,-1.9594438838231423]}"
0_13088,1.412992238998413,0.8139699101448059,"{""type"":""Point"",""coordinates"":[-56.236755967381505,-4.280216214946512]}"
0_13089,0.20398755371570587,1.2534891366958618,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13135,0.16326941549777985,0.7529476881027222,"{""type"":""Point"",""coordinates"":[-68.65494916315923,8.484795025123871]}"
0_13168,0.12473903596401215,1.641981840133667,"{""type"":""Point"",""coordinates"":[-70.34800216937175,19.414267208995653]}"
0_13201,0.13322250545024872,0.6691648960113525,"{""type"":""Point"",""coordinates"":[-39.36422320028175,-5.394757926122874]}"
0_13203,0.86007159948349,2.2753989696502686,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13237,0.10648500919342041,1.596823811531067,"{""type"":""Point"",""coordinates"":[-41.23224352146647,-8.529342460020782]}"
0_13278,0.12402253597974777,1.2047981023788452,"{""type"":""Point"",""coordinates"":[-91.12171028314643,14.383447254155907]}"
0_13295,0.2511877417564392,1.8919892311096191,"{""type"":""Point"",""coordinates"":[-76.37462532963319,4.5534012248381845]}"
0_13307,0.6725972294807434,1.0472075939178467,"{""type"":""Point"",""coordinates"":[-66.02145271924542,-14.668132871681426]}"
0_13321,0.2047683596611023,1.2219312191009521,"{""type"":""Point"",""coordinates"":[-40.30382694304057,-8.42310532905329]}"
0_13322,1.498101830482483,2.381453514099121,"{""type"":""Point"",""coordinates"":[-48.65246579690973,-23.8186681635108]}"
0_13344,0.16539767384529114,0.7585437893867493,"{""type"":""Point"",""coordinates"":[-69.24329638586833,8.64931658760963]}"
0_13352,0.430934339761734,1.345546007156372,"{""type"":""Point"",""coordinates"":[-54.53950513553759,-22.411831622894827]}"
0_13428,0.16539767384529114,0.7563363909721375,"{""type"":""Point"",""coordinates"":[-85.04233732318106,11.718920906014882]}"
0_13437,0.34998902678489685,1.2700985670089722,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13459,0.35334011912345886,1.0036183595657349,"{""type"":""Point"",""coordinates"":[-45.241061262703695,-4.2151120968280225]}"
0_13485,0.25117433071136475,0.740058422088623,"{""type"":""Point"",""coordinates"":[-74.74097589963758,20.32697912628703]}"
0_13500,0.6659862995147705,1.4264034032821655,"{""type"":""Point"",""coordinates"":[10.633644730203013,0.7246002116855497]}"
0_13504,0.6284773349761963,1.7558852434158325,"{""type"":""Point"",""coordinates"":[12.975153623854924,-2.6753662870600508]}"
0_13513,0.4512459337711334,1.655361533164978,"{""type"":""Point"",""coordinates"":[-44.86394844845346,-16.07748672047208]}"
0_13540,0.26110032200813293,0.7431902289390564,"{""type"":""Point"",""coordinates"":[-41.473981159653604,-4.596044407705551]}"
0_13544,0.7452871799468994,0.719656229019165,"{""type"":""Point"",""coordinates"":[19.345273316965002,-2.162625703480688]}"
0_13555,0.7362691164016724,1.5983341932296753,"{""type"":""Point"",""coordinates"":[15.736532276339961,2.319442829146846]}"
0_13565,0.3806755840778351,1.0896731615066528,"{""type"":""Point"",""coordinates"":[-105.4530154984051,22.719145258738845]}"
0_13568,0.16534581780433655,1.1045260429382324,"{""type"":""Point"",""coordinates"":[-98.50308805741571,16.736463196135617]}"
0_13577,0.5122935771942139,1.3120617866516113,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13599,0.2951542139053345,1.1416352987289429,"{""type"":""Point"",""coordinates"":[-7.780386181833261,7.300763969866756]}"
0_13615,1.3601027727127075,2.0298123359680176,"{""type"":""Point"",""coordinates"":[-75.09517066485355,7.617864627989849]}"
0_13621,0.10630559176206589,0.7142889499664307,"{""type"":""Point"",""coordinates"":[-40.36429123405977,-3.737695371100719]}"
0_13624,1.4557303190231323,0.7403408885002136,"{""type"":""Point"",""coordinates"":[-53.970553809661226,-12.2429861864624]}"
0_13626,0.17060983180999756,1.7134194374084473,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13637,0.25677061080932617,0.733961820602417,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,0.5227708220481873,1.0750888586044312,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13672,0.30025503039360046,1.2135618925094604,"{""type"":""Point"",""coordinates"":[-71.98977690786981,8.203155763962908]}"
0_13752,0.21695435047149658,2.2298738956451416,"{""type"":""Point"",""coordinates"":[-72.59048830928333,5.294107106336786]}"
0_13771,0.3052750825881958,1.0328713655471802,"{""type"":""Point"",""coordinates"":[-11.059889994605564,8.599443727517045]}"
0_13855,0.9066166877746582,1.4824200868606567,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13895,0.10369685292243958,1.2440919876098633,"{""type"":""Point"",""coordinates"":[-98.37620320069773,16.632223629801057]}"
0_13974,0.09416548907756805,1.1004157066345215,"{""type"":""Point"",""coordinates"":[-89.61853951143928,14.00823871746415]}"
0_13981,0.7163611054420471,1.1393003463745117,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.6385577917098999,1.0747051239013672,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14098,1.0542176961898804,1.0447357892990112,"{""type"":""Point"",""coordinates"":[-43.93395619006048,-4.3822757703409625]}"
0_14110,0.6511473655700684,1.7667125463485718,"{""type"":""Point"",""coordinates"":[-77.90223934624068,-3.234552314155152]}"
0_14127,0.5168312788009644,2.308138847351074,"{""type"":""Point"",""coordinates"":[-72.57281667057306,8.23952253728741]}"
0_14136,0.3787600100040436,1.9655996561050415,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14144,0.274154394865036,0.6762721538543701,"{""type"":""Point"",""coordinates"":[-41.90991134585992,-7.711286675006458]}"
0_14165,0.5108336210250854,0.7807714939117432,"{""type"":""Point"",""coordinates"":[19.567245868941658,-1.850021379006067]}"
0_14189,0.5081380009651184,0.7475535869598389,"{""type"":""Point"",""coordinates"":[7.23813440116945,6.116988681592281]}"
0_14195,0.49438562989234924,1.228342890739441,"{""type"":""Point"",""coordinates"":[-69.46689015642282,-11.367295900894344]}"
0_14214,0.3046214282512665,1.3120617866516113,"{""type"":""Point"",""coordinates"":[-47.58206544189716,-23.447100942081757]}"
0_14216,0.2803214490413666,1.1594828367233276,"{""type"":""Point"",""coordinates"":[-85.97015582786815,15.773968942832505]}"
0_14233,0.19237147271633148,1.0352462530136108,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14269,0.22150883078575134,1.8544440269470215,"{""type"":""Point"",""coordinates"":[-53.05071919645361,-25.05706291757877]}"
0_14276,0.4818745255470276,1.4758249521255493,"{""type"":""Point"",""coordinates"":[-50.397224932642196,-18.33609439307995]}"
0_14290,0.5407205820083618,1.0445427894592285,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14295,0.13479195535182953,1.7526222467422485,"{""type"":""Point"",""coordinates"":[-85.68465500593517,13.364145516749584]}"
0_14304,0.43043798208236694,1.4525130987167358,"{""type"":""Point"",""coordinates"":[11.624880968138886,2.6451783866557568]}"
0_14333,0.5967577695846558,0.7526897192001343,"{""type"":""Point"",""coordinates"":[-51.5165587506445,1.2783925487110797]}"
0_14339,1.3655439615249634,1.1330794095993042,"{""type"":""Point"",""coordinates"":[22.9801660869194,2.2654521433873276]}"
0_14358,0.7957721948623657,0.6947582364082336,"{""type"":""Point"",""coordinates"":[-76.8270838533717,-0.5025233556161635]}"
0_14408,0.4172721803188324,1.9208232164382935,"{""type"":""Point"",""coordinates"":[-49.490231856495356,-16.065506115986597]}"
0_14436,0.8399309515953064,1.2443552017211914,"{""type"":""Point"",""coordinates"":[-84.7430354335923,11.47631916582299]}"
0_14438,0.14832541346549988,2.924530267715454,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14500,0.5428167581558228,1.311394214630127,"{""type"":""Point"",""coordinates"":[11.916742634345635,3.988499387689268]}"
0_14539,0.3999916911125183,0.9923985004425049,"{""type"":""Point"",""coordinates"":[19.024118196431623,3.1040840915607344]}"
0_14545,0.3265441358089447,0.6673368811607361,"{""type"":""Point"",""coordinates"":[0.5992081491247909,7.424127856672176]}"
0_14557,0.7583146095275879,1.4037150144577026,"{""type"":""Point"",""coordinates"":[-43.451462314669186,-12.973704679271314]}"
0_14678,0.16271433234214783,1.7685143947601318,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.19009530544281006,1.2073791027069092,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14780,0.3648824393749237,1.3257025480270386,"{""type"":""Point"",""coordinates"":[-74.98445959527716,7.838366117509375]}"
0_14788,0.5230276584625244,0.96155846118927,"{""type"":""Point"",""coordinates"":[-64.64252162826344,-12.352191944027226]}"
0_14793,0.3363149166107178,1.431555151939392,"{""type"":""Point"",""coordinates"":[-55.20267194975113,-22.851262780173396]}"
0_14811,0.573164701461792,1.0311495065689087,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14830,0.5469993948936462,0.8010596036911011,"{""type"":""Point"",""coordinates"":[-52.5089452543384,-1.3181287295226458]}"
0_14885,0.11421242356300354,0.77565598487854,"{""type"":""Point"",""coordinates"":[-80.06988089420031,-2.0902666511610546]}"
0_14901,0.43653979897499084,0.7519603967666626,"{""type"":""Point"",""coordinates"":[-42.12484517273714,-7.7331646545084345]}"
0_14930,1.3939837217330933,1.1001980304718018,"{""type"":""Point"",""coordinates"":[-76.77598523011902,-0.21384826483524735]}"
0_14932,0.10258549451828003,0.7781310081481934,"{""type"":""Point"",""coordinates"":[-40.26607878910347,-3.5575425594981684]}"
0_14960,0.2818223536014557,1.2603015899658203,"{""type"":""Point"",""coordinates"":[-42.8925703880235,-13.417465181526945]}"
0_14966,0.2234647423028946,1.7922589778900146,"{""type"":""Point"",""coordinates"":[-46.66763284352156,-21.38235613981213]}"
0_14986,0.3833882212638855,1.9211339950561523,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_15042,0.7991182804107666,1.6096382141113281,"{""type"":""Point"",""coordinates"":[-53.06377448543324,-28.656440630259027]}"
0_15043,0.11208190768957138,2.0454483032226562,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15077,0.6752861738204956,1.0330822467803955,"{""type"":""Point"",""coordinates"":[21.10063152548665,-1.6227925540989452]}"
0_15082,0.5654229521751404,0.8084506988525391,"{""type"":""Point"",""coordinates"":[-9.046076789097404,6.374376731866291]}"
0_15107,1.315824270248413,0.7981911897659302,"{""type"":""Point"",""coordinates"":[-61.75245610680182,2.867672375260569]}"
0_15124,0.6810373663902283,1.5086767673492432,"{""type"":""Point"",""coordinates"":[-75.46821183377806,7.420675206391432]}"
0_15129,0.1311303824186325,0.7298303842544556,"{""type"":""Point"",""coordinates"":[-39.919289771053435,-15.94267507713066]}"
0_15148,0.4379338026046753,0.8036839962005615,"{""type"":""Point"",""coordinates"":[19.91620609386475,0.9408995249414526]}"
0_15192,0.43674930930137634,1.4266374111175537,"{""type"":""Point"",""coordinates"":[-43.74179889300525,-9.455598573288324]}"
0_15230,0.5185561776161194,1.476381540298462,"{""type"":""Point"",""coordinates"":[26.155359351631926,-1.3786998772667403]}"
0_15239,0.6704800724983215,1.3946789503097534,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15261,0.9101730585098267,1.1052809953689575,"{""type"":""Point"",""coordinates"":[-52.67740096334987,-10.370041014724157]}"
0_15308,0.5985454320907593,1.4817731380462646,"{""type"":""Point"",""coordinates"":[-68.90562256172066,-3.3113773654775716]}"
0_15326,0.08580176532268524,0.7534042000770569,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15351,0.7375084757804871,1.5298396348953247,"{""type"":""Point"",""coordinates"":[-67.27953362943768,5.181678817122701]}"
0_15371,0.29390233755111694,0.7622921466827393,"{""type"":""Point"",""coordinates"":[-86.79900181363125,34.45845138396027]}"
0_15404,0.29538771510124207,1.2131813764572144,"{""type"":""Point"",""coordinates"":[-44.81913759337052,-19.69678821960335]}"
0_15444,0.15410754084587097,2.6902718544006348,"{""type"":""Point"",""coordinates"":[-39.994657419951025,-13.735134201261117]}"
0_15473,1.1979459524154663,1.4713521003723145,"{""type"":""Point"",""coordinates"":[-4.586612494072047,5.733312489536645]}"
0_15478,0.5066894292831421,1.0610299110412598,"{""type"":""Point"",""coordinates"":[-68.39103746408259,-13.240419609712747]}"
0_15481,0.09174544364213943,1.1429755687713623,"{""type"":""Point"",""coordinates"":[-41.121280656815955,-7.920503556993552]}"
0_15536,1.3670005798339844,1.3922919034957886,"{""type"":""Point"",""coordinates"":[-52.88373803426495,-12.461674826227066]}"
0_15560,1.0085256099700928,0.7653020620346069,"{""type"":""Point"",""coordinates"":[-86.16055376729365,33.83489649709956]}"
0_15565,0.3371754288673401,1.75830078125,"{""type"":""Point"",""coordinates"":[-75.6431915534151,7.585987934985268]}"
0_15572,0.29634344577789307,0.963744044303894,"{""type"":""Point"",""coordinates"":[-90.66901946109192,33.998537357921194]}"
0_15628,0.18619288504123688,1.7558852434158325,"{""type"":""Point"",""coordinates"":[-53.45580639064094,-26.15776629328507]}"
0_15726,0.8399309515953064,1.6260859966278076,"{""type"":""Point"",""coordinates"":[-62.882522971549804,-17.58815971766155]}"
0_15728,0.43446558713912964,1.2895187139511108,"{""type"":""Point"",""coordinates"":[25.897317653620878,2.8736801476737805]}"
0_15749,0.10496031492948532,1.2057996988296509,"{""type"":""Point"",""coordinates"":[-86.67066495047297,14.482217467892388]}"
0_15759,0.43997275829315186,1.034316062927246,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,0.08694189786911011,1.0369691848754883,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15811,0.3540085554122925,0.9604833126068115,"{""type"":""Point"",""coordinates"":[-95.59802478013579,17.906774971642143]}"
0_15857,0.18710772693157196,1.3939505815505981,"{""type"":""Point"",""coordinates"":[-40.392712808785376,-6.4103482275463]}"
0_15879,0.15925437211990356,0.7759917378425598,"{""type"":""Point"",""coordinates"":[3.682964170880825,6.7299693454240845]}"
0_15916,0.5827375650405884,0.9887876510620117,"{""type"":""Point"",""coordinates"":[-65.87077021296696,-14.89278539091159]}"
0_15925,0.2094307839870453,0.7968837022781372,"{""type"":""Point"",""coordinates"":[-36.062488186041534,-9.902254284593734]}"
0_15932,0.17541703581809998,0.7983025312423706,"{""type"":""Point"",""coordinates"":[3.477243906452455,6.940216174242144]}"
0_15955,0.5360967516899109,0.7048755884170532,"{""type"":""Point"",""coordinates"":[-65.36894033634378,-13.639871158394858]}"
0_15974,0.08934196084737778,1.262901782989502,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_15987,1.399991750717163,2.147146701812744,"{""type"":""Point"",""coordinates"":[25.20168350640105,0.6928812089621095]}"
0_16051,0.25340521335601807,1.9208232164382935,"{""type"":""Point"",""coordinates"":[-49.46307790327475,-15.957440917009729]}"
0_16057,0.14076194167137146,1.210473656654358,"{""type"":""Point"",""coordinates"":[-42.59835528957061,-12.226668260403068]}"
0_16061,0.47717973589897156,0.6818366646766663,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16066,0.4592624008655548,0.99263596534729,"{""type"":""Point"",""coordinates"":[-74.88177469428824,-7.617143162216424]}"
0_16078,1.4079984426498413,1.0787839889526367,"{""type"":""Point"",""coordinates"":[22.63579585143994,2.1274744483186168]}"
0_16118,0.37630796432495117,1.0790114402770996,"{""type"":""Point"",""coordinates"":[26.80345088337091,1.145388684392827]}"
0_16133,0.12466266751289368,1.6121927499771118,"{""type"":""Point"",""coordinates"":[-70.65841016214831,8.239212500757823]}"
0_16135,0.5058193802833557,1.203003168106079,"{""type"":""Point"",""coordinates"":[-44.443138958235565,-21.056449500600927]}"
0_16165,0.17261134088039398,1.7685143947601318,"{""type"":""Point"",""coordinates"":[-40.06492931355957,-15.21918088094042]}"
0_16172,0.16539767384529114,2.2674310207366943,"{""type"":""Point"",""coordinates"":[-40.78273949250773,-5.460828309155609]}"
0_16179,0.51181960105896,1.2919490337371826,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16218,0.31203556060791016,2.27421236038208,"{""type"":""Point"",""coordinates"":[-43.71186379081026,-22.427774123382413]}"
0_16245,0.08694189786911011,1.2262850999832153,"{""type"":""Point"",""coordinates"":[-43.7275673441402,-14.946694057182626]}"
0_16290,0.15957000851631165,1.5626482963562012,"{""type"":""Point"",""coordinates"":[-42.2620385431134,-10.163296254863578]}"
0_16306,0.2097950428724289,1.266796350479126,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16365,1.0795727968215942,0.7456251382827759,"{""type"":""Point"",""coordinates"":[-85.91111403488237,34.16140438500446]}"
0_16473,0.6106885671615601,0.6909312009811401,"{""type"":""Point"",""coordinates"":[-73.85774449860126,-2.1025858769687735]}"
0_16513,0.541276216506958,0.7774126529693604,"{""type"":""Point"",""coordinates"":[-70.21644545890551,1.262040628738464]}"
0_16558,0.5547972917556763,0.724565327167511,"{""type"":""Point"",""coordinates"":[16.235666243608854,-1.1977863893203535]}"
0_16561,0.12758947908878326,0.970375657081604,"{""type"":""Point"",""coordinates"":[-90.63932213445221,14.522867962899836]}"
0_16573,0.10799147933721542,1.4576162099838257,"{""type"":""Point"",""coordinates"":[-88.85747660411793,14.561766120856372]}"
0_16588,0.4460802674293518,1.349271535873413,"{""type"":""Point"",""coordinates"":[-74.42996638629057,-10.141915972886842]}"
0_16608,0.7254020571708679,1.974694848060608,"{""type"":""Point"",""coordinates"":[-48.785309214556825,-24.775091287158773]}"
0_16647,0.34032145142555237,0.7502164840698242,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
0_16664,0.30393943190574646,1.0448813438415527,"{""type"":""Point"",""coordinates"":[20.741491167684202,3.1188592584828725]}"
0_16684,0.16723620891571045,0.9208046197891235,"{""type"":""Point"",""coordinates"":[-90.60989890517182,14.597265695156342]}"
0_16687,0.2971431612968445,0.7482368350028992,"{""type"":""Point"",""coordinates"":[-2.136239008673172,6.472817531288989]}"
0_16692,0.35851624608039856,0.6923781037330627,"{""type"":""Point"",""coordinates"":[18.89051594088554,1.9843910979761412]}"
0_16708,0.20940153300762177,1.2321561574935913,"{""type"":""Point"",""coordinates"":[-41.97892584703023,-9.986612506859927]}"
0_16715,0.0840681791305542,1.3523026704788208,"{""type"":""Point"",""coordinates"":[-40.91982083025263,-7.851316577137917]}"
0_16730,0.21695435047149658,0.9703642725944519,"{""type"":""Point"",""coordinates"":[-76.53512817060087,3.951099673436902]}"
0_16733,0.5901973843574524,1.0288199186325073,"{""type"":""Point"",""coordinates"":[17.016333794048087,1.9688508076403481]}"
0_16744,0.6752861738204956,1.0445427894592285,"{""type"":""Point"",""coordinates"":[15.648238237687417,0.24609478800454448]}"
0_16751,0.2223924994468689,1.31801438331604,"{""type"":""Point"",""coordinates"":[-41.14627738044899,-10.54094589036977]}"
0_16756,0.16100189089775085,1.8135812282562256,"{""type"":""Point"",""coordinates"":[-39.74270168931834,-13.274806388212628]}"
0_16799,1.2993791103363037,2.2728078365325928,"{""type"":""Point"",""coordinates"":[25.29086231977011,0.15745259298002776]}"
0_16818,0.3339579999446869,0.7255191802978516,"{""type"":""Point"",""coordinates"":[-64.14273028510522,-14.051245731424473]}"
0_16822,0.25334975123405457,0.7875820994377136,"{""type"":""Point"",""coordinates"":[5.612280662078083,7.026626371218139]}"
0_16823,0.2075171172618866,1.3913700580596924,"{""type"":""Point"",""coordinates"":[-40.90965970318978,-5.779710890657458]}"
0_16858,0.6379839777946472,0.7683822512626648,"{""type"":""Point"",""coordinates"":[-13.045501520235938,9.384863817611807]}"
0_16873,0.5912368297576904,1.0428704023361206,"{""type"":""Point"",""coordinates"":[16.590843461543322,1.8668186316147397]}"
0_16889,1.4110783338546753,1.3221330642700195,"{""type"":""Point"",""coordinates"":[-72.76461445552961,2.0560800203008394]}"
0_16900,0.47609448432922363,1.0837771892547607,"{""type"":""Point"",""coordinates"":[24.7306819347432,-12.693130495485772]}"
0_16915,0.08010152727365494,1.1135345697402954,"{""type"":""Point"",""coordinates"":[-38.15852012536628,-5.399618025856867]}"
0_16918,0.4438723623752594,1.3256120681762695,"{""type"":""Point"",""coordinates"":[28.213342692261925,-3.870752334807612]}"
0_16921,0.12774042785167694,1.2389663457870483,"{""type"":""Point"",""coordinates"":[-40.70207987345868,-6.922534931086189]}"
0_16937,0.4429446756839752,0.7401411533355713,"{""type"":""Point"",""coordinates"":[-73.67835674361889,-4.593256397873556]}"
0_16951,0.5227708220481873,0.6844662427902222,"{""type"":""Point"",""coordinates"":[-49.789257770712084,-9.904089112733121]}"
0_16967,0.30544108152389526,1.1045260429382324,"{""type"":""Point"",""coordinates"":[12.959545561248772,4.893988872372795]}"
0_16969,0.5517545938491821,1.089677333831787,"{""type"":""Point"",""coordinates"":[-51.36991347232932,-2.7072693826616647]}"
0_16986,0.15643854439258575,0.6751565337181091,"{""type"":""Point"",""coordinates"":[-84.62914847506153,15.101405665831978]}"
0_16997,1.3939664363861084,1.0716325044631958,"{""type"":""Point"",""coordinates"":[-49.76610841030804,-7.393155636772357]}"
0_17009,0.3248791992664337,0.6867757439613342,"{""type"":""Point"",""coordinates"":[-42.42752542999981,-8.268037775876213]}"
0_17011,1.2717422246932983,0.9787622094154358,"{""type"":""Point"",""coordinates"":[-46.34002078913828,-1.7521679295964734]}"
0_17016,0.2006864845752716,0.7771363854408264,"{""type"":""Point"",""coordinates"":[-77.9871641504194,18.25119204828562]}"
0_17051,0.4476667046546936,2.033399820327759,"{""type"":""Point"",""coordinates"":[-72.92419786751206,9.375934269506251]}"
0_17066,0.4784731864929199,0.6981446146965027,"{""type"":""Point"",""coordinates"":[-7.415182944135906,5.536195740028139]}"
0_17087,0.38974615931510925,1.4264034032821655,"{""type"":""Point"",""coordinates"":[23.018173319305188,-2.2877656798054273]}"
0_17089,0.48772743344306946,1.713455319404602,"{""type"":""Point"",""coordinates"":[-77.37018104601603,2.6868722723934213]}"
0_17110,0.38433027267456055,1.0388727188110352,"{""type"":""Point"",""coordinates"":[11.12529218197453,5.1551546102232075]}"
0_17126,0.5038391351699829,1.1173760890960693,"{""type"":""Point"",""coordinates"":[-11.89519774393429,11.550941785240115]}"
0_17158,0.6810373663902283,1.1460531949996948,"{""type"":""Point"",""coordinates"":[-9.476708541204083,7.584723193102921]}"
0_17162,1.3070329427719116,1.2421936988830566,"{""type"":""Point"",""coordinates"":[-54.72877828728034,-3.481985332100786]}"
