system:index,fa,fr,.geo
0_8558,0.2688494622707367,0.7431631088256836,"{""type"":""Point"",""coordinates"":[9.876903170947863,-2.1919582106054465]}"
0_8572,1.1581380367279053,0.15737754106521606,"{""type"":""Point"",""coordinates"":[-73.46273509487459,10.702568069778389]}"
0_8586,0.3592189848423004,0.5175049901008606,"{""type"":""Point"",""coordinates"":[-56.91502652587858,-3.0480729971655847]}"
0_8589,1.5505925416946411,0.09254322201013565,"{""type"":""Point"",""coordinates"":[-91.02893422084495,15.246165473306386]}"
0_8675,0.2543410658836365,0.3473810851573944,"{""type"":""Point"",""coordinates"":[-61.51853689460841,1.7848446438667838]}"
0_8685,1.435428261756897,0.35323700308799744,"{""type"":""Point"",""coordinates"":[-102.6989609967354,18.37818405562598]}"
0_8701,0.17830127477645874,0.6277819275856018,"{""type"":""Point"",""coordinates"":[-71.78372614373049,-12.523621890991523]}"
0_8820,0.6372692584991455,0.5758967995643616,"{""type"":""Point"",""coordinates"":[15.402289097257826,3.399002869954482]}"
0_8825,2.0517590045928955,0.3269404172897339,"{""type"":""Point"",""coordinates"":[-38.780739278527136,-12.32177181431272]}"
0_8830,3.003175973892212,0.31368088722229004,"{""type"":""Point"",""coordinates"":[4.847791124529152,7.367970840758269]}"
0_8863,1.266977310180664,0.24785290658473969,"{""type"":""Point"",""coordinates"":[11.379402443402345,5.226184275788543]}"
0_8864,0.24021218717098236,0.29634344577789307,"{""type"":""Point"",""coordinates"":[23.23319484479621,5.653237386425193]}"
0_8877,0.1600891649723053,0.4642125964164734,"{""type"":""Point"",""coordinates"":[23.676923801250684,5.070886954515266]}"
0_8913,0.7475808262825012,0.30955106019973755,"{""type"":""Point"",""coordinates"":[9.134273216357652,4.260986359441939]}"
0_8929,3.1021203994750977,0.5016522407531738,"{""type"":""Point"",""coordinates"":[4.534363711086213,6.740631580569839]}"
0_8941,1.8890069723129272,0.3413318395614624,"{""type"":""Point"",""coordinates"":[-55.024149673180936,-27.585031485937176]}"
0_8973,0.6360564827919006,0.3164791762828827,"{""type"":""Point"",""coordinates"":[-62.23980623607833,9.343919634205042]}"
0_9027,1.1400229930877686,0.5481492877006531,"{""type"":""Point"",""coordinates"":[-48.62683503696664,-0.43789747292709147]}"
0_9191,1.3294414281845093,0.358596533536911,"{""type"":""Point"",""coordinates"":[16.275610029775667,-1.862075672739917]}"
0_9194,1.3328436613082886,0.15155936777591705,"{""type"":""Point"",""coordinates"":[-75.74659893101374,2.2814436394329753]}"
0_9208,0.48721078038215637,1.4423760175704956,"{""type"":""Point"",""coordinates"":[-50.488423231332426,-26.95360285239426]}"
0_9263,0.7841245532035828,0.45426806807518005,"{""type"":""Point"",""coordinates"":[-77.56201653080828,-7.075929979016767]}"
0_9266,1.1472175121307373,0.2507629692554474,"{""type"":""Point"",""coordinates"":[-44.420505312955655,-10.330099343687698]}"
0_9297,0.213057279586792,0.5839521288871765,"{""type"":""Point"",""coordinates"":[-61.67550354096554,3.0960001961206167]}"
0_9443,1.9023048877716064,0.39484745264053345,"{""type"":""Point"",""coordinates"":[-96.58938285999469,17.72745203914707]}"
0_9465,0.6370660066604614,1.3158210515975952,"{""type"":""Point"",""coordinates"":[-46.13313126790916,-4.0049304275468405]}"
0_9481,0.14405974745750427,0.6659862995147705,"{""type"":""Point"",""coordinates"":[-68.6824504109067,4.242779650315725]}"
0_9526,2.9165875911712646,0.15658700466156006,"{""type"":""Point"",""coordinates"":[4.032096130168462,7.035503384629776]}"
0_9531,0.24982810020446777,0.3882749676704407,"{""type"":""Point"",""coordinates"":[-65.99077846974514,6.831831960004608]}"
0_9555,1.265273094177246,0.30575117468833923,"{""type"":""Point"",""coordinates"":[-43.91127818736237,-8.071288765869076]}"
0_9579,0.3785444498062134,0.6753023862838745,"{""type"":""Point"",""coordinates"":[12.404782841997747,-0.5742805137460758]}"
0_9659,2.7859301567077637,0.19013629853725433,"{""type"":""Point"",""coordinates"":[-41.69220319640527,-4.7928445855068675]}"
0_9686,1.4423232078552246,0.1530700922012329,"{""type"":""Point"",""coordinates"":[-79.49707538552921,-4.6324816068266434]}"
0_9758,2.289924383163452,0.5335924029350281,"{""type"":""Point"",""coordinates"":[6.662839030181595,4.972871269697896]}"
0_9829,1.9045532941818237,0.4008476436138153,"{""type"":""Point"",""coordinates"":[-87.41068271247215,15.35711256017352]}"
0_9833,0.6234306693077087,1.4001861810684204,"{""type"":""Point"",""coordinates"":[-75.3934258438282,-9.77741221915228]}"
0_9838,0.1697888821363449,0.44126373529434204,"{""type"":""Point"",""coordinates"":[-70.01070421413556,3.784397950620534]}"
0_9870,1.0438729524612427,0.25392547249794006,"{""type"":""Point"",""coordinates"":[-73.77334344556571,-12.822630768107453]}"
0_9935,2.125136613845825,0.16153530776500702,"{""type"":""Point"",""coordinates"":[-98.71056756008076,16.932624197660385]}"
0_10028,0.6436221599578857,0.411452054977417,"{""type"":""Point"",""coordinates"":[12.965691510051629,3.7171160338945053]}"
0_10044,1.377145528793335,1.3638931512832642,"{""type"":""Point"",""coordinates"":[-48.32146219299248,-6.320427050585559]}"
0_10045,2.3936169147491455,0.41859307885169983,"{""type"":""Point"",""coordinates"":[-40.76910642469316,-15.428530331475782]}"
0_10061,0.17695800960063934,0.18536323308944702,"{""type"":""Point"",""coordinates"":[-63.59117239647399,6.596218271915389]}"
0_10086,0.5275883078575134,0.5858632922172546,"{""type"":""Point"",""coordinates"":[-75.96904213420785,-8.912109572443443]}"
0_10092,2.8421952724456787,0.5015732049942017,"{""type"":""Point"",""coordinates"":[4.65003699843517,6.785631277987789]}"
0_10182,0.5084191560745239,0.5062316656112671,"{""type"":""Point"",""coordinates"":[13.417841130729173,4.398456370029031]}"
0_10237,1.0727105140686035,0.23006857931613922,"{""type"":""Point"",""coordinates"":[-55.69761551784361,-23.060855588999015]}"
0_10242,0.28841304779052734,0.6872259378433228,"{""type"":""Point"",""coordinates"":[11.565419813331953,-1.68163345908082]}"
0_10270,2.9983017444610596,0.3323206901550293,"{""type"":""Point"",""coordinates"":[-71.29527254371108,6.8584897641252]}"
0_10271,0.5126270055770874,0.5060805082321167,"{""type"":""Point"",""coordinates"":[-77.46016832670912,2.440943750168684]}"
0_10285,0.27954980731010437,0.3265109956264496,"{""type"":""Point"",""coordinates"":[21.9895920008218,5.258289561711707]}"
0_10286,1.17601478099823,0.20365291833877563,"{""type"":""Point"",""coordinates"":[-44.21703747053327,-2.5047898125517807]}"
0_10313,1.2566661834716797,0.6919685006141663,"{""type"":""Point"",""coordinates"":[-48.61982883689719,-9.757761511438737]}"
0_10330,1.4427412748336792,0.5819560289382935,"{""type"":""Point"",""coordinates"":[-44.40043346755396,-22.278132502196083]}"
0_10466,0.8385443091392517,0.26952701807022095,"{""type"":""Point"",""coordinates"":[-105.79193225135454,23.513842117268553]}"
0_10530,0.593928873538971,0.5669399499893188,"{""type"":""Point"",""coordinates"":[24.699751496543055,-3.2132747055309925]}"
0_10654,0.663884162902832,0.44053417444229126,"{""type"":""Point"",""coordinates"":[-48.11960347050608,-25.06690712979333]}"
0_10692,2.1239726543426514,0.15833483636379242,"{""type"":""Point"",""coordinates"":[-95.76440338702201,16.879193843760653]}"
0_10728,0.46931734681129456,0.8644593954086304,"{""type"":""Point"",""coordinates"":[-85.14142524797809,14.944463551074291]}"
0_10736,1.232048749923706,0.4403713345527649,"{""type"":""Point"",""coordinates"":[17.746040144868008,-1.112689378954893]}"
0_10806,2.0187606811523438,0.5387555360794067,"{""type"":""Point"",""coordinates"":[-44.97074781466764,-3.097622637589501]}"
0_10860,1.25882887840271,0.9074670076370239,"{""type"":""Point"",""coordinates"":[-49.47354356175165,-7.978620129958698]}"
0_10891,1.0782002210617065,0.20845498144626617,"{""type"":""Point"",""coordinates"":[-55.61952542471959,-22.779742043566934]}"
0_10895,0.5275247097015381,0.5235230922698975,"{""type"":""Point"",""coordinates"":[18.988132558403247,-3.2615237241474397]}"
0_10903,1.0727105140686035,0.3160879611968994,"{""type"":""Point"",""coordinates"":[-103.5963963761247,19.796544478325984]}"
0_10911,1.2181446552276611,0.3523992598056793,"{""type"":""Point"",""coordinates"":[-53.50054032305235,-27.1780859589532]}"
0_10918,0.6426626443862915,0.7122582197189331,"{""type"":""Point"",""coordinates"":[-77.78291377375702,8.88750568653982]}"
0_10963,2.6808829307556152,0.08510973304510117,"{""type"":""Point"",""coordinates"":[-86.95046578461202,12.535934222451347]}"
0_11025,0.6679970622062683,0.5196779370307922,"{""type"":""Point"",""coordinates"":[-50.16530288962592,-1.3904656597071565]}"
0_11072,0.30742189288139343,0.3119506537914276,"{""type"":""Point"",""coordinates"":[-48.6034882823471,-26.141242090931172]}"
0_11167,1.5067708492279053,0.20904557406902313,"{""type"":""Point"",""coordinates"":[-43.04095120635762,-20.585169538023575]}"
0_11187,2.7859301567077637,0.09375258535146713,"{""type"":""Point"",""coordinates"":[-40.90145062158173,-13.4937067194382]}"
0_11195,1.6668992042541504,0.1423056572675705,"{""type"":""Point"",""coordinates"":[-80.02421185702512,8.425747067129999]}"
0_11271,2.3040645122528076,0.4192622900009155,"{""type"":""Point"",""coordinates"":[-73.03957039186265,5.11672584586247]}"
0_11273,1.0719846487045288,1.017793893814087,"{""type"":""Point"",""coordinates"":[-50.76846173849273,-23.9754260412018]}"
0_11288,1.2654763460159302,0.639348566532135,"{""type"":""Point"",""coordinates"":[-7.657586612206298,4.581960763376664]}"
0_11298,1.075918436050415,0.16886886954307556,"{""type"":""Point"",""coordinates"":[-54.5977786090007,-24.813420673311256]}"
0_11313,0.4613040089607239,0.203346848487854,"{""type"":""Point"",""coordinates"":[22.109557398730303,4.497623996066937]}"
0_11385,0.17682503163814545,0.6695486903190613,"{""type"":""Point"",""coordinates"":[-56.02381299769457,-1.2832108645059979]}"
0_11447,1.2994499206542969,0.23071150481700897,"{""type"":""Point"",""coordinates"":[-77.52322576803377,1.7506354880359307]}"
0_11479,0.23614627122879028,0.630935788154602,"{""type"":""Point"",""coordinates"":[-52.37264665689381,-3.8786501952168013]}"
0_11531,0.30440449714660645,0.45855948328971863,"{""type"":""Point"",""coordinates"":[-48.86424717340637,-25.86763974941749]}"
0_11586,0.3610905706882477,1.0085256099700928,"{""type"":""Point"",""coordinates"":[-54.03726768903866,-26.365123693604055]}"
0_11594,2.224733352661133,0.3421371877193451,"{""type"":""Point"",""coordinates"":[15.547030769865975,-1.6115271633874515]}"
0_11633,1.9389562606811523,0.8924969434738159,"{""type"":""Point"",""coordinates"":[-42.61862046811278,-19.242059631480284]}"
0_11664,1.985886573791504,0.4113422930240631,"{""type"":""Point"",""coordinates"":[7.188816533502249,5.59724485443041]}"
0_11665,0.5914403200149536,0.08707340806722641,"{""type"":""Point"",""coordinates"":[-76.14412315356478,4.222889020136532]}"
0_11675,0.24920496344566345,0.8413900136947632,"{""type"":""Point"",""coordinates"":[-58.0120835131193,-18.72669846104581]}"
0_11677,0.599625289440155,0.44245561957359314,"{""type"":""Point"",""coordinates"":[9.996519906886649,-0.04208917614201295]}"
0_11678,0.28314509987831116,0.10173837095499039,"{""type"":""Point"",""coordinates"":[-88.47801707972278,17.147662908143424]}"
0_11739,1.9092472791671753,0.34053224325180054,"{""type"":""Point"",""coordinates"":[-44.219603776980726,-22.496392019898018]}"
0_11800,0.2919292151927948,0.6682016849517822,"{""type"":""Point"",""coordinates"":[-59.24238562538098,3.2705662767018104]}"
0_11848,2.224733352661133,0.3196909427642822,"{""type"":""Point"",""coordinates"":[10.87544970150737,5.9168381512200945]}"
0_11886,0.20243233442306519,0.47874385118484497,"{""type"":""Point"",""coordinates"":[-71.68684443627798,-12.732154823890037]}"
0_11903,0.6234306693077087,1.2253354787826538,"{""type"":""Point"",""coordinates"":[-49.702580104630165,-2.656451837254565]}"
0_11939,2.8422739505767822,0.16111256182193756,"{""type"":""Point"",""coordinates"":[-72.63563938477492,10.254201743682378]}"
0_12034,0.5423117876052856,0.497052937746048,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12156,0.607512354850769,0.16996288299560547,"{""type"":""Point"",""coordinates"":[-46.69927972347984,-23.715296523876617]}"
0_12201,1.6059826612472534,0.12774042785167694,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12227,1.3568124771118164,0.34999388456344604,"{""type"":""Point"",""coordinates"":[-96.9270979330397,16.83866199331234]}"
0_12322,0.22749948501586914,1.2408331632614136,"{""type"":""Point"",""coordinates"":[-55.33769692278458,-4.37624003737377]}"
0_12400,1.2469370365142822,0.37761422991752625,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12440,1.2750376462936401,0.5345608592033386,"{""type"":""Point"",""coordinates"":[5.701019411568896,5.19253615052672]}"
0_12498,0.20359954237937927,0.4546630382537842,"{""type"":""Point"",""coordinates"":[-51.51347464503304,-7.342891802420569]}"
0_12519,1.0636305809020996,0.13197262585163116,"{""type"":""Point"",""coordinates"":[-43.798584132718034,-15.836626812257306]}"
0_12596,1.2709625959396362,0.42294764518737793,"{""type"":""Point"",""coordinates"":[-105.51889427520315,23.00896409359826]}"
0_12606,0.5396111607551575,0.6404848098754883,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12650,1.2859959602355957,0.18665611743927002,"{""type"":""Point"",""coordinates"":[-76.07371458498301,7.335776914530004]}"
0_12651,0.1423196792602539,0.5967577695846558,"{""type"":""Point"",""coordinates"":[-57.50676965571457,5.573688160698491]}"
0_12661,2.2084150314331055,0.08934196084737778,"{""type"":""Point"",""coordinates"":[-69.65985526336627,9.112408512537753]}"
0_12663,2.013037919998169,0.8157458305358887,"{""type"":""Point"",""coordinates"":[-52.921009244178386,-28.847466290446718]}"
0_12740,0.6808292269706726,0.3856632709503174,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12760,0.6614795923233032,0.12200407683849335,"{""type"":""Point"",""coordinates"":[-76.31023743269068,3.6198515253124137]}"
0_12781,1.087830901145935,0.4750816822052002,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12784,0.6487544775009155,0.2518097758293152,"{""type"":""Point"",""coordinates"":[-78.578794892772,9.398245372660606]}"
0_12808,0.6372692584991455,0.5341347455978394,"{""type"":""Point"",""coordinates"":[19.094969095182137,-1.8656706889562056]}"
0_12872,0.5270360112190247,0.4006267189979553,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,1.253339409828186,0.8879749774932861,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12912,0.5424103140830994,0.2388293445110321,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,0.256308913230896,0.9302375912666321,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12993,1.12071692943573,0.35135889053344727,"{""type"":""Point"",""coordinates"":[-51.971639886071365,-24.483338408032264]}"
0_13041,0.6196975708007812,0.475527286529541,"{""type"":""Point"",""coordinates"":[18.79259267713021,-1.9594438838231423]}"
0_13044,0.6234306693077087,0.583775520324707,"{""type"":""Point"",""coordinates"":[-58.67370824275087,-3.5450164626653637]}"
0_13072,2.033907890319824,0.249250590801239,"{""type"":""Point"",""coordinates"":[-64.2134319663647,-20.04607194995877]}"
0_13089,1.3539669513702393,0.20398755371570587,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13129,0.6894060373306274,0.7386597990989685,"{""type"":""Point"",""coordinates"":[-61.64327605290024,16.079566588219926]}"
0_13135,2.0611729621887207,0.16326941549777985,"{""type"":""Point"",""coordinates"":[-68.65494916315923,8.484795025123871]}"
0_13168,1.8651725053787231,0.12473903596401215,"{""type"":""Point"",""coordinates"":[-70.34800216937175,19.414267208995653]}"
0_13196,0.7776854634284973,0.1480637788772583,"{""type"":""Point"",""coordinates"":[-73.62206497079849,-12.696965746145823]}"
0_13203,1.5440328121185303,0.86007159948349,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13278,1.8089330196380615,0.12402253597974777,"{""type"":""Point"",""coordinates"":[-91.12171028314643,14.383447254155907]}"
0_13295,0.5459715127944946,0.2511877417564392,"{""type"":""Point"",""coordinates"":[-76.37462532963319,4.5534012248381845]}"
0_13307,1.0439499616622925,0.6725972294807434,"{""type"":""Point"",""coordinates"":[-66.02145271924542,-14.668132871681426]}"
0_13344,2.033231258392334,0.16539767384529114,"{""type"":""Point"",""coordinates"":[-69.24329638586833,8.64931658760963]}"
0_13381,0.6679970622062683,0.5309489965438843,"{""type"":""Point"",""coordinates"":[-50.53353305770808,-1.484576755930539]}"
0_13391,0.5124467611312866,0.21912792325019836,"{""type"":""Point"",""coordinates"":[-74.82435571292184,-10.895154646309152]}"
0_13428,3.0807418823242188,0.16539767384529114,"{""type"":""Point"",""coordinates"":[-85.04233732318106,11.718920906014882]}"
0_13437,0.9679372310638428,0.34998902678489685,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13458,1.248477816581726,0.2169739007949829,"{""type"":""Point"",""coordinates"":[-75.60644810158142,5.547237769210822]}"
0_13485,1.088409423828125,0.25117433071136475,"{""type"":""Point"",""coordinates"":[-74.74097589963758,20.32697912628703]}"
0_13500,0.19110938906669617,0.6659862995147705,"{""type"":""Point"",""coordinates"":[10.633644730203013,0.7246002116855497]}"
0_13504,0.3785444498062134,0.6284773349761963,"{""type"":""Point"",""coordinates"":[12.975153623854924,-2.6753662870600508]}"
0_13540,2.6808829307556152,0.26110032200813293,"{""type"":""Point"",""coordinates"":[-41.473981159653604,-4.596044407705551]}"
0_13565,1.3812246322631836,0.3806755840778351,"{""type"":""Point"",""coordinates"":[-105.4530154984051,22.719145258738845]}"
0_13568,2.3962316513061523,0.16534581780433655,"{""type"":""Point"",""coordinates"":[-98.50308805741571,16.736463196135617]}"
0_13577,1.4220410585403442,0.5122935771942139,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13626,1.3932687044143677,0.17060983180999756,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13637,0.648356556892395,0.25677061080932617,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,1.0727105140686035,0.5227708220481873,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13752,2.265063762664795,0.21695435047149658,"{""type"":""Point"",""coordinates"":[-72.59048830928333,5.294107106336786]}"
0_13855,0.8385443091392517,0.9066166877746582,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13889,0.2773563265800476,0.5309489965438843,"{""type"":""Point"",""coordinates"":[11.454072727544924,0.23516801175375238]}"
0_13895,2.995793104171753,0.10369685292243958,"{""type"":""Point"",""coordinates"":[-98.37620320069773,16.632223629801057]}"
0_13973,2.2161672115325928,0.20174403488636017,"{""type"":""Point"",""coordinates"":[-72.12147850676617,6.268268103138558]}"
0_13974,2.933373212814331,0.09416548907756805,"{""type"":""Point"",""coordinates"":[-89.61853951143928,14.00823871746415]}"
0_13981,0.35957032442092896,0.7163611054420471,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.5091327428817749,0.6385577917098999,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14136,0.5840017795562744,0.3787600100040436,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14214,1.3698949813842773,0.3046214282512665,"{""type"":""Point"",""coordinates"":[-47.58206544189716,-23.447100942081757]}"
0_14216,1.2587510347366333,0.2803214490413666,"{""type"":""Point"",""coordinates"":[-85.97015582786815,15.773968942832505]}"
0_14233,1.3626103401184082,0.19237147271633148,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14269,1.12071692943573,0.22150883078575134,"{""type"":""Point"",""coordinates"":[-53.05071919645361,-25.05706291757877]}"
0_14290,0.6270386576652527,0.5407205820083618,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14333,0.22731339931488037,0.5967577695846558,"{""type"":""Point"",""coordinates"":[-51.5165587506445,1.2783925487110797]}"
0_14436,2.6583456993103027,0.8399309515953064,"{""type"":""Point"",""coordinates"":[-84.7430354335923,11.47631916582299]}"
0_14438,1.4669684171676636,0.14832541346549988,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14486,1.9256691932678223,0.39301949739456177,"{""type"":""Point"",""coordinates"":[-97.03872178417505,18.500900265935986]}"
0_14557,1.0618844032287598,0.7583146095275879,"{""type"":""Point"",""coordinates"":[-43.451462314669186,-12.973704679271314]}"
0_14589,1.5914950370788574,0.2511045038700104,"{""type"":""Point"",""coordinates"":[-74.34765027852515,3.9587469579156855]}"
0_14678,2.0494813919067383,0.16271433234214783,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.19195939600467682,0.19009530544281006,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14788,0.5193745493888855,0.5230276584625244,"{""type"":""Point"",""coordinates"":[-64.64252162826344,-12.352191944027226]}"
0_14811,1.4281840324401855,0.573164701461792,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14830,0.2147359848022461,0.5469993948936462,"{""type"":""Point"",""coordinates"":[-52.5089452543384,-1.3181287295226458]}"
0_14885,2.586679697036743,0.11421242356300354,"{""type"":""Point"",""coordinates"":[-80.06988089420031,-2.0902666511610546]}"
0_14886,2.586679697036743,0.387776643037796,"{""type"":""Point"",""coordinates"":[-12.79174536288425,8.781475394712698]}"
0_14901,1.985886573791504,0.43653979897499084,"{""type"":""Point"",""coordinates"":[-42.12484517273714,-7.7331646545084345]}"
0_14980,0.46626126766204834,0.5638712644577026,"{""type"":""Point"",""coordinates"":[-59.55375297870966,-3.829904288672024]}"
0_14986,1.3739876747131348,0.3833882212638855,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_14997,0.21306033432483673,0.5797479152679443,"{""type"":""Point"",""coordinates"":[9.346659566876612,-0.429874299671539]}"
0_15042,1.8860695362091064,0.7991182804107666,"{""type"":""Point"",""coordinates"":[-53.06377448543324,-28.656440630259027]}"
0_15043,1.892487645149231,0.11208190768957138,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15065,0.5145559906959534,0.31689944863319397,"{""type"":""Point"",""coordinates"":[-48.68212336840254,-28.114729574532067]}"
0_15083,2.3936169147491455,0.6513676047325134,"{""type"":""Point"",""coordinates"":[-71.96415886649368,9.242258092724647]}"
0_15129,2.2998836040496826,0.1311303824186325,"{""type"":""Point"",""coordinates"":[-39.919289771053435,-15.94267507713066]}"
0_15185,1.2293914556503296,0.2452099621295929,"{""type"":""Point"",""coordinates"":[-77.58453705526658,-6.122762598097058]}"
0_15192,1.0398364067077637,0.43674930930137634,"{""type"":""Point"",""coordinates"":[-43.74179889300525,-9.455598573288324]}"
0_15239,1.38984215259552,0.6704800724983215,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15255,0.23562128841876984,0.6623793840408325,"{""type"":""Point"",""coordinates"":[9.368510945767198,-0.7704884564604118]}"
0_15299,0.18701696395874023,0.654868483543396,"{""type"":""Point"",""coordinates"":[-72.21730477705655,-12.139389679620642]}"
0_15301,1.4089547395706177,0.16381743550300598,"{""type"":""Point"",""coordinates"":[-75.83583584141618,6.989169066528984]}"
0_15326,1.985886573791504,0.08580176532268524,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15351,0.1480858027935028,0.7375084757804871,"{""type"":""Point"",""coordinates"":[-67.27953362943768,5.181678817122701]}"
0_15473,2.588559627532959,1.1979459524154663,"{""type"":""Point"",""coordinates"":[-4.586612494072047,5.733312489536645]}"
0_15478,0.1480858027935028,0.5066894292831421,"{""type"":""Point"",""coordinates"":[-68.39103746408259,-13.240419609712747]}"
0_15628,0.7758882641792297,0.18619288504123688,"{""type"":""Point"",""coordinates"":[-53.45580639064094,-26.15776629328507]}"
0_15726,1.2425304651260376,0.8399309515953064,"{""type"":""Point"",""coordinates"":[-62.882522971549804,-17.58815971766155]}"
0_15759,0.6539164185523987,0.43997275829315186,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,2.379863977432251,0.08694189786911011,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15811,2.9435014724731445,0.3540085554122925,"{""type"":""Point"",""coordinates"":[-95.59802478013579,17.906774971642143]}"
0_15866,0.6827874183654785,0.1666637659072876,"{""type"":""Point"",""coordinates"":[-75.87080716898807,2.5803297001646905]}"
0_15879,2.6808829307556152,0.15925437211990356,"{""type"":""Point"",""coordinates"":[3.682964170880825,6.7299693454240845]}"
0_15916,0.564271867275238,0.5827375650405884,"{""type"":""Point"",""coordinates"":[-65.87077021296696,-14.89278539091159]}"
0_15932,2.6808829307556152,0.17541703581809998,"{""type"":""Point"",""coordinates"":[3.477243906452455,6.940216174242144]}"
0_15974,2.2836012840270996,0.08934196084737778,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_15978,0.4547649323940277,0.3874492347240448,"{""type"":""Point"",""coordinates"":[-58.39867885495632,6.765565731480529]}"
0_16057,1.8860695362091064,0.14076194167137146,"{""type"":""Point"",""coordinates"":[-42.59835528957061,-12.226668260403068]}"
0_16061,0.25304538011550903,0.47717973589897156,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16065,0.1467341035604477,0.6542147994041443,"{""type"":""Point"",""coordinates"":[-57.76926265317016,5.51856677893943]}"
0_16133,3.097527265548706,0.12466266751289368,"{""type"":""Point"",""coordinates"":[-70.65841016214831,8.239212500757823]}"
0_16135,1.1400147676467896,0.5058193802833557,"{""type"":""Point"",""coordinates"":[-44.443138958235565,-21.056449500600927]}"
0_16179,0.6397017240524292,0.51181960105896,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16218,2.125074863433838,0.31203556060791016,"{""type"":""Point"",""coordinates"":[-43.71186379081026,-22.427774123382413]}"
0_16245,1.0782002210617065,0.08694189786911011,"{""type"":""Point"",""coordinates"":[-43.7275673441402,-14.946694057182626]}"
0_16275,0.5139545202255249,0.592445969581604,"{""type"":""Point"",""coordinates"":[-72.75600326058344,6.772112274421131]}"
0_16306,2.2084150314331055,0.2097950428724289,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16398,0.20796506106853485,0.8173496723175049,"{""type"":""Point"",""coordinates"":[-72.09839999313375,-12.482057475991589]}"
0_16412,1.1068381071090698,0.5767332315444946,"{""type"":""Point"",""coordinates"":[-72.78408420758905,7.451409260317288]}"
0_16491,0.6882749795913696,0.3115534782409668,"{""type"":""Point"",""coordinates"":[-76.57930225551087,2.6939530766282886]}"
0_16546,0.6534439325332642,1.0466572046279907,"{""type"":""Point"",""coordinates"":[-75.36340547648645,-9.902955356363929]}"
0_16558,0.7474547028541565,0.5547972917556763,"{""type"":""Point"",""coordinates"":[16.235666243608854,-1.1977863893203535]}"
0_16561,2.0671796798706055,0.12758947908878326,"{""type"":""Point"",""coordinates"":[-90.63932213445221,14.522867962899836]}"
0_16608,0.20052596926689148,0.7254020571708679,"{""type"":""Point"",""coordinates"":[-48.785309214556825,-24.775091287158773]}"
0_16647,0.13477078080177307,0.34032145142555237,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
