system:index,ia,ir,.geo
0_12617,1.1596195697784424,0.2199305146932602,"{""type"":""Point"",""coordinates"":[-69.38515081514349,-12.794273410527456]}"
0_12650,1.6125425100326538,0.1719418466091156,"{""type"":""Point"",""coordinates"":[-76.07371458498301,7.335776914530004]}"
0_12740,1.2662273645401,0.16153810918331146,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12781,1.9373735189437866,0.35474032163619995,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12808,0.6576605439186096,0.2081696093082428,"{""type"":""Point"",""coordinates"":[19.094969095182137,-1.8656706889562056]}"
0_12822,0.7820786237716675,0.12321408092975616,"{""type"":""Point"",""coordinates"":[-90.40869777139164,17.718759847955745]}"
0_12872,1.0815391540527344,0.097043976187706,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,0.9928644895553589,0.12201938033103943,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12893,1.2073824405670166,0.17573468387126923,"{""type"":""Point"",""coordinates"":[-58.55671212483608,-10.90178827883352]}"
0_12912,1.1163413524627686,0.1658480316400528,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,1.070205807685852,0.1164139062166214,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12942,1.769530177116394,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-60.46076302351681,6.280030711862534]}"
0_12961,1.4152805805206299,0.17405538260936737,"{""type"":""Point"",""coordinates"":[-54.42702637112634,-8.418886141260312]}"
0_13041,0.6585257053375244,0.1725202351808548,"{""type"":""Point"",""coordinates"":[18.79259267713021,-1.9594438838231423]}"
0_13088,0.8139699101448059,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-56.236755967381505,-4.280216214946512]}"
0_13089,1.2534891366958618,0.11160995811223984,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13135,0.7529476881027222,0.10730618983507156,"{""type"":""Point"",""coordinates"":[-68.65494916315923,8.484795025123871]}"
0_13203,2.2753989696502686,0.1164139062166214,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13322,2.381453514099121,0.10391145199537277,"{""type"":""Point"",""coordinates"":[-48.65246579690973,-23.8186681635108]}"
0_13344,0.7585437893867493,0.1119086891412735,"{""type"":""Point"",""coordinates"":[-69.24329638586833,8.64931658760963]}"
0_13428,0.7563363909721375,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-85.04233732318106,11.718920906014882]}"
0_13437,1.2700985670089722,0.2939520478248596,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13459,1.0036183595657349,0.22590084373950958,"{""type"":""Point"",""coordinates"":[-45.241061262703695,-4.2151120968280225]}"
0_13500,1.4264034032821655,0.21936339139938354,"{""type"":""Point"",""coordinates"":[10.633644730203013,0.7246002116855497]}"
0_13513,1.655361533164978,0.13742466270923615,"{""type"":""Point"",""coordinates"":[-44.86394844845346,-16.07748672047208]}"
0_13544,0.719656229019165,0.13812340795993805,"{""type"":""Point"",""coordinates"":[19.345273316965002,-2.162625703480688]}"
0_13555,1.5983341932296753,0.16527636349201202,"{""type"":""Point"",""coordinates"":[15.736532276339961,2.319442829146846]}"
0_13568,1.1045260429382324,0.23786398768424988,"{""type"":""Point"",""coordinates"":[-98.50308805741571,16.736463196135617]}"
0_13577,1.3120617866516113,0.10862942785024643,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13615,2.0298123359680176,0.12304496020078659,"{""type"":""Point"",""coordinates"":[-75.09517066485355,7.617864627989849]}"
0_13624,0.7403408885002136,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-53.970553809661226,-12.2429861864624]}"
0_13626,1.7134194374084473,0.12412542849779129,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13630,1.3037320375442505,0.23743852972984314,"{""type"":""Point"",""coordinates"":[12.961657515929451,1.4545330042290274]}"
0_13637,0.733961820602417,0.10628350079059601,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,1.0750888586044312,0.15115781128406525,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13653,1.0400453805923462,0.165805846452713,"{""type"":""Point"",""coordinates"":[-66.63919394127312,-9.65492928002593]}"
0_13660,0.7620862722396851,0.17399102449417114,"{""type"":""Point"",""coordinates"":[-93.59583293782403,31.99782292856644]}"
0_13672,1.2135618925094604,0.10440823435783386,"{""type"":""Point"",""coordinates"":[-71.98977690786981,8.203155763962908]}"
0_13724,0.7805925607681274,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-88.80207593377469,19.428318785345038]}"
0_13800,0.7535049319267273,0.2343972772359848,"{""type"":""Point"",""coordinates"":[-94.64717621069038,32.44198093344647]}"
0_13855,1.4824200868606567,0.24991777539253235,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13875,1.3486331701278687,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-50.91485678005867,-8.816646621818736]}"
0_13895,1.2440919876098633,0.33079472184181213,"{""type"":""Point"",""coordinates"":[-98.37620320069773,16.632223629801057]}"
0_13911,0.8139699101448059,0.09788822382688522,"{""type"":""Point"",""coordinates"":[-7.317327788521103,5.002033460973842]}"
0_13981,1.1393003463745117,0.19268740713596344,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,1.0747051239013672,0.09907197207212448,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14098,1.0447357892990112,0.2338307648897171,"{""type"":""Point"",""coordinates"":[-43.93395619006048,-4.3822757703409625]}"
0_14110,1.7667125463485718,0.2152039259672165,"{""type"":""Point"",""coordinates"":[-77.90223934624068,-3.234552314155152]}"
0_14136,1.9655996561050415,0.19202739000320435,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14165,0.7807714939117432,0.14381244778633118,"{""type"":""Point"",""coordinates"":[19.567245868941658,-1.850021379006067]}"
0_14195,1.228342890739441,0.1653137505054474,"{""type"":""Point"",""coordinates"":[-69.46689015642282,-11.367295900894344]}"
0_14233,1.0352462530136108,0.2337907999753952,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14276,1.4758249521255493,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-50.397224932642196,-18.33609439307995]}"
0_14289,0.7677390575408936,0.23417603969573975,"{""type"":""Point"",""coordinates"":[-63.496385004947655,0.044027929285367653]}"
0_14290,1.0445427894592285,0.19268740713596344,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14304,1.4525130987167358,0.11258172243833542,"{""type"":""Point"",""coordinates"":[11.624880968138886,2.6451783866557568]}"
0_14333,0.7526897192001343,0.1658480316400528,"{""type"":""Point"",""coordinates"":[-51.5165587506445,1.2783925487110797]}"
0_14343,0.9561566114425659,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-49.26396702798226,-5.683858831689221]}"
0_14358,0.6947582364082336,0.1540166288614273,"{""type"":""Point"",""coordinates"":[-76.8270838533717,-0.5025233556161635]}"
0_14392,1.6400837898254395,0.15544167160987854,"{""type"":""Point"",""coordinates"":[-74.3867558214978,6.724805482908239]}"
0_14400,0.875949501991272,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-56.35188833311524,-10.725457318853683]}"
0_14436,1.2443552017211914,0.09499940276145935,"{""type"":""Point"",""coordinates"":[-84.7430354335923,11.47631916582299]}"
0_14438,2.924530267715454,0.3523705005645752,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14500,1.311394214630127,0.41586363315582275,"{""type"":""Point"",""coordinates"":[11.916742634345635,3.988499387689268]}"
0_14545,0.6673368811607361,0.11475032567977905,"{""type"":""Point"",""coordinates"":[0.5992081491247909,7.424127856672176]}"
0_14678,1.7685143947601318,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,1.2073791027069092,0.12321408092975616,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14788,0.96155846118927,0.17516636848449707,"{""type"":""Point"",""coordinates"":[-64.64252162826344,-12.352191944027226]}"
0_14793,1.431555151939392,0.16085270047187805,"{""type"":""Point"",""coordinates"":[-55.20267194975113,-22.851262780173396]}"
0_14797,1.1593074798583984,0.17573468387126923,"{""type"":""Point"",""coordinates"":[-58.03478204695347,-11.40684152196979]}"
0_14811,1.0311495065689087,0.1164139062166214,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14896,0.9876450300216675,0.10584275424480438,"{""type"":""Point"",""coordinates"":[-93.11666057868011,16.50744900003511]}"
0_14912,1.224402904510498,0.14679449796676636,"{""type"":""Point"",""coordinates"":[-60.520060604684396,7.106754812447675]}"
0_14966,1.7922589778900146,0.14156469702720642,"{""type"":""Point"",""coordinates"":[-46.66763284352156,-21.38235613981213]}"
0_14986,1.9211339950561523,0.2489059567451477,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_15042,1.6096382141113281,0.12457017600536346,"{""type"":""Point"",""coordinates"":[-53.06377448543324,-28.656440630259027]}"
0_15043,2.0454483032226562,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15045,0.7429689168930054,0.20621630549430847,"{""type"":""Point"",""coordinates"":[-66.55412143728701,1.4313490060477734]}"
0_15060,0.7515202760696411,0.2152039259672165,"{""type"":""Point"",""coordinates"":[-66.59463130712435,1.7287712678299145]}"
0_15077,1.0330822467803955,0.22178348898887634,"{""type"":""Point"",""coordinates"":[21.10063152548665,-1.6227925540989452]}"
0_15082,0.8084506988525391,0.10296190530061722,"{""type"":""Point"",""coordinates"":[-9.046076789097404,6.374376731866291]}"
0_15124,1.5086767673492432,0.1515679806470871,"{""type"":""Point"",""coordinates"":[-75.46821183377806,7.420675206391432]}"
0_15148,0.8036839962005615,0.11359289288520813,"{""type"":""Point"",""coordinates"":[19.91620609386475,0.9408995249414526]}"
0_15176,1.003572702407837,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-64.03726817458082,-8.64945961472194]}"
0_15230,1.476381540298462,0.1023765578866005,"{""type"":""Point"",""coordinates"":[26.155359351631926,-1.3786998772667403]}"
0_15239,1.3946789503097534,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15261,1.1052809953689575,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-52.67740096334987,-10.370041014724157]}"
0_15326,0.7534042000770569,0.10028458386659622,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15351,1.5298396348953247,0.1732666790485382,"{""type"":""Point"",""coordinates"":[-67.27953362943768,5.181678817122701]}"
0_15364,1.2465605735778809,0.14044687151908875,"{""type"":""Point"",""coordinates"":[-64.67131276315203,-16.912477244177847]}"
0_15371,0.7622921466827393,0.11189081519842148,"{""type"":""Point"",""coordinates"":[-86.79900181363125,34.45845138396027]}"
0_15384,1.063815712928772,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-100.9300614639759,17.946821422502286]}"
0_15404,1.2131813764572144,0.2160807102918625,"{""type"":""Point"",""coordinates"":[-44.81913759337052,-19.69678821960335]}"
0_15444,2.6902718544006348,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-39.994657419951025,-13.735134201261117]}"
0_15478,1.0610299110412598,0.16429686546325684,"{""type"":""Point"",""coordinates"":[-68.39103746408259,-13.240419609712747]}"
0_15504,0.7368057370185852,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-88.93522019180915,19.99429283989177]}"
0_15536,1.3922919034957886,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-52.88373803426495,-12.461674826227066]}"
0_15560,0.7653020620346069,0.10878991335630417,"{""type"":""Point"",""coordinates"":[-86.16055376729365,33.83489649709956]}"
0_15565,1.75830078125,0.19190464913845062,"{""type"":""Point"",""coordinates"":[-75.6431915534151,7.585987934985268]}"
0_15631,1.080851435661316,0.1748378723859787,"{""type"":""Point"",""coordinates"":[-59.02723981423115,-10.615335518841421]}"
0_15684,1.418867826461792,0.15115781128406525,"{""type"":""Point"",""coordinates"":[-52.267448434548655,-12.362058129436052]}"
0_15702,1.0412702560424805,0.2394157499074936,"{""type"":""Point"",""coordinates"":[-74.82155627862379,1.0873896049048501]}"
0_15728,1.2895187139511108,0.10670487582683563,"{""type"":""Point"",""coordinates"":[25.897317653620878,2.8736801476737805]}"
0_15749,1.2057996988296509,0.36228641867637634,"{""type"":""Point"",""coordinates"":[-86.67066495047297,14.482217467892388]}"
0_15759,1.034316062927246,0.11621444672346115,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,1.0369691848754883,0.10497765988111496,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15811,0.9604833126068115,0.10836388170719147,"{""type"":""Point"",""coordinates"":[-95.59802478013579,17.906774971642143]}"
0_15812,1.263228416442871,0.17399102449417114,"{""type"":""Point"",""coordinates"":[-50.73196970827822,-3.5325958819970458]}"
0_15925,0.7968837022781372,0.12285184115171432,"{""type"":""Point"",""coordinates"":[-36.062488186041534,-9.902254284593734]}"
0_15974,1.262901782989502,0.10269030183553696,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_16050,1.0748049020767212,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-64.02993221019082,-9.877508241693421]}"
0_16051,1.9208232164382935,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-49.46307790327475,-15.957440917009729]}"
0_16061,0.6818366646766663,0.16853134334087372,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16066,0.99263596534729,0.23850712180137634,"{""type"":""Point"",""coordinates"":[-74.88177469428824,-7.617143162216424]}"
0_16078,1.0787839889526367,0.38185083866119385,"{""type"":""Point"",""coordinates"":[22.63579585143994,2.1274744483186168]}"
0_16118,1.0790114402770996,0.20894205570220947,"{""type"":""Point"",""coordinates"":[26.80345088337091,1.145388684392827]}"
0_16133,1.6121927499771118,0.1171918585896492,"{""type"":""Point"",""coordinates"":[-70.65841016214831,8.239212500757823]}"
0_16138,0.6751565337181091,0.10016761720180511,"{""type"":""Point"",""coordinates"":[-90.68143476853585,17.182206136855704]}"
0_16143,1.175339698791504,0.1729254573583603,"{""type"":""Point"",""coordinates"":[-51.92834872214639,-5.980355942062827]}"
0_16165,1.7685143947601318,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-40.06492931355957,-15.21918088094042]}"
0_16179,1.2919490337371826,0.11094065755605698,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16306,1.266796350479126,0.35013842582702637,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16365,0.7456251382827759,0.165805846452713,"{""type"":""Point"",""coordinates"":[-85.91111403488237,34.16140438500446]}"
0_16513,0.7774126529693604,0.19682075083255768,"{""type"":""Point"",""coordinates"":[-70.21644545890551,1.262040628738464]}"
0_16558,0.724565327167511,0.16067612171173096,"{""type"":""Point"",""coordinates"":[16.235666243608854,-1.1977863893203535]}"
0_16588,1.349271535873413,0.16429686546325684,"{""type"":""Point"",""coordinates"":[-74.42996638629057,-10.141915972886842]}"
0_16647,0.7502164840698242,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
0_16687,0.7482368350028992,0.4125426709651947,"{""type"":""Point"",""coordinates"":[-2.136239008673172,6.472817531288989]}"
0_16692,0.6923781037330627,0.1042223870754242,"{""type"":""Point"",""coordinates"":[18.89051594088554,1.9843910979761412]}"
0_16730,0.9703642725944519,0.18377119302749634,"{""type"":""Point"",""coordinates"":[-76.53512817060087,3.951099673436902]}"
0_16733,1.0288199186325073,0.10609735548496246,"{""type"":""Point"",""coordinates"":[17.016333794048087,1.9688508076403481]}"
0_16744,1.0445427894592285,0.23135246336460114,"{""type"":""Point"",""coordinates"":[15.648238237687417,0.24609478800454448]}"
0_16799,2.2728078365325928,0.17771266400814056,"{""type"":""Point"",""coordinates"":[25.29086231977011,0.15745259298002776]}"
0_16818,0.7255191802978516,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-64.14273028510522,-14.051245731424473]}"
0_16829,1.2220284938812256,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-48.995036055423746,-6.713846892130289]}"
0_16873,1.0428704023361206,0.16334941983222961,"{""type"":""Point"",""coordinates"":[16.590843461543322,1.8668186316147397]}"
0_16876,0.7526741623878479,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-94.4912580358516,32.40678828993863]}"
0_16889,1.3221330642700195,0.162054643034935,"{""type"":""Point"",""coordinates"":[-72.76461445552961,2.0560800203008394]}"
0_16900,1.0837771892547607,0.097043976187706,"{""type"":""Point"",""coordinates"":[24.7306819347432,-12.693130495485772]}"
0_16931,0.9665678143501282,0.10940676182508469,"{""type"":""Point"",""coordinates"":[-84.56937981915233,13.876705023470544]}"
0_16951,0.6844662427902222,0.15335406363010406,"{""type"":""Point"",""coordinates"":[-49.789257770712084,-9.904089112733121]}"
0_16967,1.1045260429382324,0.15081699192523956,"{""type"":""Point"",""coordinates"":[12.959545561248772,4.893988872372795]}"
0_16969,1.089677333831787,0.16678498685359955,"{""type"":""Point"",""coordinates"":[-51.36991347232932,-2.7072693826616647]}"
0_16986,0.6751565337181091,0.1060444638133049,"{""type"":""Point"",""coordinates"":[-84.62914847506153,15.101405665831978]}"
0_16997,1.0716325044631958,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-49.76610841030804,-7.393155636772357]}"
0_17008,0.6944789290428162,0.16334941983222961,"{""type"":""Point"",""coordinates"":[-56.00102207743097,0.33373237949217327]}"
0_17011,0.9787622094154358,0.3312380015850067,"{""type"":""Point"",""coordinates"":[-46.34002078913828,-1.7521679295964734]}"
0_17016,0.7771363854408264,0.11449173092842102,"{""type"":""Point"",""coordinates"":[-77.9871641504194,18.25119204828562]}"
0_17051,2.033399820327759,0.11543777585029602,"{""type"":""Point"",""coordinates"":[-72.92419786751206,9.375934269506251]}"
0_17066,0.6981446146965027,0.1084873154759407,"{""type"":""Point"",""coordinates"":[-7.415182944135906,5.536195740028139]}"
0_17110,1.0388727188110352,0.10545534640550613,"{""type"":""Point"",""coordinates"":[11.12529218197453,5.1551546102232075]}"
0_17158,1.1460531949996948,0.11158403009176254,"{""type"":""Point"",""coordinates"":[-9.476708541204083,7.584723193102921]}"
0_17162,1.2421936988830566,0.17465583980083466,"{""type"":""Point"",""coordinates"":[-54.72877828728034,-3.481985332100786]}"
0_17170,0.7691773772239685,0.16525357961654663,"{""type"":""Point"",""coordinates"":[-94.33808131485863,34.25338134350262]}"
0_17189,1.2704191207885742,0.16588886082172394,"{""type"":""Point"",""coordinates"":[-69.3235137595082,-10.874424880143636]}"
0_17228,1.4221234321594238,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-77.19883296702224,7.528038487730464]}"
0_17304,0.692341148853302,0.10314242541790009,"{""type"":""Point"",""coordinates"":[17.302956562593234,1.5781792088314635]}"
0_17309,1.6015411615371704,0.15271468460559845,"{""type"":""Point"",""coordinates"":[-48.767746433066,-11.012532381398989]}"
0_17321,1.0797467231750488,0.23135246336460114,"{""type"":""Point"",""coordinates"":[-59.48996163143502,-1.7357125069385173]}"
0_17334,0.8238916993141174,0.09868765622377396,"{""type"":""Point"",""coordinates"":[-89.8685293997145,16.53334689467313]}"
0_17368,1.2219312191009521,0.10617680847644806,"{""type"":""Point"",""coordinates"":[22.468211073854686,3.6911690314156007]}"
0_17379,0.7067688703536987,0.09069076925516129,"{""type"":""Point"",""coordinates"":[16.672907540437727,-1.921974119862876]}"
0_17415,0.8327878713607788,0.16536067426204681,"{""type"":""Point"",""coordinates"":[-56.615698811136596,-2.2625222375540477]}"
0_17463,0.9456933736801147,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-106.50040636683345,24.66854602840018]}"
0_17494,0.7535049319267273,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-95.71552018656543,31.482603879046863]}"
0_17499,1.074313998222351,0.1223321259021759,"{""type"":""Point"",""coordinates"":[24.96344815466269,3.692833396398914]}"
0_17510,0.7415486574172974,0.17573468387126923,"{""type"":""Point"",""coordinates"":[-58.294410110830874,-10.659252767913532]}"
0_17526,1.1221412420272827,0.151117205619812,"{""type"":""Point"",""coordinates"":[-59.43649984312073,-17.697184911122736]}"
0_17548,1.2494585514068604,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-54.405282733094566,2.464516256321538]}"
0_17579,1.2258427143096924,0.23135246336460114,"{""type"":""Point"",""coordinates"":[10.97799181999484,0.20782220939242105]}"
0_17610,0.8675195574760437,0.16470886766910553,"{""type"":""Point"",""coordinates"":[-47.38526688316238,-1.7216766440382518]}"
0_17612,0.6769113540649414,0.1890139877796173,"{""type"":""Point"",""coordinates"":[18.387764287062584,0.3815771222048495]}"
0_17697,1.0747051239013672,0.19199725985527039,"{""type"":""Point"",""coordinates"":[13.276310618625466,2.0018503152160387]}"
0_17705,0.786016583442688,0.16678498685359955,"{""type"":""Point"",""coordinates"":[-59.644767179164816,7.2189466224683905]}"
0_17733,1.3933779001235962,0.09229089319705963,"{""type"":""Point"",""coordinates"":[21.96238210854443,4.342807040657483]}"
0_17770,1.1920562982559204,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-51.70200376104124,-9.361145305488433]}"
0_17839,1.0417749881744385,0.4945710599422455,"{""type"":""Point"",""coordinates"":[-86.39596099554998,13.638812482722418]}"
0_17860,1.4147566556930542,0.165805846452713,"{""type"":""Point"",""coordinates"":[-63.886092904971086,-10.55345711818141]}"
0_17933,0.7517121434211731,0.12056531757116318,"{""type"":""Point"",""coordinates"":[-47.6635108604636,-2.0801444979943553]}"
0_17956,0.7535805106163025,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-52.49848794388695,-9.368581812863717]}"
0_18027,1.01712965965271,0.17452526092529297,"{""type"":""Point"",""coordinates"":[-50.15199834158457,-4.323935468074116]}"
0_18073,0.8745226860046387,0.09732400625944138,"{""type"":""Point"",""coordinates"":[-7.863885012344307,5.841551187107258]}"
0_18079,1.2262850999832153,0.23135246336460114,"{""type"":""Point"",""coordinates"":[15.092832785558253,1.4986527268081287]}"
0_18085,1.3602598905563354,0.17573468387126923,"{""type"":""Point"",""coordinates"":[-58.18469360269345,-11.222993301563402]}"
0_18116,1.1075208187103271,0.09881918877363205,"{""type"":""Point"",""coordinates"":[-84.99932642089361,13.925899661076437]}"
0_18118,1.0670374631881714,0.165805846452713,"{""type"":""Point"",""coordinates"":[-64.1157501700894,-10.538345578967789]}"
0_18130,1.4585717916488647,0.38278353214263916,"{""type"":""Point"",""coordinates"":[-86.52284108478348,14.170488456537843]}"
0_18134,0.7952436804771423,0.17520441114902496,"{""type"":""Point"",""coordinates"":[-77.98056533957643,8.861896980365168]}"
0_18148,0.8444026112556458,0.17071035504341125,"{""type"":""Point"",""coordinates"":[-71.91851366173499,1.6657951677224274]}"
0_18156,0.7291427850723267,0.17403224110603333,"{""type"":""Point"",""coordinates"":[-63.91660049684556,-15.102601940680847]}"
0_18191,2.0308282375335693,0.15271468460559845,"{""type"":""Point"",""coordinates"":[-51.07754849306424,-22.00865778092542]}"
0_18195,1.3544485569000244,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-51.36439360554147,-9.729756968348974]}"
0_18218,1.8610800504684448,0.1485295295715332,"{""type"":""Point"",""coordinates"":[-72.25139198338913,8.313631349998646]}"
0_18241,1.3857117891311646,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-72.58503448099343,-9.690309316460432]}"
0_18251,1.1048142910003662,0.17520441114902496,"{""type"":""Point"",""coordinates"":[-51.370839445502746,-6.4944944510014215]}"
0_18318,0.6558916568756104,0.1943405270576477,"{""type"":""Point"",""coordinates"":[17.948677109567196,0.13235043693252252]}"
0_18335,1.0841972827911377,0.11191672831773758,"{""type"":""Point"",""coordinates"":[16.114349962563626,3.5985335290269918]}"
0_18351,0.7393103837966919,0.09294279664754868,"{""type"":""Point"",""coordinates"":[-95.11595664304693,32.10877739953887]}"
0_18436,0.8650935292243958,0.26101189851760864,"{""type"":""Point"",""coordinates"":[-87.09186249867555,34.84563271798868]}"
0_18457,0.7894243001937866,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-88.94667986370574,19.023235764242106]}"
0_18486,0.7747945785522461,0.23135246336460114,"{""type"":""Point"",""coordinates"":[-72.75172145675927,1.3453387688615446]}"
0_18491,1.0639262199401855,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-61.65750803208932,-14.541429199949514]}"
0_18551,0.8622922897338867,0.1122603490948677,"{""type"":""Point"",""coordinates"":[-38.6340218889533,-11.921341126416792]}"
0_18560,1.6702109575271606,0.1760084331035614,"{""type"":""Point"",""coordinates"":[27.532516512967238,-1.1252337176647331]}"
0_18597,0.7527779936790466,0.132866770029068,"{""type"":""Point"",""coordinates"":[-43.37907527804973,-4.337669286598343]}"
0_18599,1.0393340587615967,0.22933082282543182,"{""type"":""Point"",""coordinates"":[-89.68158352136813,14.16653184967276]}"
0_18640,1.2521289587020874,0.15248005092144012,"{""type"":""Point"",""coordinates"":[-91.27675355805873,17.57959783886059]}"
0_18685,1.138354778289795,0.0982179343700409,"{""type"":""Point"",""coordinates"":[-87.26213547946111,14.721803005813706]}"
0_18731,1.2153199911117554,0.1088719591498375,"{""type"":""Point"",""coordinates"":[-95.88942657545704,17.45900713059166]}"
0_18753,1.9638673067092896,0.1223321259021759,"{""type"":""Point"",""coordinates"":[-85.73702508183685,14.29195407631636]}"
0_18756,1.4767590761184692,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-54.862449780274545,-12.261251836209455]}"
0_18766,0.6951555013656616,0.09883532673120499,"{""type"":""Point"",""coordinates"":[-38.14949915214807,-11.765197638983617]}"
0_18768,0.9787622094154358,0.23204071819782257,"{""type"":""Point"",""coordinates"":[-45.64842017402413,-2.8235132064302326]}"
0_18817,0.8270250558853149,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-65.85212261564067,-15.75783316511496]}"
0_18833,2.4072868824005127,0.45369893312454224,"{""type"":""Point"",""coordinates"":[-51.063774399567656,-29.04826934877591]}"
0_18864,1.4524266719818115,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-60.3332418614801,6.291671082250019]}"
0_18873,0.8387803435325623,0.23135246336460114,"{""type"":""Point"",""coordinates"":[10.608893185532844,0.42767545731481454]}"
0_18878,1.22787606716156,0.17361019551753998,"{""type"":""Point"",""coordinates"":[-61.57657952624109,-12.281994641931592]}"
0_18906,1.028395652770996,0.09646257013082504,"{""type"":""Point"",""coordinates"":[9.298862585930541,5.400519561952492]}"
0_18912,1.9879052639007568,0.10380233079195023,"{""type"":""Point"",""coordinates"":[-85.75181279672579,15.070437604281786]}"
0_18914,0.7627668976783752,0.21643486618995667,"{""type"":""Point"",""coordinates"":[-8.813013430966027,5.042110776474891]}"
0_18915,1.1449015140533447,0.13754159212112427,"{""type"":""Point"",""coordinates"":[22.626415325372594,-0.5682885091213767]}"
0_18921,1.0313537120819092,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-104.93540509755479,20.113986702465038]}"
0_18927,1.5983341932296753,0.23743852972984314,"{""type"":""Point"",""coordinates"":[15.43481963304824,1.07428299165899]}"
