system:index,fa,va,.geo
0_7377,3.0020358562469482,0.9326394200325012,"{""type"":""Point"",""coordinates"":[-43.10816328353531,-22.232956643037408]}"
0_7392,1.2190464735031128,0.894493818283081,"{""type"":""Point"",""coordinates"":[-73.97429188671501,4.113271065800904]}"
0_7403,2.9313888549804688,1.1993894577026367,"{""type"":""Point"",""coordinates"":[-87.72835732291594,13.742735685455042]}"
0_7428,2.403001070022583,1.1768847703933716,"{""type"":""Point"",""coordinates"":[-79.2590381117174,-0.9303648122346947]}"
0_7434,2.933373212814331,1.314428687095642,"{""type"":""Point"",""coordinates"":[-89.59826409344467,13.923798638902408]}"
0_7477,1.9549312591552734,0.8528771996498108,"{""type"":""Point"",""coordinates"":[-92.42231571081238,16.81748829658113]}"
0_7576,0.2023928016424179,0.4561938941478729,"{""type"":""Point"",""coordinates"":[-65.8729985021784,6.5616949812417005]}"
0_7783,0.23719753324985504,0.44890713691711426,"{""type"":""Point"",""coordinates"":[-70.52101565411584,3.7757650600440833]}"
0_7845,0.6026275157928467,0.2294357270002365,"{""type"":""Point"",""coordinates"":[-82.52160724935511,9.135172972818827]}"
0_7846,1.4127613306045532,1.0099588632583618,"{""type"":""Point"",""coordinates"":[-67.31797314307283,-15.93503896902254]}"
0_7913,1.1515569686889648,0.4905999004840851,"{""type"":""Point"",""coordinates"":[-79.14284874128366,-3.4083333249532166]}"
0_7924,0.5706844329833984,0.45076701045036316,"{""type"":""Point"",""coordinates"":[-62.137286467864804,9.494312247238476]}"
0_7962,3.1029253005981445,1.3149371147155762,"{""type"":""Point"",""coordinates"":[11.086583567068436,6.781626679270156]}"
0_7966,0.5905488133430481,0.7270683646202087,"{""type"":""Point"",""coordinates"":[-64.46395484454929,-23.00744426160824]}"
0_8010,2.8423054218292236,1.047357201576233,"{""type"":""Point"",""coordinates"":[-97.704461966992,16.271725485357344]}"
0_8013,0.2754451036453247,0.3826669454574585,"{""type"":""Point"",""coordinates"":[-62.23485805957153,-12.318284458150647]}"
0_8193,1.884819746017456,0.8853599429130554,"{""type"":""Point"",""coordinates"":[-80.30200916208526,-3.8566967444172238]}"
0_8200,1.5006804466247559,0.9448545575141907,"{""type"":""Point"",""coordinates"":[-64.24174622490588,-14.227744921980754]}"
0_8205,1.5058614015579224,0.548234224319458,"{""type"":""Point"",""coordinates"":[-92.5992208208621,18.183436759588496]}"
0_8224,2.0410733222961426,0.8077427744865417,"{""type"":""Point"",""coordinates"":[-78.53490979431123,-6.661860358050614]}"
0_8232,0.5126270055770874,0.8706210255622864,"{""type"":""Point"",""coordinates"":[-65.00039994566215,-16.935914803696885]}"
0_8235,0.7571074366569519,0.9680483937263489,"{""type"":""Point"",""coordinates"":[-76.20149042076872,1.3824382966064683]}"
0_8279,0.3243420124053955,0.4625963568687439,"{""type"":""Point"",""coordinates"":[-54.37275473794807,-26.64770712229845]}"
0_8366,1.24532949924469,0.525507926940918,"{""type"":""Point"",""coordinates"":[-48.22745418677535,-6.934842895548434]}"
0_8409,1.3771746158599854,0.46434879302978516,"{""type"":""Point"",""coordinates"":[-107.93180488898126,25.99444833158815]}"
0_8427,1.4281840324401855,1.4172654151916504,"{""type"":""Point"",""coordinates"":[-8.375579646186562,4.711295597136016]}"
0_8480,0.6679970622062683,0.7006372213363647,"{""type"":""Point"",""coordinates"":[19.1192168950073,2.129568965649696]}"
0_8508,0.9554955363273621,0.6650704741477966,"{""type"":""Point"",""coordinates"":[-7.3365365276314085,6.186917200387308]}"
0_8513,1.0648488998413086,0.7520555853843689,"{""type"":""Point"",""coordinates"":[-43.04554896342253,-11.09146011001322]}"
0_8537,0.5140424370765686,0.5838013291358948,"{""type"":""Point"",""coordinates"":[-85.20530201003372,14.309363504501471]}"
0_8558,0.2688494622707367,0.635668933391571,"{""type"":""Point"",""coordinates"":[9.876903170947863,-2.1919582106054465]}"
0_8572,1.1581380367279053,0.6953319311141968,"{""type"":""Point"",""coordinates"":[-73.46273509487459,10.702568069778389]}"
0_8586,0.3592189848423004,0.9936521649360657,"{""type"":""Point"",""coordinates"":[-56.91502652587858,-3.0480729971655847]}"
0_8589,1.5505925416946411,0.9573056101799011,"{""type"":""Point"",""coordinates"":[-91.02893422084495,15.246165473306386]}"
0_8629,0.6184530258178711,0.8214946985244751,"{""type"":""Point"",""coordinates"":[-90.77217294446659,16.362164915107144]}"
0_8675,0.2543410658836365,0.2944762706756592,"{""type"":""Point"",""coordinates"":[-61.51853689460841,1.7848446438667838]}"
0_8677,0.8409755825996399,0.4243232309818268,"{""type"":""Point"",""coordinates"":[-105.7825455477622,23.853815086195887]}"
0_8685,1.435428261756897,0.7773368954658508,"{""type"":""Point"",""coordinates"":[-102.6989609967354,18.37818405562598]}"
0_8706,0.29071712493896484,0.7465962171554565,"{""type"":""Point"",""coordinates"":[-49.83059618753544,-5.148660824363571]}"
0_8712,0.1351822018623352,0.2840662896633148,"{""type"":""Point"",""coordinates"":[-68.20556754563141,-9.943765733768469]}"
0_8796,1.0618844032287598,0.7921953797340393,"{""type"":""Point"",""coordinates"":[-77.39312351113887,-8.345620603330795]}"
0_8824,0.2213795930147171,0.22916491329669952,"{""type"":""Point"",""coordinates"":[-61.35559718921086,2.3964373863899016]}"
0_8825,2.0517590045928955,0.766995906829834,"{""type"":""Point"",""coordinates"":[-38.780739278527136,-12.32177181431272]}"
0_8830,3.003175973892212,1.006543755531311,"{""type"":""Point"",""coordinates"":[4.847791124529152,7.367970840758269]}"
0_8863,1.266977310180664,1.5539705753326416,"{""type"":""Point"",""coordinates"":[11.379402443402345,5.226184275788543]}"
0_8864,0.24021218717098236,0.6624581217765808,"{""type"":""Point"",""coordinates"":[23.23319484479621,5.653237386425193]}"
0_8877,0.1600891649723053,0.4447001814842224,"{""type"":""Point"",""coordinates"":[23.676923801250684,5.070886954515266]}"
0_8913,0.7475808262825012,0.9384213089942932,"{""type"":""Point"",""coordinates"":[9.134273216357652,4.260986359441939]}"
0_8941,1.8890069723129272,0.559194028377533,"{""type"":""Point"",""coordinates"":[-55.024149673180936,-27.585031485937176]}"
0_8973,0.6360564827919006,0.48020073771476746,"{""type"":""Point"",""coordinates"":[-62.23980623607833,9.343919634205042]}"
0_9027,1.1400229930877686,0.8831291794776917,"{""type"":""Point"",""coordinates"":[-48.62683503696664,-0.43789747292709147]}"
0_9191,1.3294414281845093,0.3465389311313629,"{""type"":""Point"",""coordinates"":[16.275610029775667,-1.862075672739917]}"
0_9194,1.3328436613082886,1.3829973936080933,"{""type"":""Point"",""coordinates"":[-75.74659893101374,2.2814436394329753]}"
0_9201,1.3441458940505981,0.5736480951309204,"{""type"":""Point"",""coordinates"":[-108.19413285890715,27.002310532364916]}"
0_9208,0.48721078038215637,0.6019587516784668,"{""type"":""Point"",""coordinates"":[-50.488423231332426,-26.95360285239426]}"
0_9263,0.7841245532035828,1.1786341667175293,"{""type"":""Point"",""coordinates"":[-77.56201653080828,-7.075929979016767]}"
0_9266,1.1472175121307373,0.7606121301651001,"{""type"":""Point"",""coordinates"":[-44.420505312955655,-10.330099343687698]}"
0_9297,0.213057279586792,0.5041221380233765,"{""type"":""Point"",""coordinates"":[-61.67550354096554,3.0960001961206167]}"
0_9443,1.9023048877716064,0.5309697389602661,"{""type"":""Point"",""coordinates"":[-96.58938285999469,17.72745203914707]}"
0_9450,1.158673882484436,1.0132826566696167,"{""type"":""Point"",""coordinates"":[-72.11191277554994,18.379732087726797]}"
0_9465,0.6370660066604614,1.2679754495620728,"{""type"":""Point"",""coordinates"":[-46.13313126790916,-4.0049304275468405]}"
0_9531,0.24982810020446777,0.42077457904815674,"{""type"":""Point"",""coordinates"":[-65.99077846974514,6.831831960004608]}"
0_9555,1.265273094177246,0.9096604585647583,"{""type"":""Point"",""coordinates"":[-43.91127818736237,-8.071288765869076]}"
0_9659,2.7859301567077637,1.3164641857147217,"{""type"":""Point"",""coordinates"":[-41.69220319640527,-4.7928445855068675]}"
0_9686,1.4423232078552246,1.4923499822616577,"{""type"":""Point"",""coordinates"":[-79.49707538552921,-4.6324816068266434]}"
0_9697,2.7859301567077637,1.1492092609405518,"{""type"":""Point"",""coordinates"":[-71.16709543240097,10.078821709051942]}"
0_9758,2.289924383163452,0.8180829882621765,"{""type"":""Point"",""coordinates"":[6.662839030181595,4.972871269697896]}"
0_9829,1.9045532941818237,1.048681378364563,"{""type"":""Point"",""coordinates"":[-87.41068271247215,15.35711256017352]}"
0_9830,0.17193454504013062,0.5191943049430847,"{""type"":""Point"",""coordinates"":[-90.48240268987566,17.972543301645096]}"
0_9833,0.6234306693077087,0.23913057148456573,"{""type"":""Point"",""coordinates"":[-75.3934258438282,-9.77741221915228]}"
0_9870,1.0438729524612427,0.5164464712142944,"{""type"":""Point"",""coordinates"":[-73.77334344556571,-12.822630768107453]}"
0_9888,1.3346835374832153,0.5550698637962341,"{""type"":""Point"",""coordinates"":[-55.74700344804577,-23.653497135926823]}"
0_9935,2.125136613845825,1.430055856704712,"{""type"":""Point"",""coordinates"":[-98.71056756008076,16.932624197660385]}"
0_9944,0.5575613975524902,0.6751643419265747,"{""type"":""Point"",""coordinates"":[-55.90904994325708,-2.6277176744970894]}"
0_10044,1.377145528793335,0.6075270771980286,"{""type"":""Point"",""coordinates"":[-48.32146219299248,-6.320427050585559]}"
0_10045,2.3936169147491455,0.9239462614059448,"{""type"":""Point"",""coordinates"":[-40.76910642469316,-15.428530331475782]}"
0_10061,0.17695800960063934,0.6582496762275696,"{""type"":""Point"",""coordinates"":[-63.59117239647399,6.596218271915389]}"
0_10086,0.5275883078575134,1.0133893489837646,"{""type"":""Point"",""coordinates"":[-75.96904213420785,-8.912109572443443]}"
0_10182,0.5084191560745239,1.021279215812683,"{""type"":""Point"",""coordinates"":[13.417841130729173,4.398456370029031]}"
0_10237,1.0727105140686035,0.5669777989387512,"{""type"":""Point"",""coordinates"":[-55.69761551784361,-23.060855588999015]}"
0_10242,0.28841304779052734,0.917251467704773,"{""type"":""Point"",""coordinates"":[11.565419813331953,-1.68163345908082]}"
0_10271,0.5126270055770874,0.9833760857582092,"{""type"":""Point"",""coordinates"":[-77.46016832670912,2.440943750168684]}"
0_10286,1.17601478099823,0.62052321434021,"{""type"":""Point"",""coordinates"":[-44.21703747053327,-2.5047898125517807]}"
0_10313,1.2566661834716797,0.513753354549408,"{""type"":""Point"",""coordinates"":[-48.61982883689719,-9.757761511438737]}"
0_10330,1.4427412748336792,0.5125567317008972,"{""type"":""Point"",""coordinates"":[-44.40043346755396,-22.278132502196083]}"
0_10466,0.8385443091392517,0.472950279712677,"{""type"":""Point"",""coordinates"":[-105.79193225135454,23.513842117268553]}"
0_10530,0.593928873538971,1.3138197660446167,"{""type"":""Point"",""coordinates"":[24.699751496543055,-3.2132747055309925]}"
0_10600,1.0663714408874512,0.7273300886154175,"{""type"":""Point"",""coordinates"":[-80.24731827917259,22.649005189084924]}"
0_10654,0.663884162902832,0.6062754392623901,"{""type"":""Point"",""coordinates"":[-48.11960347050608,-25.06690712979333]}"
0_10692,2.1239726543426514,1.1190835237503052,"{""type"":""Point"",""coordinates"":[-95.76440338702201,16.879193843760653]}"
0_10694,1.0972970724105835,0.5534217953681946,"{""type"":""Point"",""coordinates"":[-63.418684165377876,-17.331602694155123]}"
0_10728,0.46931734681129456,0.516177237033844,"{""type"":""Point"",""coordinates"":[-85.14142524797809,14.944463551074291]}"
0_10736,1.232048749923706,0.5510854721069336,"{""type"":""Point"",""coordinates"":[17.746040144868008,-1.112689378954893]}"
0_10806,2.0187606811523438,0.9855254888534546,"{""type"":""Point"",""coordinates"":[-44.97074781466764,-3.097622637589501]}"
0_10860,1.25882887840271,0.45043814182281494,"{""type"":""Point"",""coordinates"":[-49.47354356175165,-7.978620129958698]}"
0_10876,1.075918436050415,0.5983834266662598,"{""type"":""Point"",""coordinates"":[-74.96838001496853,-11.963133478424792]}"
0_10891,1.0782002210617065,0.5711092352867126,"{""type"":""Point"",""coordinates"":[-55.61952542471959,-22.779742043566934]}"
0_10892,0.3641623258590698,0.7988712787628174,"{""type"":""Point"",""coordinates"":[-64.56812772377296,-17.062232815071635]}"
0_10895,0.5275247097015381,0.8612174391746521,"{""type"":""Point"",""coordinates"":[18.988132558403247,-3.2615237241474397]}"
0_10903,1.0727105140686035,0.3445189297199249,"{""type"":""Point"",""coordinates"":[-103.5963963761247,19.796544478325984]}"
0_10911,1.2181446552276611,0.466767281293869,"{""type"":""Point"",""coordinates"":[-53.50054032305235,-27.1780859589532]}"
0_10918,0.6426626443862915,1.1844755411148071,"{""type"":""Point"",""coordinates"":[-77.78291377375702,8.88750568653982]}"
0_10963,2.6808829307556152,0.938654363155365,"{""type"":""Point"",""coordinates"":[-86.95046578461202,12.535934222451347]}"
0_10964,1.6312921047210693,0.46050965785980225,"{""type"":""Point"",""coordinates"":[-107.14456011881411,24.680942830242493]}"
0_11072,0.30742189288139343,0.6255614161491394,"{""type"":""Point"",""coordinates"":[-48.6034882823471,-26.141242090931172]}"
0_11167,1.5067708492279053,0.6833598017692566,"{""type"":""Point"",""coordinates"":[-43.04095120635762,-20.585169538023575]}"
0_11187,2.7859301567077637,0.9955559968948364,"{""type"":""Point"",""coordinates"":[-40.90145062158173,-13.4937067194382]}"
0_11195,1.6668992042541504,1.0069265365600586,"{""type"":""Point"",""coordinates"":[-80.02421185702512,8.425747067129999]}"
0_11271,2.3040645122528076,1.3900262117385864,"{""type"":""Point"",""coordinates"":[-73.03957039186265,5.11672584586247]}"
0_11273,1.0719846487045288,0.42817825078964233,"{""type"":""Point"",""coordinates"":[-50.76846173849273,-23.9754260412018]}"
0_11288,1.2654763460159302,1.1245070695877075,"{""type"":""Point"",""coordinates"":[-7.657586612206298,4.581960763376664]}"
0_11290,0.5247885584831238,1.0138750076293945,"{""type"":""Point"",""coordinates"":[-46.70207661408833,-4.560954021932518]}"
0_11298,1.075918436050415,0.5486472249031067,"{""type"":""Point"",""coordinates"":[-54.5977786090007,-24.813420673311256]}"
0_11313,0.4613040089607239,0.7604209184646606,"{""type"":""Point"",""coordinates"":[22.109557398730303,4.497623996066937]}"
0_11364,0.29175135493278503,1.2577903270721436,"{""type"":""Point"",""coordinates"":[-90.50260701348363,19.34536758329527]}"
0_11384,0.5388193130493164,0.8052299618721008,"{""type"":""Point"",""coordinates"":[-89.31851912678921,20.31543275232655]}"
0_11385,0.17682503163814545,0.5306114554405212,"{""type"":""Point"",""coordinates"":[-56.02381299769457,-1.2832108645059979]}"
0_11408,0.17615081369876862,0.4826640486717224,"{""type"":""Point"",""coordinates"":[-67.59912955370957,-10.552214100130877]}"
0_11418,0.3706226944923401,0.8412837982177734,"{""type"":""Point"",""coordinates"":[-75.15915135730154,0.9671886767202437]}"
0_11447,1.2994499206542969,1.6326723098754883,"{""type"":""Point"",""coordinates"":[-77.52322576803377,1.7506354880359307]}"
0_11479,0.23614627122879028,0.562386691570282,"{""type"":""Point"",""coordinates"":[-52.37264665689381,-3.8786501952168013]}"
0_11531,0.30440449714660645,0.4089342951774597,"{""type"":""Point"",""coordinates"":[-48.86424717340637,-25.86763974941749]}"
0_11586,0.3610905706882477,0.5490782260894775,"{""type"":""Point"",""coordinates"":[-54.03726768903866,-26.365123693604055]}"
0_11594,2.224733352661133,0.6403876543045044,"{""type"":""Point"",""coordinates"":[15.547030769865975,-1.6115271633874515]}"
0_11633,1.9389562606811523,0.5994855165481567,"{""type"":""Point"",""coordinates"":[-42.61862046811278,-19.242059631480284]}"
0_11665,0.5914403200149536,0.3854760229587555,"{""type"":""Point"",""coordinates"":[-76.14412315356478,4.222889020136532]}"
0_11675,0.24920496344566345,0.4420505464076996,"{""type"":""Point"",""coordinates"":[-58.0120835131193,-18.72669846104581]}"
0_11677,0.599625289440155,0.588547945022583,"{""type"":""Point"",""coordinates"":[9.996519906886649,-0.04208917614201295]}"
0_11678,0.28314509987831116,1.106527328491211,"{""type"":""Point"",""coordinates"":[-88.47801707972278,17.147662908143424]}"
0_11739,1.9092472791671753,0.6876257061958313,"{""type"":""Point"",""coordinates"":[-44.219603776980726,-22.496392019898018]}"
0_11743,0.18103249371051788,0.5832670331001282,"{""type"":""Point"",""coordinates"":[-87.69777781303208,19.823080499170196]}"
0_11814,1.068731427192688,0.5754153728485107,"{""type"":""Point"",""coordinates"":[-101.3238328313671,18.566213257124105]}"
0_11848,2.224733352661133,0.8226888179779053,"{""type"":""Point"",""coordinates"":[10.87544970150737,5.9168381512200945]}"
0_11886,0.20243233442306519,0.4131301939487457,"{""type"":""Point"",""coordinates"":[-71.68684443627798,-12.732154823890037]}"
0_11903,0.6234306693077087,1.2739216089248657,"{""type"":""Point"",""coordinates"":[-49.702580104630165,-2.656451837254565]}"
0_11937,0.198062464594841,0.5538575649261475,"{""type"":""Point"",""coordinates"":[-90.2018334026767,17.30848605928111]}"
0_11939,2.8422739505767822,1.801072120666504,"{""type"":""Point"",""coordinates"":[-72.63563938477492,10.254201743682378]}"
0_12034,0.5423117876052856,0.8050746917724609,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12129,1.9383774995803833,0.7541267275810242,"{""type"":""Point"",""coordinates"":[-80.34789752888459,-3.5193434418920124]}"
0_12156,0.607512354850769,0.500380277633667,"{""type"":""Point"",""coordinates"":[-46.69927972347984,-23.715296523876617]}"
0_12201,1.6059826612472534,0.578289270401001,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12313,1.3387922048568726,0.6078657507896423,"{""type"":""Point"",""coordinates"":[-100.22067766731783,18.154136975873858]}"
0_12322,0.22749948501586914,0.506617546081543,"{""type"":""Point"",""coordinates"":[-55.33769692278458,-4.37624003737377]}"
0_12328,1.5545225143432617,0.5196244120597839,"{""type"":""Point"",""coordinates"":[-106.52740876413064,23.800841421157763]}"
0_12400,1.2469370365142822,0.6957097053527832,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12433,2.7859301567077637,1.250037431716919,"{""type"":""Point"",""coordinates"":[-86.8571441377882,12.988172893933138]}"
0_12440,1.2750376462936401,0.8348571062088013,"{""type"":""Point"",""coordinates"":[5.701019411568896,5.19253615052672]}"
0_12468,0.4414154291152954,0.2746409475803375,"{""type"":""Point"",""coordinates"":[-87.5681684094175,20.50588860644403]}"
0_12508,1.4384571313858032,0.616154134273529,"{""type"":""Point"",""coordinates"":[-89.55454043299946,15.980075821182266]}"
0_12519,1.0636305809020996,0.5146415829658508,"{""type"":""Point"",""coordinates"":[-43.798584132718034,-15.836626812257306]}"
0_12606,0.5396111607551575,0.3189198970794678,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12650,1.2859959602355957,0.8324686884880066,"{""type"":""Point"",""coordinates"":[-76.07371458498301,7.335776914530004]}"
0_12651,0.1423196792602539,0.3333527147769928,"{""type"":""Point"",""coordinates"":[-57.50676965571457,5.573688160698491]}"
0_12661,2.2084150314331055,0.9348832368850708,"{""type"":""Point"",""coordinates"":[-69.65985526336627,9.112408512537753]}"
0_12663,2.013037919998169,1.2126039266586304,"{""type"":""Point"",""coordinates"":[-52.921009244178386,-28.847466290446718]}"
0_12707,1.370038628578186,0.5909332633018494,"{""type"":""Point"",""coordinates"":[-56.76240464948893,-23.61852411600475]}"
0_12740,0.6808292269706726,0.8743646740913391,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12760,0.6614795923233032,0.4941728115081787,"{""type"":""Point"",""coordinates"":[-76.31023743269068,3.6198515253124137]}"
0_12781,1.087830901145935,0.9330366849899292,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12784,0.6487544775009155,0.4573298394680023,"{""type"":""Point"",""coordinates"":[-78.578794892772,9.398245372660606]}"
0_12822,0.23128445446491241,0.576637327671051,"{""type"":""Point"",""coordinates"":[-90.40869777139164,17.718759847955745]}"
0_12872,0.5270360112190247,0.4096093475818634,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,1.253339409828186,0.5009004473686218,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12912,0.5424103140830994,0.5688738226890564,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,0.256308913230896,0.7904228568077087,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12962,1.0727105140686035,0.44027289748191833,"{""type"":""Point"",""coordinates"":[-103.48360637354394,19.825596650724357]}"
0_12993,1.12071692943573,0.577830970287323,"{""type"":""Point"",""coordinates"":[-51.971639886071365,-24.483338408032264]}"
0_13044,0.6234306693077087,0.880519449710846,"{""type"":""Point"",""coordinates"":[-58.67370824275087,-3.5450164626653637]}"
0_13069,1.3725545406341553,0.39479634165763855,"{""type"":""Point"",""coordinates"":[-77.75967052611858,-7.384057878245482]}"
0_13072,2.033907890319824,1.179212212562561,"{""type"":""Point"",""coordinates"":[-64.2134319663647,-20.04607194995877]}"
0_13089,1.3539669513702393,1.3890776634216309,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13116,1.8959602117538452,1.0146913528442383,"{""type"":""Point"",""coordinates"":[-70.54613100094751,18.350440040012273]}"
0_13129,0.6894060373306274,0.7229017615318298,"{""type"":""Point"",""coordinates"":[-61.64327605290024,16.079566588219926]}"
0_13135,2.0611729621887207,1.204309344291687,"{""type"":""Point"",""coordinates"":[-68.65494916315923,8.484795025123871]}"
0_13168,1.8651725053787231,1.2470024824142456,"{""type"":""Point"",""coordinates"":[-70.34800216937175,19.414267208995653]}"
0_13203,1.5440328121185303,0.5114380121231079,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13232,1.0846446752548218,0.3504156768321991,"{""type"":""Point"",""coordinates"":[-100.20985233335388,24.908307506375152]}"
0_13278,1.8089330196380615,0.9183117151260376,"{""type"":""Point"",""coordinates"":[-91.12171028314643,14.383447254155907]}"
0_13295,0.5459715127944946,0.46086931228637695,"{""type"":""Point"",""coordinates"":[-76.37462532963319,4.5534012248381845]}"
0_13307,1.0439499616622925,0.8441956639289856,"{""type"":""Point"",""coordinates"":[-66.02145271924542,-14.668132871681426]}"
0_13381,0.6679970622062683,0.6204828023910522,"{""type"":""Point"",""coordinates"":[-50.53353305770808,-1.484576755930539]}"
0_13391,0.5124467611312866,0.5619217157363892,"{""type"":""Point"",""coordinates"":[-74.82435571292184,-10.895154646309152]}"
0_13437,0.9679372310638428,0.7896870970726013,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13458,1.248477816581726,0.6087158918380737,"{""type"":""Point"",""coordinates"":[-75.60644810158142,5.547237769210822]}"
0_13485,1.088409423828125,0.5162100195884705,"{""type"":""Point"",""coordinates"":[-74.74097589963758,20.32697912628703]}"
0_13540,2.6808829307556152,1.2750087976455688,"{""type"":""Point"",""coordinates"":[-41.473981159653604,-4.596044407705551]}"
0_13548,1.4089547395706177,1.2106060981750488,"{""type"":""Point"",""coordinates"":[-85.05350295420442,13.783228041101603]}"
0_13577,1.4220410585403442,0.7681839466094971,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13626,1.3932687044143677,0.4438401758670807,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13637,0.648356556892395,0.8335258960723877,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,1.0727105140686035,0.4908740520477295,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13724,0.45243412256240845,0.383663535118103,"{""type"":""Point"",""coordinates"":[-88.80207593377469,19.428318785345038]}"
0_13752,2.265063762664795,1.5697746276855469,"{""type"":""Point"",""coordinates"":[-72.59048830928333,5.294107106336786]}"
0_13855,0.8385443091392517,0.42894861102104187,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13889,0.2773563265800476,0.550050675868988,"{""type"":""Point"",""coordinates"":[11.454072727544924,0.23516801175375238]}"
0_13911,0.9147947430610657,0.5718211531639099,"{""type"":""Point"",""coordinates"":[-7.317327788521103,5.002033460973842]}"
0_13973,2.2161672115325928,1.023329734802246,"{""type"":""Point"",""coordinates"":[-72.12147850676617,6.268268103138558]}"
0_13974,2.933373212814331,1.4584885835647583,"{""type"":""Point"",""coordinates"":[-89.61853951143928,14.00823871746415]}"
0_13981,0.35957032442092896,0.5724674463272095,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.5091327428817749,0.2996530532836914,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14102,2.533444881439209,1.0823930501937866,"{""type"":""Point"",""coordinates"":[-70.91938650226437,19.587759918104386]}"
0_14136,0.5840017795562744,0.5630701184272766,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14169,0.20815791189670563,0.3208649158477783,"{""type"":""Point"",""coordinates"":[-56.60770222986247,5.632509831928381]}"
0_14214,1.3698949813842773,0.5365844964981079,"{""type"":""Point"",""coordinates"":[-47.58206544189716,-23.447100942081757]}"
0_14216,1.2587510347366333,1.622280240058899,"{""type"":""Point"",""coordinates"":[-85.97015582786815,15.773968942832505]}"
0_14233,1.3626103401184082,0.3152502179145813,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14257,2.586679697036743,0.8994467854499817,"{""type"":""Point"",""coordinates"":[-71.4522035934,18.94374057515639]}"
0_14269,1.12071692943573,0.541732907295227,"{""type"":""Point"",""coordinates"":[-53.05071919645361,-25.05706291757877]}"
0_14290,0.6270386576652527,0.554009199142456,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14343,0.9823496341705322,0.6028032898902893,"{""type"":""Point"",""coordinates"":[-49.26396702798226,-5.683858831689221]}"
0_14438,1.4669684171676636,0.9595062732696533,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14452,1.343798279762268,0.5181756019592285,"{""type"":""Point"",""coordinates"":[-96.5949534977133,16.525468769920277]}"
0_14483,0.7456278204917908,0.5078182220458984,"{""type"":""Point"",""coordinates"":[-62.58378042205954,-11.28921845220671]}"
0_14486,1.9256691932678223,0.514875590801239,"{""type"":""Point"",""coordinates"":[-97.03872178417505,18.500900265935986]}"
0_14557,1.0618844032287598,0.9264034628868103,"{""type"":""Point"",""coordinates"":[-43.451462314669186,-12.973704679271314]}"
0_14589,1.5914950370788574,0.7159461379051208,"{""type"":""Point"",""coordinates"":[-74.34765027852515,3.9587469579156855]}"
0_14675,1.6224807500839233,0.4565297067165375,"{""type"":""Point"",""coordinates"":[-108.56550162806606,26.412318733931137]}"
0_14678,2.0494813919067383,0.5077497959136963,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.19195939600467682,0.4066959619522095,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14788,0.5193745493888855,0.30801254510879517,"{""type"":""Point"",""coordinates"":[-64.64252162826344,-12.352191944027226]}"
0_14811,1.4281840324401855,0.9956861138343811,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14830,0.2147359848022461,0.725172758102417,"{""type"":""Point"",""coordinates"":[-52.5089452543384,-1.3181287295226458]}"
0_14885,2.586679697036743,0.9420696496963501,"{""type"":""Point"",""coordinates"":[-80.06988089420031,-2.0902666511610546]}"
0_14901,1.985886573791504,1.2430429458618164,"{""type"":""Point"",""coordinates"":[-42.12484517273714,-7.7331646545084345]}"
0_14980,0.46626126766204834,0.5197063684463501,"{""type"":""Point"",""coordinates"":[-59.55375297870966,-3.829904288672024]}"
