system:index,ir,vr,.geo
0_13800,0.2343972772359848,0.3596234917640686,"{""type"":""Point"",""coordinates"":[-94.64717621069038,32.44198093344647]}"
0_13855,0.24991777539253235,0.9500914216041565,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13875,0.15764562785625458,0.09444981813430786,"{""type"":""Point"",""coordinates"":[-50.91485678005867,-8.816646621818736]}"
0_13889,0.19199725985527039,0.11188088357448578,"{""type"":""Point"",""coordinates"":[11.454072727544924,0.23516801175375238]}"
0_13895,0.33079472184181213,0.2612503468990326,"{""type"":""Point"",""coordinates"":[-98.37620320069773,16.632223629801057]}"
0_13911,0.09788822382688522,0.11167247593402863,"{""type"":""Point"",""coordinates"":[-7.317327788521103,5.002033460973842]}"
0_13922,0.16518594324588776,0.3748164772987366,"{""type"":""Point"",""coordinates"":[-50.64260610681759,-0.5326113545926681]}"
0_13981,0.19268740713596344,0.5442821979522705,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.09907197207212448,0.09997427463531494,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14098,0.2338307648897171,0.38641417026519775,"{""type"":""Point"",""coordinates"":[-43.93395619006048,-4.3822757703409625]}"
0_14110,0.2152039259672165,0.10619210451841354,"{""type"":""Point"",""coordinates"":[-77.90223934624068,-3.234552314155152]}"
0_14136,0.19202739000320435,0.11391513049602509,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14165,0.14381244778633118,0.12164115905761719,"{""type"":""Point"",""coordinates"":[19.567245868941658,-1.850021379006067]}"
0_14195,0.1653137505054474,0.10486093163490295,"{""type"":""Point"",""coordinates"":[-69.46689015642282,-11.367295900894344]}"
0_14233,0.2337907999753952,0.12034845352172852,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14276,0.15236184000968933,0.11755149811506271,"{""type"":""Point"",""coordinates"":[-50.397224932642196,-18.33609439307995]}"
0_14289,0.23417603969573975,0.34910279512405396,"{""type"":""Point"",""coordinates"":[-63.496385004947655,0.044027929285367653]}"
0_14290,0.19268740713596344,0.08753832429647446,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14304,0.11258172243833542,0.12179989367723465,"{""type"":""Point"",""coordinates"":[11.624880968138886,2.6451783866557568]}"
0_14343,0.17563962936401367,0.11595740914344788,"{""type"":""Point"",""coordinates"":[-49.26396702798226,-5.683858831689221]}"
0_14358,0.1540166288614273,0.10859815031290054,"{""type"":""Point"",""coordinates"":[-76.8270838533717,-0.5025233556161635]}"
0_14392,0.15544167160987854,0.07873352617025375,"{""type"":""Point"",""coordinates"":[-74.3867558214978,6.724805482908239]}"
0_14400,0.15764562785625458,0.11996101588010788,"{""type"":""Point"",""coordinates"":[-56.35188833311524,-10.725457318853683]}"
0_14436,0.09499940276145935,0.07650864124298096,"{""type"":""Point"",""coordinates"":[-84.7430354335923,11.47631916582299]}"
0_14438,0.3523705005645752,0.4810527265071869,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14500,0.41586363315582275,0.3775360882282257,"{""type"":""Point"",""coordinates"":[11.916742634345635,3.988499387689268]}"
0_14545,0.11475032567977905,0.21673358976840973,"{""type"":""Point"",""coordinates"":[0.5992081491247909,7.424127856672176]}"
0_14678,0.15764562785625458,0.25607165694236755,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.12321408092975616,0.10871748626232147,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14793,0.16085270047187805,0.13677971065044403,"{""type"":""Point"",""coordinates"":[-55.20267194975113,-22.851262780173396]}"
0_14797,0.17573468387126923,0.13242480158805847,"{""type"":""Point"",""coordinates"":[-58.03478204695347,-11.40684152196979]}"
0_14811,0.1164139062166214,0.08473744243383408,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14896,0.10584275424480438,0.09944203495979309,"{""type"":""Point"",""coordinates"":[-93.11666057868011,16.50744900003511]}"
0_14966,0.14156469702720642,0.11177704483270645,"{""type"":""Point"",""coordinates"":[-46.66763284352156,-21.38235613981213]}"
0_14980,0.17071035504341125,0.10256613045930862,"{""type"":""Point"",""coordinates"":[-59.55375297870966,-3.829904288672024]}"
0_14986,0.2489059567451477,0.09963194280862808,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_14997,0.09237618744373322,0.09475001692771912,"{""type"":""Point"",""coordinates"":[9.346659566876612,-0.429874299671539]}"
0_15043,0.13776135444641113,0.12691958248615265,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15077,0.22178348898887634,0.12985345721244812,"{""type"":""Point"",""coordinates"":[21.10063152548665,-1.6227925540989452]}"
0_15082,0.10296190530061722,0.07177288085222244,"{""type"":""Point"",""coordinates"":[-9.046076789097404,6.374376731866291]}"
0_15124,0.1515679806470871,0.34587717056274414,"{""type"":""Point"",""coordinates"":[-75.46821183377806,7.420675206391432]}"
0_15148,0.11359289288520813,0.12050802260637283,"{""type"":""Point"",""coordinates"":[19.91620609386475,0.9408995249414526]}"
0_15176,0.16527636349201202,0.12707830965518951,"{""type"":""Point"",""coordinates"":[-64.03726817458082,-8.64945961472194]}"
0_15239,0.17563962936401367,0.11204618960618973,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15255,0.09271441400051117,0.08212825655937195,"{""type"":""Point"",""coordinates"":[9.368510945767198,-0.7704884564604118]}"
0_15261,0.17563962936401367,0.12226676940917969,"{""type"":""Point"",""coordinates"":[-52.67740096334987,-10.370041014724157]}"
0_15299,0.16527636349201202,0.19801634550094604,"{""type"":""Point"",""coordinates"":[-72.21730477705655,-12.139389679620642]}"
0_15326,0.10028458386659622,0.15417498350143433,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15351,0.1732666790485382,0.14645685255527496,"{""type"":""Point"",""coordinates"":[-67.27953362943768,5.181678817122701]}"
0_15364,0.14044687151908875,0.15518727898597717,"{""type"":""Point"",""coordinates"":[-64.67131276315203,-16.912477244177847]}"
0_15371,0.11189081519842148,0.09693815559148788,"{""type"":""Point"",""coordinates"":[-86.79900181363125,34.45845138396027]}"
0_15404,0.2160807102918625,0.25376132130622864,"{""type"":""Point"",""coordinates"":[-44.81913759337052,-19.69678821960335]}"
0_15444,0.15236184000968933,0.48431605100631714,"{""type"":""Point"",""coordinates"":[-39.994657419951025,-13.735134201261117]}"
0_15463,0.12310370802879333,0.12230686098337173,"{""type"":""Point"",""coordinates"":[-49.76682964043522,-3.3899178194177453]}"
0_15504,0.13776135444641113,0.1584383100271225,"{""type"":""Point"",""coordinates"":[-88.93522019180915,19.99429283989177]}"
0_15560,0.10878991335630417,0.09212004393339157,"{""type"":""Point"",""coordinates"":[-86.16055376729365,33.83489649709956]}"
0_15565,0.19190464913845062,0.3293621242046356,"{""type"":""Point"",""coordinates"":[-75.6431915534151,7.585987934985268]}"
0_15631,0.1748378723859787,0.08549293875694275,"{""type"":""Point"",""coordinates"":[-59.02723981423115,-10.615335518841421]}"
0_15684,0.15115781128406525,0.1215517520904541,"{""type"":""Point"",""coordinates"":[-52.267448434548655,-12.362058129436052]}"
0_15702,0.2394157499074936,0.09887237101793289,"{""type"":""Point"",""coordinates"":[-74.82155627862379,1.0873896049048501]}"
0_15728,0.10670487582683563,0.5449649095535278,"{""type"":""Point"",""coordinates"":[25.897317653620878,2.8736801476737805]}"
0_15749,0.36228641867637634,0.9332143068313599,"{""type"":""Point"",""coordinates"":[-86.67066495047297,14.482217467892388]}"
0_15759,0.11621444672346115,0.09595062583684921,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,0.10497765988111496,0.5264884233474731,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15811,0.10836388170719147,0.10890455543994904,"{""type"":""Point"",""coordinates"":[-95.59802478013579,17.906774971642143]}"
0_15812,0.17399102449417114,0.10539883375167847,"{""type"":""Point"",""coordinates"":[-50.73196970827822,-3.5325958819970458]}"
0_15925,0.12285184115171432,0.08594915270805359,"{""type"":""Point"",""coordinates"":[-36.062488186041534,-9.902254284593734]}"
0_15974,0.10269030183553696,0.4068652391433716,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_16050,0.16527636349201202,0.0745643600821495,"{""type"":""Point"",""coordinates"":[-64.02993221019082,-9.877508241693421]}"
0_16051,0.15236184000968933,0.11380849778652191,"{""type"":""Point"",""coordinates"":[-49.46307790327475,-15.957440917009729]}"
0_16061,0.16853134334087372,0.11016348749399185,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16066,0.23850712180137634,0.546780526638031,"{""type"":""Point"",""coordinates"":[-74.88177469428824,-7.617143162216424]}"
0_16078,0.38185083866119385,0.5626074075698853,"{""type"":""Point"",""coordinates"":[22.63579585143994,2.1274744483186168]}"
0_16133,0.1171918585896492,0.14569191634655,"{""type"":""Point"",""coordinates"":[-70.65841016214831,8.239212500757823]}"
0_16138,0.10016761720180511,0.10385433584451675,"{""type"":""Point"",""coordinates"":[-90.68143476853585,17.182206136855704]}"
0_16143,0.1729254573583603,0.22607427835464478,"{""type"":""Point"",""coordinates"":[-51.92834872214639,-5.980355942062827]}"
0_16165,0.15236184000968933,0.13503047823905945,"{""type"":""Point"",""coordinates"":[-40.06492931355957,-15.21918088094042]}"
0_16179,0.11094065755605698,0.09399541467428207,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16306,0.35013842582702637,1.026234745979309,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16365,0.165805846452713,0.11831547319889069,"{""type"":""Point"",""coordinates"":[-85.91111403488237,34.16140438500446]}"
0_16513,0.19682075083255768,0.10724658519029617,"{""type"":""Point"",""coordinates"":[-70.21644545890551,1.262040628738464]}"
0_16546,0.1658770740032196,0.10592660307884216,"{""type"":""Point"",""coordinates"":[-75.36340547648645,-9.902955356363929]}"
0_16588,0.16429686546325684,1.4169131517410278,"{""type"":""Point"",""coordinates"":[-74.42996638629057,-10.141915972886842]}"
0_16647,0.15236184000968933,0.14749054610729218,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
0_16687,0.4125426709651947,0.34159499406814575,"{""type"":""Point"",""coordinates"":[-2.136239008673172,6.472817531288989]}"
0_16692,0.1042223870754242,0.20342035591602325,"{""type"":""Point"",""coordinates"":[18.89051594088554,1.9843910979761412]}"
0_16733,0.10609735548496246,0.9497552514076233,"{""type"":""Point"",""coordinates"":[17.016333794048087,1.9688508076403481]}"
0_16744,0.23135246336460114,0.09252262860536575,"{""type"":""Point"",""coordinates"":[15.648238237687417,0.24609478800454448]}"
0_16799,0.17771266400814056,0.09657745063304901,"{""type"":""Point"",""coordinates"":[25.29086231977011,0.15745259298002776]}"
0_16818,0.17563962936401367,0.14202232658863068,"{""type"":""Point"",""coordinates"":[-64.14273028510522,-14.051245731424473]}"
0_16824,0.16607454419136047,0.1271311491727829,"{""type"":""Point"",""coordinates"":[-61.16303736140198,8.572354764374264]}"
0_16829,0.17563962936401367,0.13311529159545898,"{""type"":""Point"",""coordinates"":[-48.995036055423746,-6.713846892130289]}"
0_16873,0.16334941983222961,0.9322385191917419,"{""type"":""Point"",""coordinates"":[16.590843461543322,1.8668186316147397]}"
0_16876,0.17563962936401367,0.11942112445831299,"{""type"":""Point"",""coordinates"":[-94.4912580358516,32.40678828993863]}"
0_16889,0.162054643034935,0.10516437888145447,"{""type"":""Point"",""coordinates"":[-72.76461445552961,2.0560800203008394]}"
0_16931,0.10940676182508469,0.3363274037837982,"{""type"":""Point"",""coordinates"":[-84.56937981915233,13.876705023470544]}"
0_16967,0.15081699192523956,0.09482643008232117,"{""type"":""Point"",""coordinates"":[12.959545561248772,4.893988872372795]}"
0_16969,0.16678498685359955,0.9242764711380005,"{""type"":""Point"",""coordinates"":[-51.36991347232932,-2.7072693826616647]}"
0_16986,0.1060444638133049,0.08422907441854477,"{""type"":""Point"",""coordinates"":[-84.62914847506153,15.101405665831978]}"
0_16997,0.17563962936401367,0.102117620408535,"{""type"":""Point"",""coordinates"":[-49.76610841030804,-7.393155636772357]}"
0_17011,0.3312380015850067,0.26320207118988037,"{""type"":""Point"",""coordinates"":[-46.34002078913828,-1.7521679295964734]}"
0_17016,0.11449173092842102,0.2238912731409073,"{""type"":""Point"",""coordinates"":[-77.9871641504194,18.25119204828562]}"
0_17051,0.11543777585029602,0.11751925200223923,"{""type"":""Point"",""coordinates"":[-72.92419786751206,9.375934269506251]}"
0_17066,0.1084873154759407,0.08356892317533493,"{""type"":""Point"",""coordinates"":[-7.415182944135906,5.536195740028139]}"
0_17110,0.10545534640550613,0.07656069844961166,"{""type"":""Point"",""coordinates"":[11.12529218197453,5.1551546102232075]}"
0_17136,0.162054643034935,0.12046726047992706,"{""type"":""Point"",""coordinates"":[-53.176583150510915,5.480257785719749]}"
0_17158,0.11158403009176254,0.07596280425786972,"{""type"":""Point"",""coordinates"":[-9.476708541204083,7.584723193102921]}"
0_17162,0.17465583980083466,0.08162311464548111,"{""type"":""Point"",""coordinates"":[-54.72877828728034,-3.481985332100786]}"
0_17170,0.16525357961654663,0.08500014990568161,"{""type"":""Point"",""coordinates"":[-94.33808131485863,34.25338134350262]}"
0_17189,0.16588886082172394,0.09264862537384033,"{""type"":""Point"",""coordinates"":[-69.3235137595082,-10.874424880143636]}"
0_17228,0.16527636349201202,0.13972108066082,"{""type"":""Point"",""coordinates"":[-77.19883296702224,7.528038487730464]}"
0_17304,0.10314242541790009,0.1366906315088272,"{""type"":""Point"",""coordinates"":[17.302956562593234,1.5781792088314635]}"
0_17309,0.15271468460559845,0.0819348469376564,"{""type"":""Point"",""coordinates"":[-48.767746433066,-11.012532381398989]}"
0_17321,0.23135246336460114,0.16596408188343048,"{""type"":""Point"",""coordinates"":[-59.48996163143502,-1.7357125069385173]}"
0_17334,0.09868765622377396,0.12904274463653564,"{""type"":""Point"",""coordinates"":[-89.8685293997145,16.53334689467313]}"
0_17368,0.10617680847644806,0.14290884137153625,"{""type"":""Point"",""coordinates"":[22.468211073854686,3.6911690314156007]}"
0_17379,0.09069076925516129,0.1399514526128769,"{""type"":""Point"",""coordinates"":[16.672907540437727,-1.921974119862876]}"
0_17481,0.1748080998659134,0.10212253779172897,"{""type"":""Point"",""coordinates"":[-48.61490237032038,-2.399557033862208]}"
0_17494,0.15236184000968933,0.1367310881614685,"{""type"":""Point"",""coordinates"":[-95.71552018656543,31.482603879046863]}"
0_17499,0.1223321259021759,0.9422614574432373,"{""type"":""Point"",""coordinates"":[24.96344815466269,3.692833396398914]}"
0_17510,0.17573468387126923,0.09315814077854156,"{""type"":""Point"",""coordinates"":[-58.294410110830874,-10.659252767913532]}"
0_17526,0.151117205619812,0.5308076739311218,"{""type"":""Point"",""coordinates"":[-59.43649984312073,-17.697184911122736]}"
0_17579,0.23135246336460114,0.1311134696006775,"{""type"":""Point"",""coordinates"":[10.97799181999484,0.20782220939242105]}"
0_17610,0.16470886766910553,0.12849748134613037,"{""type"":""Point"",""coordinates"":[-47.38526688316238,-1.7216766440382518]}"
0_17612,0.1890139877796173,0.1299566775560379,"{""type"":""Point"",""coordinates"":[18.387764287062584,0.3815771222048495]}"
0_17697,0.19199725985527039,0.08819328248500824,"{""type"":""Point"",""coordinates"":[13.276310618625466,2.0018503152160387]}"
0_17701,0.17399102449417114,0.12087054550647736,"{""type"":""Point"",""coordinates"":[-50.37496338915492,-6.014053706594394]}"
0_17733,0.09229089319705963,0.11609005182981491,"{""type"":""Point"",""coordinates"":[21.96238210854443,4.342807040657483]}"
0_17770,0.15764562785625458,0.07983260601758957,"{""type"":""Point"",""coordinates"":[-51.70200376104124,-9.361145305488433]}"
0_17817,0.1658770740032196,0.13705608248710632,"{""type"":""Point"",""coordinates"":[-83.93975080445297,13.078582379247447]}"
0_17839,0.4945710599422455,0.8612657785415649,"{""type"":""Point"",""coordinates"":[-86.39596099554998,13.638812482722418]}"
0_17860,0.165805846452713,0.08384957164525986,"{""type"":""Point"",""coordinates"":[-63.886092904971086,-10.55345711818141]}"
0_17933,0.12056531757116318,0.1406749188899994,"{""type"":""Point"",""coordinates"":[-47.6635108604636,-2.0801444979943553]}"
0_17938,0.39410194754600525,0.3509370684623718,"{""type"":""Point"",""coordinates"":[-79.31645304387764,0.1537198302264778]}"
0_18027,0.17452526092529297,0.12821201980113983,"{""type"":""Point"",""coordinates"":[-50.15199834158457,-4.323935468074116]}"
0_18073,0.09732400625944138,0.08802465349435806,"{""type"":""Point"",""coordinates"":[-7.863885012344307,5.841551187107258]}"
0_18085,0.17573468387126923,0.11849179863929749,"{""type"":""Point"",""coordinates"":[-58.18469360269345,-11.222993301563402]}"
0_18116,0.09881918877363205,1.5038845539093018,"{""type"":""Point"",""coordinates"":[-84.99932642089361,13.925899661076437]}"
0_18118,0.165805846452713,0.541151762008667,"{""type"":""Point"",""coordinates"":[-64.1157501700894,-10.538345578967789]}"
0_18130,0.38278353214263916,0.9391875863075256,"{""type"":""Point"",""coordinates"":[-86.52284108478348,14.170488456537843]}"
0_18132,0.15764562785625458,0.09439043700695038,"{""type"":""Point"",""coordinates"":[-48.57236810000527,-7.478721606915216]}"
0_18134,0.17520441114902496,0.10334007441997528,"{""type"":""Point"",""coordinates"":[-77.98056533957643,8.861896980365168]}"
0_18156,0.17403224110603333,0.16453932225704193,"{""type"":""Point"",""coordinates"":[-63.91660049684556,-15.102601940680847]}"
0_18191,0.15271468460559845,0.11972735822200775,"{""type"":""Point"",""coordinates"":[-51.07754849306424,-22.00865778092542]}"
0_18195,0.15764562785625458,0.10050543397665024,"{""type"":""Point"",""coordinates"":[-51.36439360554147,-9.729756968348974]}"
0_18218,0.1485295295715332,0.5800465941429138,"{""type"":""Point"",""coordinates"":[-72.25139198338913,8.313631349998646]}"
0_18240,0.1164139062166214,0.9554979205131531,"{""type"":""Point"",""coordinates"":[-50.381282565414715,-2.051062153291276]}"
0_18251,0.17520441114902496,0.12612511217594147,"{""type"":""Point"",""coordinates"":[-51.370839445502746,-6.4944944510014215]}"
0_18318,0.1943405270576477,0.141817107796669,"{""type"":""Point"",""coordinates"":[17.948677109567196,0.13235043693252252]}"
0_18335,0.11191672831773758,0.09031905978918076,"{""type"":""Point"",""coordinates"":[16.114349962563626,3.5985335290269918]}"
0_18351,0.09294279664754868,0.11334361881017685,"{""type"":""Point"",""coordinates"":[-95.11595664304693,32.10877739953887]}"
0_18436,0.26101189851760864,0.2859954535961151,"{""type"":""Point"",""coordinates"":[-87.09186249867555,34.84563271798868]}"
0_18457,0.13776135444641113,0.19593048095703125,"{""type"":""Point"",""coordinates"":[-88.94667986370574,19.023235764242106]}"
0_18486,0.23135246336460114,0.08204849809408188,"{""type"":""Point"",""coordinates"":[-72.75172145675927,1.3453387688615446]}"
0_18491,0.15236184000968933,0.15158380568027496,"{""type"":""Point"",""coordinates"":[-61.65750803208932,-14.541429199949514]}"
0_18534,0.10169101506471634,0.1742408275604248,"{""type"":""Point"",""coordinates"":[-12.22350933915199,7.441157676877125]}"
0_18551,0.1122603490948677,0.10119660198688507,"{""type"":""Point"",""coordinates"":[-38.6340218889533,-11.921341126416792]}"
0_18560,0.1760084331035614,0.16207990050315857,"{""type"":""Point"",""coordinates"":[27.532516512967238,-1.1252337176647331]}"
0_18597,0.132866770029068,0.9449243545532227,"{""type"":""Point"",""coordinates"":[-43.37907527804973,-4.337669286598343]}"
0_18599,0.22933082282543182,0.6554510593414307,"{""type"":""Point"",""coordinates"":[-89.68158352136813,14.16653184967276]}"
0_18609,0.17563962936401367,0.12089920043945312,"{""type"":""Point"",""coordinates"":[-48.895017140280125,-6.441565557451057]}"
0_18640,0.15248005092144012,0.1225278228521347,"{""type"":""Point"",""coordinates"":[-91.27675355805873,17.57959783886059]}"
0_18685,0.0982179343700409,0.10284198075532913,"{""type"":""Point"",""coordinates"":[-87.26213547946111,14.721803005813706]}"
0_18731,0.1088719591498375,0.20257169008255005,"{""type"":""Point"",""coordinates"":[-95.88942657545704,17.45900713059166]}"
0_18746,0.10692203044891357,0.39372414350509644,"{""type"":""Point"",""coordinates"":[-80.11334213669981,8.739048095230881]}"
0_18753,0.1223321259021759,0.34339436888694763,"{""type"":""Point"",""coordinates"":[-85.73702508183685,14.29195407631636]}"
0_18756,0.15764562785625458,0.1406160295009613,"{""type"":""Point"",""coordinates"":[-54.862449780274545,-12.261251836209455]}"
0_18766,0.09883532673120499,0.0862133800983429,"{""type"":""Point"",""coordinates"":[-38.14949915214807,-11.765197638983617]}"
0_18768,0.23204071819782257,0.3040314018726349,"{""type"":""Point"",""coordinates"":[-45.64842017402413,-2.8235132064302326]}"
0_18817,0.16527636349201202,0.1327185332775116,"{""type"":""Point"",""coordinates"":[-65.85212261564067,-15.75783316511496]}"
0_18833,0.45369893312454224,0.6519691348075867,"{""type"":""Point"",""coordinates"":[-51.063774399567656,-29.04826934877591]}"
0_18873,0.23135246336460114,0.10810109972953796,"{""type"":""Point"",""coordinates"":[10.608893185532844,0.42767545731481454]}"
0_18878,0.17361019551753998,0.11608115583658218,"{""type"":""Point"",""coordinates"":[-61.57657952624109,-12.281994641931592]}"
0_18906,0.09646257013082504,0.21629425883293152,"{""type"":""Point"",""coordinates"":[9.298862585930541,5.400519561952492]}"
0_18912,0.10380233079195023,0.34557750821113586,"{""type"":""Point"",""coordinates"":[-85.75181279672579,15.070437604281786]}"
0_18914,0.21643486618995667,0.09702761471271515,"{""type"":""Point"",""coordinates"":[-8.813013430966027,5.042110776474891]}"
0_18915,0.13754159212112427,0.9369062781333923,"{""type"":""Point"",""coordinates"":[22.626415325372594,-0.5682885091213767]}"
0_18921,0.13776135444641113,0.3946530520915985,"{""type"":""Point"",""coordinates"":[-104.93540509755479,20.113986702465038]}"
0_18933,0.1290007084608078,0.4436167776584625,"{""type"":""Point"",""coordinates"":[-3.1023214679750497,7.385930099421513]}"
0_18960,0.1657777577638626,0.09005469083786011,"{""type"":""Point"",""coordinates"":[-68.40190382908457,-9.298641055420545]}"
0_18997,0.17573468387126923,0.09062737971544266,"{""type"":""Point"",""coordinates"":[-50.03217680557526,-5.072622237594806]}"
0_19085,0.20621630549430847,0.9417439699172974,"{""type"":""Point"",""coordinates"":[-65.61004003430004,-0.8364882063682872]}"
0_19133,0.15115781128406525,0.11813750863075256,"{""type"":""Point"",""coordinates"":[-48.59469896588529,-8.168894372003294]}"
0_19148,0.13385525345802307,0.43614286184310913,"{""type"":""Point"",""coordinates"":[-43.26021216437564,-22.017507648251716]}"
0_19191,0.2520948052406311,0.13139575719833374,"{""type"":""Point"",""coordinates"":[-50.33036863229442,-25.522945457438944]}"
0_19204,0.19874563813209534,0.10311683267354965,"{""type"":""Point"",""coordinates"":[10.765334788418466,0.8333099276160957]}"
0_19230,0.24991777539253235,0.8960480093955994,"{""type"":""Point"",""coordinates"":[-75.89422585129999,-8.54389816986714]}"
0_19346,0.12197212874889374,0.11926241219043732,"{""type"":""Point"",""coordinates"":[-83.60714400386442,33.094359682086726]}"
0_19366,0.19692674279212952,0.33802223205566406,"{""type"":""Point"",""coordinates"":[-74.96944758970479,2.227861626043669]}"
0_19386,0.10263888537883759,0.09367118030786514,"{""type"":""Point"",""coordinates"":[-76.12175434833634,20.257210964492984]}"
0_19396,0.30339911580085754,0.5262657999992371,"{""type"":""Point"",""coordinates"":[-5.4794416605593534,7.566535943154098]}"
0_19406,0.132866770029068,0.14304587244987488,"{""type"":""Point"",""coordinates"":[-69.33911089842515,8.763124718084317]}"
0_19455,0.15236184000968933,0.10534518212080002,"{""type"":""Point"",""coordinates"":[-51.573963430812164,-11.899420988135926]}"
0_19491,0.10464991629123688,0.1388305276632309,"{""type"":""Point"",""coordinates"":[-74.22775739079084,9.761318188929533]}"
0_19497,0.16603714227676392,0.12737230956554413,"{""type"":""Point"",""coordinates"":[-66.62005158386027,4.53973140806573]}"
0_19619,0.354900985956192,0.2640504539012909,"{""type"":""Point"",""coordinates"":[-69.77107265576078,7.960006704755095]}"
0_19622,0.38356587290763855,0.24849528074264526,"{""type"":""Point"",""coordinates"":[9.363841996004957,-0.022328095508821616]}"
0_19720,0.12999971210956573,0.8958123326301575,"{""type"":""Point"",""coordinates"":[-43.27806274406932,-3.788358035974609]}"
0_19728,0.15201810002326965,0.1183662936091423,"{""type"":""Point"",""coordinates"":[-4.2566160856006965,6.420933309146889]}"
0_19749,0.15764562785625458,0.11929285526275635,"{""type"":""Point"",""coordinates"":[-53.42088316704306,-13.30717711577597]}"
0_19775,0.11467305570840836,0.10965978354215622,"{""type"":""Point"",""coordinates"":[10.200897706502555,4.047399756648961]}"
0_19820,0.15368790924549103,1.2807689905166626,"{""type"":""Point"",""coordinates"":[-65.58612218976023,-16.94210804769007]}"
0_19821,0.11613237857818604,0.1456766426563263,"{""type"":""Point"",""coordinates"":[-49.559748466302416,-3.569222945568576]}"
0_19854,0.165805846452713,0.555608868598938,"{""type"":""Point"",""coordinates"":[-50.530318747557196,-2.3122449662960736]}"
0_19875,0.09057416021823883,0.5899339318275452,"{""type"":""Point"",""coordinates"":[-97.49933930518631,16.253765010951252]}"
0_19886,0.13776135444641113,0.09699661284685135,"{""type"":""Point"",""coordinates"":[-60.66767830643551,-17.899472516445925]}"
0_19974,0.23840509355068207,0.1283222883939743,"{""type"":""Point"",""coordinates"":[12.683515619250404,-0.13405826102831855]}"
0_20037,0.23417603969573975,0.10621150583028793,"{""type"":""Point"",""coordinates"":[-49.794165939122614,-28.260984387382372]}"
0_20128,0.4000895619392395,0.2683485150337219,"{""type"":""Point"",""coordinates"":[-11.492358798445316,8.628354550662422]}"
0_20332,0.13776135444641113,0.6620419025421143,"{""type"":""Point"",""coordinates"":[-104.63780560824813,20.87170555236877]}"
0_20335,0.14453835785388947,0.09955276548862457,"{""type"":""Point"",""coordinates"":[12.610859273495182,4.51324014644011]}"
0_20376,0.17452526092529297,0.1113879457116127,"{""type"":""Point"",""coordinates"":[-60.193069475574276,2.5875837682906138]}"
0_20380,0.2489059567451477,0.10306793451309204,"{""type"":""Point"",""coordinates"":[-75.49195259521545,-9.063526178430129]}"
0_20385,0.13742466270923615,0.14078357815742493,"{""type"":""Point"",""coordinates"":[-90.28484972428575,19.04671037117627]}"
0_20419,0.1489161103963852,0.9417860507965088,"{""type"":""Point"",""coordinates"":[-59.7197696387384,-16.96323682308573]}"
0_20439,0.17452526092529297,0.10332248359918594,"{""type"":""Point"",""coordinates"":[-48.33697977679828,-3.3530914693835756]}"
0_20489,0.1470666527748108,0.10820512473583221,"{""type"":""Point"",""coordinates"":[-50.89121831530291,-2.079903120550385]}"
0_20526,0.16416187584400177,0.9250463247299194,"{""type"":""Point"",""coordinates"":[-51.22009836387237,-2.718988120892344]}"
0_20529,0.1658770740032196,0.09956454485654831,"{""type"":""Point"",""coordinates"":[-48.252459969805685,-1.7186980898376714]}"
0_20545,0.15236184000968933,0.09384813159704208,"{""type"":""Point"",""coordinates"":[-60.47796895565553,-16.55979629924439]}"
0_20547,0.15729790925979614,0.1445886492729187,"{""type"":""Point"",""coordinates"":[-74.56554995696557,5.5300584705182425]}"
0_20576,0.0988495796918869,0.10006862878799438,"{""type"":""Point"",""coordinates"":[-7.388260549028683,5.706993978138648]}"
0_20641,0.13776135444641113,0.11668811738491058,"{""type"":""Point"",""coordinates"":[-43.3619165348878,-15.965324099623855]}"
